time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.919000,1.7989,-3.1172,1.7444,3.999
0.929000,1.5752,-3.1955,1.7787,3.982
0.940000,1.3025,-3.1778,1.9728,3.961
0.952000,1.2355,-3.0523,2.1894,3.954
0.985000,1.3202,-2.8821,2.0881,3.796
0.988000,1.5638,-2.6664,1.8713,3.613
0.991000,1.8966,-2.3239,1.7004,3.448
0.994000,1.8658,-2.0267,1.4611,3.118
1.001000,1.5425,-1.8903,1.0043,2.638
1.013000,1.2751,-1.6906,0.4864,2.173
1.019000,0.7838,-1.5616,0.4515,1.805
1.029000,0.7410,-1.4481,0.4915,1.699
1.039000,0.9972,-1.2708,0.5103,1.694
1.051000,1.1921,-1.1166,0.5336,1.718
1.077000,1.1912,-0.8463,-0.0179,1.461
1.079000,1.2206,-0.3583,-0.7201,1.462
1.080000,1.2799,0.3139,-1.1036,1.719
1.089000,0.8750,0.7961,-1.3306,1.780
1.099000,0.5015,1.1026,-2.2871,2.588
1.109000,0.2973,1.4109,-2.9366,3.271
1.119000,0.2331,1.6175,-3.2045,3.597
1.129000,0.7878,1.9439,-2.9169,3.593
1.139000,1.5430,2.2874,-2.3304,3.612
1.149000,1.9762,2.6125,-1.8954,3.785
1.170000,2.3662,3.0520,-1.4123,4.112
1.173000,2.7906,3.6758,-1.2045,4.770
1.181000,2.7524,4.0448,-1.2372,5.046
1.189000,2.6216,4.1938,-1.2455,5.100
1.199000,2.1576,4.1297,-1.4861,4.891
1.209000,1.8911,4.2497,-2.1676,5.132
1.219000,1.6504,4.5036,-3.0202,5.668
1.229000,3.0462,7.7499,-2.5393,8.706
1.239000,1.8366,6.5284,-2.3373,7.173
1.250000,2.5291,8.2220,-1.8585,8.801
1.271000,2.0814,8.3884,-2.8439,9.099
1.274000,1.5978,7.8572,-4.3203,9.108
1.281000,1.3155,7.0027,-4.5820,8.471
1.289000,1.0743,6.0022,-4.1655,7.385
1.299000,0.5676,3.9804,-3.7263,5.482
1.309000,-0.6756,2.4094,-2.0926,3.262
1.319000,-1.1001,1.2435,-2.6019,3.087
1.329000,-0.8339,0.6526,-2.2535,2.490
1.339000,-0.3511,0.0098,-1.6596,1.696
1.350000,0.6014,-0.6221,-2.6473,2.785
1.371000,1.3090,-0.4140,-2.5766,2.920
1.374000,1.8713,-0.0726,-2.2603,2.935
1.381000,3.0436,0.2171,-1.6900,3.488
1.389000,4.0017,0.2870,-1.8480,4.417
1.399000,4.1947,0.2045,-1.6497,4.512
1.409000,3.4886,-0.0987,-1.5997,3.839
1.419000,1.7812,-0.2096,-1.2536,2.188
1.429000,0.0385,-0.4943,-2.1324,2.189
1.439000,-0.8009,-0.6110,-3.4049,3.551
1.449000,0.2513,-0.8585,-2.8827,3.018
1.470000,-0.5881,-1.9160,-2.1102,2.910
1.472000,-0.2028,-1.5376,-1.8328,2.401
1.480000,1.6560,-0.3468,-0.7712,1.859
1.489000,0.9700,-1.0285,0.0508,1.415
1.499000,0.9451,-0.5159,1.2249,1.631
1.509000,1.1463,-0.2564,1.1053,1.613
1.519000,1.6342,-0.6001,-0.3559,1.777
1.529000,1.7986,-0.8650,-2.3884,3.112
1.539000,2.3955,-0.4602,-4.1444,4.809
1.549000,2.4345,-0.7497,-4.4769,5.151
1.568000,0.7054,-1.7414,-4.4529,4.833
1.570000,-0.0569,-1.7990,-4.0782,4.458
1.579000,-0.3289,-1.5725,-2.5434,3.008
1.589000,-0.9527,-1.4891,-1.9883,2.661
1.599000,-0.8888,-1.2113,-0.8816,1.742
1.610000,-0.9703,-1.1257,-0.9894,1.785
1.619000,-1.0932,-1.1370,-1.2285,1.999
1.629000,-0.4133,-0.9699,-0.8827,1.375
1.639000,-0.3290,-0.9772,-0.6913,1.241
1.649000,0.2646,-0.8835,-0.8863,1.279
1.672000,0.4522,-0.9705,-1.3231,1.702
1.675000,-0.0333,-1.1518,0.1500,1.162
1.682000,1.9146,-0.4762,5.8170,6.142
1.689000,1.9831,0.1227,5.9576,6.280
1.700000,1.9527,0.2081,4.5072,4.916
1.710000,2.2511,0.4229,3.1285,3.877
1.719000,1.8100,0.3383,2.1641,2.841
1.729000,2.0518,0.6169,3.0755,3.748
1.739000,2.4509,0.6859,3.1840,4.076
1.750000,2.4403,0.7902,3.5219,4.357
1.776000,2.0772,0.6827,1.4713,2.635
1.778000,1.8925,0.4911,-0.2979,1.978
1.780000,2.3115,0.4190,0.0113,2.349
1.789000,2.2937,0.5743,1.1701,2.638
1.799000,1.7492,0.5698,1.0071,2.097
1.810000,0.5813,-0.0241,-2.3828,2.453
1.819000,1.0565,0.1510,-2.1908,2.437
1.829000,1.1765,0.1106,-1.8960,2.234
1.839000,0.2091,-0.1630,-1.9657,1.983
1.850000,-0.0144,-0.3100,-1.6322,1.661
1.877000,-0.2234,-0.4470,-1.6813,1.754
1.880000,-0.2820,-0.4909,-2.0395,2.117
1.881000,-0.3039,-0.6984,-2.1659,2.296
1.889000,-0.1782,-0.7326,-1.5801,1.751
1.899000,0.2151,-0.7815,-0.2856,0.859
1.910000,0.9147,-0.8354,0.2778,1.270
1.919000,1.3117,-0.9589,-0.2955,1.651
1.930000,1.4788,-1.0620,-1.1626,2.160
1.939000,0.8227,-1.2246,-0.9885,1.776
1.953000,-0.2237,-1.5461,0.2106,1.576
1.980000,-0.3234,-1.7694,5.4611,5.750
1.983000,1.1052,-1.0838,6.7056,6.882
1.989000,1.5275,-0.7233,5.6287,5.877
1.999000,1.2074,-0.3237,4.8307,4.990
2.011000,0.8240,-0.0236,2.6786,2.803
2.019000,0.3487,0.0810,0.2407,0.431
2.029000,-0.0677,0.2193,-1.4299,1.448
2.039000,-0.3545,0.4028,-2.2246,2.288
2.049000,-0.4717,0.6190,-2.3301,2.457
2.073000,-0.4264,0.6611,-1.9450,2.098
2.075000,-0.2371,0.5482,-1.0968,1.249
2.083000,-0.0914,0.2622,0.2000,0.342
2.089000,-0.0191,-0.1473,1.4871,1.495
2.099000,-0.0541,-0.5432,2.4587,2.519
2.111000,-0.1454,-0.8692,2.9310,3.061
2.119000,-0.3459,-1.1085,2.7894,3.021
2.130000,-0.4909,-1.0703,2.0007,2.322
2.139000,-0.6193,-0.7164,0.8696,1.286
2.150000,-0.7103,-0.3559,0.2436,0.831
2.179000,-0.9746,-0.2701,-0.4585,1.110
2.180000,-1.2173,-0.1752,-0.6579,1.395
2.182000,-1.0020,-0.0096,-0.2049,1.023
2.189000,-0.7413,0.0970,0.1293,0.759
2.204000,-0.6026,0.0802,0.4842,0.777
2.221000,-0.4190,0.0677,0.9364,1.028
2.222000,-0.1410,0.0652,1.7602,1.767
2.238000,0.1467,0.1253,2.4490,2.457
2.240000,0.0562,0.2281,1.9299,1.944
2.256000,-0.0256,0.1174,1.3083,1.314
2.274000,0.0684,-0.1102,0.8598,0.870
2.276000,0.1422,-0.3056,0.8344,0.900
2.310000,0.2427,-0.6961,1.0599,1.291
2.312000,0.1851,-0.8742,1.0928,1.412
2.314000,0.0557,-0.8734,0.2563,0.912
2.315000,-0.0622,-0.8713,-0.1870,0.893
2.321000,-0.2194,-0.8879,-0.1092,0.921
2.339000,-0.6829,-0.9690,-0.0367,1.186
2.340000,-0.9090,-0.9592,-0.2652,1.348
2.356000,-0.5521,-0.9128,0.2955,1.107
2.359000,-0.0291,-0.8807,1.4769,1.720
2.374000,0.1436,-1.0604,1.1488,1.570
2.380000,0.1490,-1.1091,0.9156,1.446
2.390000,-0.0044,-1.0989,0.7364,1.323
2.415000,-0.2339,-1.0779,0.5166,1.218
2.417000,-0.2521,-1.0742,1.3792,1.766
2.419000,-0.1116,-0.9385,1.1737,1.507
2.430000,0.1393,-0.7513,0.6752,1.020
2.439000,0.5319,-0.6413,0.6698,1.069
2.451000,0.7237,-0.6803,0.3882,1.066
2.478000,0.3778,-0.7998,0.0694,0.887
2.480000,-0.0745,-1.0760,0.5013,1.189
2.482000,0.1935,-0.4288,0.2605,0.538
2.489000,0.4366,0.0360,1.0974,1.182
2.499000,0.5129,0.0618,1.4151,1.506
2.511000,-0.1706,-0.7007,0.4421,0.846
2.519000,-0.0147,-0.5685,0.9187,1.080
2.529000,-0.0458,-0.0708,1.5006,1.503
2.539000,-0.1835,-0.0285,0.8103,0.831
2.550000,0.3303,-0.2361,0.7969,0.894
2.577000,0.7283,-0.2259,1.2728,1.484
2.579000,0.7536,0.0723,0.6828,1.020
2.580000,0.6851,0.1122,0.5046,0.858
2.589000,0.7881,0.7989,0.6947,1.320
2.599000,0.2407,0.1971,0.9043,0.956
2.611000,0.1334,0.2816,0.2358,0.391
2.619000,0.1533,0.2515,1.1249,1.163
2.630000,0.6035,0.3640,1.0839,1.293
2.639000,1.8635,0.5302,1.1862,2.272
2.649000,2.3324,0.6809,0.8075,2.560
2.667000,-0.6016,1.9974,-1.2357,2.425
2.670000,-1.3272,2.3874,-0.9421,2.889
2.697000,-1.7166,1.7220,2.4924,3.482
2.700000,-1.1287,1.2457,2.8137,3.278
2.702000,0.2789,1.5430,1.1141,1.923
2.710000,1.3893,2.2715,0.6789,2.748
2.720000,1.6165,2.3248,0.4155,2.862
2.730000,1.4453,1.9862,-0.2226,2.466
2.739000,0.4933,1.9988,0.0377,2.059
2.751000,-0.5418,1.8322,0.0192,1.911
2.759000,-1.5290,1.6780,-0.5177,2.328
2.778000,-0.4245,1.5256,0.7094,1.735
2.780000,0.5340,1.4566,0.3470,1.590
2.789000,1.2045,1.3515,0.0925,1.813
2.800000,1.7551,1.2761,-0.0291,2.170
2.813000,1.8115,1.0394,-0.0786,2.090
2.820000,1.7852,0.7746,-0.3978,1.986
2.830000,1.8810,0.6040,-0.8049,2.133
2.839000,1.6670,0.8030,-0.6140,1.950
2.854000,0.8469,0.4369,-0.5903,1.121
2.885000,1.1187,0.2218,-0.8801,1.441
2.888000,1.3903,-0.0401,-0.4185,1.452
2.890000,1.6955,-0.4540,-0.5649,1.844
2.891000,1.9525,-1.0049,-0.7098,2.308
2.899000,1.7242,-1.3919,-1.0536,2.454
2.911000,1.5716,-1.4031,-1.1326,2.392
2.919000,1.5234,-1.3435,-1.1147,2.317
2.930000,1.4120,-1.1561,-0.8922,2.031
2.939000,1.5056,-0.8111,-0.9253,1.944
2.950000,1.3242,-0.6597,-0.6693,1.624
2.973000,1.1730,-0.6420,-0.4996,1.427
2.975000,1.1503,-0.5858,-0.2807,1.321
2.984000,1.2618,-0.5778,-0.3165,1.423
2.989000,1.4313,-0.6585,-0.3572,1.615
2.999000,1.6041,-0.7620,-0.4237,1.826
3.012000,1.7062,-0.7512,-0.4629,1.921
3.019000,1.4579,-0.7539,-0.8986,1.871
3.030000,0.9542,-0.9906,-0.7129,1.549
3.039000,0.5960,-1.3727,-0.3996,1.549
3.049000,0.6762,-1.8303,-0.4470,2.002
3.060000,0.7054,-1.7325,-0.3508,1.903
3.072000,0.6780,-1.6652,-1.2377,2.183
3.096000,0.9087,-1.5114,-1.4404,2.277
3.098000,1.5083,-1.2416,-1.2653,2.328
3.100000,1.6687,-1.0953,-1.2295,2.344
3.111000,1.4203,-0.9623,-1.1030,2.040
3.119000,1.2445,-0.7433,-0.8864,1.699
3.129000,0.9226,-0.5424,-0.6492,1.252
3.139000,0.2260,-0.2298,-0.5244,0.615
3.149000,0.1909,-0.0844,-0.4464,0.493
3.159000,0.3548,0.0052,-0.1949,0.405
3.170000,0.5423,0.1548,0.0166,0.564
3.200000,0.5580,0.3691,0.2089,0.701
3.202000,0.3277,0.5135,0.1957,0.640
3.203000,0.2101,0.9373,0.1704,0.976
3.209000,0.1948,1.5697,0.6024,1.693
3.219000,0.1876,2.1929,1.1772,2.496
3.229000,0.0648,2.5610,1.4062,2.922
3.239000,-0.1181,2.7673,1.1684,3.006
3.249000,-0.1481,2.8347,1.1192,3.051
3.260000,-0.2040,2.8097,1.1970,3.061
3.270000,-0.2622,2.6567,0.8955,2.816
3.294000,-0.1714,2.4984,0.9199,2.668
3.297000,-0.1315,2.3663,0.8425,2.515
3.299000,-0.2663,2.3033,0.6109,2.398
3.310000,-0.6706,1.9550,0.3832,2.102
3.319000,-1.1195,1.4094,-0.2718,1.820
3.329000,-1.2939,1.2368,-0.6066,1.890
3.339000,-1.0841,1.2978,-0.6915,1.827
3.349000,-0.7577,1.3079,-0.5874,1.622
3.359000,-0.5762,1.0907,-0.5033,1.332
3.372000,-0.6399,0.6312,-0.5074,1.032
3.379000,-0.7402,0.1338,-0.4491,0.876
3.400000,-0.7176,-0.2993,-0.5587,0.957
3.402000,-0.6529,-0.5451,-0.5928,1.037
3.409000,-0.5539,-0.6966,-0.6914,1.127
3.419000,-0.4939,-0.8603,-1.0035,1.411
3.430000,-0.5299,-1.0920,-1.1948,1.703
3.439000,-0.6079,-1.3826,-1.3006,1.993
3.449000,-0.6676,-1.6346,-1.3147,2.201
3.459000,-0.6225,-1.7912,-1.3185,2.310
3.470000,-0.5657,-1.8389,-1.2320,2.285
3.492000,-0.4334,-1.6647,-0.9146,1.948
3.494000,-0.2965,-1.3789,-0.7149,1.581
3.499000,-0.2811,-1.1176,-0.6220,1.310
3.510000,-0.3897,-1.0120,-0.5136,1.200
3.519000,-0.4289,-0.9590,-0.4958,1.162
3.530000,-0.3868,-0.8552,-0.4463,1.039
3.539000,-0.4763,-0.8799,-0.4881,1.113
3.549000,-0.4900,-0.9112,-0.4407,1.125
3.559000,-0.3882,-0.8853,-0.5094,1.093
3.569000,-0.2572,-0.8754,-0.4518,1.018
3.591000,0.0994,-0.9601,-0.3795,1.037
3.593000,0.0674,-0.9694,-0.3318,1.027
3.602000,0.2553,-1.0136,-0.3701,1.109
3.609000,0.4066,-1.0566,-0.3539,1.186
3.619000,0.4605,-1.0181,-0.2476,1.145
3.630000,0.3711,-0.9546,-0.0307,1.025
3.639000,0.2501,-0.8590,0.0157,0.895
3.649000,0.2550,-0.7227,-0.0756,0.770
3.659000,0.3331,-0.5242,-0.0490,0.623
3.669000,0.4124,-0.3328,0.1061,0.540
3.690000,0.4278,-0.1699,0.0236,0.461
3.692000,0.5134,0.0024,-0.0711,0.518
3.701000,0.5257,0.2020,-0.0736,0.568
3.709000,0.4344,0.4195,-0.1100,0.614
3.719000,0.3688,0.6752,0.0493,0.771
3.729000,0.4393,1.0232,0.3645,1.172
3.739000,0.5708,1.3772,0.6433,1.624
3.749000,0.7058,1.6892,0.9002,2.040
3.759000,0.7203,1.8682,0.9422,2.213
3.770000,0.6703,1.9332,0.9685,2.264
3.792000,0.5751,1.9034,0.9570,2.207
3.795000,0.4811,1.9216,0.9574,2.200
3.799000,0.3944,1.9106,1.0851,2.232
3.809000,0.3868,1.9316,0.9766,2.199
3.819000,0.3617,2.1447,0.8068,2.320
3.830000,0.4083,2.4855,1.1111,2.753
3.839000,0.5786,2.6408,0.9123,2.853
3.849000,0.5906,2.8605,0.4475,2.955
3.859000,0.5599,2.9879,0.4314,3.070
3.869000,0.6903,3.0358,0.7496,3.202
3.890000,0.8391,2.6877,0.4142,2.846
3.892000,1.0028,2.0041,0.1306,2.245
3.901000,1.1950,1.2304,-0.4105,1.764
3.909000,1.5269,0.7197,-1.0308,1.978
3.919000,1.8345,0.3418,-1.0634,2.148
3.929000,1.9725,-0.0221,-1.1040,2.261
3.939000,2.0683,-0.4211,-1.1370,2.397
3.949000,2.1097,-0.7572,-1.3308,2.607
3.959000,2.1651,-0.9962,-1.3159,2.722
3.969000,2.2890,-1.0745,-1.3289,2.857
3.992000,2.2935,-1.0899,-1.3423,2.872
3.994000,2.2871,-1.0204,-1.2992,2.821
4.003000,2.1291,-0.9981,-1.1659,2.625
4.009000,1.8498,-1.0384,-0.8872,2.299
4.019000,1.5728,-0.9717,-0.8110,2.019
4.030000,1.3724,-0.8898,-0.8314,1.835
4.039000,1.2837,-0.8531,-1.0153,1.846
4.049000,1.2678,-0.9359,-1.2093,1.986
4.059000,1.3468,-1.1048,-1.2747,2.159
4.070000,1.4261,-1.3300,-1.3848,2.392
4.095000,1.4880,-1.4776,-1.4318,2.539
4.097000,1.5626,-1.5155,-1.3588,2.566
4.099000,1.6108,-1.5466,-1.3408,2.605
4.109000,1.6393,-1.5123,-1.4665,2.669
4.119000,1.4757,-1.3895,-1.2250,2.368
4.129000,1.2791,-1.3948,-1.0693,2.174
4.139000,1.0621,-1.4136,-1.0084,2.035
4.149000,0.8954,-1.3332,-0.9039,1.843
4.159000,0.7847,-1.1585,-0.8266,1.625
4.171000,0.6456,-0.9794,-0.7084,1.370
4.198000,0.5643,-0.7133,-0.5835,1.081
4.201000,0.6114,-0.3123,-0.5418,0.875
4.202000,0.6071,0.1290,-0.4356,0.758
4.209000,0.5403,0.4313,-0.3132,0.759
4.219000,0.4021,0.6449,-0.2053,0.787
4.231000,0.2265,0.8454,-0.0337,0.876
4.239000,0.1768,1.0973,0.2371,1.136
4.249000,0.1880,1.3956,0.4083,1.466
4.259000,0.0539,1.7435,0.5343,1.824
4.269000,-0.2033,2.0632,0.8735,2.250
4.288000,-0.4491,2.2050,1.2174,2.558
4.290000,-0.3497,2.3296,1.4197,2.750
4.299000,-0.0432,2.4201,1.4949,2.845
4.309000,0.0728,2.4455,1.4242,2.831
4.319000,-0.0693,2.4371,1.2172,2.725
4.330000,-0.4452,2.5612,0.9674,2.774
4.339000,-0.7642,2.9402,1.1581,3.251
4.349000,-0.7504,2.9597,1.2269,3.291
4.359000,-0.6493,3.1997,0.6121,3.322
4.369000,-0.6369,3.5259,0.5316,3.622
4.397000,-0.7199,3.5963,0.5710,3.712
4.400000,-0.7210,3.1010,0.5635,3.233
4.401000,-0.7202,2.3054,0.0560,2.416
4.409000,-0.8797,1.5472,-0.4628,1.839
4.419000,-1.1493,0.7342,-1.0383,1.714
4.430000,-1.3679,-0.0004,-1.6564,2.148
4.439000,-1.3896,-0.5450,-2.0218,2.513
4.449000,-1.2185,-1.0382,-2.0554,2.605
4.459000,-1.0416,-1.5316,-2.0644,2.774
4.472000,-0.9157,-1.9473,-2.3230,3.167
4.501000,-0.6974,-2.1951,-2.1277,3.136
4.504000,-0.3400,-2.2232,-1.9986,3.009
4.506000,-0.0343,-2.2156,-1.8101,2.861
4.509000,0.1347,-2.1348,-1.3012,2.504
4.519000,0.1348,-1.8972,-0.9868,2.143
4.531000,0.0244,-1.6131,-0.8950,1.845
4.539000,-0.1371,-1.3287,-0.8333,1.574
4.549000,-0.3241,-1.1384,-0.6957,1.373
4.559000,-0.5686,-1.0957,-0.5317,1.344
4.569000,-0.6818,-1.0677,-0.4297,1.338
4.594000,-0.6372,-0.9960,-0.3014,1.220
4.596000,-0.6277,-0.9549,-0.2547,1.171
4.599000,-0.5378,-0.9586,-0.2781,1.134
4.609000,-0.6064,-0.9905,-0.3089,1.202
4.619000,-0.6735,-0.9335,-0.3742,1.210
4.631000,-0.7388,-0.9167,-0.3406,1.226
4.639000,-0.7877,-0.9509,-0.2275,1.256
4.650000,-0.8102,-0.8985,-0.1146,1.215
4.659000,-0.7935,-0.8049,-0.0392,1.131
4.669000,-0.7725,-0.7119,0.0245,1.051
4.694000,-0.7177,-0.6854,0.0814,0.996
4.696000,-0.6798,-0.7073,0.1267,0.989
4.699000,-0.6277,-0.7332,0.0938,0.970
4.709000,-0.6056,-0.7319,0.0390,0.951
4.719000,-0.6672,-0.6615,0.1248,0.948
4.731000,-0.7166,-0.4658,0.2769,0.898
4.739000,-0.7370,-0.1565,0.4854,0.896
4.749000,-0.6969,0.1404,0.6655,0.974
4.759000,-0.5802,0.4671,0.7739,1.074
4.774000,-0.4617,0.9253,0.8906,1.365
4.815000,-0.3728,1.4752,1.0628,1.856
4.819000,-0.2787,1.9006,1.3439,2.344
4.821000,-0.2720,2.1143,1.5658,2.645
4.824000,-0.2492,2.2010,1.7229,2.806
4.829000,-0.3081,2.2350,1.7099,2.831
4.832000,-0.4141,2.2223,1.6363,2.791
4.839000,-0.4850,2.4165,1.5058,2.888
4.856000,-0.5211,2.7951,1.2284,3.097
4.860000,-0.3777,3.4231,1.2273,3.656
4.883000,-0.0798,3.5974,0.8491,3.697
4.885000,0.1760,3.7004,0.4217,3.729
4.889000,0.4353,3.6511,0.4488,3.704
4.899000,0.5556,3.4090,0.4312,3.481
4.909000,0.6404,2.6527,0.4011,2.758
4.919000,0.6604,2.0932,-0.1339,2.199
4.931000,0.7611,1.5624,-0.5131,1.812
4.939000,0.8689,0.9630,-0.9194,1.590
4.949000,1.0027,0.5501,-1.1957,1.655
4.959000,1.1009,0.2917,-1.3334,1.754
4.971000,1.2087,0.1003,-1.4557,1.895
5.015000,1.3792,-0.1463,-1.4227,1.987
5.019000,1.7074,-0.7419,-1.5813,2.443
5.021000,1.6852,-0.9642,-1.6293,2.535
5.024000,1.5042,-1.0996,-1.6223,2.471
5.033000,1.3103,-1.0805,-1.6600,2.375
5.040000,1.1868,-1.0150,-1.5232,2.181
5.050000,1.0865,-0.9857,-1.3022,1.962
5.060000,0.9814,-1.0305,-1.1279,1.816
5.069000,0.8928,-1.1135,-1.0038,1.745
5.087000,0.7878,-1.2517,-1.2392,1.929
5.090000,0.5937,-1.7082,-1.1215,2.128
5.118000,0.5877,-1.7850,-1.1555,2.206
5.121000,0.5045,-1.9446,-1.2904,2.388
5.122000,0.4992,-2.1092,-1.1460,2.452
5.132000,0.5928,-2.1973,-1.0987,2.527
5.140000,0.6822,-2.1686,-1.0443,2.502
5.150000,0.6842,-2.0806,-0.9702,2.396
5.159000,0.5850,-2.0030,-0.8830,2.266
5.171000,0.4773,-1.9212,-0.6962,2.098
5.197000,0.4202,-1.8077,-0.5065,1.924
5.199000,0.3501,-1.6698,-0.5008,1.778
5.201000,0.3467,-1.5028,-0.4552,1.608
5.209000,0.4563,-1.2345,-0.3172,1.354
5.219000,0.5537,-0.8696,-0.1004,1.036
5.233000,0.5888,-0.3963,0.1476,0.725
5.239000,0.5774,0.0656,0.4861,0.758
5.249000,0.4636,0.4083,0.6903,0.926
5.259000,0.3402,0.6008,0.6777,0.967
5.273000,0.2803,0.7839,0.6852,1.078
5.300000,0.3525,1.0071,0.7265,1.291
5.302000,0.4701,1.3170,0.6929,1.561
5.303000,0.5083,1.7220,0.7123,1.932
5.310000,0.5050,2.0990,0.9228,2.348
5.319000,0.4622,2.3761,1.1509,2.680
5.331000,0.3819,2.5187,1.2376,2.832
5.339000,0.3249,2.5878,1.1757,2.861
5.349000,0.2925,2.5812,1.0452,2.800
5.359000,0.3100,2.5433,0.8018,2.685
5.369000,0.3572,2.9835,0.3097,3.021
5.395000,0.3156,3.6460,0.2098,3.666
5.398000,0.4435,3.8282,0.2682,3.863
5.401000,0.5480,4.0688,0.2095,4.111
5.409000,0.4565,4.1463,0.2365,4.178
5.419000,0.2193,3.7318,0.4638,3.767
5.429000,-0.0211,2.6145,0.4670,2.656
5.439000,-0.1695,1.5239,-0.3112,1.565
5.455000,-0.4554,0.8911,-0.9576,1.385
5.459000,-0.5537,0.6205,-1.0081,1.307
5.485000,-0.8373,0.1152,-1.1844,1.455
5.487000,-1.0884,-0.5797,-1.3435,1.824
5.489000,-1.4232,-1.2502,-1.7306,2.566
