time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.862000,-0.6714,-0.5504,0.4133,0.962
0.864000,-0.6353,-0.6777,0.3850,1.006
0.869000,-0.5963,-0.7639,0.3491,1.030
0.874000,-0.5688,-0.8879,0.3128,1.100
0.886000,-0.5791,-1.0328,0.3069,1.223
0.888000,-0.5671,-1.1341,0.3029,1.304
0.889000,-0.5403,-1.2396,0.3221,1.390
0.905000,-0.5178,-1.3636,0.4628,1.530
0.906000,-0.5640,-1.4921,0.5599,1.691
0.907000,-0.5832,-1.5749,0.6018,1.784
0.913000,-0.5824,-1.6263,0.6820,1.857
0.915000,-0.5788,-1.7206,0.7595,1.968
0.920000,-0.6176,-1.7740,0.8537,2.063
0.929000,-0.6821,-1.8511,0.9238,2.178
0.932000,-0.7317,-1.8945,1.0104,2.268
0.936000,-0.8742,-1.9448,1.0322,2.369
0.941000,-0.9828,-1.9159,1.0893,2.413
0.945000,-1.1150,-1.8628,1.1486,2.456
0.953000,-1.2064,-1.8192,1.1405,2.463
0.956000,-1.3743,-1.7611,1.2064,2.539
0.960000,-1.5329,-1.6408,1.2672,2.578
0.965000,-1.6129,-1.4965,1.2965,2.554
0.971000,-1.6790,-1.3141,1.3759,2.538
0.976000,-1.7127,-1.1271,1.4097,2.488
0.980000,-1.6829,-0.9955,1.4196,2.416
0.987000,-1.7117,-0.8283,1.4057,2.365
0.991000,-1.7081,-0.6735,1.3971,2.307
0.996000,-1.7752,-0.4953,1.3625,2.292
1.002000,-1.8341,-0.2315,1.2422,2.227
1.007000,-1.9565,0.0554,1.0750,2.233
1.012000,-2.1285,0.4062,1.0162,2.393
1.016000,-2.2542,0.7058,0.9655,2.552
1.022000,-2.3794,1.0092,0.8750,2.729
1.037000,-2.4496,1.2950,0.7803,2.879
1.039000,-2.4674,1.5012,0.7963,2.996
1.039000,-2.4522,1.7235,0.8125,3.105
1.041000,-2.2579,1.9189,0.7403,3.054
1.055000,-1.9084,1.9297,0.7544,2.817
1.057000,-1.5374,1.8708,0.7664,2.540
1.057000,-1.2066,1.8456,0.7711,2.336
1.061000,-0.9011,1.8107,0.8262,2.185
1.066000,-0.6322,1.7451,0.8856,2.057
1.073000,-0.4094,1.6822,0.9420,1.971
1.077000,-0.2179,1.6150,1.0694,1.949
1.083000,-0.0819,1.5724,1.2004,1.980
1.088000,-0.0395,1.5330,1.2963,2.008
1.096000,-0.0784,1.4754,1.3808,2.022
1.097000,-0.0792,1.4929,1.4273,2.067
1.103000,-0.1736,1.5353,1.5507,2.189
1.108000,-0.2849,1.5740,1.6549,2.302
1.113000,-0.4151,1.6040,1.6562,2.343
1.117000,-0.5905,1.5969,1.7558,2.446
1.123000,-0.7967,1.6244,1.8025,2.554
1.130000,-1.0312,1.6888,1.8300,2.695
1.133000,-1.1960,1.7448,1.8478,2.809
1.138000,-1.3103,1.7682,1.7964,2.841
1.143000,-1.4148,1.7544,1.6997,2.823
1.149000,-1.4878,1.7345,1.6226,2.803
1.155000,-1.6009,1.7370,1.4957,2.796
1.158000,-1.6534,1.7573,1.3359,2.758
1.168000,-1.6409,1.8288,1.1960,2.733
1.169000,-1.6589,1.8006,1.0424,2.661
1.173000,-1.6642,1.7782,1.0667,2.659
1.186000,-1.7048,1.9143,1.2573,2.855
1.188000,-1.6854,2.1272,1.4064,3.057
1.188000,-1.6371,2.3518,1.3735,3.178
1.193000,-1.5912,2.6097,1.2117,3.288
1.197000,-1.3900,2.8576,0.8661,3.294
1.203000,-1.2153,2.9283,0.3127,3.186
1.208000,-1.0045,2.9803,-0.3676,3.166
1.215000,-0.8125,3.0329,-0.9192,3.272
1.219000,-0.6485,3.0384,-1.3782,3.399
1.224000,-0.3621,3.0473,-1.5561,3.441
1.230000,-0.0896,2.8872,-1.6779,3.341
1.236000,0.1502,2.6011,-1.8029,3.168
1.240000,0.2236,2.2872,-1.8903,2.976
1.244000,0.2143,1.9979,-1.9467,2.798
1.250000,0.1366,1.6758,-1.8573,2.505
1.256000,0.0979,1.2415,-1.7988,2.188
1.260000,0.0185,0.8148,-1.6584,1.848
1.266000,-0.0563,0.4122,-1.5915,1.645
1.270000,-0.0885,0.0791,-1.5333,1.538
1.275000,-0.1290,-0.3378,-1.4836,1.527
1.281000,-0.0991,-0.6734,-1.4543,1.606
1.284000,-0.0782,-0.9662,-1.3446,1.658
1.289000,0.0265,-1.1566,-1.3220,1.757
1.296000,0.3607,-1.2682,-1.3270,1.871
1.300000,0.7070,-1.3396,-1.2975,1.994
1.305000,0.9414,-1.4040,-1.2480,2.101
1.310000,1.2203,-1.4307,-1.2307,2.247
1.327000,1.4791,-1.4293,-1.0828,2.324
1.329000,1.6801,-1.4216,-0.9622,2.402
1.329000,1.9459,-1.4364,-0.8516,2.564
1.330000,2.1330,-1.3687,-0.7102,2.632
1.335000,2.3424,-1.3241,-0.6190,2.761
1.340000,2.4215,-1.2451,-0.5466,2.777
1.349000,2.4185,-1.1678,-0.4763,2.728
1.350000,2.5177,-1.2121,-0.4338,2.828
1.357000,2.6188,-1.2894,-0.4214,2.949
1.365000,2.7053,-1.3398,-0.5590,3.070
1.366000,2.7347,-1.4323,-0.6937,3.164
1.370000,2.6905,-1.5619,-0.7398,3.198
1.376000,2.5820,-1.6924,-0.8199,3.194
1.381000,2.4597,-1.7782,-0.9224,3.172
1.386000,2.2921,-1.9171,-1.0261,3.159
1.391000,2.0746,-2.0250,-1.1580,3.122
1.397000,1.7665,-2.0418,-1.2324,2.968
1.401000,1.3963,-2.0058,-1.3214,2.778
1.407000,1.0858,-1.9694,-1.4397,2.670
1.411000,0.7647,-1.9444,-1.5184,2.583
1.416000,0.4594,-1.8732,-1.5887,2.499
1.422000,0.2175,-1.8442,-1.6248,2.467
1.426000,0.0289,-1.8357,-1.6436,2.464
1.435000,-0.1593,-1.8404,-1.6215,2.458
1.442000,-0.2727,-1.8392,-1.5752,2.437
1.443000,-0.3951,-1.8273,-1.5382,2.421
1.452000,-0.5265,-1.8479,-1.4219,2.390
1.454000,-0.6049,-1.8674,-1.1831,2.292
1.458000,-0.6424,-1.8956,-0.9510,2.216
1.462000,-0.7204,-1.8824,-0.7133,2.138
1.467000,-0.7532,-1.9284,-0.4387,2.116
1.472000,-0.7503,-2.0049,-0.1797,2.148
1.477000,-0.8458,-2.0259,0.0282,2.196
1.483000,-0.9153,-2.0586,0.2352,2.265
1.487000,-0.9496,-2.0670,0.3626,2.303
1.493000,-1.0084,-2.0130,0.4057,2.288
1.497000,-1.0058,-2.0473,0.4578,2.327
1.503000,-1.0325,-2.0741,0.4807,2.366
1.508000,-1.0476,-2.0981,0.4983,2.398
1.512000,-1.0179,-2.1435,0.5563,2.437
1.518000,-0.9671,-2.0691,0.6211,2.367
1.523000,-0.9024,-2.0187,0.7410,2.332
1.528000,-0.8141,-1.9829,0.8300,2.299
1.533000,-0.6926,-1.9498,0.9338,2.270
1.538000,-0.5882,-1.8980,1.0957,2.269
1.543000,-0.4484,-1.8540,1.1555,2.230
1.548000,-0.2422,-1.7939,1.2092,2.177
1.552000,-0.0937,-1.7201,1.3093,2.164
1.558000,0.0257,-1.6588,1.3480,2.138
1.562000,0.1351,-1.5739,1.3559,2.082
1.568000,0.2370,-1.4486,1.4073,2.033
1.572000,0.3649,-1.3379,1.4706,2.021
1.580000,0.5094,-1.2297,1.4764,1.988
1.582000,0.6394,-1.0544,1.5872,2.010
1.589000,0.8079,-0.8458,1.6497,2.022
1.594000,1.0171,-0.5797,1.7165,2.078
1.608000,1.3152,-0.2848,1.7825,2.233
1.610000,1.5609,0.0316,1.9102,2.467
1.611000,1.7666,0.3526,2.0421,2.723
1.613000,1.9113,0.7357,2.1208,2.948
1.619000,1.9831,1.1043,2.1608,3.134
1.624000,1.9677,1.4272,2.2146,3.288
1.633000,1.8701,1.8265,2.3041,3.485
1.634000,1.6994,2.2376,2.4002,3.695
1.638000,1.4961,2.5862,2.5389,3.921
1.643000,1.2721,2.7933,2.6607,4.062
1.649000,1.0105,2.9261,2.7751,4.157
1.653000,0.8163,3.0325,2.9202,4.288
1.658000,0.4214,2.9570,3.1012,4.306
1.664000,0.1937,2.9627,3.1006,4.293
1.668000,0.3608,3.2004,2.9302,4.354
1.673000,0.4087,3.2610,2.7217,4.267
1.687000,0.3047,3.1065,2.6995,4.127
1.689000,0.1445,3.0170,2.7658,4.095
1.690000,-0.0867,2.9637,2.9946,4.214
1.693000,-0.3725,3.0467,3.2665,4.482
1.706000,-0.6196,3.1769,3.3908,4.688
1.708000,-0.7593,3.3230,3.1884,4.667
1.709000,-0.8126,3.4400,2.6877,4.440
1.715000,-0.7841,3.4758,2.1156,4.144
1.719000,-0.7502,3.4857,1.7324,3.964
1.724000,-0.6991,3.5538,1.5688,3.947
1.731000,-0.6366,3.5720,1.3976,3.888
1.735000,-0.6157,3.5545,1.1232,3.778
1.740000,-0.5485,3.5419,0.6265,3.638
1.745000,-0.3725,3.4575,-0.0419,3.478
1.750000,-0.1782,3.3207,-0.6977,3.398
1.756000,-0.0564,3.1532,-1.2549,3.394
1.762000,0.0677,3.0268,-1.6731,3.459
1.767000,0.0961,2.8267,-2.0169,3.474
1.770000,0.1027,2.6126,-2.2742,3.465
1.775000,0.0853,2.2791,-2.5263,3.403
1.781000,0.0540,1.8908,-2.6605,3.264
1.786000,0.0325,1.5935,-2.7387,3.169
1.791000,0.0494,1.2125,-2.8590,3.106
1.798000,-0.0386,0.8290,-2.9806,3.094
1.801000,-0.2481,0.4934,-3.0604,3.110
1.806000,-0.5531,0.1770,-3.0700,3.124
1.811000,-0.8123,-0.0701,-3.0406,3.148
1.822000,-1.0116,-0.2431,-3.0153,3.190
1.823000,-1.2134,-0.3732,-2.9414,3.204
1.825000,-1.3627,-0.4725,-2.8789,3.220
1.837000,-1.5314,-0.4979,-2.7272,3.167
1.839000,-1.7671,-0.4398,-2.5897,3.166
1.841000,-2.0056,-0.3966,-2.3944,3.148
1.848000,-2.1874,-0.4211,-2.2078,3.136
1.852000,-2.3272,-0.4272,-2.1040,3.166
1.857000,-2.4922,-0.4105,-1.9750,3.206
1.862000,-2.6420,-0.4548,-1.9258,3.301
1.867000,-2.7625,-0.4501,-1.9181,3.393
1.873000,-2.8661,-0.4682,-1.9304,3.487
1.877000,-2.8741,-0.5355,-1.9123,3.493
1.883000,-2.8369,-0.6254,-1.8522,3.445
1.887000,-2.7518,-0.7927,-1.8367,3.402
1.892000,-2.5256,-0.9726,-1.7580,3.227
1.898000,-2.3183,-1.0954,-1.6454,3.047
1.902000,-2.1275,-1.1514,-1.5327,2.864
1.908000,-1.9917,-1.1501,-1.3510,2.667
1.913000,-1.7867,-1.1009,-1.2230,2.429
1.918000,-1.5605,-1.0369,-1.1130,2.179
1.923000,-1.3394,-1.0015,-1.0474,1.973
1.927000,-1.0753,-0.9443,-0.9804,1.735
1.935000,-0.7201,-0.9012,-0.9598,1.501
1.938000,-0.3669,-0.8915,-1.0452,1.422
1.944000,-0.0416,-0.9677,-1.1622,1.513
1.950000,0.1776,-1.0121,-1.3039,1.660
1.952000,0.3484,-1.0702,-1.4249,1.816
1.958000,0.5214,-1.1633,-1.5399,1.999
1.964000,0.6657,-1.2842,-1.6728,2.211
1.968000,0.8172,-1.4160,-1.7975,2.430
1.973000,0.8882,-1.5369,-1.8496,2.564
1.978000,0.9240,-1.6375,-1.9724,2.725
1.983000,0.9724,-1.6937,-2.0516,2.833
1.988000,1.0001,-1.7487,-2.0656,2.885
1.994000,1.0262,-1.8001,-1.9832,2.868
1.998000,1.1105,-1.9341,-1.9289,2.949
2.005000,1.1409,-2.0190,-1.9170,3.009
2.009000,1.1434,-2.1004,-1.7725,2.977
2.015000,1.1949,-2.2000,-1.6391,2.992
2.018000,1.1592,-2.3130,-1.4400,2.961
2.024000,1.0961,-2.3893,-1.2396,2.906
2.029000,1.0630,-2.4123,-0.9636,2.807
2.034000,1.0142,-2.4590,-0.7024,2.751
2.039000,0.9568,-2.5704,-0.4194,2.775
2.044000,0.8716,-2.6079,-0.2842,2.764
2.049000,0.7560,-2.6294,-0.2051,2.744
2.055000,0.6770,-2.6254,-0.1102,2.713
2.059000,0.5626,-2.6056,-0.0637,2.666
2.071000,0.4869,-2.5391,-0.0106,2.585
2.072000,0.4807,-2.4639,0.0007,2.510
2.073000,0.4769,-2.3728,-0.0274,2.420
2.079000,0.5016,-2.2201,-0.0258,2.276
2.089000,0.5287,-2.0153,0.0264,2.084
2.090000,0.5556,-1.8586,0.0978,1.942
2.094000,0.5775,-1.7401,0.2094,1.845
2.099000,0.6233,-1.6455,0.3275,1.790
2.104000,0.6352,-1.4906,0.5307,1.705
2.110000,0.5894,-1.3136,0.7491,1.623
2.116000,0.5125,-1.1075,1.0402,1.604
2.119000,0.4857,-0.8867,1.3779,1.709
2.126000,0.4420,-0.6393,1.7192,1.887
2.132000,0.3646,-0.3440,2.0903,2.150
2.134000,0.3037,0.0232,2.4530,2.472
2.140000,0.3266,0.3685,2.7482,2.792
2.146000,0.2470,0.7638,3.0714,3.175
2.154000,0.1998,1.1132,3.2341,3.426
2.155000,0.0852,1.4622,3.3228,3.631
2.159000,-0.0815,1.8179,3.3183,3.785
2.168000,-0.4068,2.2879,3.3816,4.103
2.169000,-0.6743,2.7625,3.1862,4.271
2.176000,-0.9902,3.2590,2.9634,4.515
2.180000,-1.3800,3.6838,2.8429,4.853
2.185000,-1.7932,4.0940,2.7105,5.227
2.191000,-2.2110,4.3838,2.5742,5.544
2.196000,-2.6150,4.4794,2.3572,5.697
2.200000,-3.0638,4.5220,2.2557,5.910
2.206000,-3.3022,4.3775,2.0833,5.866
2.209000,-3.5317,4.1108,1.9882,5.773
2.215000,-3.9274,3.9683,1.9441,5.912
2.220000,-4.1767,3.8039,1.8457,5.943
2.225000,-4.1844,3.5768,1.6594,5.749
2.238000,-4.0516,3.4022,1.4329,5.481
2.240000,-3.8531,3.1941,1.1109,5.127
2.244000,-3.5003,3.0318,0.7408,4.690
2.247000,-3.0197,2.9105,0.2651,4.202
2.258000,-2.3990,2.7920,-0.2610,3.690
2.259000,-1.8074,2.6811,-0.7873,3.328
2.261000,-1.2583,2.5948,-1.3928,3.202
2.268000,-0.8033,2.4732,-1.8763,3.207
2.271000,-0.3581,2.4027,-2.3194,3.359
2.276000,0.0132,2.2849,-2.6310,3.485
2.282000,0.3757,2.1342,-2.8780,3.603
2.286000,0.6696,1.9724,-3.0992,3.734
2.292000,0.8689,1.7397,-3.2301,3.770
2.297000,1.0619,1.5130,-3.2422,3.732
2.302000,1.1813,1.3017,-3.1166,3.578
2.308000,1.2989,1.0845,-2.8585,3.322
2.312000,1.3973,0.8609,-2.4723,2.968
2.318000,1.5979,0.6168,-1.8149,2.496
2.322000,1.8717,0.4042,-1.1490,2.233
2.329000,2.1608,0.2227,-0.4786,2.224
2.333000,2.5469,0.0453,0.2018,2.555
2.337000,2.8632,-0.0783,0.7234,2.954
2.343000,3.1079,-0.0936,0.9840,3.261
2.353000,3.2790,-0.0559,1.0682,3.449
2.355000,3.2190,-0.0566,1.0292,3.380
2.357000,3.0351,-0.0338,0.7863,3.135
2.361000,3.1247,0.1583,0.2586,3.139
2.368000,3.0647,0.2253,-0.0130,3.073
2.373000,2.9891,0.0288,-0.3495,3.010
2.378000,2.6945,0.1291,-0.6291,2.770
2.391000,2.3526,0.2121,-0.9185,2.534
2.392000,2.2194,0.1104,-1.1316,2.494
2.393000,2.1155,-0.1445,-1.3975,2.540
2.399000,1.9744,-0.4042,-1.6516,2.606
2.402000,1.7703,-0.5937,-1.9331,2.688
2.408000,1.4626,-0.7295,-2.1204,2.677
2.413000,1.0131,-0.8154,-2.1698,2.530
2.424000,0.5507,-0.8174,-2.2306,2.439
2.426000,0.0367,-0.7828,-2.3279,2.456
2.429000,-0.5243,-0.7015,-2.4003,2.555
2.433000,-1.0538,-0.5281,-2.3956,2.670
2.439000,-1.4968,-0.2958,-2.4577,2.893
2.445000,-1.8342,-0.1702,-2.4213,3.042
2.450000,-2.0778,-0.0625,-2.3797,3.160
2.453000,-2.2497,-0.0160,-2.3542,3.256
2.460000,-2.3216,-0.0426,-2.4309,3.362
2.464000,-2.3034,-0.1826,-2.4310,3.354
2.471000,-2.3032,-0.3308,-2.3328,3.295
2.474000,-2.3930,-0.4462,-2.2804,3.336
2.479000,-2.4155,-0.5289,-2.1686,3.289
2.488000,-2.3240,-0.5955,-2.0506,3.156
2.490000,-2.1000,-0.7800,-1.9529,2.972
2.493000,-1.8180,-1.0078,-2.0625,2.928
2.501000,-1.4987,-1.2358,-2.1184,2.874
2.503000,-1.1082,-1.5116,-2.1925,2.884
2.510000,-0.7243,-1.7849,-2.2323,2.948
2.515000,-0.2934,-2.0653,-2.1681,3.009
2.518000,0.0991,-2.3551,-1.9903,3.085
2.525000,0.4226,-2.6976,-1.6846,3.208
2.530000,0.6969,-3.0044,-1.2719,3.336
2.535000,0.8669,-3.2496,-0.8306,3.464
2.540000,0.9376,-3.5199,-0.3984,3.664
2.546000,0.9832,-3.7248,0.0928,3.854
2.549000,0.9296,-3.8602,0.4617,3.997
2.555000,0.8199,-3.9073,0.6901,4.052
2.561000,0.6993,-3.9049,0.8311,4.053
2.566000,0.6393,-3.9009,0.8492,4.043
2.571000,0.5682,-3.8405,0.8117,3.966
2.576000,0.5340,-3.7046,0.7234,3.812
2.580000,0.5247,-3.5627,0.6011,3.651
2.585000,0.5094,-3.4076,0.4998,3.482
2.591000,0.5361,-3.2248,0.3906,3.292
2.596000,0.5400,-2.9567,0.3520,3.026
2.600000,0.5451,-2.6846,0.3670,2.764
2.605000,0.6154,-2.4229,0.4736,2.544
2.610000,0.7318,-2.1523,0.6956,2.377
2.616000,0.8268,-1.9062,0.8747,2.254
2.621000,0.9893,-1.5532,1.1525,2.172
2.625000,1.1639,-1.1223,1.5457,2.237
2.642000,1.4679,-0.7311,1.8275,2.455
2.645000,1.7104,-0.3174,2.0076,2.656
2.646000,1.9089,0.1161,2.1465,2.875
2.648000,2.0664,0.5861,2.2754,3.129
2.665000,2.1065,1.1262,2.4874,3.449
2.667000,2.0266,1.6001,2.6002,3.665
2.668000,1.9244,2.0011,2.6806,3.859
2.668000,1.7825,2.3605,2.7209,4.019
2.670000,1.7058,2.5543,2.7853,4.146
2.675000,1.4449,2.6046,3.0022,4.229
2.681000,0.8574,2.5089,3.1015,4.080
2.685000,0.8520,2.8994,2.6257,4.003
2.691000,0.7732,3.4364,2.5004,4.320
2.695000,0.5020,3.6531,2.5099,4.461
2.701000,0.2473,3.6455,2.7071,4.547
2.706000,-0.0723,3.6957,2.9943,4.757
2.712000,-0.4258,3.8607,3.1685,5.013
2.717000,-0.6692,4.0038,3.1609,5.145
2.722000,-0.9077,4.1419,3.0816,5.242
2.727000,-1.1745,4.3179,3.0745,5.429
2.733000,-1.2778,4.5150,2.8667,5.499
2.737000,-1.3088,4.6283,2.2668,5.317
2.742000,-1.3197,4.6824,1.6640,5.142
2.750000,-1.3945,4.7114,1.3973,5.108
2.752000,-1.4883,4.7465,1.4112,5.171
2.757000,-1.4176,4.6723,1.3303,5.061
