time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.761,-0.397,0.2034,0.1936,0.486
3.771,-0.458,0.2605,0.214,0.569
3.781,-0.4018,0.3854,0.1814,0.586
3.793,-0.3365,0.5389,0.1048,0.644
3.801,-0.3498,0.6918,0.0724,0.779
3.811,-0.1868,0.8537,-0.2679,0.914
3.839,-0.0824,1.025,-0.7515,1.274
3.84,-0.0549,1.3144,-1.1094,1.721
3.843,-0.2808,1.5157,-0.9765,1.825
3.851,-0.3391,1.5721,-0.7612,1.779
3.861,-0.1508,1.5595,-0.6994,1.716
3.875,-0.1274,1.4886,-0.6999,1.65
3.882,-0.2586,1.3404,-0.3351,1.406
3.893,-0.3411,1.0755,0.1385,1.137
3.901,-0.3449,0.6933,0.443,0.892
3.913,-0.2522,0.2719,0.7561,0.842
3.924,-0.1712,-0.1888,1.1483,1.176
3.931,-0.052,-0.4637,1.299,1.38
3.943,0.0961,-0.5924,0.9859,1.154
3.951,0.117,-0.5552,0.5028,0.758
3.962,-0.0378,-0.4103,0.2675,0.491
3.993,0.0127,-0.4125,0.3457,0.538
3.995,0.1217,-0.4734,0.7465,0.892
3.996,0.2311,-0.5149,1.1007,1.237
4.001,0.1356,-0.5463,1.3654,1.477
4.011,0.2475,-0.4901,1.3622,1.469
4.025,0.4687,-0.5128,1.11,1.309
4.031,0.6237,-0.5652,0.7642,1.137
4.042,0.7611,-0.6565,0.4681,1.109
4.053,0.8518,-0.7082,0.2973,1.147
4.061,0.9052,-0.7101,0.2591,1.179
4.076,0.9028,-0.9271,-0.2448,1.317
4.082,0.5635,-0.7601,0.1213,0.954
4.094,0.7642,-0.3773,0.461,0.969
4.101,0.9906,-0.4558,0.2055,1.11
4.111,0.9706,-0.4365,0.0401,1.065
4.121,0.8996,-0.3581,0.2914,1.011
4.132,0.9936,-0.2204,0.8211,1.308
4.142,1.0859,-0.0925,1.2015,1.622
4.159,1.0587,-0.1412,1.5325,1.868
4.164,1.1275,-0.1215,1.7372,2.075
4.171,1.1947,-0.1021,1.7977,2.161
4.181,1.1728,-0.1321,1.6172,2.002
4.193,1.1796,-0.1037,1.3528,1.798
4.201,1.0781,-0.0462,1.0234,1.487
4.211,0.9761,0.0502,0.6377,1.167
4.221,0.6485,0.1368,0.283,0.721
4.241,0.4369,0.2037,-0.041,0.484
4.242,0.3035,0.1729,-0.3025,0.462
4.251,0.2759,0.0934,-0.3044,0.421
4.261,0.2077,-0.0935,0.0293,0.23
4.271,0.1873,-0.2408,0.4457,0.54
4.281,0.3237,-0.3686,0.7048,0.859
4.293,0.3921,-0.5357,0.761,1.01
4.301,0.5499,-0.6441,0.6437,1.064
4.311,0.582,-0.6937,0.499,1.034
4.324,0.6545,-0.714,0.3359,1.025
4.331,0.8176,-0.6556,0.0462,1.049
4.345,0.6987,-0.5776,-0.1555,0.92
4.351,0.6311,-0.4795,-0.1933,0.816
4.363,0.5355,-0.3714,-0.0962,0.659
4.371,0.4308,-0.2338,-0.1187,0.504
4.385,0.297,-0.1155,-0.1433,0.349
4.406,0.3094,-0.0167,-0.0638,0.316
4.407,0.3387,-0.0453,0.1901,0.391
4.412,0.5619,-0.113,0.5083,0.766
4.421,0.7446,-0.161,0.6102,0.976
4.435,0.7607,-0.1013,0.773,1.089
4.444,0.8359,-0.0615,0.7832,1.147
4.451,0.8526,-0.1496,0.6029,1.055
4.463,0.8308,-0.1596,0.3776,0.926
4.471,0.7511,-0.101,0.2434,0.796
4.481,0.7111,-0.0622,-0.0567,0.716
4.495,0.5927,-0.0724,-0.3756,0.705
4.501,0.5231,-0.1217,-0.51,0.741
4.513,0.5412,0.0446,-0.6737,0.865
4.521,0.5879,0.0641,-0.6739,0.897
4.532,0.3705,-0.0139,-0.4639,0.594
4.558,0.4177,-0.0036,-0.3837,0.567
4.559,0.5618,-0.0715,-0.2082,0.603
4.563,0.5694,-0.1101,-0.2758,0.642
4.571,0.578,-0.0605,-0.2839,0.647
4.582,0.5285,-0.0992,-0.2904,0.611
4.595,0.6065,-0.1872,-0.3532,0.726
4.602,0.7434,-0.236,-0.4739,0.913
4.613,0.6952,-0.2259,-0.6824,1
4.621,0.6873,-0.1471,-0.8134,1.075
4.633,0.6412,-0.1267,-0.7122,0.967
4.641,0.6442,-0.1358,-0.5231,0.841
4.652,0.6681,-0.1545,-0.4134,0.801
4.68,0.6535,-0.1928,-0.3715,0.776
4.681,0.6782,-0.1625,-0.5052,0.861
4.681,0.6738,-0.0931,-0.5795,0.894
4.691,0.7383,-0.0334,-0.6535,0.987
4.705,0.6658,0.0065,-0.6193,0.909
4.714,0.7116,0.0171,-0.4968,0.868
4.721,0.7659,0.0176,-0.5678,0.954
4.733,0.7619,0.077,-0.7166,1.049
4.741,0.7381,0.1463,-0.6806,1.015
4.751,0.7432,0.245,-0.5771,0.972
4.764,0.6697,0.3536,-0.5419,0.931
4.771,0.596,0.4521,-0.7009,1.025
4.784,0.6296,0.6387,-0.8677,1.248
4.793,0.6145,0.8057,-0.8872,1.347
4.801,0.5595,0.8942,-0.8969,1.385
4.812,0.6224,1.0219,-0.9943,1.556
4.827,0.6167,1.2086,-1.1127,1.755
4.833,0.5239,1.2092,-1.1849,1.772
4.842,0.3825,1.2494,-0.8284,1.547
4.852,0.3001,1.2211,-0.4539,1.337
4.865,0.2476,1.1341,-0.2275,1.183
4.873,0.2554,0.9687,-0.1378,1.011
4.883,0.272,0.8227,-0.1144,0.874
4.891,0.3389,0.6082,-0.1419,0.711
4.902,0.3772,0.4825,-0.0843,0.618
4.911,0.3185,0.3669,0.1951,0.524
4.921,0.3284,0.1732,0.5215,0.64
4.937,0.3686,0.009,0.9258,0.997
4.942,0.0736,-0.1656,1.3176,1.33
4.958,0.5793,0.0411,1.6174,1.719
4.961,0.5752,-0.2239,1.5454,1.664
4.971,0.3597,-0.1463,1.3845,1.438
4.981,0.2703,0.1169,1.3174,1.35
4.991,0.3059,0.2324,1.0211,1.091
5.002,0.2705,0.3471,0.4278,0.614
5.011,0.2035,0.4223,0.1401,0.489
5.021,0.0751,0.4389,-0.2381,0.505
5.033,-0.0833,0.4265,-0.1406,0.457
5.041,-0.2339,0.3655,0.02,0.434
5.051,-0.1607,0.2263,0.1752,0.328
5.061,-0.3833,-0.1183,0.6579,0.771
5.074,0.0052,-0.316,1.1943,1.235
5.094,0.0024,-0.9449,1.5816,1.842
5.095,-0.0267,-1.2402,1.8906,2.261
5.101,0.0723,-1.2904,1.9957,2.378
5.112,0.1433,-1.3115,1.6655,2.125
5.121,0.0704,-1.254,1.1896,1.73
5.134,0.0182,-1.1771,0.7168,1.378
5.141,-0.1689,-1.0802,0.4685,1.189
5.152,-0.2853,-0.8752,0.3942,1.001
5.161,-0.4,-0.6697,0.2374,0.815
5.171,-0.4335,-0.5127,0.213,0.704
5.182,-0.4543,-0.3257,0.3098,0.639
5.191,-1.1713,-0.5305,-0.2168,1.304
5.202,-0.1004,-0.0097,0.1514,0.182
5.211,0.1095,1.227,0.7081,1.421
5.222,-0.6895,0.2482,0.472,0.872
5.25,-0.2364,0.2987,0.4445,0.585
5.251,-0.1323,0.4664,0.731,0.877
5.252,-0.1559,0.3894,1.1208,1.197
5.261,0.0044,0.3712,1.3718,1.421
5.271,0.2203,0.196,1.5438,1.572
5.283,0.3287,-0.0874,1.5654,1.602
5.291,0.4295,-0.2146,1.419,1.498
5.303,0.3263,-0.2836,0.9969,1.087
5.311,0.2235,-0.3532,0.4655,0.626
5.323,0.2469,-0.4628,-0.1477,0.545
5.333,0.1733,-0.5819,-0.5367,0.81
5.342,-0.0176,-0.6417,-0.6753,0.932
5.354,-0.1694,-0.7402,-0.6844,1.022
5.365,-0.2244,-0.7402,-0.7083,1.049
5.372,-0.251,-0.7105,-0.6881,1.02
5.381,-0.2784,-0.6901,-0.5751,0.94
5.396,-0.2861,-0.7282,-0.2902,0.834
5.405,-0.3322,-0.7464,0.0413,0.818
5.413,-0.2587,-0.686,0.2178,0.765
5.424,-0.2707,-0.5769,0.1532,0.655
5.433,-0.3386,-0.4188,-0.1335,0.555
5.441,-0.5223,-0.339,-0.4693,0.78
5.452,-0.5585,-0.2294,-0.5046,0.787
5.461,-0.4584,-0.247,-0.4747,0.705
5.472,-0.5158,-0.333,-0.4574,0.766
5.481,-0.5244,-0.3893,-0.3048,0.721
5.494,-0.3379,-0.3966,-0.2699,0.587
5.508,-0.3476,-0.3745,-0.2929,0.589
5.512,-0.4061,-0.3819,-0.1281,0.572
5.527,-0.3766,-0.4093,0.0594,0.559
5.531,-0.367,-0.3784,0.0269,0.528
5.542,-0.357,-0.2894,-0.1956,0.499
5.554,-0.3966,-0.1714,-0.4238,0.605
5.561,-0.4077,-0.0244,-0.6986,0.809
5.573,-0.3418,0.0243,-0.9922,1.05
5.582,-0.3655,-0.0248,-1.1893,1.244
5.591,-0.4688,-0.0049,-1.2529,1.338
5.605,-0.5044,-0.0043,-1.1534,1.259
5.611,-0.4526,-0.0428,-1.0658,1.159
5.622,-0.3715,-0.0615,-0.8319,0.913
5.631,-0.4072,-0.031,-0.5499,0.685
5.643,-0.5182,0.0482,-0.3913,0.651
5.664,-0.4415,0.1566,-0.4062,0.62
5.665,-0.5687,0.2451,-0.4868,0.788
5.673,-0.587,0.2454,-0.4587,0.784
5.681,-0.5363,0.1672,-0.4311,0.708
5.691,-0.5924,0.2069,-0.2962,0.694
5.701,-0.5201,0.2857,-0.101,0.602
5.711,-0.516,0.3641,-0.118,0.642
5.723,-0.5792,0.5008,-0.2091,0.794
5.731,-0.5054,0.7157,-0.2873,0.922
