time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.331000,0.0452,-0.0448,0.0933,0.113
0.337000,0.0063,-0.0470,0.1005,0.111
0.341000,-0.0252,-0.0326,0.1126,0.120
0.346000,-0.0447,-0.0089,0.0941,0.105
0.351000,-0.0691,0.0075,0.0473,0.084
0.356000,-0.0984,0.0143,-0.0134,0.100
0.363000,-0.1135,0.0211,-0.0977,0.151
0.365000,-0.1169,0.0232,-0.1770,0.213
0.371000,-0.0990,0.0325,-0.2491,0.270
0.376000,-0.0792,0.0608,-0.3069,0.323
0.380000,-0.0764,0.0771,-0.3363,0.353
0.385000,-0.0810,0.0839,-0.3376,0.357
0.390000,-0.0763,0.0859,-0.3037,0.325
0.394000,-0.0623,0.0715,-0.2446,0.262
0.400000,-0.0509,0.0430,-0.1887,0.200
0.405000,-0.0446,0.0218,-0.1310,0.140
0.408000,-0.0288,0.0080,-0.0430,0.052
0.414000,0.0106,-0.0152,0.0565,0.059
0.420000,0.0593,-0.0431,0.1414,0.159
0.423000,0.1100,-0.0543,0.2143,0.247
0.428000,0.1345,-0.0394,0.2920,0.324
0.433000,0.1304,-0.0199,0.3366,0.362
0.439000,0.1029,-0.0008,0.3459,0.361
0.444000,0.0877,-0.0105,0.3439,0.355
0.447000,0.1085,-0.0391,0.2974,0.319
0.454000,0.1342,-0.0439,0.1993,0.244
0.458000,0.1909,-0.0225,0.1188,0.226
0.462000,0.2428,0.0248,0.0844,0.258
0.467000,0.2212,0.0716,0.0430,0.236
0.472000,0.1453,0.0849,-0.0076,0.168
0.483000,0.0749,0.0719,-0.0484,0.115
0.484000,0.0169,0.0472,-0.1034,0.115
0.487000,-0.0454,0.0062,-0.1724,0.178
0.491000,-0.0789,-0.0345,-0.2317,0.247
0.503000,-0.0718,-0.0581,-0.2648,0.280
0.504000,-0.0481,-0.0553,-0.2791,0.289
0.507000,-0.0579,-0.0334,-0.2749,0.283
0.511000,-0.0867,-0.0069,-0.2642,0.278
0.516000,-0.0724,0.0243,-0.2281,0.241
0.521000,-0.0178,0.0291,-0.1737,0.177
0.525000,0.0437,0.0221,-0.0960,0.108
0.539000,0.0788,0.0245,0.0357,0.090
0.539000,0.0401,0.0293,0.1546,0.162
0.540000,-0.0651,0.0340,0.2231,0.235
0.553000,-0.2032,0.0315,0.2485,0.323
0.554000,-0.3312,0.0291,0.2454,0.413
0.555000,-0.4067,0.0076,0.2141,0.460
0.572000,-0.3967,-0.0256,0.1713,0.433
0.573000,-0.2992,-0.0442,0.1597,0.342
0.573000,-0.1432,-0.0366,0.1959,0.245
0.574000,-0.0121,-0.0078,0.2509,0.251
0.597000,0.0423,0.0208,0.2962,0.300
0.598000,0.0608,0.0444,0.3104,0.319
0.599000,0.0462,0.0630,0.2864,0.297
0.600000,0.0056,0.0625,0.2579,0.265
0.600000,-0.0227,0.0382,0.2487,0.253
0.602000,-0.0103,-0.0002,0.2612,0.261
0.607000,-0.0172,-0.0478,0.2644,0.269
0.611000,-0.0668,-0.1045,0.2490,0.278
0.617000,-0.1043,-0.1514,0.2269,0.292
0.622000,-0.0584,-0.1552,0.1982,0.258
0.628000,-0.0083,-0.1566,0.1676,0.230
0.632000,-0.0276,-0.1794,0.1328,0.225
0.636000,-0.0589,-0.1783,0.0961,0.211
0.641000,-0.0686,-0.1654,0.0668,0.191
0.649000,-0.0428,-0.1573,0.0499,0.170
0.651000,-0.0030,-0.1470,0.0475,0.154
0.656000,0.0342,-0.1439,0.0763,0.166
0.664000,0.0521,-0.1504,0.0982,0.187
0.672000,0.0462,-0.1546,0.0847,0.182
0.673000,0.0214,-0.1611,0.0358,0.166
0.675000,0.0112,-0.1581,-0.0268,0.161
0.680000,0.0511,-0.1456,-0.0724,0.170
0.686000,0.0958,-0.1380,-0.1177,0.205
0.690000,0.0835,-0.1327,-0.1509,0.218
0.695000,0.0263,-0.1394,-0.1770,0.227
0.700000,-0.0280,-0.1388,-0.2151,0.258
0.704000,-0.0414,-0.1215,-0.2152,0.251
0.709000,-0.0262,-0.0996,-0.1678,0.197
0.715000,-0.0253,-0.0756,-0.1375,0.159
0.719000,-0.0173,-0.0636,-0.1359,0.151
0.724000,0.0002,-0.0611,-0.1272,0.141
0.730000,-0.0109,-0.0588,-0.1162,0.131
0.734000,-0.0432,-0.0564,-0.1052,0.127
0.738000,-0.0681,-0.0612,-0.0942,0.131
0.747000,-0.0642,-0.0755,-0.1047,0.144
0.751000,-0.0414,-0.0802,-0.1363,0.163
0.752000,-0.0257,-0.0848,-0.1582,0.181
0.758000,-0.0243,-0.0751,-0.1919,0.208
0.762000,-0.0251,-0.0560,-0.2613,0.268
0.768000,-0.0210,-0.0346,-0.3280,0.331
0.773000,-0.0383,-0.0346,-0.3519,0.356
0.784000,-0.1054,-0.0608,-0.3593,0.379
0.786000,-0.1889,-0.0961,-0.3645,0.422
0.787000,-0.2530,-0.1240,-0.3627,0.459
0.792000,-0.2886,-0.1112,-0.3684,0.481
0.807000,-0.3055,-0.0938,-0.3980,0.510
0.808000,-0.2943,-0.0930,-0.4728,0.565
0.809000,-0.2648,-0.0827,-0.5404,0.607
0.816000,-0.2170,-0.0605,-0.5602,0.604
0.817000,-0.2010,-0.0407,-0.5351,0.573
0.820000,-0.2237,-0.0473,-0.5199,0.568
0.826000,-0.2253,-0.0774,-0.5457,0.595
0.841000,-0.1797,-0.0953,-0.5859,0.620
0.842000,-0.1252,-0.1035,-0.6026,0.624
0.843000,-0.0760,-0.1281,-0.6079,0.626
0.855000,-0.0176,-0.1382,-0.6159,0.631
0.856000,0.0477,-0.1363,-0.6005,0.618
0.856000,0.0747,-0.1321,-0.5499,0.570
0.870000,0.0230,-0.1420,-0.4927,0.513
0.871000,-0.0448,-0.1567,-0.4620,0.490
0.872000,-0.0693,-0.1593,-0.4483,0.481
0.875000,-0.0627,-0.1762,-0.4583,0.495
0.899000,-0.0513,-0.2024,-0.4873,0.530
0.904000,-0.0471,-0.1905,-0.4921,0.530
0.905000,-0.0308,-0.1454,-0.5158,0.537
0.905000,0.0071,-0.1055,-0.5726,0.582
0.906000,0.0544,-0.0777,-0.6672,0.674
0.906000,0.1020,-0.0334,-0.8305,0.837
0.907000,0.1448,0.0153,-0.9671,0.978
0.914000,0.1427,0.0614,-1.0512,1.063
0.917000,0.1008,0.0882,-1.0475,1.056
0.922000,0.0595,0.1007,-0.9615,0.969
0.927000,0.0094,0.1036,-0.8721,0.878
0.930000,-0.0401,0.1090,-0.7673,0.776
0.936000,-0.0651,0.1238,-0.6658,0.680
0.941000,-0.0685,0.1409,-0.5868,0.607
0.946000,-0.0907,0.1627,-0.5467,0.578
0.950000,-0.1174,0.1702,-0.5597,0.597
0.956000,-0.1320,0.1729,-0.5828,0.622
0.964000,-0.1631,0.1686,-0.5514,0.599
0.964000,-0.1870,0.1430,-0.4876,0.541
0.970000,-0.1965,0.1295,-0.4459,0.504
0.975000,-0.1895,0.1282,-0.4428,0.498
0.980000,-0.1778,0.1221,-0.4090,0.462
0.984000,-0.1827,0.1089,-0.3374,0.399
0.991000,-0.1900,0.0840,-0.2877,0.355
0.996000,-0.1639,0.0640,-0.2571,0.312
0.999000,-0.1235,0.0607,-0.2264,0.265
1.006000,-0.1190,0.0787,-0.1953,0.242
1.009000,-0.1499,0.0917,-0.1566,0.235
1.014000,-0.1948,0.0902,-0.1293,0.251
1.019000,-0.2061,0.0814,-0.1536,0.270
1.024000,-0.2054,0.0916,-0.2341,0.325
1.029000,-0.2166,0.1254,-0.3205,0.407
1.033000,-0.2159,0.1850,-0.3989,0.490
1.038000,-0.2055,0.2417,-0.4812,0.576
1.043000,-0.1856,0.2885,-0.5749,0.669
1.047000,-0.1825,0.3349,-0.6705,0.771
1.054000,-0.1866,0.3644,-0.7539,0.858
1.057000,-0.2289,0.3795,-0.8133,0.926
1.066000,-0.2972,0.3590,-0.8134,0.938
1.070000,-0.3155,0.3221,-0.7902,0.910
1.071000,-0.2816,0.2951,-0.7626,0.865
1.076000,-0.2270,0.2849,-0.7377,0.823
1.082000,-0.1731,0.2820,-0.6939,0.769
1.086000,-0.1246,0.2885,-0.6169,0.692
1.091000,-0.0888,0.2830,-0.5473,0.623
1.095000,-0.0582,0.2561,-0.4874,0.554
1.100000,-0.0425,0.2294,-0.4536,0.510
1.105000,-0.0511,0.1957,-0.4576,0.500
1.110000,-0.0697,0.1670,-0.4754,0.509
1.116000,-0.0672,0.1646,-0.5022,0.533
1.120000,-0.0294,0.1717,-0.5333,0.561
1.125000,0.0314,0.1715,-0.5853,0.611
1.129000,0.1034,0.1785,-0.6415,0.674
1.133000,0.1842,0.1949,-0.6758,0.727
1.139000,0.2717,0.2064,-0.6812,0.762
1.144000,0.3566,0.2201,-0.6434,0.768
1.148000,0.4081,0.2241,-0.5674,0.734
1.154000,0.3979,0.2136,-0.4915,0.667
1.158000,0.3457,0.2032,-0.4487,0.602
1.165000,0.3134,0.2093,-0.4390,0.579
1.171000,0.2723,0.2176,-0.4573,0.575
1.173000,0.1819,0.2162,-0.5010,0.575
1.178000,0.0853,0.2266,-0.4964,0.552
1.182000,0.0180,0.2535,-0.4606,0.526
1.187000,-0.0464,0.2825,-0.4508,0.534
1.192000,-0.1460,0.3041,-0.4647,0.574
1.197000,-0.2451,0.3112,-0.4807,0.623
1.201000,-0.2939,0.3112,-0.4895,0.650
1.207000,-0.3188,0.3136,-0.4862,0.661
1.211000,-0.3438,0.3111,-0.4806,0.668
1.217000,-0.3452,0.3253,-0.4678,0.666
1.221000,-0.3256,0.3394,-0.4381,0.643
1.225000,-0.3063,0.3391,-0.4301,0.628
1.231000,-0.2968,0.3316,-0.4268,0.617
1.236000,-0.2778,0.3028,-0.3973,0.572
1.240000,-0.2375,0.2695,-0.3441,0.497
1.245000,-0.1902,0.2435,-0.2885,0.423
1.250000,-0.1550,0.2271,-0.2518,0.373
1.255000,-0.1197,0.2059,-0.2006,0.311
1.260000,-0.0701,0.2015,-0.1418,0.256
1.264000,-0.0395,0.2135,-0.1018,0.240
1.269000,-0.0515,0.1968,-0.0709,0.215
1.274000,-0.0964,0.1682,-0.0680,0.205
1.281000,-0.1311,0.1588,-0.0907,0.225
1.284000,-0.1251,0.1588,-0.1176,0.234
1.289000,-0.1213,0.1684,-0.1393,0.250
1.299000,-0.1437,0.1826,-0.1632,0.284
1.301000,-0.1755,0.1776,-0.1655,0.300
1.303000,-0.2119,0.1680,-0.1321,0.301
1.308000,-0.2436,0.1371,-0.0679,0.288
1.314000,-0.2633,0.0708,0.0294,0.274
1.317000,-0.2570,0.0049,0.1502,0.298
1.322000,-0.2294,-0.0487,0.2733,0.360
1.328000,-0.2093,-0.1021,0.3895,0.454
1.332000,-0.1894,-0.1671,0.4871,0.549
1.336000,-0.1293,-0.2247,0.5474,0.606
1.341000,-0.0551,-0.2654,0.5638,0.626
1.346000,-0.0122,-0.3133,0.5865,0.665
1.351000,0.0285,-0.3468,0.6134,0.705
1.355000,0.0621,-0.3376,0.6113,0.701
1.366000,0.0863,-0.2860,0.5588,0.634
1.367000,0.1323,-0.1924,0.4087,0.471
1.371000,0.2118,-0.0332,0.1804,0.280
1.376000,0.3082,0.1792,-0.0807,0.365
1.385000,0.4261,0.4158,-0.3820,0.707
1.387000,0.5251,0.6293,-0.7216,1.092
1.390000,0.5865,0.8174,-1.0761,1.473
1.395000,0.6199,0.9925,-1.3844,1.813
1.400000,0.5779,1.1048,-1.5956,2.025
1.405000,0.4418,1.1691,-1.6991,2.109
1.410000,0.2596,1.2145,-1.7174,2.119
1.415000,0.0809,1.2505,-1.6492,2.071
1.420000,-0.1017,1.2914,-1.4545,1.948
1.423000,-0.2887,1.3301,-1.1413,1.776
1.429000,-0.4662,1.3357,-0.8005,1.626
1.434000,-0.6655,1.2727,-0.4581,1.508
1.438000,-0.8345,1.1821,-0.0895,1.450
1.443000,-0.9116,1.0615,0.2867,1.428
1.449000,-0.9067,0.9111,0.6166,1.426
1.453000,-0.8201,0.7454,0.8965,1.425
1.457000,-0.6591,0.6095,1.1538,1.462
1.465000,-0.4261,0.5101,1.3892,1.540
1.473000,-0.1708,0.4302,1.5726,1.639
1.474000,0.0313,0.3699,1.7002,1.740
1.479000,0.1844,0.3189,1.7559,1.794
1.482000,0.2912,0.2915,1.7157,1.764
1.488000,0.3470,0.2974,1.5866,1.651
1.491000,0.3447,0.3198,1.4066,1.483
1.497000,0.2767,0.3492,1.1921,1.273
1.501000,0.1668,0.3712,0.9498,1.033
1.506000,0.0382,0.3813,0.6960,0.795
1.511000,-0.0877,0.3843,0.4492,0.598
1.516000,-0.1803,0.3778,0.2307,0.478
1.520000,-0.2519,0.3499,0.0690,0.437
1.526000,-0.3049,0.3031,-0.0267,0.431
1.531000,-0.3229,0.2421,-0.0732,0.410
1.535000,-0.3181,0.1694,-0.0584,0.365
1.540000,-0.3120,0.0850,0.0058,0.323
1.545000,-0.2951,-0.0232,0.1052,0.314
1.550000,-0.2458,-0.1479,0.2091,0.355
1.555000,-0.1737,-0.2821,0.3297,0.467
1.559000,-0.0976,-0.4256,0.4671,0.639
1.566000,-0.0104,-0.5690,0.5907,0.820
1.569000,0.1099,-0.6860,0.6955,0.983
1.573000,0.2563,-0.7910,0.7701,1.133
1.582000,0.4050,-0.8841,0.8145,1.268
1.590000,0.5394,-0.9700,0.8216,1.381
1.590000,0.6791,-1.0415,0.7989,1.478
1.599000,0.8264,-1.0845,0.7608,1.561
1.602000,0.9650,-1.0893,0.7192,1.623
1.603000,1.0614,-1.0703,0.6573,1.644
1.607000,1.1397,-1.0561,0.5388,1.645
1.612000,1.2045,-1.0278,0.3780,1.628
1.617000,1.2342,-0.9636,0.2175,1.581
1.623000,1.2313,-0.8923,0.0930,1.523
1.642000,1.2003,-0.8114,0.0087,1.449
1.643000,1.1651,-0.7162,-0.0499,1.369
1.644000,1.1160,-0.6402,-0.0807,1.289
1.644000,1.0385,-0.5808,-0.0935,1.194
1.646000,0.9876,-0.5238,-0.0884,1.121
1.650000,0.9537,-0.4739,-0.0534,1.066
1.655000,0.8624,-0.4311,0.0115,0.964
1.660000,0.7328,-0.4121,0.0920,0.846
1.665000,0.5934,-0.4051,0.1547,0.735
1.670000,0.4297,-0.4122,0.2069,0.630
1.675000,0.2629,-0.4313,0.2939,0.584
1.680000,0.1169,-0.4286,0.3871,0.589
1.688000,0.0012,-0.4211,0.4794,0.638
1.690000,-0.0890,-0.4112,0.5924,0.727
1.696000,-0.1561,-0.3964,0.6857,0.807
1.699000,-0.2046,-0.4174,0.7617,0.892
1.704000,-0.2391,-0.4456,0.8374,0.978
1.709000,-0.2549,-0.4737,0.8890,1.039
1.714000,-0.2567,-0.5329,0.9046,1.081
1.719000,-0.2466,-0.5943,0.8940,1.101
1.724000,-0.2272,-0.6390,0.8787,1.110
1.729000,-0.2103,-0.6693,0.8589,1.109
1.734000,-0.1815,-0.6805,0.8083,1.072
1.738000,-0.1409,-0.6797,0.7485,1.021
1.744000,-0.0933,-0.6765,0.6985,0.977
1.748000,-0.0386,-0.6853,0.6274,0.930
1.753000,0.0185,-0.7085,0.5302,0.885
1.758000,0.0659,-0.7197,0.4143,0.833
1.768000,0.1084,-0.7261,0.2625,0.780
1.769000,0.1628,-0.7277,0.0891,0.751
1.772000,0.2075,-0.7364,-0.0677,0.768
1.777000,0.2520,-0.7570,-0.2010,0.823
1.783000,0.3203,-0.7799,-0.3108,0.899
1.787000,0.4053,-0.7955,-0.4019,0.979
1.792000,0.5070,-0.8111,-0.4578,1.060
1.796000,0.5969,-0.8242,-0.4951,1.132
1.805000,0.6653,-0.8300,-0.5355,1.191
1.806000,0.7292,-0.8358,-0.5549,1.240
1.811000,0.7716,-0.8367,-0.5701,1.273
1.816000,0.7879,-0.8304,-0.5884,1.287
1.821000,0.7901,-0.8192,-0.5760,1.276
1.825000,0.7781,-0.7937,-0.5689,1.249
1.831000,0.7709,-0.7681,-0.5815,1.234
1.836000,0.7806,-0.7378,-0.5898,1.225
1.840000,0.7952,-0.6955,-0.5866,1.208
1.847000,0.8029,-0.6460,-0.5651,1.175
1.851000,0.8039,-0.5893,-0.5321,1.130
1.855000,0.7932,-0.5398,-0.4926,1.078
1.860000,0.7636,-0.5047,-0.4128,1.004
1.868000,0.7128,-0.4935,-0.2951,0.916
1.868000,0.6478,-0.4894,-0.1512,0.826
1.874000,0.5852,-0.4687,-0.0024,0.750
1.888000,0.5440,-0.4361,0.1083,0.706
1.890000,0.5099,-0.3940,0.1811,0.669
1.892000,0.4947,-0.3543,0.2063,0.643
1.894000,0.5080,-0.3243,0.2389,0.648
1.914000,0.5236,-0.3087,0.2839,0.671
1.916000,0.5245,-0.2836,0.2885,0.662
1.917000,0.5278,-0.2442,0.2622,0.638
1.918000,0.5357,-0.2025,0.2315,0.618
1.918000,0.5386,-0.1680,0.2274,0.608
1.924000,0.5319,-0.1504,0.2284,0.598
1.928000,0.5180,-0.1399,0.2104,0.576
1.932000,0.5255,-0.1104,0.1785,0.566
1.937000,0.5163,-0.0857,0.1516,0.545
1.942000,0.4879,-0.0659,0.1538,0.516
1.947000,0.4955,-0.0341,0.1394,0.516
1.952000,0.5128,-0.0072,0.1012,0.523
1.957000,0.5111,0.0196,0.0753,0.517
1.961000,0.4881,0.0273,0.0663,0.493
1.967000,0.4548,0.0204,0.0689,0.460
1.970000,0.4148,0.0208,0.0644,0.420
1.976000,0.3680,0.0282,0.0505,0.373
1.983000,0.3192,0.0356,0.0486,0.325
1.992000,0.2802,0.0571,0.0849,0.298
1.993000,0.2699,0.0856,0.1329,0.313
1.997000,0.2621,0.1280,0.1665,0.336
2.001000,0.2616,0.1701,0.2240,0.384
2.005000,0.2613,0.1951,0.2957,0.440
2.009000,0.2207,0.1889,0.3626,0.465
2.015000,0.1379,0.1590,0.4532,0.500
2.019000,0.0273,0.1317,0.5462,0.563
2.025000,-0.0991,0.1068,0.6225,0.639
2.031000,-0.2295,0.0750,0.6825,0.724
2.037000,-0.3117,0.0385,0.6860,0.755
2.039000,-0.3201,0.0165,0.6312,0.708
2.044000,-0.2910,0.0206,0.5208,0.597
2.048000,-0.2196,0.0270,0.3481,0.412
2.053000,-0.0946,0.0309,0.1416,0.173
2.058000,0.0363,0.0324,-0.0891,0.102
2.062000,0.1328,0.0292,-0.3280,0.355
2.068000,0.2069,0.0523,-0.5111,0.554
2.074000,0.3063,0.1014,-0.6340,0.711
2.078000,0.4812,0.2166,-0.6804,0.861
2.089000,0.8241,0.4686,-0.6862,1.170
2.090000,1.3106,0.8418,-0.7534,1.730
2.094000,1.7788,1.2356,-0.9103,2.349
2.096000,2.0843,1.5240,-1.0951,2.805
2.100000,2.1056,1.6413,-1.2579,2.951
2.106000,1.8132,1.6128,-1.3126,2.759
2.111000,1.3290,1.5200,-1.2048,2.351
2.115000,0.7552,1.4252,-0.9155,1.855
2.120000,0.1580,1.3643,-0.4684,1.451
2.125000,-0.3724,1.3516,0.0291,1.402
2.130000,-0.8010,1.3629,0.5012,1.658
2.137000,-1.1452,1.3456,0.9201,1.992
2.140000,-1.3817,1.2733,1.2650,2.265
2.144000,-1.4769,1.1628,1.5008,2.405
2.150000,-1.4404,1.0260,1.6280,2.404
2.155000,-1.2669,0.8868,1.6564,2.266
2.160000,-0.9581,0.7739,1.6339,2.046
2.167000,-0.5827,0.6848,1.5653,1.805
2.170000,-0.2453,0.6052,1.4240,1.567
2.176000,0.0211,0.5399,1.2501,1.362
2.182000,0.2145,0.5010,1.1151,1.241
2.183000,0.2797,0.4500,1.0113,1.142
2.188000,0.2142,0.3753,0.9529,1.046
2.193000,0.0728,0.2600,0.9756,1.012
2.198000,-0.0949,0.1018,1.0673,1.076
2.204000,-0.2796,-0.0992,1.2188,1.254
2.208000,-0.4627,-0.3263,1.4160,1.525
2.215000,-0.6062,-0.5579,1.6043,1.804
2.217000,-0.6864,-0.8110,1.7579,2.054
2.221000,-0.6866,-1.0447,1.8627,2.243
2.227000,-0.5659,-1.2067,1.9023,2.323
2.231000,-0.3214,-1.3137,1.8577,2.298
2.236000,-0.0149,-1.3777,1.7052,2.192
2.242000,0.3088,-1.4084,1.4876,2.072
2.248000,0.6096,-1.4274,1.2239,1.977
2.251000,0.8258,-1.4226,0.9522,1.901
2.256000,0.9193,-1.3844,0.7269,1.814
2.260000,0.9286,-1.3225,0.5215,1.698
2.266000,0.8847,-1.2415,0.3449,1.563
2.270000,0.7802,-1.1344,0.2306,1.396
2.275000,0.6460,-1.0010,0.1564,1.202
2.284000,0.5059,-0.8701,0.1246,1.014
2.286000,0.3284,-0.7631,0.1349,0.842
2.290000,0.1538,-0.6920,0.1584,0.726
2.294000,-0.0206,-0.6638,0.1711,0.686
2.309000,-0.2408,-0.6451,0.1609,0.707
2.309000,-0.4880,-0.6191,0.1518,0.803
2.310000,-0.6979,-0.5689,0.1509,0.913
2.316000,-0.8325,-0.5115,0.1604,0.990
2.319000,-0.9185,-0.4659,0.1828,1.046
2.324000,-0.9870,-0.4105,0.1916,1.086
2.329000,-1.0500,-0.3742,0.1869,1.130
2.342000,-1.0933,-0.3736,0.1998,1.173
2.343000,-1.1073,-0.3727,0.2206,1.189
2.344000,-1.0943,-0.3693,0.2472,1.181
2.357000,-1.0373,-0.3729,0.2819,1.138
2.358000,-0.9193,-0.3787,0.3297,1.047
2.359000,-0.7545,-0.3987,0.4172,0.950
2.373000,-0.5783,-0.4281,0.5350,0.897
2.375000,-0.3808,-0.4599,0.6693,0.897
2.375000,-0.1687,-0.4868,0.7939,0.946
2.376000,0.0175,-0.5019,0.8974,1.028
2.390000,0.1661,-0.5170,0.9826,1.123
2.391000,0.2510,-0.5586,1.0664,1.230
2.392000,0.2938,-0.6242,1.1108,1.308
2.396000,0.3304,-0.6923,1.0896,1.333
2.417000,0.3608,-0.7461,1.0267,1.319
2.418000,0.3731,-0.7809,0.9339,1.273
2.419000,0.3670,-0.7967,0.8087,1.193
2.420000,0.3283,-0.8054,0.6678,1.097
2.420000,0.2422,-0.8046,0.5324,0.995
2.426000,0.1757,-0.8111,0.4191,0.930
2.432000,0.1526,-0.8247,0.3135,0.895
2.437000,0.1131,-0.8599,0.2011,0.890
2.440000,0.0545,-0.8975,0.0984,0.904
2.445000,0.0103,-0.9087,-0.0138,0.909
2.449000,-0.0317,-0.9030,-0.1309,0.913
2.455000,-0.0739,-0.8591,-0.2291,0.892
2.459000,-0.0995,-0.7913,-0.3252,0.861
2.465000,-0.1231,-0.7307,-0.4194,0.851
2.469000,-0.1590,-0.6820,-0.5238,0.874
2.473000,-0.1833,-0.6571,-0.5931,0.904
2.478000,-0.2033,-0.6418,-0.6105,0.909
2.485000,-0.2261,-0.6359,-0.5952,0.900
2.487000,-0.2494,-0.6371,-0.5542,0.880
2.494000,-0.2612,-0.6311,-0.5066,0.850
2.503000,-0.2542,-0.6130,-0.4379,0.795
2.505000,-0.2309,-0.5782,-0.3646,0.722
2.509000,-0.2079,-0.5506,-0.2917,0.657
2.517000,-0.1637,-0.5278,-0.2428,0.604
2.518000,-0.1267,-0.5146,-0.2108,0.570
2.523000,-0.1041,-0.5062,-0.1766,0.546
2.527000,-0.0623,-0.4738,-0.1497,0.501
2.531000,-0.0180,-0.4295,-0.1372,0.451
2.536000,0.0075,-0.3781,-0.1512,0.407
2.542000,0.0214,-0.3244,-0.1583,0.362
2.546000,0.0477,-0.2922,-0.1681,0.340
2.552000,0.0551,-0.2576,-0.1758,0.317
2.556000,0.0414,-0.2015,-0.1529,0.256
2.561000,0.0379,-0.1263,-0.1111,0.172
2.568000,0.0300,-0.0560,-0.0646,0.091
2.569000,-0.0060,-0.0050,-0.0062,0.010
2.575000,-0.0655,0.0436,0.0762,0.110
2.588000,-0.1294,0.1112,0.1634,0.236
2.589000,-0.2049,0.1763,0.2462,0.366
2.590000,-0.2850,0.2317,0.3485,0.506
2.596000,-0.3100,0.2917,0.4300,0.605
2.601000,-0.2798,0.3444,0.4402,0.625
2.606000,-0.2351,0.3825,0.4437,0.631
2.610000,-0.1854,0.4277,0.4790,0.668
2.616000,-0.1785,0.4680,0.5559,0.748
2.619000,-0.2388,0.4961,0.6790,0.874
2.624000,-0.3447,0.5169,0.8200,1.029
