time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.215,-0.6416,2.1543,2.7037,3.516
0.219,-0.9696,1.9352,3.0829,3.767
0.24,-1.315,1.7108,3.4777,4.093
0.241,-1.6905,1.4857,3.8224,4.436
0.241,-2.0197,1.2932,4.0149,4.677
0.241,-2.1761,1.1524,4.0632,4.751
0.254,-2.1381,1.0415,4.0704,4.714
0.255,-1.9029,0.9678,4.0148,4.547
0.255,-1.5518,0.8978,3.8027,4.204
0.265,-1.2786,0.7196,3.4401,3.74
0.266,-1.0742,0.4766,2.8942,3.124
0.267,-0.7952,0.3917,2.1758,2.349
0.272,-0.49,0.3786,1.4633,1.589
0.276,-0.24,0.2558,0.8106,0.883
0.282,0.0073,0.1336,0.2723,0.303
0.29,0.1702,0.0524,-0.1258,0.218
0.291,0.1358,-0.1334,-0.4607,0.499
0.296,-0.0537,-0.5217,-0.918,1.057
0.301,-0.299,-0.9542,-1.6328,1.915
0.31,-0.5074,-1.2967,-2.4751,2.84
0.31,-0.6386,-1.5755,-3.2713,3.687
0.316,-0.7354,-1.8049,-3.8071,4.277
0.323,-0.7855,-1.9299,-3.9799,4.492
0.325,-0.7281,-1.9484,-3.8851,4.407
0.331,-0.5913,-1.906,-3.5435,4.067
0.335,-0.4029,-1.8293,-2.9517,3.496
0.344,-0.1912,-1.7425,-2.1703,2.79
0.345,-0.0181,-1.6697,-1.1978,2.055
0.349,0.1624,-1.5825,-0.0493,1.592
0.36,0.4254,-1.4407,1.1241,1.876
0.361,0.7091,-1.247,2.1447,2.58
0.364,0.9545,-1.0521,2.9542,3.278
0.369,1.1452,-0.9063,3.5681,3.855
0.379,1.3104,-0.8312,3.9704,4.263
0.38,1.4045,-0.8029,4.1569,4.461
0.384,1.4156,-0.831,4.1585,4.471
0.394,1.3601,-0.9056,3.9991,4.32
0.395,1.2474,-1.0028,3.7121,4.042
0.399,1.1178,-1.1773,3.345,3.718
0.402,0.9518,-1.4458,2.895,3.373
0.411,0.7563,-1.7458,2.3641,3.035
0.414,0.5428,-2.0316,1.802,2.769
0.417,0.3207,-2.2817,1.2653,2.629
0.442,0.14,-2.4934,0.7148,2.598
0.443,-0.0239,-2.6642,0.1281,2.667
0.443,-0.1832,-2.8131,-0.4504,2.855
0.444,-0.2859,-2.9233,-0.9886,3.099
0.444,-0.3107,-2.9754,-1.4826,3.339
0.454,-0.2628,-3.0101,-1.9432,3.592
0.455,-0.1709,-3.0489,-2.3788,3.871
0.455,-0.0928,-3.0533,-2.7805,4.131
0.477,-0.0935,-3.0425,-3.1036,4.347
0.477,-0.1614,-3.0501,-3.3511,4.534
0.478,-0.2632,-3.0281,-3.5379,4.664
0.478,-0.3971,-2.9838,-3.6498,4.731
0.495,-0.5585,-2.9077,-3.6602,4.708
0.495,-0.7333,-2.7807,-3.5859,4.597
0.496,-0.8617,-2.6366,-3.4478,4.425
0.496,-0.9147,-2.4871,-3.236,4.183
0.513,-0.9282,-2.2967,-2.9544,3.855
0.514,-0.9232,-2.0796,-2.6024,3.457
0.515,-0.8971,-1.8839,-2.1983,3.031
0.516,-0.8544,-1.7001,-1.7556,2.589
0.554,-0.8473,-1.4995,-1.2806,2.146
0.555,-0.8562,-1.3014,-0.7725,1.739
0.555,-0.809,-1.0988,-0.2157,1.381
0.556,-0.681,-0.8774,0.3066,1.152
0.556,-0.553,-0.6734,0.8384,1.209
0.556,-0.5226,-0.482,1.3206,1.5
0.557,-0.4839,-0.2986,1.6125,1.71
0.557,-0.3547,-0.1255,1.7599,1.8
0.557,-0.1891,0.0036,1.7869,1.797
0.568,-0.013,0.084,1.7415,1.744
0.569,0.0977,0.1541,1.6762,1.686
0.572,0.1434,0.2233,1.5885,1.611
0.577,0.1603,0.2798,1.447,1.483
0.582,0.1412,0.3237,1.2371,1.287
0.589,0.1027,0.3311,0.9463,1.008
0.591,0.0274,0.3262,0.5668,0.655
0.596,-0.102,0.3641,0.1193,0.397
0.601,-0.2312,0.4283,-0.3732,0.613
0.608,-0.3252,0.5022,-0.8734,1.059
0.61,-0.4086,0.5812,-1.3343,1.512
0.616,-0.4773,0.7156,-1.7353,1.937
0.635,-0.4984,0.9125,-2.0579,2.306
0.636,-0.5274,1.0908,-2.2548,2.56
0.636,-0.6031,1.1931,-2.3478,2.702
0.637,-0.6974,1.2075,-2.3851,2.763
0.64,-0.7868,1.1867,-2.3284,2.729
0.645,-0.8381,1.2026,-2.1777,2.625
0.649,-0.8035,1.2717,-1.9758,2.483
0.655,-0.6903,1.3414,-1.7083,2.279
0.66,-0.5173,1.3973,-1.3412,2.005
0.667,-0.284,1.4656,-0.8692,1.727
0.668,-0.0423,1.5509,-0.3251,1.585
0.673,0.1723,1.6171,0.3016,1.654
0.678,0.3819,1.7095,0.9976,2.016
0.684,0.4862,1.8542,1.6373,2.521
0.694,0.4396,2.0699,2.1573,3.022
0.695,0.3686,2.2893,2.5397,3.439
0.698,0.3425,2.4191,2.7637,3.689
0.703,0.359,2.421,2.8395,3.749
0.721,0.4731,2.3836,2.7865,3.697
0.722,0.7276,2.4958,2.7192,3.762
0.723,1.0391,2.7194,2.6639,3.946
0.723,1.2718,2.7335,2.523,3.931
0.727,1.2992,2.474,2.2966,3.617
0.731,1.1763,2.2689,1.9652,3.224
0.736,1.1262,2.276,1.5498,2.975
0.742,1.2906,2.3423,1.0781,2.883
0.747,1.5527,2.3388,0.5492,2.86
0.752,1.7789,2.2946,0.0573,2.904
0.755,1.9242,2.2578,-0.3177,2.983
0.76,2.0154,2.1999,-0.5917,3.042
0.766,2.1076,2.1213,-0.8066,3.097
0.771,2.225,2.0268,-0.9514,3.157
0.777,2.3052,1.9118,-0.9693,3.148
0.781,2.3334,1.7834,-0.8795,3.066
0.786,2.3142,1.6559,-0.684,2.927
0.79,2.242,1.5436,-0.4232,2.755
0.796,2.14,1.4416,-0.1391,2.584
0.8,2.0195,1.352,0.1642,2.436
0.803,1.8941,1.2486,0.4516,2.313
0.815,1.761,1.1095,0.7118,2.2
0.816,1.6151,0.9564,0.9212,2.091
0.819,1.4297,0.8155,1.0707,1.964
0.848,1.2023,0.7057,1.1679,1.819
0.849,1.0213,0.6104,1.2538,1.728
0.849,0.8722,0.4959,1.3355,1.67
0.849,0.7046,0.3599,1.3727,1.584
0.85,0.5493,0.2144,1.3725,1.494
0.85,0.411,0.0688,1.3515,1.414
0.852,0.2606,-0.1006,1.2834,1.313
0.859,0.0623,-0.2915,1.1325,1.171
0.862,-0.1671,-0.4919,0.899,1.038
0.867,-0.3053,-0.6732,0.6571,0.989
0.879,-0.3035,-0.8161,0.4305,0.971
0.879,-0.2592,-0.9229,0.1706,0.974
0.881,-0.2486,-1.0223,-0.1473,1.062
0.887,-0.264,-1.1283,-0.481,1.255
0.896,-0.2864,-1.229,-0.7737,1.48
0.897,-0.3035,-1.305,-0.9852,1.663
0.901,-0.2914,-1.3373,-1.0825,1.745
0.91,-0.2594,-1.3379,-1.0802,1.739
0.911,-0.2698,-1.3162,-0.9663,1.655
0.915,-0.3273,-1.2629,-0.7286,1.494
0.92,-0.4153,-1.2283,-0.4238,1.364
0.952,-0.5341,-1.2054,-0.0971,1.322
0.953,-0.6669,-1.1751,0.2069,1.367
0.953,-0.7541,-1.1782,0.4482,1.469
0.954,-0.8102,-1.1671,0.6205,1.55
0.955,-0.8809,-1.1322,0.7363,1.612
0.955,-0.9282,-1.1216,0.8297,1.676
0.955,-0.9452,-1.1521,0.906,1.744
0.959,-0.9342,-1.1806,0.9702,1.791
0.965,-0.8686,-1.1715,1.0469,1.795
0.968,-0.7411,-1.1344,1.1722,1.792
0.975,-0.5869,-1.1149,1.2889,1.802
0.978,-0.4589,-1.156,1.3254,1.818
0.983,-0.4071,-1.2576,1.2556,1.823
0.994,-0.4223,-1.3862,1.0676,1.8
0.996,-0.4711,-1.5322,0.8067,1.795
0.997,-0.5347,-1.6762,0.5133,1.833
1.002,-0.6013,-1.8087,0.2228,1.919
1.03,-0.7,-1.9271,-0.0462,2.051
1.031,-0.8044,-2.0289,-0.3157,2.205
1.031,-0.8789,-2.095,-0.5863,2.346
1.032,-0.8899,-2.1227,-0.8705,2.461
1.032,-0.84,-2.1312,-1.1475,2.562
1.032,-0.796,-2.1371,-1.3917,2.672
1.036,-0.7359,-2.1139,-1.5702,2.734
1.042,-0.5928,-2.0425,-1.6931,2.718
1.046,-0.3977,-1.9324,-1.811,2.678
1.051,-0.2054,-1.7789,-1.8976,2.609
1.064,0.0057,-1.618,-1.8765,2.478
1.065,0.2478,-1.4639,-1.7786,2.317
1.065,0.4712,-1.3097,-1.6087,2.127
1.078,0.6668,-1.1553,-1.3278,1.882
1.079,0.871,-0.9723,-0.9599,1.62
1.079,1.1109,-0.7655,-0.5496,1.457
1.085,1.3726,-0.5638,-0.1323,1.49
1.093,1.5321,-0.4247,0.2422,1.608
1.094,1.5703,-0.3457,0.5624,1.703
1.101,1.5711,-0.2766,0.776,1.774
1.115,1.491,-0.2342,0.8472,1.731
1.116,1.3178,-0.235,0.7902,1.554
1.117,1.1108,-0.2335,0.5952,1.282
1.118,0.9296,-0.2008,0.3215,1.004
1.18,0.7738,-0.1609,0.0384,0.791
1.181,0.6263,-0.1448,-0.2115,0.677
1.182,0.4724,-0.1573,-0.3924,0.634
1.182,0.2777,-0.1791,-0.5234,0.619
1.183,0.0346,-0.2103,-0.6381,0.673
1.183,-0.2215,-0.2437,-0.7677,0.835
1.184,-0.4435,-0.2483,-0.8885,1.024
1.184,-0.6411,-0.2,-0.9981,1.203
1.185,-0.8268,-0.1206,-1.1351,1.409
1.186,-0.9555,0.0019,-1.2851,1.601
1.187,-0.9914,0.1556,-1.4029,1.725
1.187,-0.9465,0.3164,-1.455,1.764
1.187,-0.8421,0.47,-1.4342,1.728
1.188,-0.7163,0.5996,-1.3379,1.632
1.191,-0.6119,0.7172,-1.1708,1.503
1.196,-0.5192,0.825,-0.9372,1.352
1.201,-0.3945,0.9566,-0.6848,1.241
1.209,-0.2301,1.1359,-0.4447,1.241
1.21,-0.0639,1.3723,-0.2,1.388
1.214,0.035,1.6824,0.0449,1.683
1.236,0.0409,2.0638,0.29,2.085
1.237,0.0067,2.4542,0.5262,2.51
1.237,-0.0265,2.7457,0.8139,2.864
1.237,-0.0222,2.8859,1.1746,3.116
1.239,0.0582,2.9133,1.5438,3.298
1.244,0.1674,2.8998,1.7731,3.403
1.249,0.2552,2.9196,1.7854,3.432
1.254,0.2952,2.9969,1.6015,3.411
1.259,0.2993,3.1341,1.2612,3.392
1.263,0.2742,3.3362,0.898,3.466
1.268,0.2147,3.5719,0.593,3.627
1.273,0.0751,3.7385,0.3749,3.758
1.278,-0.1617,3.7569,0.2796,3.771
1.283,-0.4436,3.6179,0.2712,3.655
1.29,-0.7712,3.3599,0.3115,3.461
1.292,-1.1256,3.057,0.4027,3.282
1.297,-1.4712,2.7333,0.5355,3.15
1.302,-1.8078,2.4484,0.6717,3.117
1.309,-2.1545,2.267,0.8162,3.232
1.311,-2.4777,2.1743,1.0055,3.446
1.316,-2.7583,2.0962,1.2375,3.679
1.336,-3.0057,2.0061,1.4864,3.907
1.337,-3.1986,1.8943,1.6953,4.086
1.338,-3.3275,1.7633,1.8552,4.198
1.338,-3.3807,1.6487,1.9763,4.249
1.342,-3.3104,1.5672,2.0875,4.216
1.346,-3.0374,1.5092,2.2776,4.085
1.35,-2.564,1.5056,2.5302,3.904
1.356,-1.9879,1.5682,2.7281,3.722
1.364,-1.3978,1.6421,2.7616,3.504
1.365,-0.882,1.6292,2.6401,3.225
1.37,-0.5579,1.4771,2.4399,2.906
1.375,-0.3778,1.2387,2.175,2.531
1.379,-0.2651,0.9597,1.8257,2.08
1.384,-0.1773,0.7358,1.3819,1.576
1.394,-0.1724,0.4428,0.807,0.937
1.396,-0.1524,0.1599,0.2679,0.347
1.4,-0.1821,-0.0986,-0.083,0.223
1.403,-0.2806,-0.4568,-0.3183,0.623
1.423,-0.2778,-0.7567,-0.4073,0.903
1.424,-0.2333,-0.9914,-0.3141,1.066
1.424,-0.0867,-1.1154,-0.0168,1.119
1.425,0.1408,-1.1483,0.4514,1.242
1.427,0.3519,-1.1548,0.9811,1.556
1.433,0.4917,-1.1709,1.5012,1.966
1.439,0.6012,-1.173,1.9814,2.38
1.443,0.7115,-1.149,2.4056,2.759
1.447,0.8251,-1.1305,2.7722,3.105
1.452,0.9062,-1.1651,3.0147,3.357
1.457,0.878,-1.2889,3.117,3.485
1.462,0.7428,-1.5136,3.1251,3.551
1.467,0.5485,-1.7629,3.0585,3.573
1.471,0.3503,-2.0054,2.8575,3.509
1.476,0.1575,-2.2985,2.4214,3.342
1.481,-0.0561,-2.6276,1.8744,3.228
1.485,-0.2737,-2.9472,1.3475,3.252
1.492,-0.4739,-3.2115,0.8617,3.359
1.496,-0.652,-3.3896,0.4067,3.476
1.499,-0.765,-3.5196,-0.0925,3.603
1.52,-0.7917,-3.5893,-0.62,3.728
1.521,-0.7704,-3.6013,-1.1409,3.855
1.522,-0.7566,-3.5864,-1.6464,4.018
1.523,-0.7411,-3.5685,-2.1016,4.207
1.526,-0.6955,-3.5691,-2.4836,4.403
1.53,-0.627,-3.5713,-2.7763,4.567
1.534,-0.5789,-3.5775,-2.9898,4.698
1.54,-0.5633,-3.5733,-3.1677,4.808
1.543,-0.5848,-3.542,-3.289,4.869
1.548,-0.6103,-3.4812,-3.3848,4.894
1.554,-0.623,-3.4006,-3.4792,4.905
1.559,-0.6591,-3.3001,-3.4956,4.852
1.562,-0.7377,-3.1798,-3.3765,4.696
1.568,-0.8108,-3.0519,-3.1284,4.445
1.573,-0.7848,-2.9114,-2.7702,4.095
1.578,-0.6976,-2.742,-2.3584,3.683
1.583,-0.5844,-2.5196,-1.9186,3.22
1.588,-0.4522,-2.2852,-1.4548,2.746
1.596,-0.353,-2.0914,-0.9687,2.332
1.599,-0.2554,-1.9408,-0.4665,2.012
1.602,-0.1519,-1.819,0.0095,1.825
1.614,-0.1045,-1.7094,0.4311,1.766
1.616,-0.1398,-1.6001,0.7751,1.783
1.617,-0.2266,-1.465,1.0517,1.818
1.64,-0.2737,-1.3161,1.2824,1.858
1.642,-0.2981,-1.1964,1.4557,1.908
1.642,-0.3211,-1.1107,1.5308,1.918
1.643,-0.3812,-1.047,1.5341,1.896
1.643,-0.5241,-0.9623,1.48,1.842
1.646,-0.6086,-0.8638,1.3303,1.699
1.65,-0.6327,-0.7778,1.1255,1.507
1.654,-0.6969,-0.6993,0.954,1.373
1.659,-0.7772,-0.6308,0.8464,1.311
1.665,-0.8306,-0.5913,0.7471,1.264
1.67,-0.8713,-0.5472,0.6296,1.206
1.674,-0.8848,-0.4793,0.4813,1.115
1.68,-0.8618,-0.4209,0.3089,1.008
1.684,-0.8381,-0.3553,0.1504,0.923
1.693,-0.814,-0.2776,0.0246,0.86
1.694,-0.7969,-0.1735,-0.0688,0.818
1.698,-0.7893,-0.0573,-0.1202,0.8
1.703,-0.7647,0.0542,-0.1226,0.776
1.722,-0.7185,0.1706,-0.1095,0.747
1.723,-0.67,0.3111,-0.0717,0.742
1.724,-0.5929,0.4733,-0.0092,0.759
1.724,-0.4372,0.6642,0.0637,0.798
1.727,-0.2338,0.8911,0.1926,0.941
1.732,-0.0472,1.1106,0.4118,1.185
1.737,0.1154,1.2987,0.7172,1.488
1.742,0.2305,1.4624,1.045,1.812
1.747,0.2787,1.5945,1.305,2.079
1.751,0.2624,1.7378,1.4571,2.283
1.757,0.2003,1.933,1.4493,2.424
1.761,0.123,2.1704,1.2099,2.488
1.766,0.0467,2.3926,0.794,2.521
1.771,0.0191,2.5113,0.321,2.532
1.778,0.04,2.5194,-0.0899,2.521
1.782,0.088,2.4698,-0.4036,2.504
1.787,0.1922,2.4251,-0.6903,2.529
1.795,0.348,2.4044,-1.0081,2.63
1.796,0.5125,2.4318,-1.3627,2.834
1.8,0.6402,2.5074,-1.724,3.11
1.821,0.7335,2.5693,-2.0548,3.371
1.822,0.8355,2.6082,-2.3536,3.611
1.823,1.0423,2.6959,-2.5831,3.876
1.823,1.4165,2.8493,-2.7154,4.183
1.824,1.9015,3.0062,-2.7054,4.469
1.828,2.3857,3.0878,-2.4671,4.617
1.833,2.8129,3.0701,-1.9163,4.584
1.84,3.1482,3.0128,-1.0976,4.494
1.844,3.311,2.9684,-0.1941,4.451
1.848,3.2923,2.9507,0.6738,4.472
1.853,3.1736,2.9213,1.4408,4.548
1.858,2.9691,2.8079,2.0892,4.59
1.863,2.7051,2.6059,2.6395,4.591
1.867,2.4527,2.401,3.0686,4.604
1.873,2.2208,2.2361,3.3582,4.605
1.877,1.9967,2.1086,3.5405,4.579
1.882,1.7675,1.9991,3.6905,4.554
1.887,1.4938,1.8595,3.8517,4.53
1.893,1.1649,1.6777,4.008,4.498
1.897,0.8205,1.4609,4.0995,4.429
1.902,0.4596,1.1995,4.0857,4.283
1.911,0.098,0.9343,3.923,4.034
1.912,-0.2389,0.6822,3.5844,3.657
1.917,-0.5587,0.4102,3.1214,3.197
1.94,-0.8162,0.1305,2.5682,2.698
1.941,-1.0691,-0.2135,1.9247,2.212
1.941,-1.4211,-0.7405,1.0009,1.889
1.942,-1.2322,-0.8044,-0.216,1.487
1.942,-0.5819,-0.3604,-0.9761,1.192
1.945,-0.2151,-0.2844,-0.9874,1.05
1.95,-0.0638,-0.5262,-0.6968,0.875
1.957,-0.0585,-0.7245,-0.3351,0.8
1.959,-0.2116,-0.9322,-0.0117,0.956
1.965,-0.3394,-1.2067,0.1295,1.26
1.97,-0.2939,-1.3898,-0.0052,1.421
1.975,-0.135,-1.4168,-0.3498,1.466
1.979,0.0541,-1.3619,-0.7279,1.545
1.984,0.2405,-1.2919,-0.9775,1.638
1.989,0.4128,-1.2642,-1.0077,1.669
1.994,0.5237,-1.2598,-0.8519,1.608
1.999,0.5707,-1.2214,-0.6193,1.484
2.003,0.5773,-1.1564,-0.3691,1.344
2.008,0.5096,-1.1154,-0.0859,1.229
2.015,0.3909,-1.1105,0.2094,1.196
2.018,0.2831,-1.1154,0.472,1.244
2.04,0.2076,-1.1351,0.6712,1.335
2.041,0.1765,-1.1671,0.7952,1.423
2.042,0.1925,-1.1971,0.8368,1.473
2.042,0.2221,-1.2489,0.7939,1.496
2.043,0.2298,-1.3249,0.6976,1.515
2.048,0.1963,-1.418,0.5934,1.55
2.052,0.1265,-1.5352,0.4932,1.617
2.057,0.0685,-1.6694,0.3779,1.713
2.061,0.0368,-1.7941,0.2237,1.808
2.066,-0.0044,-1.9166,0.0328,1.917
2.073,-0.0646,-2.0487,-0.1951,2.059
2.076,-0.1318,-2.1736,-0.4726,2.228
2.081,-0.1724,-2.2575,-0.8002,2.401
2.085,-0.1816,-2.286,-1.1357,2.559
2.089,-0.1688,-2.2687,-1.4247,2.684
2.094,-0.1195,-2.2077,-1.6727,2.772
2.1,-0.0384,-2.1222,-1.8514,2.817
2.104,0.077,-2.0315,-1.894,2.779
2.11,0.1814,-1.933,-1.7624,2.622
2.114,0.2367,-1.8388,-1.4754,2.369
2.119,0.2955,-1.7683,-1.0949,2.101
2.139,0.3508,-1.6951,-0.6469,1.848
2.14,0.4148,-1.605,-0.1738,1.667
2.141,0.5114,-1.5007,0.2508,1.605
2.142,0.617,-1.4157,0.6347,1.67
2.153,0.7245,-1.3812,0.9834,1.844
2.153,0.8367,-1.3471,1.2999,2.05
2.154,0.9823,-1.304,1.5847,2.275
2.165,1.1641,-1.259,1.8409,2.516
2.166,1.3343,-1.1981,2.0668,2.736
2.167,1.4857,-1.1308,2.1595,2.855
2.18,1.5918,-1.0859,2.1123,2.859
2.182,1.5854,-1.0703,1.9679,2.744
2.182,1.4897,-1.0815,1.7499,2.54
2.187,1.3595,-1.0835,1.5057,2.3
2.197,1.2011,-1.0643,1.2325,2.023
2.198,0.9974,-1.0549,0.9609,1.741
2.201,0.7502,-1.0456,0.688,1.459
2.215,0.5046,-1.0099,0.387,1.193
2.216,0.2985,-0.9455,0.0453,0.993
2.218,0.1315,-0.8785,-0.3281,0.947
2.221,-0.0302,-0.8185,-0.6645,1.055
2.258,-0.1533,-0.7772,-0.9645,1.248
2.258,-0.2235,-0.7499,-1.2164,1.446
2.259,-0.2671,-0.7126,-1.3559,1.555
2.259,-0.2819,-0.6749,-1.383,1.564
2.259,-0.2773,-0.6345,-1.3189,1.49
2.26,-0.2749,-0.5867,-1.1946,1.359
2.26,-0.2363,-0.5317,-1.0766,1.224
2.26,-0.1207,-0.4192,-0.9765,1.07
2.27,0.0412,-0.2614,-0.9109,0.949
2.271,0.1992,-0.087,-0.8891,0.915
2.283,0.3056,0.092,-0.8246,0.884
2.284,0.3537,0.2875,-0.6885,0.826
2.285,0.4397,0.5114,-0.5187,0.851
2.288,0.5953,0.7324,-0.3005,0.99
2.299,0.7417,0.9147,-0.1317,1.185
2.299,0.8221,1.0608,0.0237,1.342
2.303,0.8723,1.1945,0.2473,1.5
2.315,0.9454,1.3255,0.4361,1.685
2.316,0.9814,1.4704,0.6067,1.869
2.318,0.9565,1.639,0.7999,2.059
2.321,0.8489,1.8478,0.9844,2.259
2.353,0.6392,2.0849,1.0839,2.435
2.354,0.3918,2.3334,1.0504,2.589
2.354,0.1326,2.5265,0.9078,2.688
2.355,-0.1341,2.5686,0.7421,2.677
2.356,-0.3797,2.4528,0.5742,2.548
2.356,-0.5977,2.2823,0.31,2.379
2.357,-0.7883,2.1433,-0.0776,2.285
2.365,-0.9901,2.0526,-0.5317,2.34
2.366,-1.2249,2.0391,-0.9671,2.568
2.371,-1.4547,2.1075,-1.3531,2.896
2.386,-1.6414,2.2792,-1.7308,3.299
2.388,-1.7563,2.5134,-2.0906,3.711
2.388,-1.8209,2.6644,-2.325,3.977
2.391,-1.8134,2.6651,-2.4124,4.026
2.394,-1.7169,2.6091,-2.4245,3.954
2.399,-1.5646,2.5537,-2.3514,3.808
2.405,-1.3488,2.4656,-2.1906,3.563
2.408,-1.1194,2.3399,-1.9801,3.263
2.414,-0.8879,2.2867,-1.7245,2.999
2.418,-0.5889,2.3322,-1.4956,2.832
2.428,-0.2698,2.4023,-1.2549,2.724
2.429,-0.0303,2.437,-0.8062,2.567
2.432,0.1016,2.3885,-0.0651,2.392
2.437,0.1575,2.3117,0.7963,2.45
2.451,0.2913,2.2545,1.5206,2.735
2.452,0.4141,2.1614,2.1016,3.043
2.452,0.3007,2.0133,2.6697,3.357
2.46,0.0293,1.8386,3.2688,3.751
2.465,-0.269,1.6584,3.8714,4.22
2.466,-0.5135,1.4894,4.4282,4.7
2.477,-0.6782,1.3886,4.8707,5.11
2.477,-0.7249,1.339,5.1855,5.404
2.481,-0.7017,1.259,5.3876,5.577
2.486,-0.6761,1.1511,5.4392,5.601
2.493,-0.6653,1.0128,5.2997,5.436
2.495,-0.7032,0.8109,4.9112,5.027
2.502,-0.8121,0.5601,4.2896,4.402
2.513,-0.9633,0.2752,3.5198,3.66
2.514,-1.0587,-0.0074,2.6119,2.818
2.516,-1.0625,-0.249,1.5808,1.921
2.521,-1.02,-0.4611,0.5276,1.237
2.556,-0.9504,-0.6554,-0.4249,1.23
2.557,-0.868,-0.8341,-1.204,1.703
2.558,-0.7369,-1.0137,-1.7868,2.182
2.558,-0.5496,-1.1703,-2.162,2.519
2.559,-0.3248,-1.2657,-2.3225,2.665
2.559,-0.0715,-1.3193,-2.2991,2.652
2.559,0.1581,-1.3622,-2.1246,2.529
2.561,0.3335,-1.4044,-1.7884,2.298
2.565,0.4959,-1.4341,-1.3399,2.024
2.569,0.6842,-1.4492,-0.8709,1.824
2.575,0.8698,-1.4476,-0.4499,1.748
2.579,1.0291,-1.4628,-0.0928,1.791
2.583,1.1527,-1.5071,0.1676,1.905
2.588,1.2335,-1.5589,0.3437,2.017
2.593,1.2472,-1.6134,0.4524,2.089
2.6,1.1673,-1.6586,0.5154,2.093
2.603,1.0244,-1.7186,0.5518,2.075
2.61,0.885,-1.7766,0.5402,2.057
2.613,0.7437,-1.8373,0.4851,2.041
2.617,0.5903,-1.927,0.4246,2.06
2.622,0.4363,-2.0384,0.3583,2.115
2.642,0.3025,-2.1595,0.25,2.195
2.643,0.1789,-2.2662,0.1112,2.276
2.644,0.0843,-2.3513,-0.0107,2.353
2.645,0.045,-2.4148,-0.1161,2.418
2.646,0.0345,-2.4757,-0.2005,2.484
2.65,0.0339,-2.5389,-0.2571,2.552
2.657,0.0555,-2.5706,-0.3125,2.59
2.66,0.1186,-2.583,-0.3476,2.609
2.665,0.2139,-2.5951,-0.3506,2.627
2.67,0.306,-2.6093,-0.3597,2.652
2.674,0.3664,-2.6065,-0.3725,2.658
2.68,0.4314,-2.5676,-0.3649,2.629
2.684,0.5037,-2.4735,-0.3344,2.546
2.689,0.5018,-2.3746,-0.3934,2.459
2.694,0.3538,-2.2851,-0.5441,2.376
2.7,0.1695,-2.1741,-0.6404,2.273
2.704,0.0398,-2.044,-0.6895,2.157
2.712,-0.0617,-1.9139,-0.7245,2.047
2.714,-0.1852,-1.8008,-0.7573,1.962
2.718,-0.3236,-1.6902,-0.7874,1.892
2.743,-0.4434,-1.5918,-0.7813,1.828
2.744,-0.5254,-1.5295,-0.7386,1.778
2.745,-0.5382,-1.4532,-0.6783,1.692
2.745,-0.484,-1.327,-0.6022,1.536
2.746,-0.3671,-1.1798,-0.4816,1.326
2.748,-0.2808,-1.0572,-0.3494,1.148
2.751,-0.2966,-0.971,-0.2176,1.038
2.756,-0.343,-0.8805,-0.1532,0.957
