time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.283000,-0.0146,-0.0019,-0.0414,0.044
0.287000,0.0185,-0.0052,-0.0970,0.099
0.300000,0.0444,0.0178,-0.0668,0.082
0.300000,0.0843,-0.0184,0.0649,0.108
0.304000,0.0598,0.0026,0.1694,0.180
0.308000,-0.0210,0.0280,0.2069,0.210
0.313000,-0.0698,0.0385,-0.0477,0.093
0.319000,-0.0824,0.0016,-0.2718,0.284
0.324000,-0.0955,0.0081,-0.1833,0.207
0.329000,-0.1093,0.0124,0.1061,0.153
0.333000,-0.1441,-0.0098,0.2604,0.298
0.339000,-0.1755,-0.0134,0.0412,0.181
0.345000,-0.1878,-0.0169,-0.0931,0.210
0.349000,-0.1649,-0.0365,0.0534,0.177
0.354000,-0.1092,-0.0486,0.1889,0.224
0.368000,-0.0495,-0.0370,0.2237,0.232
0.368000,-0.0183,-0.0825,0.0849,0.120
0.370000,0.0080,-0.0398,-0.0481,0.063
0.374000,0.0222,-0.0092,-0.0565,0.061
0.379000,0.0102,-0.0096,0.0656,0.067
0.386000,0.0270,0.0327,0.1631,0.169
0.390000,-0.0082,0.0412,0.1603,0.166
0.411000,-0.0597,0.0612,0.1222,0.149
0.412000,-0.0848,0.0572,0.0559,0.117
0.412000,-0.0669,0.0486,0.0471,0.095
0.412000,-0.0610,0.0641,0.0239,0.092
0.414000,-0.0811,0.0723,0.0721,0.130
0.420000,-0.0273,0.0662,0.0202,0.074
0.426000,-0.0117,0.0437,0.0991,0.109
0.429000,0.0160,0.0167,0.0966,0.099
0.435000,-0.0634,-0.0269,0.0849,0.109
0.440000,-0.0993,-0.0488,0.0281,0.114
0.447000,-0.1375,-0.1061,0.0668,0.186
0.450000,-0.0708,-0.0584,0.0718,0.117
0.455000,-0.0139,-0.0419,0.0959,0.106
0.463000,-0.0307,-0.0447,0.1245,0.136
0.466000,-0.1019,-0.0142,0.1459,0.179
0.471000,-0.1343,-0.0100,0.1624,0.211
0.477000,-0.1522,0.0011,0.2286,0.275
0.491000,-0.1960,-0.0164,0.2422,0.312
0.491000,-0.2134,-0.0554,0.2250,0.315
0.492000,-0.1807,-0.0751,0.1819,0.267
0.495000,-0.1483,-0.0805,0.1654,0.236
0.501000,-0.1256,-0.1310,0.1681,0.247
0.507000,-0.1792,-0.1336,0.1755,0.284
0.511000,-0.1660,-0.0982,0.2304,0.301
0.516000,-0.1198,-0.0942,0.1662,0.226
0.521000,-0.1048,-0.0688,0.1145,0.170
0.527000,-0.1825,-0.0983,0.0989,0.230
0.531000,-0.1909,-0.0944,0.0574,0.221
0.537000,-0.2585,-0.1166,-0.0171,0.284
0.541000,-0.2855,-0.1932,-0.0341,0.346
0.547000,-0.2413,-0.1741,-0.0486,0.301
0.552000,-0.2432,-0.1551,-0.0963,0.304
0.557000,-0.2048,-0.1837,-0.0369,0.278
0.562000,-0.1457,-0.1739,-0.0659,0.236
0.567000,-0.0944,-0.1761,-0.0236,0.201
0.572000,-0.0958,-0.1473,-0.0268,0.178
0.589000,-0.0475,-0.0975,-0.0179,0.110
0.590000,-0.0423,-0.1242,0.0099,0.132
0.591000,-0.0276,-0.1365,0.0377,0.144
0.591000,-0.0224,-0.1228,0.1105,0.167
0.597000,-0.0340,-0.1235,0.1305,0.183
0.602000,-0.0264,-0.1695,0.0794,0.189
0.608000,-0.0070,-0.1466,0.0790,0.167
0.612000,0.0074,-0.1384,0.1168,0.181
0.618000,-0.0354,-0.1161,0.1711,0.210
0.623000,-0.0682,-0.0942,0.1848,0.218
0.628000,-0.0937,-0.0586,0.1037,0.152
0.633000,-0.1497,-0.0662,0.0996,0.192
0.638000,-0.1577,-0.0906,0.1004,0.208
0.643000,-0.1325,-0.0532,0.1276,0.191
0.649000,-0.1456,-0.0281,0.1429,0.206
0.653000,-0.1586,-0.0392,0.2225,0.276
0.658000,-0.1999,-0.0552,0.2186,0.301
0.663000,-0.1577,-0.0735,0.2315,0.290
0.669000,-0.1326,-0.0658,0.1899,0.241
0.674000,-0.1291,-0.0630,0.1512,0.209
0.681000,-0.1017,-0.0509,0.1154,0.162
0.684000,-0.1149,0.0064,0.0892,0.146
0.691000,-0.1018,0.0538,0.0632,0.131
0.708000,-0.1246,0.0772,0.0419,0.152
0.709000,-0.0976,0.0886,-0.0031,0.132
0.709000,-0.0782,0.0978,-0.0955,0.157
0.710000,-0.0615,0.1263,-0.1067,0.176
0.714000,-0.0520,0.1358,-0.1182,0.187
0.719000,-0.0025,0.1266,-0.2085,0.244
0.724000,0.0584,0.1131,-0.2439,0.275
0.730000,0.0832,0.1336,-0.2177,0.269
0.733000,0.0961,0.1234,-0.1971,0.252
0.739000,0.0660,0.1352,-0.1464,0.210
0.744000,0.0433,0.1187,-0.0441,0.134
0.750000,0.0467,0.1192,0.0237,0.130
0.755000,0.0332,0.0911,0.0435,0.106
0.764000,-0.0064,0.0896,0.0226,0.093
0.765000,-0.0125,0.0737,0.0090,0.075
0.772000,0.0051,0.0414,0.0382,0.057
0.774000,0.0414,0.0025,0.0147,0.044
0.792000,0.0892,-0.0172,0.0128,0.092
0.793000,0.1580,-0.0200,0.0155,0.160
0.793000,0.1409,-0.0204,-0.0719,0.160
0.795000,0.1692,0.0124,-0.0613,0.180
0.800000,0.1782,0.0093,-0.0435,0.184
0.805000,0.1874,0.0513,-0.0876,0.213
0.810000,0.1919,0.0715,-0.1478,0.253
0.814000,0.2036,0.1010,-0.1529,0.274
0.820000,0.1918,0.1160,-0.1722,0.283
0.825000,0.1968,0.1333,-0.1865,0.302
0.830000,0.1805,0.1074,-0.2195,0.304
0.836000,0.1905,0.1079,-0.2022,0.298
0.840000,0.1817,0.0941,-0.2563,0.328
0.846000,0.2087,0.0399,-0.2267,0.311
0.851000,0.1834,0.0407,-0.2281,0.295
0.856000,0.1895,0.0296,-0.2247,0.295
0.864000,0.2004,0.0448,-0.2023,0.288
0.866000,0.1663,0.0741,-0.2158,0.282
0.874000,0.1753,0.0888,-0.1482,0.246
0.885000,0.1250,0.0747,-0.1332,0.197
0.886000,0.0609,0.0820,-0.1254,0.162
0.886000,0.0188,0.1200,-0.1792,0.217
0.891000,-0.0135,0.1337,-0.2372,0.273
0.896000,-0.0290,0.1143,-0.2330,0.261
0.901000,-0.0090,0.1141,-0.2268,0.254
0.906000,0.0631,0.1092,-0.2419,0.273
0.912000,0.0822,0.1590,-0.2784,0.331
0.917000,0.1011,0.1373,-0.2601,0.311
0.921000,0.1461,0.1658,-0.2991,0.372
0.927000,0.1076,0.1823,-0.3001,0.367
0.933000,0.1122,0.1727,-0.2821,0.349
0.937000,0.1026,0.1657,-0.2858,0.346
0.942000,0.0621,0.1541,-0.2136,0.271
0.947000,0.0314,0.1330,-0.2108,0.251
0.953000,0.0389,0.0931,-0.1962,0.221
0.957000,0.0679,0.1035,-0.1627,0.204
0.964000,0.1108,0.1114,-0.1366,0.208
0.971000,0.1013,0.1549,-0.1441,0.235
0.973000,0.0777,0.1269,-0.1919,0.243
0.996000,0.0781,0.1347,-0.1705,0.231
0.997000,0.0431,0.1591,-0.1777,0.242
0.997000,-0.0037,0.1621,-0.1922,0.251
0.998000,-0.0360,0.1507,-0.2112,0.262
0.998000,-0.0326,0.1608,-0.2492,0.298
1.003000,-0.0225,0.1615,-0.2348,0.286
1.007000,-0.0126,0.1863,-0.1734,0.255
1.015000,0.0042,0.1969,-0.0630,0.207
1.018000,0.0040,0.1742,0.0416,0.179
1.023000,0.0396,0.1420,0.0910,0.173
1.028000,0.0397,0.1429,-0.0471,0.156
1.034000,0.0024,0.1863,-0.3264,0.376
1.038000,0.0317,0.2059,-0.4491,0.495
1.043000,0.0770,0.1592,-0.4646,0.497
1.050000,0.0861,0.1158,-0.3190,0.350
1.055000,0.0621,0.0849,-0.2105,0.235
1.058000,0.0309,0.0878,-0.0297,0.098
1.065000,0.0307,0.1098,0.0283,0.117
1.068000,0.0495,0.0673,0.0718,0.110
1.079000,0.0398,0.0606,-0.0203,0.075
1.079000,0.0398,0.0611,-0.1401,0.158
1.091000,0.0470,0.0664,-0.2470,0.260
1.092000,0.0614,0.0552,-0.2084,0.224
1.094000,0.0616,0.0610,-0.1728,0.193
1.099000,0.0477,0.0904,-0.0804,0.130
1.104000,0.0315,0.1007,0.0183,0.107
1.110000,0.0130,0.1393,0.0782,0.160
1.115000,0.0017,0.1252,0.1069,0.165
1.119000,0.0213,0.1421,0.0594,0.155
1.124000,0.0693,0.1660,-0.0354,0.183
1.129000,0.0692,0.1517,-0.0889,0.189
1.135000,0.1023,0.1211,-0.1042,0.190
1.140000,0.1659,0.1407,-0.1029,0.241
1.144000,0.1598,0.1270,-0.1254,0.240
1.150000,0.1608,0.0967,-0.1382,0.233
1.156000,0.1142,0.0833,-0.1368,0.197
1.161000,0.1343,0.0750,-0.1403,0.208
1.165000,0.1208,0.0620,-0.1604,0.210
1.170000,0.1405,0.0396,-0.1591,0.216
1.176000,0.1410,0.0388,-0.1079,0.182
1.183000,0.1057,0.0453,-0.1357,0.178
1.185000,0.0731,0.0351,-0.1323,0.155
1.191000,0.0812,0.0393,-0.1387,0.165
1.208000,0.0721,0.0054,-0.1520,0.168
1.208000,0.0679,-0.0187,-0.1557,0.171
1.208000,0.0422,-0.0378,-0.1785,0.187
1.210000,0.0190,-0.0377,-0.1132,0.121
1.217000,-0.0040,-0.0709,-0.0532,0.089
1.221000,-0.0080,-0.0730,-0.0007,0.073
1.225000,0.0119,-0.0799,-0.0317,0.087
1.231000,0.0102,-0.0702,0.0137,0.072
1.238000,0.0491,-0.0894,0.0304,0.106
1.240000,0.0877,-0.0799,-0.0052,0.119
1.246000,0.1047,-0.0823,-0.0095,0.134
1.251000,0.0909,-0.0634,0.0123,0.111
1.258000,0.1082,-0.0399,0.1075,0.158
1.264000,0.0804,-0.0307,0.1093,0.139
1.266000,0.0766,-0.0289,0.1231,0.148
1.271000,0.0279,-0.0057,0.1438,0.147
1.291000,0.0010,-0.0018,0.1028,0.103
1.292000,0.0054,0.0235,0.0907,0.094
1.292000,0.0361,0.0366,0.0431,0.067
1.293000,0.0213,0.0401,0.0695,0.083
1.298000,0.0209,0.0436,0.0933,0.105
1.302000,0.0158,0.0136,0.1101,0.112
1.307000,0.0225,0.0122,0.0770,0.081
1.312000,0.0648,-0.0272,0.0203,0.073
1.317000,0.0829,-0.0258,0.0235,0.090
1.323000,0.0486,-0.0338,0.0858,0.104
1.328000,0.0502,-0.0084,0.0526,0.073
1.332000,0.0186,0.0073,0.0267,0.033
1.338000,-0.0151,0.0396,0.0176,0.046
1.342000,-0.0247,0.0195,-0.0130,0.034
1.347000,-0.0152,-0.0027,0.0018,0.016
1.353000,-0.0153,0.0133,0.0781,0.081
1.358000,-0.0535,0.0078,0.1324,0.143
1.365000,-0.0773,-0.0050,0.1959,0.211
1.367000,-0.1057,-0.0085,0.0598,0.122
1.372000,-0.1082,-0.0716,-0.0298,0.133
1.394000,-0.0801,-0.1106,0.0762,0.156
1.395000,-0.1094,-0.1042,0.0746,0.169
1.395000,-0.1080,-0.1434,0.0925,0.202
1.396000,-0.1068,-0.1753,0.0890,0.224
1.398000,-0.0652,-0.1881,0.1261,0.236
1.403000,-0.0217,-0.1891,0.1988,0.275
1.408000,-0.0071,-0.2332,0.2617,0.351
1.413000,-0.0211,-0.2082,0.2743,0.345
1.419000,-0.0445,-0.2215,0.2919,0.369
1.423000,-0.0249,-0.2564,0.3523,0.436
1.428000,-0.0504,-0.2342,0.3413,0.417
1.433000,-0.1397,-0.1839,0.3614,0.429
1.439000,-0.2019,-0.1840,0.3436,0.439
1.443000,-0.2539,-0.2198,0.2927,0.445
1.448000,-0.2697,-0.2198,0.2306,0.417
1.454000,-0.2757,-0.2293,0.1689,0.396
1.459000,-0.3362,-0.2387,0.0911,0.422
1.468000,-0.3486,-0.2977,0.0233,0.459
1.469000,-0.3134,-0.2561,0.0150,0.405
1.474000,-0.2738,-0.2313,0.0019,0.358
1.495000,-0.2463,-0.2779,0.0101,0.372
1.496000,-0.2356,-0.2932,0.0515,0.380
1.496000,-0.2726,-0.2965,0.0521,0.406
1.497000,-0.2335,-0.2878,0.1405,0.396
1.499000,-0.1970,-0.3317,0.2523,0.461
1.504000,-0.1823,-0.3113,0.3420,0.497
1.509000,-0.1748,-0.3176,0.4029,0.542
1.514000,-0.1840,-0.3006,0.3236,0.478
1.520000,-0.1383,-0.2933,0.3474,0.475
1.525000,-0.0974,-0.2863,0.4757,0.564
1.529000,-0.0994,-0.3082,0.5108,0.605
1.534000,-0.1391,-0.3064,0.4959,0.599
1.541000,-0.1475,-0.3191,0.4269,0.553
1.546000,-0.1577,-0.2962,0.3087,0.456
1.550000,-0.1675,-0.2922,0.3053,0.455
1.556000,-0.1841,-0.2977,0.2044,0.405
1.560000,-0.2024,-0.3363,0.1802,0.432
1.565000,-0.2297,-0.3315,0.0895,0.413
1.571000,-0.2707,-0.3573,0.0657,0.453
1.576000,-0.2780,-0.3495,0.0870,0.455
1.583000,-0.2684,-0.3937,0.1174,0.491
1.589000,-0.3087,-0.4517,0.0547,0.550
1.590000,-0.3013,-0.5139,-0.0550,0.598
1.613000,-0.2534,-0.5849,-0.1308,0.651
1.614000,-0.2320,-0.6384,-0.1397,0.693
1.614000,-0.1870,-0.7293,-0.1416,0.766
1.614000,-0.1591,-0.8290,-0.0318,0.845
1.615000,-0.1718,-0.8520,0.0796,0.873
1.622000,-0.1561,-0.9297,0.2474,0.975
1.626000,-0.1214,-1.0288,0.3837,1.105
1.631000,-0.0870,-1.0564,0.4768,1.162
1.636000,-0.0978,-1.0964,0.5274,1.221
1.642000,-0.1368,-1.1251,0.6212,1.292
1.646000,-0.1515,-1.1142,0.7488,1.351
1.651000,-0.1371,-1.0448,0.8977,1.384
1.656000,-0.0988,-0.9412,1.0867,1.441
1.661000,0.0108,-0.8040,1.1854,1.432
1.666000,0.0342,-0.6999,1.3320,1.505
1.671000,0.1173,-0.5812,1.3648,1.488
1.676000,0.2072,-0.4527,1.2918,1.384
1.689000,0.2588,-0.3405,1.1278,1.206
1.690000,0.3034,-0.2749,0.9376,1.023
1.691000,0.3574,-0.1866,0.8089,0.904
1.697000,0.3616,-0.1824,0.6533,0.769
1.703000,0.3233,-0.2023,0.4970,0.626
1.707000,0.2971,-0.2482,0.4039,0.559
1.713000,0.2878,-0.3292,0.3875,0.584
1.717000,0.2905,-0.3622,0.4427,0.642
1.724000,0.2526,-0.5259,0.5431,0.797
1.727000,0.2697,-0.6340,0.4603,0.829
1.732000,0.2913,-0.7561,0.2626,0.852
1.737000,0.3785,-0.8748,0.1522,0.965
1.744000,0.4807,-0.9804,0.2418,1.118
1.747000,0.5743,-1.0588,0.3163,1.245
1.753000,0.6290,-1.1009,0.4567,1.348
1.757000,0.6548,-1.0809,0.6150,1.405
1.767000,0.7037,-1.0182,0.9690,1.572
1.768000,0.7280,-0.9348,1.2110,1.694
1.773000,0.7779,-0.7717,1.1427,1.583
1.796000,0.8205,-0.6127,1.0137,1.441
1.796000,0.7891,-0.4574,0.9856,1.343
1.797000,0.7031,-0.2629,0.9861,1.239
1.797000,0.6603,-0.0839,1.0053,1.206
1.798000,0.6152,0.0844,1.0928,1.257
1.803000,0.5301,0.2352,1.1125,1.255
1.808000,0.4858,0.3447,1.0985,1.250
1.813000,0.4061,0.4536,1.1292,1.283
1.818000,0.2957,0.5193,1.0285,1.189
1.825000,0.1286,0.5304,0.8304,0.994
1.830000,0.0243,0.4614,0.6971,0.836
1.833000,-0.0506,0.3560,0.7016,0.788
1.839000,-0.0421,0.2357,0.7286,0.767
1.845000,-0.0362,0.1005,0.7591,0.767
1.849000,-0.0992,-0.0900,0.8030,0.814
1.854000,-0.1092,-0.3189,0.7557,0.827
1.859000,-0.0738,-0.5381,0.6390,0.839
1.866000,-0.0029,-0.7763,0.5940,0.977
1.869000,0.0036,-0.9860,0.5963,1.152
1.875000,0.0030,-1.1793,0.5911,1.319
1.879000,0.0380,-1.3473,0.4789,1.430
1.885000,0.0632,-1.4899,0.3532,1.532
1.895000,0.1237,-1.6169,0.3139,1.652
1.896000,0.2430,-1.6574,0.3034,1.702
1.915000,0.2876,-1.6952,0.2882,1.743
1.916000,0.3273,-1.6899,0.1949,1.732
1.916000,0.4000,-1.6990,0.1832,1.755
1.917000,0.4509,-1.6723,0.1573,1.739
1.919000,0.4683,-1.6292,0.1743,1.704
1.925000,0.5545,-1.5651,0.2198,1.675
1.930000,0.5947,-1.4991,0.2364,1.630
1.935000,0.6109,-1.4671,0.2410,1.607
1.939000,0.5816,-1.3952,0.2698,1.535
1.946000,0.5929,-1.3738,0.2841,1.523
1.951000,0.5824,-1.3124,0.3174,1.470
1.955000,0.5526,-1.2208,0.3721,1.391
1.960000,0.5157,-1.1682,0.4075,1.340
1.966000,0.4575,-1.0806,0.4597,1.260
1.970000,0.4446,-1.0058,0.5329,1.222
1.976000,0.4481,-0.9154,0.5490,1.158
1.983000,0.4274,-0.8425,0.5391,1.088
1.987000,0.3662,-0.7703,0.5293,1.004
1.991000,0.3551,-0.6940,0.5980,0.982
2.010000,0.3602,-0.5899,0.6021,0.917
2.011000,0.3225,-0.5508,0.6061,0.880
2.012000,0.2826,-0.4906,0.6220,0.841
2.012000,0.3164,-0.4666,0.5688,0.801
2.017000,0.3331,-0.4426,0.5563,0.785
2.021000,0.3614,-0.3617,0.5864,0.778
2.027000,0.3631,-0.3191,0.6942,0.846
2.031000,0.3029,-0.2981,0.7677,0.877
2.037000,0.3262,-0.2463,0.7407,0.846
2.041000,0.3064,-0.2352,0.6425,0.750
2.047000,0.3221,-0.1979,0.5566,0.673
2.053000,0.3256,-0.1485,0.5303,0.640
2.057000,0.3313,-0.1275,0.6341,0.727
2.063000,0.3629,-0.0614,0.7106,0.800
2.068000,0.4038,-0.0431,0.7862,0.885
2.072000,0.3753,-0.0841,0.7942,0.882
2.077000,0.3806,-0.0555,0.7116,0.809
2.082000,0.3669,-0.0460,0.6579,0.755
2.088000,0.3462,-0.0432,0.6420,0.731
2.093000,0.3497,-0.0042,0.6848,0.769
2.102000,0.3697,-0.0222,0.7814,0.865
2.103000,0.3827,-0.0373,0.8792,0.960
2.108000,0.3555,-0.0093,0.9378,1.003
2.132000,0.3622,-0.0171,0.9411,1.009
2.133000,0.3927,-0.0435,1.0367,1.109
2.134000,0.3948,-0.0030,1.0625,1.133
2.134000,0.3780,-0.0008,1.1141,1.177
2.135000,0.3806,0.0323,1.2412,1.299
2.137000,0.4121,0.0866,1.2793,1.347
2.142000,0.4627,0.1500,1.3574,1.442
2.148000,0.4326,0.2153,1.4420,1.521
2.153000,0.4341,0.2657,1.4475,1.534
2.157000,0.4047,0.3490,1.4601,1.555
2.164000,0.4304,0.5244,1.5033,1.649
2.169000,0.4133,0.6010,1.6031,1.761
2.173000,0.4090,0.6629,1.5991,1.779
2.178000,0.4119,0.7990,1.5997,1.835
2.182000,0.4485,0.8801,1.6001,1.880
2.189000,0.4374,0.9805,1.6431,1.963
2.193000,0.4481,1.0741,1.6185,1.994
2.201000,0.4423,1.2280,1.6458,2.101
2.202000,0.3913,1.3152,1.7488,2.223
2.209000,0.3427,1.3503,1.8390,2.307
2.220000,0.3442,1.4288,1.8878,2.392
2.221000,0.3478,1.4956,1.7685,2.342
2.223000,0.3298,1.5747,1.6919,2.335
2.229000,0.2970,1.6470,1.6410,2.344
2.233000,0.2899,1.7173,1.6182,2.377
2.239000,0.2750,1.7209,1.4991,2.299
2.244000,0.2160,1.7178,1.4177,2.238
2.251000,0.2087,1.7415,1.2998,2.183
2.254000,0.2172,1.7704,1.1432,2.119
2.259000,0.1530,1.7852,1.0174,2.060
2.264000,0.0761,1.7886,0.9315,2.018
2.270000,0.0274,1.8141,0.9741,2.059
2.275000,0.0192,1.8401,1.0567,2.122
2.279000,0.0040,1.8520,1.2297,2.223
2.284000,-0.0157,1.8640,1.2948,2.270
2.298000,-0.0445,1.9212,1.2859,2.312
2.299000,-0.0636,1.9520,1.0905,2.237
2.306000,-0.1259,1.9204,0.9028,2.126
2.307000,-0.1739,1.9127,0.5743,2.005
2.309000,-0.2317,1.9433,0.3537,1.989
2.315000,-0.3139,1.9621,0.1429,1.992
2.319000,-0.4538,1.9593,-0.0366,2.011
2.325000,-0.5367,1.9733,-0.2040,2.055
2.330000,-0.5819,1.9535,-0.3302,2.065
2.335000,-0.6848,1.9218,-0.4490,2.089
2.341000,-0.7668,1.8492,-0.6272,2.098
2.346000,-0.7967,1.7406,-0.8169,2.081
2.352000,-0.8079,1.6031,-1.0442,2.077
2.356000,-0.8146,1.4535,-1.2827,2.103
2.361000,-0.8244,1.2560,-1.5111,2.131
2.366000,-0.8371,1.0417,-1.7556,2.206
2.373000,-0.8098,0.8396,-2.0476,2.357
2.376000,-0.8451,0.6497,-2.2363,2.477
2.385000,-0.8278,0.4316,-2.3891,2.565
2.386000,-0.7768,0.2427,-2.4799,2.610
2.395000,-0.7683,0.0830,-2.4679,2.586
2.396000,-0.7540,-0.0310,-2.4440,2.558
2.413000,-0.7454,-0.1759,-2.3172,2.440
2.414000,-0.8095,-0.3040,-2.2310,2.393
2.415000,-0.8433,-0.4323,-2.0989,2.303
2.415000,-0.9306,-0.4845,-1.9923,2.252
2.421000,-1.0501,-0.5589,-1.8563,2.205
2.426000,-1.0705,-0.5813,-1.7314,2.117
2.432000,-1.0401,-0.5685,-1.6751,2.052
2.436000,-1.1218,-0.5637,-1.5173,1.969
2.442000,-1.1335,-0.5550,-1.4447,1.918
2.446000,-1.0721,-0.4970,-1.5600,1.957
2.452000,-1.0428,-0.4037,-1.7391,2.068
2.457000,-1.0373,-0.3106,-1.6545,1.977
2.462000,-1.0327,-0.1889,-1.3979,1.748
2.467000,-0.9667,-0.0964,-1.1389,1.497
2.473000,-0.8318,-0.0022,-1.0589,1.347
2.478000,-0.7116,0.0460,-1.0238,1.248
2.484000,-0.5971,0.0796,-0.9742,1.145
2.490000,-0.4808,0.0387,-1.0153,1.124
2.493000,-0.3936,0.0096,-1.1087,1.176
2.518000,-0.3209,-0.0363,-1.3334,1.372
2.519000,-0.1912,-0.1538,-1.4455,1.466
2.520000,-0.1312,-0.2660,-1.4744,1.504
2.520000,-0.1120,-0.4015,-1.4319,1.491
2.521000,-0.0978,-0.5365,-1.3685,1.473
2.522000,-0.1624,-0.6758,-1.2601,1.439
2.528000,-0.2198,-0.8627,-1.2309,1.519
2.535000,-0.2463,-0.9942,-1.2544,1.619
2.537000,-0.2850,-1.1638,-1.3354,1.794
2.544000,-0.2854,-1.2946,-1.3832,1.916
2.548000,-0.3431,-1.4131,-1.4456,2.050
2.554000,-0.3287,-1.4523,-1.5345,2.138
2.558000,-0.3981,-1.4815,-1.5303,2.167
2.563000,-0.4288,-1.5392,-1.5002,2.192
2.569000,-0.4474,-1.5080,-1.4823,2.161
2.574000,-0.4277,-1.4815,-1.4120,2.091
2.579000,-0.4320,-1.4359,-1.3275,2.003
2.584000,-0.4387,-1.3952,-1.2143,1.901
2.588000,-0.4358,-1.3141,-1.1440,1.796
2.593000,-0.3873,-1.2692,-1.0735,1.707
2.613000,-0.3556,-1.1864,-1.0123,1.600
2.614000,-0.3118,-1.1350,-0.9246,1.497
2.614000,-0.2989,-1.0863,-0.7863,1.374
2.614000,-0.2832,-1.0380,-0.7722,1.324
2.619000,-0.2766,-0.9540,-0.7364,1.237
2.624000,-0.2742,-0.9063,-0.7171,1.188
2.629000,-0.2905,-0.8803,-0.7000,1.162
2.639000,-0.3327,-0.8377,-0.6683,1.122
2.640000,-0.3433,-0.8216,-0.6629,1.110
2.644000,-0.3942,-0.7984,-0.5689,1.057
2.650000,-0.4304,-0.8088,-0.5537,1.071
2.655000,-0.4996,-0.7905,-0.4740,1.048
2.660000,-0.5566,-0.6980,-0.4231,0.988
2.665000,-0.5869,-0.6513,-0.4104,0.968
2.670000,-0.6264,-0.6237,-0.3043,0.935
2.676000,-0.6678,-0.6105,-0.2558,0.940
2.680000,-0.6754,-0.5973,-0.2505,0.936
2.686000,-0.6706,-0.5624,-0.1999,0.898
2.690000,-0.6871,-0.5226,-0.2309,0.894
2.696000,-0.6602,-0.5041,-0.2384,0.864
2.701000,-0.6376,-0.4758,-0.3226,0.859
2.709000,-0.5861,-0.4494,-0.4123,0.846
2.710000,-0.5916,-0.4153,-0.4211,0.837
2.725000,-0.6088,-0.3425,-0.4305,0.821
2.726000,-0.6521,-0.2930,-0.3452,0.794
2.726000,-0.7026,-0.2358,-0.1818,0.763
2.732000,-0.7531,-0.1304,0.0934,0.770
2.736000,-0.7728,-0.0298,0.3417,0.845
2.741000,-0.7691,0.0994,0.6279,0.998
2.745000,-0.7634,0.2642,0.8278,1.157
2.751000,-0.7414,0.4215,0.9151,1.251
2.757000,-0.7172,0.6505,0.9568,1.361
