time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.537000,-0.0495,-0.0086,0.0678,0.084
0.538000,-0.0315,0.0104,0.0651,0.073
0.539000,-0.0209,-0.0088,0.0219,0.032
0.541000,-0.0080,-0.0040,0.0219,0.024
0.547000,0.0001,-0.0183,-0.0161,0.024
0.552000,0.0057,-0.0324,0.0625,0.071
0.556000,0.0018,-0.0584,0.0242,0.063
0.562000,-0.0045,-0.0652,0.0434,0.078
0.567000,0.0226,-0.0529,0.0314,0.066
0.574000,0.0421,-0.0384,0.0030,0.057
0.579000,0.0165,-0.0572,0.0081,0.060
0.582000,0.0053,-0.0617,0.0511,0.080
0.587000,0.0486,-0.0662,0.0322,0.088
0.594000,0.0774,-0.0826,0.0515,0.124
0.597000,0.1273,-0.0442,0.0279,0.138
0.603000,0.1174,-0.0205,0.0877,0.148
0.607000,0.1242,-0.0420,0.1400,0.192
0.620000,0.1073,-0.0090,0.1872,0.216
0.622000,0.1001,0.0404,0.2319,0.256
0.623000,0.1145,0.0441,0.2525,0.281
0.633000,0.1288,0.0358,0.2733,0.304
0.634000,0.1051,-0.0176,0.2249,0.249
0.637000,0.0747,0.0008,0.1770,0.192
0.645000,0.0732,-0.0167,0.2151,0.228
0.648000,0.1145,-0.0080,0.2244,0.252
0.653000,0.1174,-0.0255,0.1981,0.232
0.658000,0.1750,-0.0477,0.2529,0.311
0.663000,0.2132,-0.0649,0.2953,0.370
0.669000,0.2462,-0.0630,0.3256,0.413
0.674000,0.2599,-0.0874,0.3059,0.411
0.679000,0.2284,-0.0973,0.3362,0.418
0.684000,0.2161,-0.1144,0.3166,0.400
0.688000,0.2324,-0.1218,0.3352,0.426
0.696000,0.2340,-0.1341,0.2730,0.384
0.699000,0.2497,-0.1676,0.3041,0.428
0.704000,0.2888,-0.1677,0.2637,0.426
0.709000,0.2799,-0.1748,0.2591,0.420
0.721000,0.3278,-0.2080,0.2403,0.457
0.722000,0.3635,-0.2339,0.2266,0.488
0.724000,0.3488,-0.2454,0.2486,0.494
0.736000,0.3056,-0.2639,0.2704,0.486
0.737000,0.3123,-0.2491,0.2519,0.472
0.739000,0.2998,-0.2629,0.2763,0.485
0.745000,0.3654,-0.2981,0.3314,0.576
0.749000,0.3899,-0.3069,0.3506,0.608
0.754000,0.3806,-0.3111,0.2653,0.559
0.759000,0.4093,-0.3343,0.2308,0.577
0.765000,0.3806,-0.3050,0.1893,0.523
0.769000,0.3947,-0.2877,0.1718,0.518
0.776000,0.3680,-0.2659,0.1758,0.487
0.780000,0.3320,-0.3154,0.2152,0.506
0.785000,0.3460,-0.2789,0.2020,0.488
0.790000,0.3408,-0.2617,0.1651,0.460
0.796000,0.3022,-0.2875,0.1808,0.455
0.800000,0.2590,-0.2584,0.1179,0.384
0.805000,0.2540,-0.2438,0.1246,0.373
0.820000,0.2179,-0.2435,0.1262,0.350
0.822000,0.2176,-0.2408,0.1326,0.351
0.822000,0.2289,-0.2168,0.0937,0.329
0.825000,0.2611,-0.1787,0.1075,0.334
0.836000,0.2597,-0.2170,0.1283,0.362
0.837000,0.2842,-0.2027,0.0752,0.357
0.841000,0.2585,-0.1623,0.0653,0.312
0.847000,0.2615,-0.1579,0.0887,0.318
0.850000,0.2431,-0.1606,0.0667,0.299
0.856000,0.2248,-0.1750,0.0827,0.297
0.863000,0.2041,-0.1774,0.0700,0.279
0.866000,0.2382,-0.1869,0.1025,0.320
0.870000,0.2577,-0.1655,0.0564,0.311
0.879000,0.2036,-0.1655,0.0439,0.266
0.881000,0.1738,-0.2083,0.0695,0.280
0.886000,0.1252,-0.2152,0.0664,0.258
0.891000,0.1171,-0.2054,0.1346,0.272
0.897000,0.0899,-0.1908,0.0691,0.222
0.902000,0.0723,-0.1881,0.0966,0.223
0.908000,0.1166,-0.1759,0.1855,0.281
0.920000,0.1180,-0.1757,0.1669,0.269
0.922000,0.0556,-0.1590,0.1107,0.202
0.922000,-0.0297,-0.1259,0.0694,0.147
0.926000,-0.0810,-0.1621,0.1544,0.238
0.937000,-0.0539,-0.1173,0.2271,0.261
0.938000,-0.0032,-0.1159,0.2568,0.282
0.942000,0.0543,-0.1314,0.1941,0.241
0.946000,0.0496,-0.1233,0.1536,0.203
0.951000,-0.0168,-0.1365,0.0993,0.170
0.957000,-0.0284,-0.1518,0.1280,0.201
0.964000,-0.0426,-0.1147,0.3466,0.368
0.967000,-0.0401,-0.0947,0.4781,0.489
0.972000,-0.0376,-0.0395,0.5117,0.515
0.979000,-0.0423,-0.0209,0.5101,0.512
0.982000,-0.0659,0.0021,0.4424,0.447
0.988000,-0.0749,0.0509,0.3398,0.352
0.992000,-0.0767,0.0232,0.3357,0.345
0.999000,-0.0714,-0.0400,0.3151,0.326
1.002000,-0.0778,-0.0623,0.3542,0.368
1.007000,-0.0885,-0.0941,0.3741,0.396
1.020000,-0.0988,-0.1447,0.3135,0.359
1.021000,-0.1348,-0.2117,0.2915,0.385
1.023000,-0.1300,-0.3044,0.2295,0.403
1.036000,-0.1751,-0.3986,0.2059,0.482
1.038000,-0.2342,-0.4183,0.2277,0.531
1.039000,-0.2428,-0.4831,0.2589,0.599
1.043000,-0.2917,-0.5285,0.3519,0.699
1.048000,-0.3639,-0.5072,0.3779,0.730
1.054000,-0.4166,-0.5457,0.3210,0.758
1.060000,-0.4404,-0.5459,0.3120,0.768
1.064000,-0.4285,-0.5865,0.3485,0.806
1.068000,-0.4048,-0.5888,0.3205,0.783
1.074000,-0.4193,-0.6101,0.3378,0.814
1.080000,-0.4003,-0.6311,0.4001,0.848
1.085000,-0.4120,-0.6234,0.3667,0.832
1.089000,-0.4495,-0.6275,0.3856,0.863
1.094000,-0.4910,-0.6030,0.4661,0.907
1.101000,-0.5508,-0.5239,0.5338,0.929
1.104000,-0.5741,-0.5144,0.6341,0.998
1.109000,-0.6252,-0.5072,0.6694,1.047
1.121000,-0.6684,-0.4170,0.7353,1.078
1.122000,-0.5991,-0.4107,0.7461,1.041
1.126000,-0.5702,-0.3924,0.7280,1.005
1.133000,-0.5648,-0.3669,0.7169,0.984
1.134000,-0.5350,-0.3272,0.7388,0.969
1.140000,-0.5403,-0.3091,0.7911,1.007
1.147000,-0.5544,-0.2361,0.8425,1.036
1.150000,-0.5464,-0.1563,0.9619,1.117
1.155000,-0.5806,-0.0795,1.1134,1.258
1.161000,-0.5666,0.0585,1.2017,1.330
1.166000,-0.4664,0.1051,1.1920,1.284
1.170000,-0.3879,0.0966,1.1113,1.181
1.175000,-0.3666,0.0598,0.9573,1.027
1.181000,-0.3449,-0.0357,0.8158,0.886
1.186000,-0.2636,-0.1513,0.6819,0.747
1.191000,-0.2279,-0.2227,0.7218,0.789
1.199000,-0.1709,-0.3075,0.7727,0.849
1.202000,-0.2140,-0.3463,0.7683,0.869
1.205000,-0.2305,-0.3918,0.8636,0.976
1.210000,-0.2184,-0.3730,0.8681,0.970
1.216000,-0.2542,-0.4446,0.8799,1.018
1.222000,-0.2710,-0.5180,0.8012,0.992
1.226000,-0.3050,-0.5837,0.7136,0.971
1.231000,-0.3015,-0.6344,0.7025,0.993
1.236000,-0.2679,-0.7060,0.7103,1.037
1.241000,-0.2422,-0.7057,0.7013,1.024
1.247000,-0.2432,-0.6864,0.6520,0.977
1.251000,-0.2564,-0.6958,0.5866,0.945
1.257000,-0.2581,-0.6552,0.5714,0.907
1.264000,-0.2389,-0.6624,0.5611,0.900
1.266000,-0.2510,-0.6457,0.5531,0.886
1.272000,-0.2324,-0.6434,0.5949,0.907
1.277000,-0.1951,-0.6625,0.5771,0.900
1.282000,-0.2104,-0.6531,0.5857,0.902
1.287000,-0.1808,-0.6699,0.5420,0.880
1.292000,-0.1704,-0.7175,0.5440,0.916
1.304000,-0.1720,-0.7506,0.5104,0.924
1.305000,-0.1974,-0.7478,0.5200,0.932
1.306000,-0.2226,-0.7665,0.4869,0.935
1.320000,-0.2500,-0.7614,0.4328,0.911
1.321000,-0.2795,-0.7683,0.4126,0.916
1.322000,-0.3160,-0.7348,0.4450,0.915
1.326000,-0.3381,-0.6946,0.4415,0.890
1.332000,-0.3602,-0.6691,0.4526,0.884
1.338000,-0.3418,-0.6249,0.4804,0.859
1.343000,-0.3664,-0.5362,0.5321,0.840
1.348000,-0.3622,-0.4720,0.5311,0.798
1.352000,-0.3819,-0.4013,0.4710,0.727
1.357000,-0.3538,-0.3242,0.4709,0.672
1.365000,-0.3308,-0.2621,0.4496,0.617
1.367000,-0.3457,-0.1743,0.4592,0.601
1.373000,-0.4102,-0.0633,0.4947,0.646
1.377000,-0.4430,0.0159,0.5465,0.704
1.385000,-0.4969,0.1088,0.5453,0.746
1.388000,-0.4741,0.1870,0.5462,0.747
1.392000,-0.5036,0.2481,0.5419,0.780
1.404000,-0.5020,0.2924,0.4825,0.755
1.405000,-0.5099,0.3770,0.4872,0.800
1.408000,-0.4963,0.4494,0.4864,0.828
1.420000,-0.4659,0.4862,0.5490,0.869
1.421000,-0.4667,0.5540,0.6197,0.953
1.424000,-0.4625,0.6003,0.6036,0.969
1.428000,-0.4535,0.6278,0.6531,1.013
1.433000,-0.4609,0.6199,0.6849,1.032
1.439000,-0.4563,0.6553,0.6799,1.049
1.444000,-0.4257,0.6126,0.7099,1.030
1.449000,-0.4071,0.5944,0.7245,1.022
1.454000,-0.3721,0.5817,0.7144,0.994
1.459000,-0.3328,0.5696,0.7962,1.034
1.465000,-0.2917,0.5961,0.8670,1.092
1.469000,-0.2583,0.6059,0.9346,1.143
1.474000,-0.2773,0.6135,0.9988,1.205
1.481000,-0.3011,0.6166,1.0621,1.264
1.484000,-0.3248,0.6175,1.0676,1.275
1.489000,-0.3484,0.6137,1.0871,1.296
1.494000,-0.4312,0.6220,1.0682,1.309
1.499000,-0.4874,0.5829,1.0635,1.307
1.506000,-0.4958,0.5087,1.0632,1.279
1.509000,-0.4947,0.4662,0.9771,1.190
1.523000,-0.5385,0.4149,0.8866,1.117
1.525000,-0.5677,0.3668,0.8366,1.075
1.526000,-0.6390,0.2554,0.7506,1.018
1.540000,-0.6741,0.1337,0.7335,1.005
1.542000,-0.6661,0.0588,0.7393,0.997
1.542000,-0.7006,-0.0029,0.6515,0.957
1.547000,-0.6895,-0.1277,0.5659,0.901
1.550000,-0.6712,-0.2149,0.4752,0.850
1.555000,-0.6529,-0.2958,0.4078,0.825
1.559000,-0.6847,-0.2563,0.4750,0.872
1.570000,-0.7239,-0.0619,0.7163,1.020
1.570000,-0.7619,0.3759,1.4966,1.721
1.577000,-0.6634,0.8497,2.4709,2.696
1.582000,-0.5067,1.2179,2.9033,3.189
1.586000,-0.2727,1.4025,2.3664,2.764
1.591000,0.0922,1.2872,1.2256,1.780
1.598000,0.5626,1.0421,0.2440,1.209
1.600000,1.0051,0.8354,-0.3005,1.341
1.607000,1.3206,0.6790,-0.4481,1.551
1.610000,1.3834,0.6023,-0.3021,1.539
1.623000,1.2225,0.5019,-0.1178,1.327
1.625000,0.9649,0.3653,-0.1867,1.048
1.627000,0.7153,0.1759,-0.3481,0.815
1.635000,0.4854,0.0271,-0.6117,0.781
1.636000,0.2654,-0.1002,-0.8171,0.865
1.641000,0.0599,-0.2108,-1.0052,1.029
1.648000,-0.1075,-0.2474,-1.0445,1.079
1.651000,-0.2179,-0.2557,-1.0136,1.068
1.656000,-0.2500,-0.1928,-0.9198,0.972
1.661000,-0.1896,-0.1189,-0.7604,0.793
1.668000,-0.0702,-0.0054,-0.6813,0.685
1.671000,0.1421,0.0953,-0.8071,0.825
1.676000,0.3636,0.0806,-0.9058,0.979
1.682000,0.5398,0.0370,-1.0686,1.198
1.688000,0.6638,-0.0377,-1.2358,1.403
1.691000,0.7288,-0.1171,-1.3334,1.524
1.706000,0.7759,-0.1990,-1.4255,1.635
1.708000,0.7525,-0.2429,-1.5120,1.706
1.709000,0.7107,-0.3210,-1.5520,1.737
1.728000,0.6838,-0.4403,-1.5622,1.761
1.730000,0.7338,-0.5028,-1.5306,1.770
1.731000,0.7816,-0.5040,-1.5096,1.773
1.731000,0.8343,-0.5444,-1.5376,1.832
1.732000,0.7865,-0.6430,-1.4473,1.768
1.737000,0.7625,-0.7469,-1.3370,1.711
1.742000,0.7502,-0.8350,-1.2804,1.703
1.749000,0.7924,-0.8474,-1.2177,1.682
1.753000,0.8868,-0.8755,-1.1990,1.729
1.758000,0.9353,-0.8709,-1.1957,1.750
1.766000,0.9976,-0.8265,-1.2296,1.786
1.770000,1.0787,-0.7710,-1.2217,1.803
1.772000,1.1260,-0.6490,-1.2322,1.791
1.778000,1.1706,-0.5014,-1.1416,1.710
1.783000,1.1888,-0.3521,-1.0503,1.625
1.789000,1.0996,-0.1988,-0.9965,1.497
1.793000,1.0177,-0.0460,-0.9876,1.419
1.806000,0.9598,0.0967,-1.0022,1.391
1.807000,0.8755,0.1744,-0.9948,1.337
1.828000,0.8129,0.2996,-0.9918,1.317
1.830000,0.6954,0.3600,-1.0222,1.288
1.831000,0.6258,0.4013,-1.0550,1.291
1.831000,0.5492,0.4091,-1.1285,1.320
1.832000,0.4801,0.3813,-1.1328,1.288
1.834000,0.3823,0.3226,-1.1421,1.247
1.838000,0.3540,0.1807,-1.1926,1.257
1.844000,0.3567,0.0225,-1.2315,1.282
1.849000,0.3617,-0.1278,-1.2207,1.280
1.855000,0.3568,-0.2729,-1.2391,1.318
1.859000,0.3663,-0.3936,-1.2292,1.342
1.865000,0.3779,-0.5090,-1.2150,1.370
1.870000,0.3989,-0.6192,-1.1820,1.393
1.875000,0.4220,-0.6620,-1.1591,1.400
1.882000,0.4640,-0.6948,-1.1247,1.401
1.884000,0.5179,-0.6962,-1.0932,1.396
1.890000,0.5359,-0.7356,-1.0909,1.421
1.895000,0.5590,-0.7697,-1.0939,1.450
1.900000,0.5248,-0.7748,-1.0423,1.401
1.904000,0.5147,-0.7293,-1.0510,1.379
1.910000,0.5382,-0.7624,-1.0458,1.402
1.922000,0.5741,-0.7522,-0.9549,1.344
1.924000,0.5626,-0.7536,-0.9338,1.325
1.925000,0.5514,-0.7691,-0.9300,1.327
1.943000,0.5140,-0.7389,-0.8977,1.271
1.945000,0.4960,-0.7372,-0.8251,1.213
1.946000,0.4708,-0.7401,-0.7385,1.147
1.946000,0.4456,-0.7288,-0.7261,1.121
1.951000,0.4371,-0.7173,-0.6899,1.087
1.956000,0.4333,-0.7154,-0.6658,1.069
1.960000,0.4365,-0.7063,-0.6345,1.045
1.965000,0.4464,-0.6708,-0.6299,1.023
1.971000,0.4799,-0.6639,-0.6565,1.050
1.975000,0.5058,-0.6786,-0.6737,1.082
1.982000,0.5171,-0.6740,-0.6383,1.063
1.985000,0.5282,-0.6455,-0.5959,1.025
1.991000,0.5078,-0.6264,-0.6950,1.065
1.996000,0.4941,-0.6406,-0.7035,1.072
2.001000,0.5081,-0.6018,-0.6002,0.990
2.005000,0.5909,-0.5414,-0.5643,0.980
2.012000,0.6110,-0.4904,-0.5218,0.941
2.024000,0.6018,-0.4609,-0.4772,0.896
2.026000,0.5873,-0.3641,-0.3805,0.789
2.026000,0.5556,-0.2936,-0.3010,0.697
2.044000,0.6122,-0.2159,-0.1933,0.677
2.045000,0.6469,-0.0878,-0.1697,0.674
2.046000,0.6672,0.0523,-0.1802,0.693
2.047000,0.6564,0.1065,-0.1935,0.693
2.052000,0.6695,0.1873,-0.1811,0.718
2.057000,0.6705,0.2996,-0.1096,0.743
2.061000,0.6615,0.4313,0.0161,0.790
2.067000,0.7074,0.6323,0.2251,0.975
2.073000,0.7795,0.8165,0.4863,1.229
2.077000,0.7919,1.0148,0.6945,1.463
2.082000,0.8568,1.1313,0.7902,1.624
2.087000,0.9575,1.2407,0.7325,1.730
2.093000,1.0175,1.3405,0.6699,1.811
2.100000,1.0943,1.3688,0.6761,1.878
2.102000,1.1040,1.4527,0.6814,1.948
2.107000,1.0973,1.4892,0.7552,1.998
2.113000,1.0027,1.5574,0.8256,2.028
2.126000,0.8106,1.5830,0.9621,2.022
2.127000,0.6528,1.5997,1.1334,2.066
2.128000,0.5266,1.5762,1.2126,2.057
2.142000,0.4679,1.5269,1.2313,2.017
2.144000,0.4622,1.4831,1.2731,2.008
2.144000,0.3994,1.4735,1.2444,1.970
2.150000,0.3561,1.4216,1.2696,1.939
2.153000,0.3895,1.3297,1.2699,1.880
2.158000,0.4182,1.2507,1.2644,1.827
2.162000,0.4208,1.1723,1.1790,1.715
2.169000,0.4306,1.0398,1.1405,1.602
2.175000,0.4690,0.9944,1.0172,1.498
2.178000,0.5502,0.8230,0.8546,1.308
2.183000,0.6574,0.7077,0.7483,1.222
2.188000,0.6637,0.5671,0.7726,1.166
2.195000,0.6957,0.4489,0.7024,1.086
2.207000,0.7558,0.3365,0.5474,0.992
2.208000,0.7769,0.1846,0.4558,0.919
2.209000,0.8284,0.0410,0.3603,0.904
2.228000,0.8219,-0.0748,0.3447,0.894
2.230000,0.8195,0.1409,0.6552,1.059
2.230000,0.7702,0.5339,1.5532,1.814
2.231000,0.8709,0.8338,2.4477,2.729
2.236000,1.0803,1.0491,2.4318,2.860
2.239000,1.1365,1.2473,1.4435,2.221
2.244000,0.9435,1.1716,0.2453,1.524
2.250000,0.5772,0.9073,-0.6023,1.233
2.254000,0.1520,0.6801,-0.9859,1.207
2.259000,-0.1581,0.4086,-0.9036,1.004
2.267000,-0.5729,0.2595,-0.7712,0.995
2.269000,-0.9084,0.1148,-0.6141,1.103
2.276000,-0.9981,0.0002,-0.5465,1.138
2.279000,-1.0102,-0.0058,-0.5440,1.147
2.285000,-0.9500,0.0558,-0.5247,1.087
2.289000,-0.8608,0.0671,-0.5313,1.014
2.296000,-0.7281,0.0831,-0.5395,0.910
2.308000,-0.5899,0.1303,-0.6500,0.887
2.313000,-0.5130,0.1464,-0.8125,0.972
2.314000,-0.5020,0.1581,-1.0126,1.141
2.325000,-0.4371,0.1775,-1.1935,1.283
2.328000,-0.3970,0.1332,-1.3675,1.430
2.328000,-0.3954,0.1501,-1.5517,1.608
2.330000,-0.4031,0.1614,-1.7392,1.793
2.335000,-0.4610,0.1241,-1.8824,1.942
2.340000,-0.5018,0.1247,-1.8740,1.944
2.346000,-0.5470,0.1606,-1.8361,1.923
2.351000,-0.5818,0.1937,-1.7665,1.870
2.356000,-0.6350,0.2336,-1.8373,1.958
2.361000,-0.6633,0.2371,-1.8142,1.946
2.369000,-0.6670,0.2693,-1.8601,1.994
2.370000,-0.6698,0.2416,-1.8437,1.976
2.376000,-0.6648,0.2450,-1.7218,1.862
2.381000,-0.6568,0.2315,-1.5448,1.694
2.385000,-0.6385,0.2227,-1.3914,1.547
2.390000,-0.5984,0.2398,-1.4052,1.546
2.397000,-0.5029,0.2328,-1.4448,1.547
2.401000,-0.3426,0.2186,-1.4962,1.550
2.406000,-0.2302,0.2093,-1.5548,1.586
2.411000,-0.1058,0.1380,-1.5442,1.554
2.418000,0.0448,0.0600,-1.5603,1.562
2.423000,0.1474,0.0062,-1.6150,1.622
2.426000,0.2449,-0.0687,-1.6054,1.625
2.435000,0.3517,-0.1695,-1.5699,1.618
2.437000,0.4225,-0.2675,-1.6162,1.692
2.442000,0.4861,-0.3842,-1.6269,1.741
2.447000,0.5139,-0.4933,-1.7288,1.870
2.451000,0.4802,-0.5974,-1.8283,1.982
2.457000,0.3798,-0.7132,-1.9708,2.130
2.462000,0.2842,-0.8070,-1.9605,2.139
2.467000,0.2722,-0.9150,-1.9168,2.141
2.472000,0.2479,-1.0201,-1.8855,2.158
2.477000,0.2666,-1.0362,-1.8453,2.133
2.482000,0.2493,-1.0925,-1.7507,2.079
2.487000,0.1746,-1.1483,-1.6568,2.023
2.491000,0.1335,-1.2348,-1.5828,2.012
2.500000,0.0373,-1.3234,-1.5497,2.038
2.502000,0.0035,-1.4045,-1.5601,2.099
2.507000,-0.0160,-1.3895,-1.5972,2.117
2.512000,-0.0237,-1.4052,-1.6014,2.131
2.522000,-0.0051,-1.3751,-1.5725,2.089
2.524000,0.0396,-1.3639,-1.5777,2.086
2.527000,0.0606,-1.3094,-1.4756,1.974
2.538000,0.0340,-1.2450,-1.4195,1.888
2.539000,0.1084,-1.1374,-1.3519,1.770
2.542000,0.1547,-1.0393,-1.2178,1.608
2.549000,0.1252,-0.9961,-1.1629,1.536
2.552000,0.0558,-0.9385,-1.0676,1.423
2.560000,-0.0151,-0.9192,-1.0658,1.407
2.563000,-0.0564,-0.8614,-1.0905,1.391
2.568000,-0.1088,-0.8297,-1.0104,1.312
2.574000,-0.1701,-0.8145,-0.9379,1.254
2.579000,-0.1831,-0.7752,-0.8969,1.200
2.584000,-0.1356,-0.7550,-0.8897,1.175
2.589000,-0.0877,-0.7274,-0.8756,1.142
2.593000,-0.0178,-0.7283,-0.8976,1.156
2.608000,0.0595,-0.6978,-0.9753,1.201
2.610000,0.1083,-0.6334,-0.9529,1.149
2.610000,0.1075,-0.5425,-0.8354,1.002
2.624000,0.0208,-0.4609,-0.8285,0.948
2.625000,-0.0272,-0.3767,-0.7240,0.817
2.626000,-0.0753,-0.3212,-0.6726,0.749
2.629000,-0.1353,-0.2319,-0.6552,0.708
2.635000,-0.1808,-0.1209,-0.6216,0.659
2.640000,-0.2264,-0.0983,-0.5909,0.640
2.644000,-0.1908,-0.0202,-0.6901,0.716
2.650000,-0.1961,0.0893,-0.6656,0.700
2.654000,-0.1945,0.2089,-0.5894,0.655
2.660000,-0.2457,0.3718,-0.2940,0.534
2.668000,-0.3401,0.5995,0.0125,0.689
2.670000,-0.4538,0.8605,0.3088,1.021
2.675000,-0.5677,1.1165,0.5687,1.376
2.680000,-0.6007,1.3101,0.7155,1.609
2.685000,-0.5554,1.4845,0.8235,1.786
2.691000,-0.4339,1.6400,0.9188,1.929
2.695000,-0.2673,1.7622,1.0730,2.080
2.708000,-0.1607,1.9324,1.3008,2.335
2.710000,-0.1115,2.0908,1.4608,2.553
2.711000,-0.1102,2.2372,1.6034,2.755
2.715000,-0.1183,2.3433,1.6903,2.892
2.732000,-0.0451,2.3563,1.7429,2.931
2.734000,0.0425,2.3171,1.7564,2.908
2.735000,0.1064,2.2497,1.6450,2.789
2.735000,0.0772,2.1230,1.5712,2.642
2.741000,0.0388,2.0019,1.4944,2.498
2.745000,0.0176,1.9004,1.5319,2.441
2.754000,-0.0342,1.7396,1.5833,2.353
2.757000,-0.1475,1.5722,1.5433,2.208
