time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.155000,-0.3693,-1.1915,0.4461,1.325
1.166000,-0.3412,-1.0102,0.4483,1.157
1.185000,-0.3453,-0.9049,0.4723,1.078
1.187000,-0.3807,-0.7737,0.4642,0.979
1.196000,-0.3988,-0.7014,0.4487,0.923
1.204000,-0.4156,-0.5884,0.4706,0.860
1.215000,-0.4395,-0.4593,0.5208,0.822
1.226000,-0.4342,-0.2552,0.6812,0.847
1.235000,-0.3902,0.0048,0.8714,0.955
1.244000,-0.3386,0.2776,1.0558,1.143
1.255000,-0.2901,0.5150,1.2322,1.367
1.267000,-0.2419,0.7079,1.3194,1.517
1.293000,-0.2708,0.7660,1.2832,1.519
1.295000,-0.2922,0.7596,1.0464,1.326
1.297000,-0.4005,0.7443,0.7509,1.131
1.305000,-0.5457,0.7663,0.6793,1.160
1.315000,-0.7036,0.8074,0.8879,1.391
1.327000,-0.7819,0.9419,1.2920,1.780
1.335000,-0.7951,1.1544,1.7860,2.270
1.345000,-0.7588,1.3600,1.7482,2.341
1.354000,-0.5662,1.5766,2.0016,2.610
1.365000,-0.2070,1.7927,2.3486,2.962
1.385000,0.2356,1.9796,2.2182,2.982
1.387000,0.4951,2.1328,1.5158,2.663
1.397000,0.4586,2.2099,1.2136,2.563
1.405000,0.3442,2.2452,1.5751,2.764
1.415000,0.2633,2.2213,1.9866,2.992
1.427000,0.1688,2.1751,1.8336,2.850
1.435000,0.0292,2.0203,1.6340,2.599
1.445000,-0.0005,1.8876,1.3463,2.318
1.455000,0.0894,1.7081,0.8145,1.894
1.465000,0.2711,1.5353,0.3081,1.589
1.485000,0.3638,1.3885,-0.2489,1.457
1.487000,0.3731,1.1500,-0.8983,1.506
1.496000,0.3260,0.8133,-1.6444,1.863
1.505000,0.2157,-0.0677,-1.7843,1.799
1.515000,0.1617,-0.4398,-1.7461,1.808
1.527000,0.0303,-0.7706,-1.6674,1.837
1.535000,-0.1218,-1.1281,-1.7805,2.111
1.545000,-0.1996,-1.4620,-2.0563,2.531
1.555000,-0.1905,-1.8181,-2.4124,3.027
1.566000,-0.1067,-2.1802,-2.6898,3.464
1.587000,-0.0204,-2.5324,-2.7907,3.769
1.590000,0.3008,-2.6386,-2.6781,3.772
1.600000,0.5925,-2.4759,-2.3328,3.453
1.605000,0.7242,-2.1747,-1.9739,3.025
1.615000,0.7869,-1.6407,-1.4643,2.336
1.625000,0.8016,-0.9261,-0.7583,1.441
1.635000,0.8574,-0.0896,-0.0165,0.862
1.645000,0.9347,0.7621,0.4906,1.302
1.655000,0.9526,1.4273,0.6714,1.843
1.666000,0.8619,1.8935,0.5653,2.156
1.697000,0.6775,2.0659,0.2920,2.194
1.700000,0.4415,1.9520,0.0096,2.001
1.702000,0.1462,1.4900,-0.0230,1.497
1.705000,-0.1375,0.8474,-0.2541,0.895
1.716000,-0.3473,0.2490,-0.7127,0.831
1.726000,-0.5780,-0.3292,-0.9522,1.162
1.735000,-0.7691,-0.8195,-1.0740,1.555
1.745000,-0.7804,-1.1797,-1.0269,1.748
1.755000,-0.7310,-1.4426,-0.8547,1.829
1.766000,-0.6735,-1.5788,-0.6741,1.844
1.794000,-0.6428,-1.6382,-0.6298,1.869
1.797000,-0.5337,-1.5817,-0.7169,1.817
1.799000,-0.4485,-1.4488,-0.8132,1.721
1.805000,-0.4819,-1.3362,-0.8596,1.660
1.815000,-0.5776,-1.2077,-0.8248,1.572
1.828000,-0.6088,-1.0908,-0.6786,1.422
1.835000,-0.5440,-0.9701,-0.4802,1.211
1.845000,-0.4821,-0.8745,-0.2304,1.025
1.855000,-0.4239,-0.8464,-0.0203,0.947
1.867000,-0.3378,-0.8299,0.0898,0.901
1.891000,-0.1869,-0.8468,0.0729,0.870
1.893000,0.0750,-0.8466,0.0291,0.850
1.895000,0.3595,-0.9028,0.0772,0.975
1.904000,0.6205,-0.9134,0.2252,1.127
1.915000,0.8069,-0.8533,0.3953,1.239
1.925000,0.9787,-0.6672,0.5840,1.321
1.935000,1.1905,-0.3776,0.8388,1.504
1.945000,1.3422,0.0227,1.1031,1.737
1.955000,1.3559,0.3527,1.3430,1.941
1.967000,1.2731,0.5674,1.4854,2.037
1.975000,1.2642,0.7134,1.5414,2.117
1.992000,1.1281,0.8504,1.6068,2.140
1.995000,0.9200,0.8432,1.6257,2.049
2.004000,0.5351,0.9160,1.8565,2.138
2.015000,0.1907,1.1852,2.1118,2.429
2.024000,0.1162,1.5661,2.1571,2.668
2.035000,0.0518,1.9259,2.1267,2.870
2.045000,0.0873,2.2118,2.1191,3.064
2.055000,0.2336,2.4302,1.9076,3.098
2.065000,0.3942,2.6275,1.6121,3.108
2.075000,0.5066,2.8340,1.2581,3.142
2.085000,0.6492,3.0152,0.9597,3.230
2.117000,0.8512,3.1883,0.5723,3.349
2.120000,0.9984,3.2966,0.0350,3.445
2.122000,0.9296,3.3645,-0.6061,3.543
2.130000,0.6043,3.3441,-1.3325,3.650
2.135000,0.2144,3.2396,-2.0754,3.853
2.146000,-0.2058,2.9966,-2.6037,3.975
2.155000,-0.5520,2.6302,-2.8834,3.942
2.165000,-0.7103,2.1309,-2.8791,3.652
2.175000,-0.9472,1.4716,-2.5927,3.128
2.186000,-1.2621,0.7151,-2.0795,2.535
2.209000,-1.4329,0.0328,-1.8043,2.304
2.211000,-1.3900,-0.5574,-1.8612,2.389
2.221000,-1.1915,-1.0768,-2.1842,2.711
2.224000,-0.7525,-1.2864,-2.3455,2.779
2.235000,-0.2935,-1.2729,-2.1053,2.478
2.247000,-0.0474,-1.1764,-1.5918,1.980
2.255000,0.1275,-0.9814,-1.0314,1.429
2.265000,0.2675,-0.7828,-0.6359,1.043
2.275000,0.3547,-0.6201,-0.4655,0.853
2.286000,0.3418,-0.5628,-0.3990,0.770
2.309000,0.2621,-0.6354,-0.6282,0.931
2.311000,0.1909,-0.8248,-0.9307,1.258
2.322000,0.0847,-1.0753,-1.1673,1.589
2.324000,-0.0021,-1.2555,-1.0953,1.666
2.335000,-0.0745,-1.4666,-0.8346,1.689
2.347000,-0.1555,-1.7656,-0.6980,1.905
2.354000,-0.2484,-2.0727,-0.7526,2.219
2.364000,-0.2889,-2.3258,-0.9077,2.513
2.374000,-0.2731,-2.5406,-1.0440,2.760
2.385000,-0.2777,-2.6952,-1.0513,2.906
2.404000,-0.3130,-2.7698,-0.9495,2.945
2.406000,-0.2425,-2.6806,-0.7429,2.792
2.416000,-0.1503,-2.5107,-0.5220,2.569
2.425000,-0.1025,-2.2747,-0.2667,2.293
2.435000,-0.0887,-1.9827,-0.0226,1.985
2.445000,-0.0941,-1.6315,0.1692,1.643
2.455000,-0.0666,-1.2429,0.3993,1.307
2.465000,-0.0293,-0.8184,0.6038,1.017
2.475000,-0.1862,-0.1092,1.0297,1.052
2.484000,-0.3093,0.2049,1.3002,1.352
2.509000,-0.4110,0.4831,1.4272,1.562
2.511000,-0.4845,0.6540,1.2630,1.503
2.515000,-0.4117,0.7860,0.9132,1.273
2.525000,-0.3775,0.7863,0.6080,1.063
2.535000,-0.3754,0.7096,0.4905,0.941
2.545000,-0.3123,0.6702,0.4984,0.892
2.555000,-0.2750,0.7180,0.5702,0.957
2.565000,-0.3128,0.9450,0.8787,1.328
2.575000,-0.3371,1.2491,1.5475,2.017
2.585000,-0.1759,1.7034,1.5924,2.338
2.610000,0.0928,2.0699,1.8501,2.778
2.612000,0.4623,2.3431,2.4397,3.414
2.615000,0.8603,2.5578,2.7447,3.849
2.624000,1.0908,2.5564,2.4759,3.722
2.635000,1.0938,2.3299,2.1192,3.334
2.645000,1.0702,2.1332,1.9900,3.107
2.655000,1.1026,2.0531,1.7635,2.922
2.665000,1.1587,2.0230,1.5306,2.789
2.675000,1.0991,1.9009,1.2846,2.544
2.684000,0.9840,1.7092,0.8927,2.165
2.708000,0.9687,1.5295,0.4478,1.865
2.711000,1.1488,1.4706,0.0554,1.867
2.715000,1.4404,1.3992,-0.3077,2.032
2.728000,1.6432,1.2618,-0.6890,2.183
2.735000,1.7497,1.0190,-1.1472,2.327
2.746000,1.7653,0.6083,-1.5471,2.425
2.755000,1.6463,0.1221,-1.7879,2.434
2.765000,1.4226,-0.3975,-1.8860,2.396
2.774000,1.2079,-0.9029,-1.8617,2.396
2.785000,1.0338,-1.2892,-1.7662,2.419
2.805000,1.0340,-1.5704,-1.7111,2.542
2.808000,1.1319,-1.7242,-1.7005,2.673
2.818000,1.2103,-1.7559,-1.7259,2.743
2.824000,1.1909,-1.7105,-1.6923,2.685
2.835000,1.1262,-1.4852,-1.4947,2.389
2.846000,1.0549,-1.1385,-1.1485,1.931
2.855000,0.9004,-0.8090,-0.7974,1.449
2.864000,0.8614,-0.4508,-0.3298,1.027
2.874000,0.8576,-0.1058,0.0364,0.865
2.889000,0.7626,0.1231,0.2458,0.811
2.903000,0.6034,0.1741,0.1347,0.642
2.906000,0.4160,0.0334,-0.2740,0.499
2.916000,0.2693,-0.2353,-0.7856,0.863
2.925000,0.1254,-0.5035,-1.1581,1.269
2.935000,0.0626,-0.7605,-1.2843,1.494
2.946000,0.0212,-0.9890,-1.2792,1.617
2.954000,0.0606,-1.1612,-0.8970,1.469
2.965000,0.1187,-1.2860,-0.7171,1.477
2.975000,0.1209,-1.2851,-0.6207,1.432
2.985000,0.1215,-1.2321,-0.6538,1.400
3.006000,0.1515,-1.1069,-0.6722,1.304
3.008000,0.0780,-1.0674,-0.6341,1.244
3.018000,-0.0652,-0.9807,-0.4441,1.079
3.024000,-0.1235,-0.8826,-0.3393,0.954
3.034000,-0.1413,-0.8701,-0.2515,0.917
3.046000,-0.0687,-0.8559,-0.1317,0.869
3.055000,-0.0465,-0.8311,0.1029,0.839
3.064000,-0.0500,-0.8157,0.2040,0.842
3.075000,-0.0805,-0.8522,0.0934,0.861
3.085000,-0.0062,-0.8711,-0.0404,0.872
3.104000,0.1717,-0.8575,-0.0372,0.875
3.106000,0.4186,-0.7363,0.1139,0.855
3.116000,0.5520,-0.5155,0.4611,0.885
3.124000,0.5813,-0.3268,0.7912,1.035
3.135000,0.7352,-0.1951,0.8034,1.106
3.146000,1.0364,-0.0826,0.3941,1.112
3.155000,1.3457,0.0514,0.0194,1.347
3.164000,1.4529,0.2356,0.0832,1.474
3.175000,1.4530,0.6090,0.5910,1.683
3.185000,1.2725,1.1408,1.3033,2.149
3.206000,1.0651,1.7970,2.1055,2.966
3.208000,0.8774,2.4428,2.5998,3.674
3.217000,0.6900,2.9638,2.4703,3.920
3.225000,0.6193,3.3240,1.8733,3.865
3.235000,0.5627,3.3770,1.2945,3.660
3.247000,0.4821,3.0550,0.8536,3.208
3.255000,0.5839,2.6116,0.5773,2.738
3.265000,0.7789,2.2902,0.4354,2.458
3.275000,0.9439,2.1174,0.4435,2.360
3.286000,1.1715,2.0501,0.6814,2.458
3.310000,1.3559,1.9879,0.7984,2.535
3.312000,1.3754,1.8495,0.4081,2.341
3.315000,1.0999,1.5827,-0.4827,1.987
3.324000,0.6817,1.2782,-1.6816,2.220
3.335000,0.2899,0.9730,-2.6932,2.878
3.346000,-0.0713,0.5913,-3.1584,3.214
3.355000,-0.4781,0.2219,-2.9164,2.964
3.364000,-0.8411,-0.1242,-2.4076,2.553
3.375000,-1.1504,-0.5028,-1.9794,2.344
3.385000,-1.1685,-0.6926,-1.6707,2.153
3.413000,-1.1216,-0.9804,-1.3911,2.038
3.416000,-0.7845,-1.0736,-0.5772,1.450
3.418000,-0.2057,-0.9072,-0.7722,1.209
3.425000,0.1884,-0.7157,-0.8036,1.093
3.435000,0.5030,-0.3271,-0.3215,0.681
3.448000,0.6647,-0.0734,-0.2230,0.705
3.455000,0.7269,0.0659,-0.2041,0.758
3.465000,0.7379,0.0714,-0.1040,0.749
3.475000,0.7414,-0.0160,0.1367,0.754
3.487000,0.6889,-0.1621,-0.0102,0.708
3.512000,0.5633,-0.4007,-0.1045,0.699
3.514000,0.3476,-0.6897,-0.0785,0.776
3.515000,0.2363,-0.9660,0.0586,0.996
3.524000,0.2724,-1.1849,0.1507,1.225
3.535000,0.3593,-1.4300,0.0702,1.476
3.547000,0.4293,-1.6513,-0.1987,1.718
3.556000,0.4567,-1.7854,-0.5160,1.914
3.565000,0.3959,-1.8775,-0.7712,2.068
3.575000,0.4086,-1.8742,-0.9157,2.126
3.588000,0.4548,-1.7174,-0.8428,1.966
3.611000,0.4814,-1.5166,-0.5705,1.690
3.615000,0.4306,-1.0531,-0.0800,1.141
3.625000,0.2780,-0.8560,0.0913,0.905
3.635000,0.1404,-0.6891,0.1565,0.720
3.647000,-0.0429,-0.5717,0.1500,0.593
3.655000,-0.1999,-0.4763,0.1549,0.539
3.665000,-0.3147,-0.3748,0.1475,0.511
3.675000,-0.4321,-0.2716,0.1943,0.546
3.685000,-0.4605,-0.1719,0.2814,0.566
3.715000,-0.3908,-0.0789,0.4339,0.589
3.717000,-0.2752,-0.0528,0.6230,0.683
3.719000,-0.1768,-0.0320,0.7503,0.772
3.725000,-0.1598,-0.0361,0.8020,0.819
3.735000,-0.1895,-0.0049,0.8006,0.823
3.747000,-0.1728,0.1046,0.8621,0.885
3.755000,-0.1684,0.2444,0.8828,0.931
3.765000,-0.1463,0.4536,0.9290,1.044
3.775000,-0.1321,0.7193,1.0076,1.245
3.787000,-0.1145,0.9528,1.1422,1.492
3.795000,-0.0432,1.1447,1.3242,1.751
3.816000,0.0602,1.2328,1.4482,1.903
3.820000,0.1736,1.2495,1.4722,1.939
3.824000,0.3269,1.2673,1.5045,1.994
3.835000,0.5419,1.2677,1.5955,2.109
3.845000,0.7293,1.1924,1.7085,2.207
3.855000,0.8603,1.0779,1.7127,2.199
3.870000,0.9030,1.0139,1.6211,2.115
3.875000,0.9662,1.0965,1.4798,2.080
3.894000,0.9878,1.2655,1.4406,2.157
3.896000,0.8347,1.3637,1.3881,2.117
3.904000,0.7280,1.4298,1.2542,2.037
3.915000,0.7367,1.5012,1.0716,1.986
3.925000,0.8008,1.5413,0.8465,1.932
3.935000,1.6646,1.6202,0.1744,2.329
3.945000,2.1364,1.5383,-0.2938,2.649
3.956000,2.4189,1.2820,-0.8464,2.866
3.973000,2.3728,0.8354,-1.5541,2.957
3.977000,1.9738,0.1824,-2.1262,2.907
4.011000,1.5243,-0.5813,-2.4006,2.902
4.014000,1.1740,-1.2172,-2.1782,2.758
4.017000,1.1582,-1.6319,-1.7735,2.674
4.019000,1.4189,-1.8109,-1.7021,2.862
4.025000,1.5204,-1.9215,-1.8950,3.098
4.035000,1.7275,-1.7441,-2.0577,3.203
4.045000,1.7330,-1.4271,-1.9902,3.000
4.055000,1.5495,-0.9768,-1.7997,2.568
4.073000,1.2854,-0.4097,-1.4940,2.013
4.076000,0.9328,0.0925,-1.1208,1.461
4.117000,0.6479,0.4289,-0.6827,1.034
4.121000,0.4941,0.6676,-0.3693,0.909
4.123000,0.4900,0.8554,-0.3547,1.048
4.124000,0.4703,0.8223,-0.6922,1.173
4.126000,0.2885,0.4849,-1.2595,1.380
4.135000,0.0821,-0.0081,-1.7968,1.799
4.145000,-0.1526,-0.5330,-2.2098,2.278
4.155000,-0.4065,-1.0660,-2.3485,2.611
4.170000,-0.5611,-1.5194,-2.0980,2.650
4.175000,-0.5335,-1.7991,-1.5359,2.425
4.193000,-0.3715,-1.9514,-0.9343,2.195
4.195000,-0.1503,-1.9181,-0.5267,1.995
4.206000,0.0804,-1.6969,-0.3783,1.740
4.218000,0.2090,-1.3688,-0.3625,1.431
4.225000,0.2187,-1.0102,-0.3789,1.101
4.235000,0.2134,-0.6627,-0.3800,0.793
4.245000,0.1851,-0.3958,-0.3624,0.568
4.255000,0.1580,-0.2197,-0.3990,0.482
4.269000,0.2034,-0.1223,-0.4388,0.499
4.275000,0.2781,-0.0864,-0.5041,0.582
4.290000,0.2558,-0.1215,-0.7274,0.781
4.295000,0.2604,-0.1672,-0.8667,0.920
4.305000,0.2763,-0.1786,-0.8944,0.953
4.315000,0.2768,-0.1302,-0.7043,0.768
4.325000,0.2778,-0.0353,-0.3575,0.454
4.335000,0.2913,0.0926,0.0230,0.307
4.344000,0.4085,0.2735,0.2595,0.556
4.355000,0.4860,0.4492,0.4487,0.800
4.369000,0.4728,0.4972,0.6393,0.938
4.375000,0.5023,0.4816,0.6757,0.970
4.390000,0.5261,0.4724,0.6250,0.944
4.395000,0.5006,0.4241,0.5522,0.858
4.405000,0.3947,0.4425,0.5416,0.803
4.415000,-0.1580,1.0068,1.2134,1.585
4.424000,-0.3793,1.5154,1.9049,2.464
4.435000,-0.3925,2.1445,2.4991,3.316
4.444000,-0.4137,2.7319,2.6773,3.847
4.455000,-0.5314,3.1845,2.4312,4.042
4.468000,-0.7037,3.4079,2.1034,4.066
4.475000,-0.7880,3.4153,1.7286,3.908
4.490000,-0.7235,3.2828,1.3288,3.615
4.495000,-0.4307,3.1277,0.9595,3.300
4.505000,-0.0464,2.8397,0.3442,2.861
4.515000,0.2934,2.5571,-0.4120,2.607
4.524000,0.4296,2.3446,-1.1616,2.652
4.535000,0.4616,2.0941,-1.7192,2.748
4.545000,0.4215,1.7866,-2.0767,2.772
4.555000,0.2594,1.4779,-2.4203,2.848
4.570000,-0.0109,1.1496,-2.5042,2.756
4.575000,-0.2394,0.7857,-2.3785,2.516
4.600000,-0.4590,0.4040,-1.9363,2.031
4.602000,-0.7424,-0.0394,-0.9425,1.200
4.605000,-0.9349,-0.4612,-0.6187,1.212
4.615000,-0.9952,-0.8022,-0.8026,1.509
4.625000,-1.1353,-1.1673,-1.2416,2.048
4.635000,-1.2530,-1.4480,-1.3859,2.364
4.644000,-1.3067,-1.6967,-1.0658,2.392
4.655000,-0.8698,-1.4443,-1.1933,2.066
4.670000,-0.5686,-1.1331,-1.1292,1.698
4.675000,-0.4174,-0.8052,-0.9422,1.308
4.696000,-0.2673,-0.4707,-0.7266,0.906
4.698000,-0.0797,-0.1705,-0.5999,0.629
4.705000,0.1536,0.0811,-0.4412,0.474
4.715000,0.4188,0.1942,-0.0780,0.468
4.725000,0.6405,0.2419,-0.1952,0.712
4.735000,0.6459,0.1259,-0.5149,0.836
4.745000,0.4442,-0.1593,-0.8315,0.956
4.755000,0.2407,-0.4916,-0.9932,1.134
4.770000,0.0325,-0.8440,-1.0104,1.317
4.775000,-0.2278,-1.2629,-0.9259,1.582
4.800000,-0.4370,-1.6201,-0.9367,1.922
4.803000,-0.5838,-1.8746,-0.9512,2.182
4.805000,-0.7749,-2.0907,-0.8753,2.395
4.817000,-0.8336,-2.1445,-0.8313,2.446
4.825000,-0.6760,-2.0183,-0.7044,2.242
4.835000,-0.4356,-1.8381,-0.5106,1.957
4.845000,-0.2548,-1.5896,-0.1513,1.617
4.855000,-0.1808,-1.2964,0.4041,1.370
4.873000,-0.1018,-0.8771,0.7616,1.166
4.875000,-0.0990,-0.4619,0.8568,0.978
4.898000,-0.1492,-0.0844,0.8084,0.826
4.901000,-0.3109,0.1874,0.6365,0.733
4.905000,-0.6060,0.6065,0.0940,0.862
4.916000,-0.8524,0.6748,-0.0673,1.089
4.924000,-0.9842,0.6393,-0.1253,1.180
4.935000,-0.9842,0.5739,-0.0357,1.140
4.944000,-0.7287,0.4784,0.2849,0.917
4.955000,-0.5180,0.3591,0.7504,0.980
4.970000,-0.3936,0.2291,1.1343,1.222
4.974000,-0.2845,0.1556,1.2661,1.307
4.994000,-0.1076,0.1858,1.2697,1.288
4.996000,-0.0343,0.2497,1.1720,1.199
5.007000,0.0452,0.3335,1.1688,1.216
5.019000,0.1077,0.4637,1.2217,1.311
5.025000,0.1173,0.6435,1.3690,1.517
5.035000,0.0640,0.8368,1.5820,1.791
5.045000,-0.0145,0.9620,1.8003,2.041
5.055000,-0.0779,1.1060,1.8801,2.183
5.071000,-0.0331,1.2754,1.9912,2.365
5.075000,-0.0564,1.4608,2.0068,2.483
5.094000,0.0043,1.5364,1.9638,2.493
5.097000,0.0786,1.5710,1.8450,2.424
5.107000,0.2737,1.6174,1.8416,2.466
5.119000,0.4486,1.6497,1.7090,2.417
5.124000,0.6101,1.6568,1.3675,2.233
5.134000,0.7974,1.6722,0.6397,1.960
5.144000,1.0644,1.7482,-0.1088,2.050
5.155000,1.1695,1.7800,-0.7065,2.244
5.171000,1.2854,1.8637,-1.0048,2.477
5.175000,1.3008,1.7249,-1.1181,2.433
5.192000,1.7558,1.7350,-1.2112,2.750
5.195000,2.0543,1.2906,-1.3945,2.798
5.205000,2.1154,0.7701,-1.6793,2.809
5.217000,1.9800,0.0827,-1.7562,2.648
5.225000,1.7971,-0.6552,-1.5850,2.484
5.235000,1.6599,-1.2686,-1.4922,2.567
5.244000,1.7133,-1.6763,-1.3593,2.756
5.255000,1.8293,-1.8728,-1.1720,2.868
5.272000,1.8532,-1.9834,-1.0616,2.915
5.275000,1.8778,-1.8358,-1.0268,2.820
5.303000,1.7048,-1.4843,-1.0072,2.475
5.306000,1.3930,-1.0294,-1.0474,2.024
5.308000,1.0882,-0.4518,-1.0865,1.603
5.317000,0.9513,0.1594,-0.6393,1.157
5.325000,0.5966,0.4709,-0.2184,0.791
5.335000,0.2691,0.5318,0.0322,0.597
5.345000,0.3751,0.4087,-0.1067,0.565
5.355000,0.4510,0.1336,-0.5455,0.720
5.372000,0.2827,-0.2695,-1.1530,1.217
5.375000,0.0929,-0.6548,-1.6942,1.819
5.399000,-0.3626,-1.4376,-2.3370,2.768
5.402000,-0.3650,-1.6936,-2.2852,2.868
5.405000,-0.3286,-1.9433,-2.0220,2.824
5.417000,-0.1856,-2.0986,-1.6379,2.669
5.425000,0.0648,-2.0989,-1.2059,2.422
5.435000,0.2585,-2.0323,-0.8816,2.230
5.444000,0.3637,-1.8513,-0.6614,1.999
5.455000,0.3933,-1.5893,-0.4873,1.708
5.474000,0.3419,-1.2898,-0.3880,1.390
