time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.229000,0.1016,1.0563,-0.6526,1.246
2.241000,0.2495,1.2659,-0.3132,1.328
2.242000,0.4629,1.5047,0.0300,1.575
2.243000,0.6513,1.7248,0.3725,1.881
2.255000,0.7749,1.9283,0.6765,2.186
2.256000,0.8198,2.0909,0.9276,2.430
2.256000,0.8238,2.1983,1.1739,2.625
2.261000,0.8205,2.2506,1.3773,2.763
2.302000,0.8193,2.2287,1.4875,2.802
2.303000,0.7649,2.1374,1.4973,2.719
2.304000,0.6549,2.0295,1.3948,2.548
2.305000,0.5465,1.9336,1.1581,2.319
2.306000,0.4351,1.8594,0.8490,2.090
2.306000,0.3447,1.7997,0.5198,1.905
2.307000,0.2726,1.7663,0.1941,1.798
2.307000,0.2025,1.7760,-0.0709,1.789
2.308000,0.1560,1.8240,-0.2539,1.848
2.316000,0.1357,1.9222,-0.3402,1.957
2.317000,0.1321,2.0562,-0.3346,2.087
2.337000,0.1599,2.1494,-0.3541,2.184
2.338000,0.1375,2.1851,-0.4342,2.232
2.338000,0.0553,2.2017,-0.4644,2.251
2.338000,0.0116,2.2136,-0.4180,2.253
2.339000,-0.0299,2.2015,-0.2395,2.215
2.353000,-0.0645,2.1463,0.0380,2.148
2.354000,-0.0229,2.0505,0.3863,2.087
2.355000,0.1190,1.9190,0.8155,2.088
2.401000,0.3182,1.7253,1.3285,2.201
2.402000,0.5343,1.4625,1.8969,2.454
2.402000,0.7532,1.1401,2.4064,2.767
2.403000,0.9199,0.7726,2.7591,3.009
2.403000,1.0250,0.4054,2.9433,3.143
2.404000,1.1330,0.0386,3.0666,3.269
2.404000,1.2415,-0.3470,3.1744,3.426
2.405000,1.3219,-0.7392,3.1853,3.527
2.406000,1.3620,-1.1430,3.1017,3.575
2.406000,1.3640,-1.5774,2.9138,3.583
2.407000,1.3470,-1.9873,2.6622,3.585
2.414000,1.3086,-2.3273,2.4158,3.601
2.415000,1.3062,-2.6118,2.0737,3.582
2.438000,1.3685,-2.8456,1.6401,3.558
2.440000,1.4526,-3.0144,1.1788,3.548
2.441000,1.5707,-3.1661,0.6743,3.598
2.441000,1.7637,-3.2888,0.1137,3.734
2.442000,1.9551,-3.3657,-0.3892,3.912
2.454000,2.0903,-3.3660,-0.7420,4.031
2.455000,2.2339,-3.2467,-1.0054,4.067
2.456000,2.3860,-3.0606,-1.2375,4.073
2.462000,2.5039,-2.8579,-1.4195,4.056
2.502000,2.5874,-2.6293,-1.5206,3.990
2.503000,2.6318,-2.3843,-1.5695,3.883
2.503000,2.6609,-2.1349,-1.6186,3.776
2.503000,2.6049,-1.8906,-1.6316,3.609
2.504000,2.4276,-1.6777,-1.5698,3.343
2.504000,2.2171,-1.4843,-1.4373,3.031
2.505000,1.9992,-1.2935,-1.2455,2.687
2.505000,1.8166,-1.0886,-0.9578,2.324
2.505000,1.6833,-0.8218,-0.5543,1.954
2.508000,1.5464,-0.5075,-0.1087,1.631
2.515000,1.4201,-0.1577,0.3849,1.480
2.517000,1.2826,0.2156,0.9892,1.634
2.523000,1.1794,0.5836,1.5950,2.068
2.528000,1.1679,0.9536,2.1166,2.599
2.538000,1.2269,1.3039,2.5497,3.116
2.539000,1.3254,1.6012,2.8707,3.544
2.543000,1.3991,1.8145,3.0891,3.846
2.554000,1.4555,1.9318,3.1882,4.002
2.555000,1.4731,1.9270,3.1532,3.978
2.558000,1.4351,1.7954,3.0172,3.793
2.561000,1.3703,1.5373,2.7796,3.459
2.604000,1.2978,1.1719,2.3895,2.961
2.605000,1.2033,0.7591,1.9347,2.402
2.605000,1.0915,0.3445,1.4889,1.878
2.606000,1.0485,-0.0817,0.9725,1.432
2.606000,0.9762,-0.5144,0.3757,1.166
2.607000,0.7835,-0.8965,-0.1775,1.204
2.607000,0.6237,-1.2350,-0.6606,1.533
2.608000,0.5233,-1.5349,-1.0524,1.933
2.608000,0.4296,-1.8320,-1.3477,2.315
2.610000,0.3479,-2.0928,-1.5705,2.640
2.615000,0.3191,-2.2887,-1.7204,2.881
2.620000,0.3052,-2.4365,-1.8212,3.057
2.625000,0.2416,-2.5029,-1.9155,3.161
2.634000,0.1667,-2.4949,-2.0150,3.211
