time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.232,0.1902,-0.0736,0.1621,0.261
0.235,0.2507,-0.0245,0.1484,0.292
0.24,0.313,-0.059,0.1634,0.358
0.243,0.3085,-0.0743,0.1713,0.361
0.253,0.3398,-0.0919,0.2052,0.407
0.254,0.3566,-0.0997,0.246,0.445
0.267,0.3425,-0.0957,0.2651,0.444
0.268,0.34,-0.1464,0.2817,0.465
0.268,0.3564,-0.1588,0.2128,0.444
0.277,0.3584,-0.1972,0.192,0.452
0.279,0.3912,-0.2426,0.143,0.482
0.286,0.3857,-0.2377,0.0944,0.463
0.29,0.4205,-0.2637,-0.006,0.496
0.294,0.4313,-0.2776,-0.0724,0.518
0.3,0.4446,-0.2796,-0.0525,0.528
0.305,0.4079,-0.2914,-0.023,0.502
0.31,0.412,-0.2912,-0.0292,0.505
0.315,0.4207,-0.2437,-0.116,0.5
0.32,0.4245,-0.2132,-0.1379,0.495
0.332,0.4758,-0.1663,-0.0813,0.511
0.332,0.5314,-0.1388,0.0747,0.554
0.335,0.5318,-0.1403,0.2819,0.618
0.34,0.5607,-0.0945,0.4687,0.737
0.354,0.5464,-0.0875,0.5191,0.759
0.355,0.5795,-0.0573,0.5245,0.784
0.355,0.5432,-0.0372,0.4139,0.684
0.368,0.4761,0.016,0.2211,0.525
0.369,0.4425,-0.0357,0.044,0.446
0.37,0.4351,-0.0295,-0.0633,0.441
0.376,0.5059,-0.042,-0.1228,0.522
0.38,0.5358,-0.0494,-0.1155,0.55
0.386,0.5845,-0.0993,-0.0991,0.601
0.391,0.5975,-0.0843,-0.019,0.604
0.396,0.6083,-0.055,0.0293,0.611
0.401,0.581,-0.0283,0.1317,0.596
0.408,0.5633,-0.0182,0.2235,0.606
0.411,0.5648,-0.0056,0.2026,0.6
0.416,0.5732,-0.0381,0.2457,0.625
0.421,0.5838,-0.0606,0.2479,0.637
0.426,0.5871,-0.0734,0.2381,0.638
0.432,0.5664,-0.1097,0.1949,0.609
0.437,0.5646,-0.1598,0.1731,0.612
0.442,0.57,-0.2068,0.1109,0.616
0.446,0.5231,-0.2463,0.023,0.579
0.452,0.4957,-0.3399,-0.0715,0.605
0.459,0.4756,-0.3661,-0.1559,0.62
0.462,0.489,-0.4039,-0.2398,0.678
0.467,0.4932,-0.4506,-0.2732,0.722
0.471,0.5002,-0.5231,-0.323,0.793
0.476,0.4767,-0.5261,-0.3723,0.802
0.481,0.4489,-0.4768,-0.3427,0.739
0.488,0.3931,-0.4661,-0.2728,0.668
0.497,0.3831,-0.4865,-0.2342,0.662
0.497,0.3543,-0.4237,-0.1647,0.576
0.501,0.3615,-0.4093,-0.0622,0.55
0.523,0.4211,-0.4096,-0.0336,0.588
0.524,0.428,-0.377,0.0094,0.57
0.525,0.3757,-0.3355,0.0217,0.504
0.525,0.3976,-0.309,0.0439,0.505
0.529,0.3885,-0.3114,0.0591,0.501
0.532,0.3774,-0.2926,0.0911,0.486
0.538,0.3712,-0.2885,0.1351,0.489
0.549,0.3509,-0.2561,0.2003,0.478
0.55,0.2999,-0.1979,0.2153,0.419
0.553,0.2588,-0.2188,0.2969,0.451
0.567,0.2037,-0.1969,0.2759,0.395
0.568,0.1728,-0.1705,0.2527,0.35
0.569,0.109,-0.1849,0.2775,0.351
0.584,0.0765,-0.1896,0.3662,0.419
0.585,0.0656,-0.2182,0.5232,0.571
0.586,0.0405,-0.2231,0.5487,0.594
0.588,0.0086,-0.2615,0.5767,0.633
0.6,-0.0182,-0.3188,0.6192,0.697
0.601,-0.0565,-0.3498,0.5809,0.68
0.604,-0.0491,-0.3857,0.5458,0.67
0.616,-0.0653,-0.4287,0.4949,0.658
0.617,-0.1027,-0.4904,0.3637,0.619
0.618,-0.1872,-0.5256,0.2837,0.626
0.658,-0.2685,-0.5676,0.2709,0.684
0.659,-0.3511,-0.6093,0.2061,0.733
0.66,-0.347,-0.5819,0.1372,0.691
0.66,-0.4066,-0.5666,0.1546,0.714
0.661,-0.4887,-0.5468,0.1982,0.76
0.662,-0.6001,-0.4798,0.2988,0.824
0.662,-0.7005,-0.4183,0.4369,0.925
0.663,-0.7876,-0.2958,0.5768,1.02
0.663,-0.8423,-0.1701,0.8278,1.193
0.67,-0.8224,-0.053,1.0847,1.362
0.674,-0.8191,0.027,1.2452,1.491
0.679,-0.8178,0.1249,1.4264,1.649
0.686,-0.8447,0.262,1.5402,1.776
0.689,-0.8691,0.3501,1.6274,1.878
0.696,-0.9459,0.4041,1.6784,1.969
0.7,-0.913,0.4864,1.6219,1.924
0.705,-0.8117,0.5655,1.5991,1.88
0.711,-0.7065,0.6347,1.6,1.861
0.714,-0.6024,0.6654,1.6294,1.86
0.72,-0.4822,0.6795,1.5918,1.797
0.724,-0.4507,0.7363,1.559,1.782
0.731,-0.3981,0.6884,1.4596,1.662
0.737,-0.3673,0.6127,1.3252,1.505
0.742,-0.325,0.5095,1.0892,1.246
0.745,-0.3093,0.3814,0.8736,1.002
0.751,-0.2862,0.2384,0.7136,0.805
0.762,-0.332,0.1066,0.5257,0.631
0.764,-0.356,-0.021,0.3908,0.529
0.765,-0.3506,-0.1827,0.3466,0.526
0.77,-0.3188,-0.288,0.3855,0.577
0.788,-0.3224,-0.4356,0.4267,0.69
0.789,-0.3259,-0.5301,0.4772,0.784
0.79,-0.3317,-0.6508,0.5372,0.907
0.791,-0.3257,-0.7642,0.5277,0.984
0.796,-0.2552,-0.8751,0.5446,1.062
0.8,-0.2042,-1.0195,0.5378,1.171
0.806,-0.2301,-1.1855,0.4405,1.285
0.811,-0.2513,-1.2964,0.3674,1.371
0.817,-0.3013,-1.3883,0.266,1.445
0.821,-0.3107,-1.4707,0.201,1.517
0.826,-0.2773,-1.5772,0.1053,1.605
0.831,-0.2587,-1.7171,0.005,1.736
0.836,-0.2209,-1.8258,-0.1021,1.842
0.841,-0.3073,-1.8769,-0.2282,1.916
0.846,-0.3553,-1.9017,-0.2608,1.952
0.852,-0.3959,-1.9168,-0.2695,1.976
0.858,-0.439,-1.9294,-0.2399,1.993
0.862,-0.4964,-1.9037,-0.1554,1.974
0.867,-0.4799,-1.9092,-0.0925,1.971
0.872,-0.497,-1.8979,-0.0273,1.962
0.876,-0.5121,-1.8578,-0.0005,1.927
0.882,-0.5061,-1.7915,0.0524,1.862
0.887,-0.5004,-1.6271,0.1578,1.71
0.896,-0.507,-1.549,0.3155,1.66
0.897,-0.5211,-1.5546,0.3629,1.679
0.901,-0.5405,-1.5124,0.4387,1.665
0.92,-0.5697,-1.4102,0.5357,1.613
0.921,-0.6327,-1.3009,0.606,1.568
0.922,-0.6125,-1.2442,0.6855,1.547
0.923,-0.564,-1.1755,0.7552,1.507
0.927,-0.6188,-1.083,0.8317,1.499
0.933,-0.6525,-0.9977,0.8578,1.469
0.937,-0.7536,-0.9101,0.824,1.441
0.942,-0.8003,-0.8393,0.7947,1.406
0.947,-0.8233,-0.7686,0.7558,1.356
0.953,-0.7964,-0.6716,0.6401,1.223
0.959,-0.8583,-0.6198,0.5958,1.215
0.962,-0.9086,-0.5341,0.5747,1.2
0.968,-0.9042,-0.4673,0.5411,1.153
0.973,-0.8834,-0.4026,0.5594,1.12
0.978,-0.861,-0.3567,0.572,1.093
0.984,-0.8056,-0.3295,0.646,1.084
0.989,-0.7675,-0.2732,0.6808,1.062
0.994,-0.7154,-0.2645,0.7796,1.091
0.999,-0.6399,-0.2508,0.873,1.111
1.003,-0.572,-0.1628,0.9755,1.143
1.01,-0.5573,-0.1394,1.0752,1.219
1.014,-0.5215,-0.0656,1.1385,1.254
1.019,-0.4737,-0.0182,1.1898,1.281
1.026,-0.4788,0.0793,1.2866,1.375
1.028,-0.5176,0.1407,1.3786,1.479
1.033,-0.4945,0.2569,1.3988,1.506
1.038,-0.5198,0.3277,1.354,1.487
1.048,-0.5838,0.4031,1.4216,1.589
1.049,-0.6074,0.4592,1.5563,1.733
1.054,-0.6169,0.4719,1.5786,1.759
1.08,-0.6959,0.4842,1.6135,1.823
1.081,-0.6936,0.5415,1.6323,1.854
1.082,-0.7224,0.5982,1.5465,1.809
1.083,-0.7227,0.6093,1.3654,1.661
1.084,-0.572,0.5581,1.1726,1.419
1.084,-0.6746,0.5575,1.0132,1.339
1.089,-0.81,0.5692,1.002,1.409
1.094,-0.9063,0.5764,1.0933,1.533
1.101,-1.0046,0.5935,1.2342,1.698
1.105,-1.0837,0.6134,1.3313,1.823
1.11,-1.1606,0.6339,1.5039,2.003
1.114,-1.1471,0.6884,1.6752,2.144
1.12,-1.022,0.7672,1.8406,2.241
1.126,-0.9241,0.8487,2.0264,2.383
1.13,-0.8198,0.9139,2.2327,2.548
1.137,-0.6754,1.0128,2.34,2.638
1.14,-0.5578,1.1403,2.4208,2.733
1.146,-0.4883,1.2821,2.4703,2.826
1.151,-0.4428,1.4167,2.352,2.781
1.156,-0.4095,1.5586,2.0994,2.647
1.161,-0.4073,1.6697,1.7841,2.477
1.166,-0.472,1.7696,1.4226,2.319
1.171,-0.4883,1.8678,1.1249,2.234
1.181,-0.5685,1.9119,0.9648,2.216
1.186,-0.6815,1.9334,0.8509,2.22
1.188,-0.8178,1.8963,0.843,2.231
1.2,-0.9275,1.7456,0.8358,2.146
1.202,-0.9798,1.5266,0.7674,1.97
1.203,-0.9291,1.3447,0.729,1.79
1.205,-0.9002,1.3265,0.663,1.735
1.21,-0.7716,1.1103,0.5844,1.473
1.217,-0.6508,0.8565,0.4598,1.17
1.221,-0.631,0.73,0.2036,0.986
1.226,-0.5016,0.6253,-0.0141,0.802
1.23,-0.4012,0.5495,-0.2698,0.732
1.236,-0.2983,0.5572,-0.4911,0.8
1.24,-0.2841,0.5023,-0.6349,0.858
1.246,-0.318,0.3607,-0.7991,0.933
1.251,-0.3378,0.2353,-0.9237,1.011
1.257,-0.2912,0.1188,-1.0422,1.089
1.261,-0.3055,-0.0057,-1.2262,1.264
1.268,-0.321,-0.1692,-1.5095,1.552
1.272,-0.2897,-0.4147,-1.8606,1.928
1.277,-0.1898,-0.6344,-2.2102,2.307
1.282,-0.0712,-0.8186,-2.568,2.696
1.287,0.1076,-1.008,-2.8263,3.003
1.291,0.3012,-1.2072,-3.0354,3.281
1.297,0.4741,-1.2775,-3.1455,3.428
1.303,0.5905,-1.3121,-3.0752,3.395
1.307,0.6596,-1.2872,-2.9637,3.298
1.315,0.7746,-1.3322,-2.8611,3.25
1.317,0.8131,-1.3394,-2.698,3.12
1.322,0.9523,-1.2924,-2.5699,3.03
1.333,1.1228,-1.2393,-2.3591,2.892
1.335,1.2244,-1.2255,-2.0825,2.709
1.337,1.2758,-1.0883,-1.788,2.451
1.342,1.4605,-1.0049,-1.6074,2.393
1.346,1.6068,-0.9086,-1.4109,2.323
1.353,1.6891,-0.7923,-1.179,2.207
1.357,1.6618,-0.6489,-1.0984,2.095
1.363,1.53,-0.4444,-1.1216,1.948
1.368,1.4277,-0.2387,-1.1411,1.843
1.373,1.3192,-0.1393,-1.1378,1.748
1.378,1.2569,0.0552,-1.0762,1.656
1.383,1.1857,0.2921,-0.9971,1.577
1.388,1.1394,0.4541,-0.927,1.537
1.393,1.0152,0.6155,-0.7414,1.4
1.4,0.8108,0.7597,-0.5746,1.251
1.404,0.593,0.9585,-0.3811,1.19
1.41,0.3784,1.1255,-0.2038,1.205
1.414,0.1473,1.1439,-0.0433,1.154
1.419,-0.048,1.1503,-0.0339,1.152
1.423,-0.1788,1.0804,0.0424,1.096
1.429,-0.3169,0.9632,0.0507,1.015
1.434,-0.4531,0.8183,0.0531,0.937
1.439,-0.5395,0.696,0.0134,0.881
1.447,-0.605,0.5388,0.049,0.812
1.448,-0.5465,0.3134,0.1357,0.644
1.453,-0.4891,0.0487,0.2086,0.534
1.471,-0.4086,-0.186,0.232,0.505
1.472,-0.2974,-0.4172,0.2086,0.553
1.472,-0.2029,-0.6163,0.2226,0.686
1.473,-0.1416,-0.7237,0.2452,0.777
1.479,-0.097,-0.8233,0.229,0.86
1.483,-0.0162,-0.9104,0.1357,0.921
1.489,-0.0066,-0.9157,0.0587,0.918
1.494,-0.0155,-0.8992,-0.028,0.9
1.5,0.0601,-0.9877,-0.1939,1.008
1.504,0.1679,-1.052,-0.3479,1.121
1.51,0.1908,-1.0561,-0.4611,1.168
1.514,0.1813,-1.0838,-0.5003,1.207
1.52,0.1631,-1.0848,-0.5063,1.208
1.524,0.1575,-1.1574,-0.5557,1.294
1.529,0.1835,-1.2775,-0.5383,1.398
1.535,0.162,-1.3277,-0.5525,1.447
1.54,0.1886,-1.3826,-0.5596,1.503
1.545,0.177,-1.4206,-0.5164,1.522
1.55,0.1749,-1.3722,-0.5263,1.48
1.555,0.1512,-1.4004,-0.5482,1.511
1.56,0.1347,-1.4143,-0.6178,1.549
1.565,0.1448,-1.3875,-0.7088,1.565
1.571,0.1648,-1.4037,-0.7496,1.6
1.577,0.2091,-1.3529,-0.795,1.583
1.581,0.2633,-1.3163,-0.7879,1.557
1.585,0.2533,-1.2749,-0.7067,1.48
1.59,0.2652,-1.2071,-0.6376,1.391
1.6,0.313,-1.1561,-0.5904,1.335
1.601,0.3943,-1.0979,-0.4858,1.264
1.605,0.4612,-1.0206,-0.4219,1.197
1.625,0.509,-1.0177,-0.4012,1.207
1.627,0.5303,-0.9524,-0.395,1.159
1.627,0.5299,-0.8727,-0.4369,1.111
1.628,0.5582,-0.824,-0.4025,1.074
1.631,0.548,-0.7512,-0.3063,0.979
1.636,0.5182,-0.6468,-0.0964,0.834
1.641,0.5573,-0.5923,0.0001,0.813
1.646,0.5437,-0.492,0.2013,0.76
1.651,0.4842,-0.3939,0.4636,0.778
1.656,0.4578,-0.2836,0.749,0.923
1.662,0.4282,-0.178,1.0218,1.122
1.667,0.4479,-0.094,1.246,1.327
1.671,0.471,0.0042,1.2616,1.347
1.677,0.4882,0.076,1.1527,1.254
1.683,0.4541,0.1191,0.9646,1.073
1.687,0.4527,0.2317,0.7715,0.924
1.693,0.4744,0.3373,0.6402,0.865
1.698,0.5094,0.3739,0.5585,0.843
1.703,0.5916,0.3894,0.4379,0.833
1.708,0.6929,0.4317,0.3765,0.899
1.712,0.7298,0.4842,0.4674,0.993
1.717,0.7052,0.5033,0.7615,1.153
1.722,0.7555,0.4814,1.1442,1.453
1.727,0.7896,0.4592,1.4484,1.712
1.732,0.7645,0.582,1.6099,1.875
1.737,0.7446,0.6871,1.6099,1.902
1.748,0.7606,0.7866,1.4074,1.783
1.749,0.8222,0.8737,1.086,1.618
1.752,0.8697,0.9802,0.7384,1.504
1.757,0.8529,1.1087,0.4357,1.465
1.778,0.8077,1.207,0.2422,1.472
1.779,0.7272,1.3423,0.2026,1.54
1.78,0.6094,1.5193,0.3196,1.668
1.78,0.407,1.8022,0.6795,1.969
1.783,0.2281,2.1854,1.2184,2.513
1.787,0.0109,2.5393,1.7741,3.098
1.791,-0.3047,2.88,2.3328,3.719
1.797,-0.5778,3.2265,2.5336,4.143
1.803,-0.8354,3.445,2.2928,4.222
1.807,-1.0787,3.5893,1.7073,4.118
1.813,-1.2175,3.6412,0.9153,3.947
1.818,-1.2664,3.6112,0.1956,3.832
1.823,-1.3193,3.5529,-0.465,3.818
1.831,-1.4934,3.5071,-0.8083,3.897
1.843,-1.4537,3.1963,-0.9015,3.625
1.844,-1.3653,2.7183,-0.9358,3.183
1.845,-1.2256,2.262,-0.9414,2.739
1.851,-1.0942,1.8149,-0.9633,2.328
1.853,-1.0138,1.3837,-1.0198,1.996
1.858,-1.0151,0.9799,-1.0503,1.759
1.864,-0.9807,0.6029,-1.083,1.581
1.869,-0.9274,0.1783,-1.0169,1.388
1.874,-0.8554,-0.1604,-1.0861,1.392
1.879,-0.7648,-0.4087,-1.2375,1.511
1.884,-0.6987,-0.536,-1.442,1.69
1.89,-0.662,-0.6239,-1.6971,1.926
1.894,-0.4537,-0.9737,-1.8926,2.176
1.902,-0.5376,-0.8578,-2.3855,2.591
1.907,-0.7287,-0.5877,-2.7036,2.861
1.911,-0.5988,-0.9006,-2.8595,3.057
1.915,-0.5452,-1.0564,-2.9036,3.138
1.92,-0.5554,-1.0313,-2.8503,3.082
1.924,-0.5363,-0.9306,-2.6258,2.837
1.93,-0.5217,-0.908,-2.2875,2.516
1.935,-0.5334,-0.9203,-1.9837,2.251
1.94,-0.5498,-0.9173,-1.7814,2.078
1.945,-0.5226,-0.8898,-1.4935,1.815
1.951,-0.3969,-0.8283,-1.1557,1.476
1.955,-0.2016,-0.7404,-1.0262,1.281
1.961,-0.0009,-0.6907,-0.82,1.072
1.964,0.1643,-0.6958,-0.6544,0.969
1.969,0.3423,-0.6961,-0.5985,0.98
1.977,0.5784,-0.6869,-0.7287,1.156
1.981,0.7343,-0.5792,-0.9088,1.304
1.985,0.8697,-0.3821,-1.0222,1.395
1.99,0.9223,-0.162,-1.0793,1.429
2,0.9635,0.2685,-0.9593,1.386
2.002,0.9427,0.6819,-0.6721,1.344
2.005,0.8479,0.9613,-0.3451,1.327
2.027,0.6861,1.2574,0.0409,1.433
2.028,0.3972,1.5199,0.4643,1.638
2.029,0.0503,1.7439,0.7962,1.918
2.029,-0.2163,1.9196,0.9313,2.145
2.03,-0.4392,2.0473,0.8506,2.26
2.035,-0.5876,2.0316,0.6831,2.222
2.041,-0.659,1.8248,0.3763,1.976
2.048,-0.7153,1.5161,0.0736,1.678
2.05,-0.622,1.1848,-0.1488,1.346
2.057,-0.4724,0.8599,-0.2578,1.014
2.061,-0.2856,0.3739,-0.3563,0.59
2.066,-0.1636,-0.0193,-0.2863,0.33
2.072,-0.1568,-0.2749,-0.2151,0.383
2.079,-0.1005,-0.6345,-0.236,0.684
2.081,-0.0258,-0.9714,-0.2246,0.997
2.087,-0.0213,-1.2232,-0.2287,1.245
2.092,-0.0486,-1.4309,-0.3008,1.463
2.099,-0.043,-1.6211,-0.376,1.665
2.101,0.0048,-1.7817,-0.5095,1.853
2.107,0.1043,-1.963,-0.6938,2.085
2.115,0.2175,-2.1173,-0.8715,2.3
2.116,0.3876,-2.2444,-1.045,2.506
2.122,0.4907,-2.3851,-1.2141,2.721
2.145,0.5868,-2.451,-1.3238,2.847
2.146,0.6236,-2.442,-1.4172,2.892
2.147,0.5892,-2.3896,-1.4605,2.862
2.147,0.5461,-2.3491,-1.4607,2.82
2.148,0.5399,-2.237,-1.4486,2.719
2.152,0.5133,-2.1732,-1.436,2.655
2.158,0.5025,-2.1002,-1.3582,2.551
2.172,0.4909,-2.0233,-1.2195,2.413
2.172,0.4809,-1.962,-1.0984,2.299
2.173,0.3768,-1.8899,-0.9401,2.144
2.187,0.3055,-1.8094,-0.8426,2.019
2.188,0.2265,-1.7755,-0.8011,1.961
2.19,0.2285,-1.6925,-0.7341,1.859
2.192,0.3089,-1.608,-0.7186,1.788
2.205,0.1736,-1.505,-0.738,1.685
2.206,0.0165,-1.3976,-0.7065,1.566
2.208,-0.1606,-1.3624,-0.5597,1.482
2.22,-0.3366,-1.2532,-0.396,1.357
2.222,-0.4789,-1.113,-0.1632,1.223
2.223,-0.5618,-1.1116,0.2511,1.271
2.238,-0.6434,-1.0482,0.5308,1.34
2.239,-0.7353,-0.901,0.7597,1.389
2.24,-0.8569,-0.6774,0.9786,1.467
2.258,-1.0106,-0.5665,1.1037,1.6
2.259,-1.0887,-0.4486,1.2978,1.752
2.26,-1.1461,-0.2615,1.4222,1.845
2.261,-1.2713,0.0189,1.5221,1.983
2.271,-1.4258,0.2773,1.653,2.2
2.272,-1.5281,0.4635,1.834,2.432
2.273,-1.6931,0.7113,1.8739,2.624
2.302,-1.8364,0.8842,1.9335,2.809
2.303,-1.8963,1.0422,2.0149,2.957
2.304,-1.8905,1.2214,1.9573,2.983
2.305,-1.8283,1.3742,1.8277,2.928
2.305,-1.7743,1.4389,1.6949,2.844
2.306,-1.7063,1.4231,1.6591,2.773
2.309,-1.7224,1.4444,1.622,2.772
2.319,-1.7432,1.3757,1.6506,2.767
2.319,-1.8022,1.342,1.7374,2.84
2.324,-1.9117,1.3909,1.7674,2.952
2.336,-2.0143,1.4505,1.7409,3.032
2.337,-2.0844,1.5115,1.6718,3.07
2.34,-2.0626,1.7271,1.6389,3.15
2.355,-1.9516,1.975,1.7594,3.287
2.357,-1.7654,2.1875,2.0533,3.481
2.357,-1.4466,2.3806,2.5116,3.751
2.359,-1.1004,2.6208,3.0036,4.135
2.372,-0.6839,2.8644,3.2855,4.412
2.374,-0.3075,3.068,3.3173,4.529
2.376,0.0052,3.1909,3.0852,4.439
2.387,0.3144,3.1905,2.6106,4.134
2.388,0.5607,3.0792,1.8386,3.63
2.392,0.7763,2.9248,0.9746,3.179
2.401,0.8232,2.7787,0.0774,2.899
2.402,0.7089,2.4644,-0.7509,2.672
2.405,0.4744,2.0782,-1.3912,2.545
2.445,0.2488,1.8479,-1.7769,2.576
2.446,0.0915,1.622,-1.9034,2.502
2.447,0.0096,1.3211,-1.9137,2.325
2.448,-0.0762,0.9972,-1.8695,2.12
2.448,-0.1257,0.736,-1.7534,1.906
2.449,-0.0508,0.5508,-1.627,1.718
2.45,0.0666,0.2997,-1.4941,1.525
2.45,0.317,0.0641,-1.4745,1.51
2.451,0.5904,-0.1897,-1.4913,1.615
2.456,0.8416,-0.4094,-1.6134,1.865
2.462,1.0183,-0.5662,-1.8525,2.188
2.466,1.0681,-0.6577,-2.0893,2.437
2.471,1.2378,-0.7361,-2.2737,2.691
2.477,1.4916,-0.8661,-2.4371,2.986
2.481,1.6788,-0.9567,-2.6106,3.248
2.487,1.9367,-0.9288,-2.727,3.471
2.492,2.2719,-1.1008,-2.7867,3.76
2.496,2.4433,-1.1247,-2.8049,3.886
2.501,2.537,-0.9791,-2.6811,3.819
2.507,2.5816,-0.9254,-2.6953,3.845
2.513,2.4317,-0.8151,-2.6581,3.694
2.516,2.0517,-0.6102,-2.4759,3.273
2.523,1.576,-0.2946,-2.2823,2.789
2.529,1.167,-0.0146,-1.9981,2.314
2.532,0.8392,0.2968,-1.7214,1.938
2.537,0.4751,0.5273,-1.4668,1.629
2.543,0.1914,0.7822,-1.0955,1.36
2.554,-0.0435,0.9925,-0.8592,1.313
2.556,-0.2368,1.2256,-0.4856,1.339
2.556,-0.4387,1.4699,-0.5038,1.615
2.578,-0.5654,1.585,-0.4,1.73
2.579,-0.6963,1.5643,-0.2827,1.735
2.58,-0.7602,1.4778,-0.3342,1.695
2.58,-0.8606,1.3763,-0.39,1.669
2.581,-0.9646,1.2623,-0.4241,1.644
2.587,-1.0609,1.0427,-0.4656,1.559
2.594,-1.0855,0.7989,-0.4402,1.418
2.598,-1.0151,0.5616,-0.3503,1.212
2.602,-0.7854,0.2854,-0.3252,0.897
2.607,-0.5613,-0.0727,-0.3575,0.669
2.613,-0.3278,-0.3743,-0.3509,0.609
2.618,-0.0841,-0.646,-0.3791,0.754
2.624,0.1055,-0.9355,-0.4421,1.04
2.627,0.2442,-1.1044,-0.4941,1.234
2.634,0.3681,-1.2533,-0.4536,1.383
2.639,0.4532,-1.3871,-0.4379,1.524
2.643,0.5066,-1.5224,-0.4613,1.67
2.649,1.0145,-2.3773,-0.4424,2.622
2.656,0.8285,-1.9621,-0.8264,2.285
2.657,0.3733,-1.2479,-0.9664,1.622
2.667,0.265,-1.1542,-0.8935,1.484
2.669,0.1912,-1.2569,-0.9213,1.57
2.674,0.2265,-1.5535,-0.98,1.851
2.689,0.3373,-1.7591,-1.0313,2.067
2.691,0.4331,-1.7973,-1.2591,2.237
2.691,0.5219,-1.7546,-1.3975,2.303
2.693,0.5731,-1.765,-1.5852,2.441
2.699,0.6156,-1.7401,-1.7838,2.567
2.703,0.7265,-1.7418,-1.9456,2.711
2.71,0.8009,-1.7533,-2.0373,2.805
2.713,0.8869,-1.7313,-2.0518,2.827
2.719,0.9868,-1.7452,-1.9584,2.803
2.724,0.9976,-1.6801,-1.7429,2.618
2.731,0.9596,-1.5599,-1.4295,2.323
2.734,0.9057,-1.4229,-1.1238,2.027
2.74,0.921,-1.3337,-0.8714,1.84
2.746,0.8955,-1.2062,-0.6888,1.653
2.749,0.9201,-1.0815,-0.4967,1.504
2.755,0.9567,-1.0024,-0.2832,1.414
2.76,0.8951,-0.89,-0.1465,1.271
2.765,0.8596,-0.7826,-0.0555,1.164
2.77,0.8577,-0.6752,0.057,1.093
2.775,0.8341,-0.5559,0.2002,1.022
2.78,0.758,-0.4484,0.3117,0.934
2.785,0.687,-0.379,0.4396,0.899
2.79,0.6162,-0.3141,0.6337,0.938
2.797,0.5216,-0.1866,0.8559,1.02
2.799,0.4658,-0.1046,1.1229,1.22
2.804,0.4415,0.023,1.3799,1.449
2.81,0.3883,0.2199,1.5168,1.581
2.816,0.3999,0.3018,1.6342,1.709
2.82,0.4183,0.429,1.6678,1.772
2.825,0.4196,0.5441,1.5291,1.676
2.836,0.4803,0.7118,1.3521,1.602
2.837,0.6986,0.6281,1.2087,1.531
2.84,0.9857,0.5232,1.0794,1.553
2.863,0.6412,1.3133,0.7804,1.657
2.865,0.701,1.3152,0.8096,1.696
2.865,0.8764,1.0801,0.7357,1.574
2.866,0.735,1.4004,0.5111,1.662
2.866,0.6576,1.5357,0.5622,1.763
2.871,0.8158,1.3739,0.5225,1.681
2.876,0.8822,1.2075,0.4301,1.556
2.88,0.8504,1.1852,0.4953,1.54
2.886,0.7945,1.1612,0.5762,1.52
2.892,0.693,1.119,0.8064,1.544
2.897,0.5561,1.0421,1.1211,1.629
