time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.140000,-0.1721,0.8523,-1.4942,1.729
1.145000,-0.1541,0.8258,-1.5570,1.769
1.149000,-0.1472,0.7602,-1.7123,1.879
1.155000,-0.1366,0.7537,-1.7813,1.939
1.159000,-0.1125,0.8208,-1.7044,1.895
1.165000,-0.0701,0.8798,-1.5415,1.776
1.169000,-0.0551,0.9163,-1.2967,1.589
1.174000,-0.1489,0.9300,-0.9909,1.367
1.179000,-0.3447,0.9113,-0.6976,1.198
1.184000,-0.5973,0.8287,-0.4161,1.103
1.188000,-0.8165,0.6918,-0.1001,1.075
1.195000,-0.9382,0.5719,0.2872,1.136
1.198000,-0.9171,0.4976,0.6867,1.249
1.202000,-0.7436,0.4803,1.0391,1.365
1.224000,-0.4824,0.4791,1.2925,1.460
1.225000,-0.2050,0.4414,1.4160,1.497
1.225000,0.0190,0.3813,1.4314,1.481
1.226000,0.2066,0.2990,1.3582,1.406
1.227000,0.3766,0.2303,1.2873,1.361
1.232000,0.4982,0.2060,1.2835,1.392
1.239000,0.5546,0.1807,1.3232,1.446
1.240000,0.5338,0.1351,1.3658,1.473
1.245000,0.4454,0.0693,1.3942,1.465
1.251000,0.3278,-0.0070,1.3917,1.430
1.257000,0.1811,-0.0530,1.3676,1.381
1.262000,0.0602,-0.0949,1.3361,1.341
1.265000,0.0730,-0.1208,1.2369,1.245
1.271000,0.1337,-0.1089,1.0866,1.100
1.274000,0.1251,-0.1476,0.9756,0.995
1.280000,0.1070,-0.2321,0.8824,0.919
1.286000,0.1203,-0.3214,0.7612,0.835
1.293000,0.2201,-0.3751,0.6405,0.774
1.295000,0.4018,-0.3714,0.5346,0.765
1.299000,0.5912,-0.3489,0.4340,0.812
1.322000,0.7456,-0.3385,0.2955,0.871
1.323000,0.8267,-0.3520,0.0924,0.903
1.323000,0.8299,-0.3870,-0.1637,0.930
1.324000,0.7766,-0.4382,-0.4850,1.015
1.324000,0.6953,-0.4936,-0.8267,1.188
1.328000,0.6027,-0.5387,-1.1123,1.375
1.333000,0.5344,-0.5685,-1.3113,1.526
1.338000,0.5048,-0.5878,-1.4167,1.615
1.344000,0.4586,-0.6012,-1.4504,1.636
1.348000,0.3599,-0.6304,-1.4291,1.603
1.353000,0.2128,-0.6800,-1.3672,1.542
1.357000,0.0459,-0.7308,-1.2600,1.457
1.362000,-0.1077,-0.7615,-1.1312,1.368
1.368000,-0.2267,-0.7793,-0.9660,1.262
1.374000,-0.3089,-0.8203,-0.7207,1.135
1.377000,-0.3498,-0.8586,-0.4402,1.026
1.381000,-0.3446,-0.9016,-0.1715,0.980
1.387000,-0.2887,-0.9376,0.1076,0.987
1.392000,-0.2319,-0.9598,0.4263,1.075
1.396000,-0.2269,-0.9971,0.7399,1.262
1.401000,-0.2472,-1.0377,0.9554,1.432
1.421000,-0.2569,-1.0697,1.0276,1.505
1.422000,-0.2246,-1.1027,0.9806,1.493
1.422000,-0.1429,-1.1127,0.8598,1.413
1.423000,-0.0233,-1.0972,0.7031,1.303
1.425000,0.0795,-1.0801,0.4957,1.191
1.429000,0.1441,-1.0707,0.2301,1.105
1.435000,0.1851,-1.0712,-0.0609,1.089
1.439000,0.2121,-1.0837,-0.3417,1.156
1.444000,0.2420,-1.1081,-0.5841,1.276
1.449000,0.2866,-1.1299,-0.8100,1.419
1.454000,0.3339,-1.1132,-1.0027,1.535
1.459000,0.3482,-1.0795,-1.1004,1.580
1.464000,0.3152,-1.0384,-1.0911,1.539
1.468000,0.2636,-1.0019,-1.0229,1.456
1.476000,0.2221,-0.9771,-0.9673,1.393
1.478000,0.2339,-0.9474,-0.9556,1.366
1.483000,0.2967,-0.8984,-0.9711,1.356
1.504000,0.3605,-0.8444,-0.9563,1.326
1.505000,0.4109,-0.7999,-0.9231,1.289
1.506000,0.4408,-0.7577,-0.9217,1.272
1.507000,0.4574,-0.7274,-0.9402,1.274
1.507000,0.4392,-0.7114,-0.9378,1.256
1.512000,0.4053,-0.7048,-0.9001,1.213
1.516000,0.3629,-0.6958,-0.8582,1.163
1.521000,0.2853,-0.6770,-0.8313,1.109
1.528000,0.1725,-0.6606,-0.8361,1.079
1.531000,0.0289,-0.6463,-0.8630,1.079
1.536000,-0.0809,-0.6175,-0.9169,1.108
1.543000,-0.1357,-0.5763,-0.9764,1.142
1.546000,-0.1930,-0.5348,-1.0082,1.157
1.554000,-0.2578,-0.4976,-0.9932,1.140
1.555000,-0.3109,-0.4577,-0.9147,1.069
1.562000,-0.3289,-0.4102,-0.8203,0.974
1.566000,-0.2830,-0.3506,-0.7431,0.869
1.570000,-0.1829,-0.2767,-0.6493,0.729
1.575000,-0.0598,-0.2124,-0.5361,0.580
1.580000,0.0503,-0.1747,-0.4415,0.477
1.585000,0.1045,-0.1444,-0.3917,0.430
1.591000,0.1004,-0.1215,-0.3603,0.393
1.601000,0.0762,-0.1060,-0.3065,0.333
1.601000,0.0562,-0.0860,-0.2162,0.239
1.624000,0.0451,-0.0568,-0.0987,0.122
1.624000,0.0335,-0.0183,0.0340,0.051
1.625000,0.0190,0.0222,0.1748,0.177
1.625000,0.0280,0.0813,0.2495,0.264
1.626000,0.0725,0.1498,0.1884,0.251
1.629000,0.1549,0.2277,0.0512,0.280
1.633000,0.2778,0.3271,-0.0932,0.439
1.637000,0.4126,0.4432,-0.1971,0.637
1.642000,0.5519,0.5905,-0.2535,0.847
1.646000,0.7249,0.6612,-0.2338,1.009
1.653000,0.9196,0.6340,-0.1837,1.132
1.656000,1.0548,0.6452,-0.1198,1.242
1.662000,1.0780,0.7042,0.0728,1.290
1.666000,1.0397,0.7368,0.3489,1.321
1.676000,1.0116,0.7166,0.6466,1.398
1.677000,0.9985,0.6744,0.9088,1.509
1.680000,1.0004,0.6294,1.0879,1.606
1.686000,1.0486,0.5960,1.2296,1.722
1.702000,1.0907,0.5619,1.3964,1.859
1.703000,1.0884,0.5200,1.5644,1.975
1.704000,1.0561,0.4702,1.6596,2.023
1.705000,0.9840,0.4270,1.6558,1.973
1.710000,0.8647,0.4382,1.6514,1.915
1.715000,0.6762,0.5034,1.6971,1.895
1.720000,0.4016,0.5725,1.7284,1.865
1.724000,0.0645,0.6145,1.6614,1.773
1.729000,-0.2586,0.6346,1.4023,1.561
1.734000,-0.5272,0.6500,0.9236,1.246
1.739000,-0.7366,0.6754,0.3036,1.044
1.744000,-0.8988,0.7590,-0.2794,1.209
1.749000,-1.0500,0.8461,-0.7256,1.531
1.754000,-1.1476,0.8604,-1.1125,1.815
1.760000,-1.1845,0.9530,-1.5366,2.162
1.764000,-1.1628,1.1791,-1.9273,2.541
1.769000,-1.0250,1.3929,-2.1825,2.785
1.779000,-0.7685,1.5179,-2.3267,2.882
1.781000,-0.4411,1.5378,-2.3913,2.877
1.782000,-0.1363,1.5242,-2.3522,2.806
1.786000,0.0748,1.5606,-1.9866,2.527
1.807000,0.1922,1.5604,-1.0589,1.896
1.808000,0.3046,1.4702,0.0045,1.501
1.808000,0.3879,1.3349,0.9041,1.658
1.809000,0.3824,1.1275,1.7901,2.150
1.813000,0.3169,0.8858,2.6087,2.773
1.817000,0.1963,0.6643,3.3162,3.388
1.821000,0.0398,0.4958,3.9381,3.969
1.826000,-0.1145,0.3940,4.4325,4.451
1.831000,-0.2211,0.2749,4.7264,4.740
1.836000,-0.2680,0.1049,4.8390,4.848
1.841000,-0.3038,-0.0579,5.1466,5.156
1.846000,-0.3384,-0.1423,4.9288,4.942
1.851000,-0.3115,-0.0814,4.1120,4.125
1.856000,-0.3468,-0.1089,3.2684,3.289
1.860000,-0.6435,-0.4003,2.1136,2.245
1.865000,-1.0221,-0.6823,1.0985,1.648
1.870000,-1.0565,-0.7011,0.2748,1.297
1.874000,-0.6935,-0.3922,-0.5501,0.968
1.880000,-0.2155,-0.0738,-1.2768,1.297
1.885000,0.1971,-0.1110,-1.8814,1.895
1.889000,0.3000,-0.4218,-2.1760,2.237
1.895000,0.0763,-0.6063,-2.5320,2.605
1.898000,-0.0446,-0.4971,-2.9769,3.018
1.928000,0.0497,-0.3816,-3.1450,3.168
1.930000,0.1149,-0.4390,-3.1320,3.165
1.930000,0.1197,-0.5377,-3.0266,3.076
1.931000,0.1215,-0.5798,-2.9075,2.967
1.932000,0.0075,-0.6655,-2.6767,2.758
1.933000,-0.2539,-0.8096,-2.2663,2.420
1.933000,-0.5773,-1.0050,-1.7517,2.100
1.938000,-0.9154,-1.3023,-1.1844,1.984
1.942000,-1.1206,-1.5510,-0.6684,2.027
1.946000,-1.2196,-1.6869,-0.2337,2.095
1.952000,-1.2218,-1.6842,0.1802,2.088
1.967000,-0.8204,-1.3641,0.3494,1.630
1.968000,-0.2280,-0.9926,0.4059,1.096
1.969000,0.0340,-0.9645,0.5389,1.105
1.981000,-0.0102,-1.1644,0.5735,1.298
1.983000,-0.0829,-1.3050,0.4235,1.374
1.983000,-0.2269,-1.3503,0.3372,1.410
1.986000,-0.5576,-1.3602,0.4319,1.532
2.000000,-0.9125,-1.3801,0.4634,1.718
2.001000,-1.1438,-1.4863,0.3454,1.907
2.002000,-1.4264,-1.7502,0.2618,2.273
2.005000,-1.6697,-1.9229,0.1788,2.553
2.043000,-1.6560,-1.8608,-0.0498,2.491
2.044000,-1.5144,-1.7149,-0.3020,2.308
2.044000,-1.2111,-1.4612,-0.5712,1.982
2.045000,-0.6832,-1.1167,-0.9246,1.603
2.045000,-0.1098,-0.8248,-1.2528,1.504
2.046000,0.2079,-0.7599,-1.3743,1.584
2.046000,0.1625,-0.9242,-1.2055,1.528
2.046000,-0.0617,-1.0975,-0.8851,1.411
2.049000,-0.2492,-1.1436,-0.5586,1.297
2.055000,-0.2997,-1.0821,-0.2951,1.161
2.059000,-0.2226,-0.9729,-0.0988,1.003
2.063000,-0.1471,-0.9095,0.0711,0.924
2.068000,-0.1521,-0.9087,0.1911,0.941
2.077000,-0.1895,-0.9106,0.2659,0.967
2.078000,-0.2115,-0.8770,0.3147,0.955
2.082000,-0.2443,-0.8176,0.3425,0.919
2.086000,-0.2737,-0.7585,0.3255,0.870
2.111000,-0.2396,-0.6784,0.2706,0.769
2.112000,-0.1804,-0.5844,0.1992,0.643
2.113000,-0.1293,-0.4691,0.1278,0.503
2.113000,-0.0959,-0.3303,0.0969,0.357
2.114000,-0.0944,-0.2062,0.0922,0.245
2.117000,-0.1180,-0.1086,0.0418,0.166
2.121000,-0.1622,-0.0422,-0.0593,0.178
2.126000,-0.1935,0.0123,-0.1943,0.275
2.131000,-0.2051,0.0932,-0.3179,0.390
2.136000,-0.2212,0.1719,-0.3777,0.470
2.141000,-0.2468,0.2436,-0.3640,0.503
2.145000,-0.2701,0.3275,-0.2840,0.511
2.150000,-0.2819,0.4186,-0.1661,0.531
2.155000,-0.2466,0.4906,-0.0460,0.551
2.159000,-0.1594,0.5507,0.0764,0.578
2.165000,-0.0611,0.6180,0.1916,0.650
2.170000,0.0245,0.6876,0.3237,0.760
2.179000,0.1072,0.7667,0.5108,0.927
2.180000,0.1559,0.8335,0.7579,1.137
2.184000,0.1615,0.8665,1.0726,1.388
2.213000,0.1743,0.8990,1.3954,1.669
2.214000,0.2139,0.9667,1.6428,1.918
2.215000,0.2540,1.0550,1.7960,2.098
2.215000,0.2182,1.1376,1.8767,2.205
2.216000,0.1089,1.2265,1.8973,2.262
2.216000,0.0120,1.3191,1.8148,2.244
2.226000,-0.0297,1.3679,1.6051,2.109
2.226000,-0.0260,1.3611,1.3089,1.888
2.227000,-0.0225,1.3109,0.9757,1.634
2.248000,-0.0052,1.2560,0.5666,1.378
2.249000,0.0737,1.2399,0.0616,1.244
2.249000,0.1805,1.2772,-0.4471,1.365
2.249000,0.2311,1.3324,-0.9339,1.643
2.266000,0.2035,1.3866,-1.4070,1.986
2.267000,0.1765,1.4284,-1.8600,2.352
2.267000,0.1690,1.4604,-2.2101,2.654
2.268000,0.1517,1.4518,-2.3740,2.787
2.283000,0.1340,1.3978,-2.3018,2.696
2.284000,0.1446,1.3151,-1.8852,2.303
2.284000,0.2121,1.2103,-1.1450,1.680
2.285000,0.3392,1.1091,-0.1801,1.174
2.300000,0.5453,1.0250,0.8580,1.444
2.301000,0.7877,0.9575,1.8201,2.202
2.302000,1.0213,0.8985,2.6075,2.941
2.316000,1.2753,0.8525,3.1735,3.525
2.319000,1.5314,0.8379,3.5600,3.965
2.321000,1.7975,0.8474,3.8154,4.302
2.323000,2.0600,0.8445,3.9548,4.538
2.325000,2.2765,0.8103,3.9541,4.634
2.369000,2.4335,0.7710,3.7677,4.551
2.371000,2.4836,0.7341,3.4092,4.281
2.372000,2.4029,0.6691,2.9162,3.837
2.373000,2.2420,0.5739,2.3378,3.290
2.374000,2.0461,0.4875,1.7328,2.725
2.375000,1.8101,0.4055,1.0856,2.149
2.375000,1.5478,0.2999,0.3761,1.621
2.376000,1.3112,0.1806,-0.3297,1.364
2.376000,1.0783,0.0696,-0.9393,1.432
2.377000,0.8245,-0.0399,-1.4465,1.665
2.377000,0.5874,-0.1500,-1.8351,1.933
2.383000,0.3714,-0.2535,-2.0841,2.132
2.387000,0.1996,-0.3764,-2.1937,2.235
2.399000,0.1099,-0.4925,-2.1423,2.201
2.400000,0.1138,-0.5757,-1.9390,2.026
2.401000,0.1755,-0.6289,-1.5734,1.704
2.417000,0.2254,-0.6788,-1.0805,1.296
2.418000,0.1991,-0.7546,-0.5214,0.939
2.418000,0.1664,-0.8423,0.0283,0.859
2.421000,0.1851,-0.9160,0.4882,1.054
2.459000,0.1887,-0.9641,0.8326,1.288
2.460000,0.1824,-0.9963,1.0476,1.457
2.461000,0.1859,-1.0440,1.1672,1.577
2.461000,0.1830,-1.1119,1.2032,1.648
2.461000,0.1692,-1.1522,1.1846,1.661
2.462000,0.1354,-1.1649,1.1132,1.617
2.463000,0.0677,-1.1929,1.0007,1.559
2.463000,-0.0076,-1.2552,0.8921,1.540
2.465000,-0.0735,-1.3110,0.8277,1.552
2.469000,-0.1253,-1.3411,0.7858,1.559
2.474000,-0.1417,-1.3668,0.6991,1.542
2.479000,-0.1299,-1.4000,0.5412,1.507
2.484000,-0.1190,-1.4478,0.3094,1.485
2.488000,-0.1549,-1.5028,0.0516,1.512
2.497000,-0.2238,-1.5553,-0.1751,1.581
2.498000,-0.2566,-1.5766,-0.3418,1.633
2.503000,-0.2441,-1.5691,-0.4629,1.654
2.524000,-0.1581,-1.5568,-0.5596,1.662
2.525000,-0.0297,-1.5254,-0.6439,1.656
2.526000,0.0597,-1.4917,-0.7228,1.659
2.526000,0.1124,-1.4724,-0.8085,1.684
2.527000,0.1259,-1.4555,-0.9200,1.727
2.532000,0.1026,-1.4241,-1.0506,1.773
2.535000,0.1095,-1.3733,-1.1668,1.805
2.542000,0.1420,-1.3296,-1.2641,1.840
2.549000,0.1597,-1.2952,-1.3282,1.862
2.551000,0.1028,-1.2822,-1.3544,1.868
2.556000,-0.0310,-1.2808,-1.3574,1.866
2.561000,-0.1649,-1.2671,-1.3826,1.883
2.565000,-0.2751,-1.2291,-1.4400,1.913
2.571000,-0.3424,-1.1978,-1.4839,1.937
2.578000,-0.3574,-1.1782,-1.4905,1.933
2.582000,-0.3292,-1.1440,-1.4095,1.845
2.584000,-0.3179,-1.1071,-1.2552,1.704
2.606000,-0.3283,-1.0484,-1.1425,1.585
2.607000,-0.3441,-0.9824,-1.0975,1.513
2.607000,-0.3200,-0.9162,-1.0409,1.423
2.609000,-0.2012,-0.8452,-0.9678,1.301
2.609000,-0.0093,-0.7573,-0.9141,1.187
2.614000,0.1741,-0.6431,-0.9083,1.126
2.619000,0.2990,-0.5072,-0.9293,1.100
