time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.243000,0.0486,0.2661,0.2754,0.386
0.250000,0.0026,0.3290,0.3417,0.474
0.264000,0.0282,0.3261,0.3449,0.476
0.265000,0.0821,0.3802,0.3044,0.494
0.265000,0.0940,0.3708,0.3236,0.501
0.270000,0.1582,0.3437,0.3370,0.507
0.281000,0.2146,0.2836,0.2992,0.465
0.281000,0.2872,0.2656,0.2105,0.444
0.285000,0.3418,0.2335,0.2244,0.471
0.297000,0.3796,0.1483,0.1763,0.444
0.298000,0.3961,0.0984,0.2101,0.459
0.299000,0.3617,0.0394,0.2279,0.429
0.342000,0.3502,-0.0226,0.2321,0.421
0.343000,0.3378,-0.0686,0.1922,0.395
0.343000,0.3408,-0.0691,0.2025,0.402
0.343000,0.2498,-0.0946,0.2518,0.367
0.344000,0.2238,-0.1364,0.2972,0.396
0.344000,0.1124,-0.1150,0.3262,0.364
0.344000,0.0967,-0.1367,0.2520,0.303
0.345000,0.0272,-0.0846,0.3097,0.322
0.345000,0.0421,-0.0711,0.2922,0.304
0.351000,0.1231,-0.0351,0.2027,0.240
0.363000,0.1771,-0.0269,0.1960,0.266
0.363000,0.1868,-0.0198,0.1644,0.250
0.365000,0.1405,-0.0710,0.1711,0.233
0.381000,0.1918,-0.0839,0.0747,0.222
0.381000,0.2235,-0.0693,0.1094,0.258
0.382000,0.2040,-0.0441,0.0773,0.223
0.385000,0.1550,-0.0453,0.0872,0.183
0.398000,0.1006,-0.0096,0.1220,0.158
0.399000,0.1001,-0.0407,0.0402,0.115
0.401000,0.0008,-0.0444,0.0404,0.060
0.434000,-0.0119,-0.0883,-0.0714,0.114
0.434000,-0.0092,-0.0583,-0.0908,0.108
0.434000,-0.0293,-0.0261,-0.0483,0.062
0.434000,-0.0090,0.0592,-0.0501,0.078
0.434000,0.0585,0.0607,-0.1175,0.145
0.434000,0.0018,0.0859,-0.0724,0.112
0.435000,-0.0112,0.0278,-0.0660,0.073
0.442000,-0.0311,-0.0025,-0.0607,0.068
0.446000,-0.0648,-0.0634,-0.0931,0.130
0.452000,-0.0326,-0.1202,-0.0240,0.127
0.457000,-0.0301,-0.1267,-0.0620,0.144
0.461000,-0.0132,-0.1820,-0.0713,0.196
0.466000,-0.0235,-0.2462,-0.0926,0.264
0.472000,-0.0312,-0.2944,-0.1777,0.345
0.477000,-0.0580,-0.3269,-0.1015,0.347
0.482000,-0.0026,-0.3507,-0.1791,0.394
0.487000,0.0213,-0.3673,-0.2190,0.428
0.493000,0.0701,-0.3600,-0.1745,0.406
0.497000,0.0247,-0.2922,-0.1250,0.319
0.501000,0.0749,-0.2867,-0.1076,0.315
0.533000,0.0524,-0.2112,-0.1041,0.241
0.533000,0.0646,-0.1720,-0.0993,0.209
0.533000,0.0424,-0.1355,-0.0920,0.169
0.534000,0.0395,-0.0993,-0.1102,0.153
0.534000,0.0368,-0.0788,-0.1408,0.166
0.534000,0.0463,-0.0798,-0.1582,0.183
0.537000,0.0183,-0.0985,-0.1435,0.175
0.543000,0.0061,-0.0968,-0.1455,0.175
0.548000,0.0097,-0.0928,-0.1833,0.206
0.554000,-0.0279,-0.0769,-0.1537,0.174
0.558000,-0.0497,0.0032,-0.1788,0.186
0.563000,-0.0333,0.0410,-0.1946,0.202
0.568000,-0.0393,0.0869,-0.1441,0.173
0.574000,-0.0511,0.1538,-0.1038,0.192
0.578000,-0.0795,0.1620,-0.0736,0.195
0.583000,-0.0786,0.1915,-0.0217,0.208
0.594000,-0.0663,0.2362,0.0269,0.247
0.594000,-0.0304,0.2520,0.0333,0.256
0.599000,-0.0385,0.2582,0.1291,0.291
0.602000,0.0246,0.2869,0.1210,0.312
0.625000,-0.0019,0.3129,0.1252,0.337
0.625000,-0.0172,0.3126,0.1446,0.345
0.625000,0.0054,0.2992,0.1075,0.318
0.626000,0.0158,0.2871,0.0991,0.304
0.628000,0.0346,0.2549,0.0750,0.268
0.634000,0.0296,0.2005,0.0887,0.221
0.641000,0.0496,0.1716,0.0581,0.188
0.643000,0.0083,0.0978,0.0479,0.109
0.648000,-0.0140,0.0413,0.0295,0.053
0.654000,-0.0255,-0.0111,-0.0061,0.028
0.658000,-0.0116,-0.0356,-0.0791,0.087
0.664000,0.0082,-0.1216,-0.1190,0.170
0.670000,-0.0124,-0.1736,-0.1307,0.218
0.678000,-0.0882,-0.1572,-0.0091,0.180
0.679000,-0.1390,-0.1114,0.0229,0.180
0.685000,-0.1127,-0.0849,0.0530,0.151
0.719000,-0.1359,-0.0326,0.0623,0.153
0.720000,-0.1619,-0.0176,0.0856,0.184
0.720000,-0.1036,0.0792,0.1184,0.176
0.720000,-0.0793,0.1003,0.1225,0.177
0.720000,-0.1043,0.1212,0.1392,0.212
0.720000,0.0050,0.1798,0.1563,0.238
0.721000,0.0098,0.2189,0.1155,0.248
0.724000,0.0111,0.2125,0.0843,0.229
0.730000,-0.0030,0.1540,0.0401,0.159
0.736000,-0.0059,0.1114,0.0620,0.128
0.740000,-0.0505,-0.0020,0.0310,0.059
0.745000,0.0099,-0.1061,0.0770,0.131
0.751000,-0.0310,-0.2342,0.1257,0.268
0.757000,-0.0430,-0.3256,0.1480,0.360
0.761000,-0.0083,-0.3888,0.1508,0.417
0.766000,-0.0410,-0.5132,0.2005,0.553
0.771000,-0.0258,-0.5962,0.2122,0.633
0.777000,-0.0317,-0.6927,0.2607,0.741
0.781000,-0.0219,-0.8228,0.2556,0.862
0.786000,-0.0869,-0.8925,0.2391,0.928
0.795000,-0.0953,-0.9378,0.2327,0.971
0.797000,-0.1862,-0.9507,0.1781,0.985
0.800000,-0.2362,-0.9956,0.1652,1.036
0.845000,-0.3347,-0.9749,0.2050,1.051
0.845000,-0.4134,-0.8986,0.2093,1.011
0.845000,-0.4633,-0.7541,0.2472,0.919
0.846000,-0.5048,-0.5705,0.3730,0.848
0.846000,-0.5587,-0.4288,0.4174,0.819
0.846000,-0.5915,-0.2860,0.5802,0.877
0.846000,-0.6078,-0.1456,0.6863,0.928
0.847000,-0.6824,-0.0018,0.7802,1.037
0.847000,-0.6975,0.1479,0.9665,1.201
0.852000,-0.6546,0.3104,0.9964,1.232
0.856000,-0.6513,0.4525,1.0904,1.348
0.861000,-0.6008,0.5315,1.2186,1.459
0.867000,-0.5043,0.6181,1.2529,1.485
0.872000,-0.5235,0.6908,1.2023,1.482
0.879000,-0.4388,0.7249,1.2065,1.474
0.882000,-0.4385,0.7600,1.1637,1.457
0.888000,-0.4111,0.7544,1.1333,1.422
0.895000,-0.3872,0.6895,1.1685,1.411
0.898000,-0.3630,0.6253,1.1226,1.335
0.902000,-0.3517,0.5582,1.0968,1.280
0.957000,-0.3509,0.4478,1.0457,1.190
0.958000,-0.3487,0.3503,1.0883,1.195
0.958000,-0.3628,0.2904,1.1329,1.225
0.958000,-0.3347,0.2264,1.1520,1.221
0.958000,-0.2796,0.1427,1.2201,1.260
0.958000,-0.1955,0.0823,1.2470,1.265
0.958000,-0.1658,0.0235,1.3282,1.339
0.959000,-0.1211,-0.0027,1.3243,1.330
0.959000,-0.0744,-0.0299,1.3832,1.386
0.959000,0.0114,-0.0262,1.4105,1.411
0.959000,0.0606,-0.0867,1.3680,1.372
0.963000,0.0969,-0.1991,1.3643,1.382
0.968000,0.1420,-0.3107,1.2127,1.260
0.974000,0.1542,-0.4203,1.1750,1.257
0.980000,0.1945,-0.4946,1.1229,1.242
0.983000,0.1885,-0.5469,1.0490,1.198
0.989000,0.2180,-0.5821,0.9837,1.164
0.994000,0.2017,-0.6777,0.8875,1.135
1.000000,0.1865,-0.7463,0.8840,1.172
1.004000,0.1688,-0.8095,0.8941,1.218
1.013000,0.1258,-0.8746,0.9241,1.279
1.014000,0.1173,-0.8702,0.9538,1.296
1.020000,0.0227,-0.8172,1.0170,1.305
1.062000,-0.0195,-0.7932,1.0340,1.303
1.063000,-0.0702,-0.7468,1.1053,1.336
1.063000,-0.1318,-0.7199,1.2079,1.412
1.063000,-0.1714,-0.6864,1.2725,1.456
1.063000,-0.1798,-0.6446,1.3156,1.476
1.063000,-0.2487,-0.6329,1.3795,1.538
1.064000,-0.2476,-0.5878,1.3939,1.533
1.064000,-0.2242,-0.5537,1.4351,1.554
1.064000,-0.2015,-0.5665,1.4363,1.557
1.070000,-0.1839,-0.5940,1.3946,1.527
1.075000,-0.1441,-0.5962,1.4213,1.548
1.080000,-0.0498,-0.5566,1.3303,1.443
1.084000,-0.0194,-0.5340,1.3405,1.443
1.095000,0.0155,-0.4696,1.2707,1.355
1.095000,0.1041,-0.4483,1.3388,1.416
1.100000,0.1126,-0.4190,1.3507,1.419
1.104000,0.0614,-0.4109,1.4421,1.501
1.135000,-0.0040,-0.4699,1.4992,1.571
1.135000,0.0132,-0.4535,1.4648,1.533
1.135000,0.0003,-0.5210,1.5761,1.660
1.135000,-0.0486,-0.5274,1.5639,1.651
1.136000,-0.0354,-0.5403,1.6225,1.711
1.136000,-0.0524,-0.5864,1.6390,1.742
1.140000,-0.0612,-0.6279,1.6342,1.752
1.145000,-0.0929,-0.6407,1.6449,1.768
1.151000,-0.0423,-0.6691,1.6160,1.750
1.155000,0.0188,-0.6749,1.5367,1.678
1.160000,0.0653,-0.6738,1.5047,1.650
1.166000,0.0530,-0.6939,1.4906,1.645
1.171000,0.0502,-0.7165,1.4984,1.662
1.176000,0.0473,-0.7796,1.4383,1.637
1.182000,0.0873,-0.8032,1.3745,1.594
1.187000,0.1097,-0.8053,1.3905,1.611
1.197000,0.1220,-0.8268,1.3644,1.600
1.198000,0.1603,-0.8465,1.3691,1.618
1.202000,0.1777,-0.8601,1.4698,1.712
1.206000,0.1566,-0.8059,1.4244,1.644
1.238000,0.1036,-0.7806,1.3328,1.548
1.238000,0.0390,-0.7578,1.3592,1.557
1.238000,-0.0314,-0.7426,1.3894,1.576
1.238000,-0.0798,-0.6975,1.4276,1.591
1.239000,-0.0918,-0.6563,1.3786,1.530
1.239000,-0.1363,-0.6797,1.3498,1.517
1.244000,-0.1678,-0.6838,1.3697,1.540
1.247000,-0.2055,-0.6559,1.2631,1.438
1.252000,-0.2109,-0.6154,1.3344,1.485
1.257000,-0.1708,-0.5440,1.2934,1.414
1.263000,-0.1885,-0.5076,1.3149,1.422
1.267000,-0.1385,-0.4477,1.4020,1.478
1.272000,-0.2148,-0.3799,1.4198,1.485
1.277000,-0.2191,-0.3790,1.4889,1.552
1.283000,-0.2060,-0.3047,1.5296,1.573
1.287000,-0.2349,-0.2557,1.6396,1.676
1.296000,-0.2908,-0.1892,1.7093,1.744
1.298000,-0.2999,-0.0994,1.7459,1.774
1.303000,-0.3041,-0.0377,1.7465,1.773
1.335000,-0.2917,0.0212,1.7197,1.744
1.336000,-0.2941,0.0794,1.7654,1.791
1.336000,-0.3492,0.2157,1.7964,1.843
1.336000,-0.4178,0.3415,1.7843,1.864
1.336000,-0.4844,0.4722,1.8399,1.960
1.336000,-0.5147,0.6243,1.8667,2.035
1.337000,-0.5374,0.8014,1.8674,2.102
1.343000,-0.5615,0.9102,1.8684,2.153
1.349000,-0.5823,1.0042,1.7922,2.135
1.353000,-0.5552,1.1104,1.7976,2.185
1.358000,-0.4616,1.2170,1.6815,2.126
1.364000,-0.4588,1.3500,1.5422,2.100
1.369000,-0.3784,1.5011,1.3902,2.081
1.373000,-0.3995,1.6449,1.3053,2.138
1.379000,-0.4157,1.8269,1.2399,2.247
1.384000,-0.4985,2.0550,1.2687,2.466
1.389000,-0.5523,2.2730,1.3080,2.680
1.396000,-0.6870,2.5309,1.3151,2.934
1.399000,-0.7626,2.6999,1.1682,3.039
1.404000,-0.8164,2.7657,0.8998,3.021
1.457000,-0.8443,2.8352,0.5724,3.013
1.458000,-0.7481,2.9081,0.1534,3.007
1.458000,-0.7142,3.0444,-0.1545,3.131
1.459000,-0.6421,3.2655,-0.4746,3.362
1.459000,-0.5818,3.4422,-0.6689,3.555
1.459000,-0.5822,3.6774,-0.6347,3.777
1.460000,-0.5992,3.9484,-0.6610,4.048
1.460000,-0.6337,4.1511,-0.5722,4.238
1.460000,-0.6698,4.2640,-0.4948,4.345
1.461000,-0.6595,4.3530,-0.4323,4.424
1.461000,-0.5922,4.3750,-0.4341,4.436
1.465000,-0.4708,4.4365,-0.5685,4.498
1.470000,-0.2091,4.5196,-0.7962,4.594
1.475000,0.0822,4.4651,-0.9575,4.567
1.481000,0.3904,4.3104,-1.1948,4.490
1.486000,0.7434,4.0603,-1.4678,4.381
1.490000,1.0527,3.7175,-1.6961,4.220
1.495000,1.2504,3.2283,-2.0847,4.041
1.500000,1.3817,2.7733,-2.3668,3.899
1.507000,1.4733,2.3013,-2.6112,3.780
1.514000,1.5992,1.7787,-2.9306,3.783
1.515000,1.6798,1.3050,-3.1625,3.811
1.520000,1.7354,0.7986,-3.2960,3.810
1.571000,1.7143,0.3402,-3.3726,3.799
1.572000,1.6992,-0.0183,-3.3217,3.731
1.573000,1.5816,-0.3080,-3.1963,3.579
1.573000,1.5321,-0.4870,-2.9958,3.400
1.573000,1.4817,-0.5161,-2.7114,3.133
1.573000,1.4373,-0.4578,-2.3823,2.820
1.574000,1.4850,-0.3286,-1.9744,2.492
1.574000,1.5329,-0.1905,-1.5337,2.177
1.574000,1.5291,0.0165,-1.1118,1.891
1.574000,1.5769,0.2458,-0.7568,1.766
1.577000,1.5570,0.5079,-0.5013,1.713
1.581000,1.4980,0.6758,-0.3230,1.675
1.586000,1.4305,0.8145,-0.2851,1.671
1.597000,1.4509,0.8949,-0.2855,1.728
1.597000,1.4799,0.9746,-0.3346,1.803
1.601000,1.5727,1.0346,-0.3885,1.922
1.607000,1.6471,0.9903,-0.4402,1.972
1.644000,1.6735,0.8968,-0.5263,1.970
1.645000,1.7378,0.7005,-0.5977,1.967
1.645000,1.7696,0.4075,-0.6609,1.932
1.645000,1.8117,0.0420,-0.7577,1.964
1.645000,1.7520,-0.3671,-0.7749,1.951
1.645000,1.7234,-0.7361,-0.8215,2.046
1.646000,1.6457,-1.1870,-0.8808,2.212
1.647000,1.5929,-1.5700,-0.9364,2.425
1.652000,1.4319,-2.0099,-0.9995,2.663
1.657000,1.2909,-2.4502,-1.0365,2.957
1.667000,1.1993,-2.8718,-1.1022,3.302
1.668000,1.0876,-3.2617,-1.1440,3.624
1.673000,0.9533,-3.5648,-1.1401,3.862
1.679000,0.8536,-3.8577,-1.1606,4.118
1.682000,0.7773,-4.1001,-1.1678,4.333
1.690000,0.7028,-4.2167,-1.1824,4.435
1.698000,0.6668,-4.3570,-1.1723,4.561
1.698000,0.6106,-4.4183,-1.0991,4.594
1.703000,0.5714,-4.4341,-1.0636,4.595
1.708000,0.5718,-4.4269,-1.0820,4.593
1.755000,0.5576,-4.3841,-0.9202,4.514
1.756000,0.5642,-4.2744,-0.8712,4.399
1.756000,0.5007,-4.2438,-0.8590,4.359
1.757000,0.5297,-4.1811,-0.8310,4.296
1.757000,0.6177,-4.0193,-0.8620,4.157
1.757000,0.7436,-3.9950,-0.7304,4.129
1.758000,0.8616,-3.8968,-0.6452,4.043
1.758000,0.9915,-3.7941,-0.5607,3.961
1.759000,1.0653,-3.6688,-0.4516,3.847
1.759000,1.1251,-3.4922,-0.3338,3.684
1.764000,1.2067,-3.3793,-0.2466,3.597
1.769000,1.2070,-3.3131,-0.1679,3.530
1.774000,1.1705,-3.1896,-0.0664,3.398
1.779000,1.0951,-3.0903,0.0681,3.279
1.783000,1.0094,-2.9290,0.2284,3.106
1.789000,0.9073,-2.8182,0.4110,2.989
1.838000,0.8389,-2.6274,0.4113,2.789
1.840000,0.7831,-2.4741,0.5141,2.646
1.840000,0.7731,-2.3092,0.5158,2.489
1.840000,0.7508,-2.1373,0.4759,2.315
1.841000,0.7820,-1.9621,0.4625,2.162
1.841000,0.8260,-1.7681,0.4373,2.000
1.841000,0.8131,-1.5564,0.4853,1.822
1.842000,0.8585,-1.2721,0.4822,1.609
1.842000,0.8503,-0.9787,0.4613,1.376
1.842000,0.8177,-0.6857,0.4263,1.149
1.844000,0.8442,-0.3334,0.3328,0.967
1.850000,0.8032,0.0484,0.2680,0.848
1.855000,0.7981,0.4525,0.2136,0.942
1.860000,0.7918,0.8800,0.2234,1.205
1.865000,0.6624,1.3299,0.3061,1.517
1.871000,0.5416,1.8046,0.4904,1.947
1.877000,0.4545,2.2285,0.5855,2.349
1.881000,0.3329,2.6629,0.7712,2.792
1.886000,0.3074,3.0096,0.9530,3.172
1.892000,0.2371,3.3777,1.1147,3.565
1.895000,0.2317,3.7227,1.1922,3.916
1.901000,0.1756,3.9717,1.2868,4.179
1.906000,0.1756,4.1344,1.2381,4.319
1.916000,0.1778,4.2003,1.1919,4.370
1.916000,0.1227,4.1564,1.1311,4.309
1.924000,0.0720,4.1169,1.0081,4.239
1.964000,0.0357,3.9950,0.8915,4.093
1.965000,-0.0583,3.8725,0.8486,3.965
1.965000,-0.1288,3.7662,0.7959,3.852
1.966000,-0.1727,3.6079,0.7611,3.691
1.966000,-0.2273,3.4333,0.8707,3.549
1.966000,-0.2573,3.3301,0.9049,3.460
1.966000,-0.1881,3.2899,0.8242,3.397
1.966000,-0.1486,3.2772,0.6035,3.336
1.967000,-0.1902,3.2035,0.0290,3.209
1.972000,-0.2538,3.2136,-0.6730,3.293
1.977000,-0.3837,3.2620,-1.4096,3.574
1.981000,-0.5372,3.4198,-1.9472,3.972
1.987000,-0.7386,3.6776,-2.2622,4.380
1.992000,-1.0159,3.9687,-2.5181,4.809
1.997000,-1.3335,4.0527,-2.8170,5.112
2.002000,-1.6488,3.8698,-3.0701,5.208
2.008000,-1.9094,3.3295,-3.4290,5.147
2.016000,-2.0654,2.7855,-3.8064,5.149
2.017000,-2.1852,2.3371,-4.0253,5.142
2.022000,-2.2631,1.9907,-4.0080,5.015
2.087000,-2.3519,1.6831,-3.9123,4.865
2.088000,-2.4402,1.4081,-3.7206,4.667
2.089000,-2.4318,1.0365,-3.3974,4.305
2.089000,-2.4225,0.6347,-3.0381,3.937
2.089000,-2.3489,0.2900,-2.6287,3.537
2.090000,-2.2492,0.0984,-2.2294,3.168
2.090000,-2.1266,0.0680,-1.6893,2.717
2.091000,-2.0561,0.2736,-1.1834,2.388
2.091000,-1.8659,0.6169,-0.7588,2.107
2.091000,-1.7195,1.0881,-0.3676,2.068
2.091000,-1.5795,1.5098,-0.0794,2.187
2.092000,-1.3388,1.9219,0.1079,2.345
2.092000,-1.0928,2.3123,0.2430,2.569
2.093000,-0.8903,2.6669,0.4094,2.841
2.098000,-0.7737,2.8134,0.5165,2.963
2.103000,-0.6217,2.7779,0.4621,2.884
2.108000,-0.5147,2.6000,0.3002,2.667
2.117000,-0.3473,2.2913,0.0592,2.318
2.120000,-0.1938,1.9470,-0.3159,1.982
2.123000,0.0221,1.5348,-0.6023,1.649
2.174000,0.1619,1.0144,-0.7725,1.285
2.175000,0.2627,0.4526,-0.8393,0.989
2.176000,0.3088,-0.1627,-0.8465,0.916
2.176000,0.2965,-0.8127,-0.7891,1.171
2.176000,0.2577,-1.4738,-0.6789,1.643
2.177000,0.2269,-2.1351,-0.6110,2.232
2.177000,0.1838,-2.7860,-0.4999,2.836
2.177000,0.2311,-3.4260,-0.4550,3.464
2.178000,0.2076,-4.0411,-0.3942,4.066
2.178000,0.2831,-4.5623,-0.4009,4.589
2.179000,0.3648,-5.0485,-0.4439,5.081
2.184000,0.4496,-5.4244,-0.5412,5.470
2.189000,0.5542,-5.8059,-0.6365,5.867
2.198000,0.7275,-6.1017,-0.8082,6.198
2.200000,0.8339,-6.3915,-0.9360,6.513
2.204000,0.9451,-6.5410,-1.0886,6.698
2.248000,1.0359,-6.6446,-1.3202,6.853
2.249000,1.1185,-6.7013,-1.4025,6.937
2.250000,1.2217,-6.5327,-1.5276,6.819
2.250000,1.2583,-6.3442,-1.6445,6.674
2.251000,1.3114,-6.1694,-1.6203,6.512
2.251000,1.2983,-5.9382,-1.6890,6.309
2.251000,1.2179,-5.7476,-1.6687,6.108
2.252000,1.0178,-5.4634,-1.6077,5.785
2.252000,0.7721,-5.2176,-1.5780,5.505
2.255000,0.5421,-5.0041,-1.5242,5.259
2.260000,0.4013,-4.7962,-1.4451,5.025
2.268000,0.1036,-4.7258,-1.2165,4.881
2.271000,-0.0578,-4.5751,-0.9444,4.672
2.276000,-0.2747,-4.3407,-0.7825,4.419
2.281000,-0.4674,-4.0706,-0.6096,4.142
2.286000,-0.6164,-3.7507,-0.5037,3.834
2.291000,-0.7650,-3.4143,-0.2853,3.511
2.300000,-0.8916,-3.0843,-0.1390,3.214
2.301000,-1.0345,-2.6926,0.0732,2.885
2.305000,-1.1891,-2.2872,0.3203,2.598
2.357000,-1.2879,-1.8501,0.4896,2.307
2.358000,-1.2904,-1.4150,0.6717,2.029
2.358000,-1.2944,-0.9744,0.8029,1.808
2.358000,-1.2425,-0.4746,1.0133,1.672
2.358000,-1.1936,0.0293,1.0475,1.588
2.359000,-1.1614,0.4680,1.1737,1.716
2.359000,-1.1200,0.9230,1.1458,1.849
2.359000,-1.1350,1.3031,1.0928,2.045
2.359000,-1.2369,1.6889,1.0102,2.324
2.359000,-1.2567,2.0588,0.9490,2.592
2.361000,-1.2465,2.4570,0.9331,2.909
2.366000,-1.1802,2.9384,0.8835,3.288
2.372000,-1.0091,3.3583,0.8971,3.620
2.378000,-0.8445,3.7165,1.0189,3.945
2.383000,-0.6905,4.0326,1.1293,4.244
2.387000,-0.6448,4.2669,1.3023,4.508
2.392000,-0.6030,4.4889,1.4565,4.758
2.400000,-0.5389,4.6496,1.4905,4.912
2.402000,-0.5974,4.7371,1.4319,4.985
2.407000,-0.7154,4.7236,1.4635,4.997
2.415000,-0.7299,4.7736,1.4152,5.032
2.418000,-0.6998,4.8475,1.2705,5.060
2.422000,-0.4983,4.8591,1.1969,5.029
2.470000,-0.2992,4.8625,1.0230,4.978
2.471000,-0.0878,4.8567,0.9417,4.948
2.471000,0.0562,4.7891,0.8930,4.872
2.471000,0.0892,4.6923,0.8800,4.775
2.472000,0.0832,4.7036,0.9646,4.802
2.472000,0.0433,4.7464,1.1117,4.875
2.472000,-0.0480,4.8013,1.2546,4.963
2.472000,-0.1817,4.8492,1.2013,4.999
2.472000,-0.2437,4.7728,1.0191,4.886
2.472000,-0.3227,4.5972,0.4317,4.629
2.479000,-0.3764,4.2807,-0.2543,4.305
2.483000,-0.2079,3.9731,-1.1317,4.136
2.488000,0.1898,3.6757,-2.1890,4.282
2.493000,0.4457,3.4004,-2.9960,4.554
2.500000,0.7538,3.2997,-3.5365,4.895
2.505000,0.9573,3.1372,-3.8214,5.036
2.508000,1.1044,2.9334,-3.9862,5.071
2.555000,1.2158,2.6717,-4.1775,5.106
2.557000,1.2569,2.3748,-4.3331,5.099
2.557000,1.3123,2.0906,-4.4873,5.121
2.557000,1.3374,1.8050,-4.4859,5.017
2.558000,1.3885,1.5530,-4.4471,4.911
2.558000,1.4588,1.3470,-4.3136,4.749
2.559000,1.5250,1.1606,-3.9542,4.394
2.560000,1.5919,0.9556,-3.5783,4.031
2.560000,1.5843,0.7200,-3.1445,3.594
2.561000,1.5297,0.5679,-2.6943,3.150
2.566000,1.4443,0.4318,-2.2142,2.679
2.569000,1.3412,0.4212,-1.7379,2.235
2.575000,1.2397,0.5071,-1.3063,1.871
2.581000,1.2117,0.7251,-0.9636,1.710
2.585000,1.2046,0.8430,-0.6362,1.602
2.591000,1.1540,0.9436,-0.4681,1.562
2.602000,1.0525,0.9245,-0.3575,1.446
2.603000,1.0616,0.9763,-0.4415,1.508
2.605000,1.0566,1.0260,-0.4436,1.538
2.610000,1.1071,1.1071,-0.4516,1.630
2.659000,1.1857,1.2581,-0.4314,1.782
2.659000,1.2215,1.3100,-0.5127,1.863
2.660000,1.1454,1.2876,-0.6105,1.828
2.660000,1.0720,1.1333,-0.6645,1.696
2.660000,0.9843,0.8285,-0.7362,1.482
2.661000,0.8741,0.4306,-0.8034,1.263
2.661000,0.7878,-0.0599,-0.7841,1.113
2.661000,0.6501,-0.5895,-0.7719,1.169
2.661000,0.5287,-1.1408,-0.7832,1.481
2.661000,0.4440,-1.8014,-0.8027,2.021
2.665000,0.3332,-2.5053,-0.8747,2.674
2.671000,0.2296,-3.1233,-0.9312,3.267
2.676000,0.1929,-3.7165,-0.9976,3.853
2.682000,0.1979,-4.2647,-1.1858,4.431
2.686000,0.2022,-4.8010,-1.3052,4.979
2.692000,0.1890,-5.2576,-1.3897,5.441
2.700000,0.2060,-5.6117,-1.5103,5.815
2.702000,0.1875,-5.8622,-1.5819,6.075
2.706000,0.1778,-5.9783,-1.6001,6.191
2.711000,0.1860,-6.1036,-1.5542,6.301
2.778000,0.0780,-6.0754,-1.4929,6.257
2.778000,0.0103,-6.0423,-1.4020,6.203
2.779000,-0.0256,-6.0043,-1.2894,6.141
2.779000,-0.0775,-5.8407,-1.1884,5.961
2.780000,-0.1263,-5.7896,-1.1243,5.899
2.780000,-0.1522,-5.6308,-0.9767,5.717
2.780000,-0.0657,-5.4292,-0.9437,5.511
2.781000,0.0462,-5.2064,-0.8572,5.277
2.782000,0.1430,-5.0113,-0.8096,5.078
2.782000,0.2152,-4.7147,-0.7325,4.776
