time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.442000,0.7768,-0.2132,-0.8288,1.156
0.448000,0.8374,-0.1276,-0.7801,1.152
0.452000,0.9082,-0.0583,-0.6447,1.115
0.457000,1.0040,0.0115,-0.4706,1.109
0.463000,1.0920,0.0602,-0.3367,1.144
0.465000,1.1803,0.0663,-0.1831,1.196
0.471000,1.2290,0.0375,-0.0840,1.232
0.475000,1.2265,0.0077,-0.0635,1.228
0.482000,1.1058,-0.0422,0.0243,1.107
0.485000,0.8527,-0.1476,0.1625,0.880
0.491000,0.5393,-0.2873,0.3486,0.704
0.494000,0.2429,-0.4730,0.5709,0.780
0.501000,-0.0337,-0.6740,0.7647,1.020
0.504000,-0.2328,-0.8617,0.9661,1.315
0.509000,-0.3782,-1.0053,1.1632,1.583
0.516000,-0.4437,-1.0645,1.3395,1.768
0.522000,-0.4337,-1.1043,1.4856,1.901
0.522000,-0.3072,-1.1320,1.6088,1.991
0.544000,-0.0881,-1.0402,1.6781,1.976
0.544000,0.2141,-0.8676,1.6530,1.879
0.544000,0.5372,-0.6407,1.5984,1.804
0.544000,0.8242,-0.4193,1.5143,1.774
0.552000,1.0801,-0.2226,1.3911,1.775
0.552000,1.2884,-0.0409,1.2338,1.784
0.557000,1.4537,0.1476,1.0041,1.773
0.561000,1.5278,0.2762,0.7185,1.711
0.566000,1.5125,0.4076,0.3483,1.605
0.571000,1.3997,0.4901,-0.0470,1.484
0.576000,1.2295,0.5627,-0.4823,1.436
0.581000,1.0801,0.6216,-0.9245,1.552
0.584000,0.9270,0.6225,-1.3454,1.748
0.590000,0.7222,0.5376,-1.6356,1.867
0.596000,0.5092,0.3797,-1.7550,1.866
0.598000,0.3388,0.1850,-1.6849,1.729
0.604000,0.2116,-0.0484,-1.5834,1.598
0.610000,0.1067,-0.2678,-1.4626,1.491
0.614000,0.0534,-0.4398,-1.3727,1.442
0.618000,0.0349,-0.5761,-1.3233,1.444
0.623000,0.0414,-0.6387,-1.2737,1.425
0.626000,0.0658,-0.6494,-1.2285,1.391
0.632000,0.1129,-0.6015,-1.1828,1.332
0.636000,0.1493,-0.5215,-1.1340,1.257
0.641000,0.1892,-0.4266,-1.0652,1.163
0.648000,0.2081,-0.3720,-1.0266,1.112
0.651000,0.2026,-0.3415,-0.9986,1.075
0.655000,0.1167,-0.3070,-0.9095,0.967
0.673000,0.0695,-0.2858,-0.7015,0.761
0.674000,0.0370,-0.2956,-0.3839,0.486
0.674000,0.0436,-0.2750,0.0125,0.279
0.676000,0.1163,-0.2775,0.4260,0.522
0.681000,0.1933,-0.2561,0.7947,0.857
0.686000,0.2582,-0.2378,1.0999,1.155
0.691000,0.3087,-0.2352,1.3372,1.392
0.699000,0.3790,-0.2125,1.5644,1.624
0.699000,0.5991,-0.0364,1.8508,1.946
0.704000,0.5167,-0.0584,1.9144,1.984
0.708000,0.4350,-0.1041,1.7960,1.851
0.713000,0.2646,-0.1687,1.5748,1.606
0.718000,0.0913,-0.2760,1.3609,1.392
0.723000,0.0369,-0.2630,1.1756,1.205
0.729000,0.0748,-0.1871,0.9542,0.975
0.733000,0.1257,-0.0645,0.7323,0.746
0.737000,0.1533,0.0287,0.4644,0.490
0.742000,0.1049,0.0862,0.1092,0.174
0.745000,0.0020,0.0730,-0.2352,0.246
0.751000,-0.0792,-0.0077,-0.5504,0.556
0.755000,-0.0964,-0.1001,-0.8415,0.853
0.765000,-0.0903,-0.1750,-1.0035,1.023
0.767000,-0.1369,-0.2776,-1.0608,1.105
0.772000,-0.1542,-0.4076,-0.9919,1.083
0.776000,-0.1941,-0.5627,-0.8996,1.079
0.791000,-0.2388,-0.7883,-0.6526,1.051
0.792000,-0.2424,-0.9645,-0.3633,1.059
0.792000,-0.2662,-1.0082,-0.3904,1.113
0.803000,-0.3306,-0.9850,-0.3195,1.087
0.804000,-0.3390,-0.8693,0.0984,0.938
0.804000,-0.2663,-0.7503,0.6099,1.003
0.809000,-0.1642,-0.5903,0.9929,1.167
0.814000,0.0034,-0.3828,1.2599,1.317
0.819000,0.2129,-0.1494,1.4591,1.482
0.823000,0.5032,0.1264,1.5213,1.607
0.828000,0.9185,0.3948,1.4538,1.764
0.831000,1.3953,0.6541,1.2516,1.985
0.838000,1.8024,0.8595,0.9314,2.203
0.842000,2.0583,0.9545,0.5741,2.340
0.853000,2.2036,0.9470,0.2296,2.409
0.854000,2.2787,0.8592,-0.0713,2.436
0.856000,2.2741,0.7132,-0.3865,2.414
0.884000,2.1488,0.5960,-0.8695,2.393
0.884000,1.7465,0.4348,-1.3991,2.280
0.885000,1.2067,0.2257,-1.9139,2.274
0.885000,0.5658,0.0054,-2.3979,2.464
0.885000,-0.1037,-0.1708,-2.7537,2.761
0.885000,-0.7167,-0.3769,-2.9456,3.055
0.890000,-1.1594,-0.4790,-3.0125,3.263
0.895000,-1.3863,-0.5062,-2.9255,3.277
0.899000,-1.4884,-0.5380,-2.7492,3.172
0.903000,-1.4508,-0.5222,-2.4808,2.921
0.909000,-1.2443,-0.4376,-2.2542,2.612
0.915000,-0.8850,-0.3251,-1.9638,2.178
0.921000,-0.5156,-0.2187,-1.5855,1.681
0.923000,-0.1591,-0.1141,-1.1545,1.171
0.927000,0.1182,-0.0690,-0.7713,0.783
0.931000,0.3220,-0.0264,-0.3754,0.495
0.937000,0.4887,0.0084,0.0310,0.490
0.941000,0.5879,0.0251,0.4055,0.715
0.946000,0.7015,0.0739,0.7149,1.004
0.951000,0.7695,0.0943,0.9427,1.221
0.956000,0.7771,0.0858,1.1348,1.378
0.962000,0.7501,0.0622,1.2892,1.493
0.966000,0.7241,0.0447,1.4348,1.608
0.971000,0.6531,0.0301,1.5146,1.650
0.976000,0.5945,0.0037,1.6102,1.716
0.983000,0.4789,-0.0065,1.7816,1.845
0.984000,0.4620,0.0130,1.9887,2.042
0.989000,0.4839,0.0473,2.1670,2.221
1.014000,0.4606,0.0482,2.2069,2.255
1.015000,0.4063,0.0344,2.1804,2.218
1.015000,0.3375,0.0082,2.0326,2.060
1.015000,0.2853,-0.0611,1.8543,1.877
1.015000,0.2543,-0.1253,1.5379,1.564
1.020000,0.2776,-0.1598,1.1355,1.180
1.023000,0.3789,-0.1423,0.7401,0.844
1.030000,0.5174,-0.1626,0.3416,0.641
1.035000,0.5902,-0.1671,-0.0512,0.616
1.038000,0.6451,-0.1813,-0.4171,0.789
1.043000,0.6627,-0.1877,-0.7185,0.995
1.048000,0.6454,-0.1856,-0.9368,1.153
1.053000,0.6485,-0.1482,-1.0794,1.268
1.057000,0.6267,-0.1063,-1.1778,1.338
1.063000,0.6278,-0.0692,-1.2083,1.363
1.067000,0.6043,-0.0321,-1.2141,1.357
1.071000,0.6258,0.0147,-1.1855,1.341
1.075000,0.6420,0.0542,-1.1370,1.307
1.082000,0.6437,0.0746,-1.0852,1.264
1.085000,0.6402,0.0945,-0.9941,1.186
1.089000,0.6128,0.1018,-0.8181,1.027
1.093000,0.6026,0.1294,-0.5234,0.809
1.099000,0.6622,0.1503,-0.2532,0.725
1.104000,0.7199,0.1473,-0.0527,0.737
1.109000,0.8354,0.0914,0.1023,0.847
1.123000,1.2975,-0.0397,0.3320,1.340
1.125000,1.5333,-0.3092,0.9262,1.818
1.125000,1.0366,-0.2223,1.2631,1.649
1.139000,0.9385,-0.1597,1.2385,1.562
1.139000,0.6613,-0.1644,0.9960,1.207
1.140000,0.2416,-0.1214,0.7076,0.757
1.141000,0.0447,-0.0496,0.4375,0.443
1.152000,0.1229,-0.0609,0.2235,0.262
1.153000,0.2252,-0.0948,0.0532,0.250
1.154000,0.3587,-0.1676,-0.1141,0.412
1.161000,0.4927,-0.1788,-0.1448,0.544
1.165000,0.7016,-0.1521,-0.1106,0.726
1.170000,0.9334,-0.0946,-0.0406,0.939
1.176000,1.1267,-0.0422,0.0080,1.128
1.180000,1.2436,0.0318,-0.0079,1.244
1.184000,1.2725,0.0797,-0.0622,1.277
1.188000,1.2707,0.1087,-0.1237,1.281
1.195000,1.1857,0.1309,-0.1805,1.207
1.200000,1.0676,0.1608,-0.2279,1.103
1.202000,0.9352,0.1504,-0.2899,0.991
1.208000,0.8244,0.1617,-0.3590,0.914
1.213000,0.6850,0.1398,-0.4712,0.843
1.217000,0.5527,0.0800,-0.5954,0.816
1.223000,0.4198,0.0275,-0.7029,0.819
1.230000,0.3385,-0.0317,-0.8154,0.883
1.232000,0.2416,-0.0976,-0.8850,0.923
1.237000,0.2203,-0.1126,-0.8904,0.924
1.243000,0.2410,-0.0790,-0.8606,0.897
1.247000,0.3086,-0.0229,-0.7981,0.856
1.251000,0.3730,0.0388,-0.7100,0.803
1.255000,0.4825,0.1398,-0.5653,0.756
1.264000,0.5992,0.2441,-0.4071,0.764
1.265000,0.7306,0.3347,-0.2425,0.839
1.269000,0.8719,0.3900,-0.0330,0.956
1.274000,0.9201,0.4022,0.1978,1.023
1.295000,0.9256,0.4427,0.3951,1.100
1.295000,0.9145,0.4657,0.6023,1.190
1.295000,0.8822,0.4876,0.7239,1.241
1.296000,0.8262,0.4628,0.7984,1.239
1.299000,0.7939,0.4369,0.7828,1.197
1.305000,0.7823,0.3908,0.7105,1.127
1.310000,0.8106,0.3561,0.6076,1.074
1.316000,0.7830,0.3114,0.5003,0.980
1.319000,0.7116,0.2307,0.4842,0.891
1.323000,0.5775,0.1330,0.5256,0.792
1.329000,0.4264,0.0282,0.5695,0.712
1.334000,0.2897,-0.0407,0.6015,0.669
1.337000,0.1895,-0.0881,0.6168,0.651
1.343000,0.1280,-0.1018,0.6083,0.630
1.347000,0.1292,-0.1372,0.6381,0.665
1.351000,0.1546,-0.1389,0.6248,0.658
1.356000,0.1657,-0.1571,0.5565,0.602
1.363000,0.1194,-0.2609,0.4736,0.554
1.368000,-0.1539,-0.6501,0.3540,0.756
1.371000,0.0383,-0.4230,0.4465,0.616
1.375000,0.2948,-0.2215,0.6029,0.707
1.383000,0.6399,-0.1131,0.7328,0.979
1.384000,0.9152,-0.0120,0.7694,1.196
1.389000,1.0915,0.0532,0.6100,1.252
1.393000,1.1514,0.0948,0.3693,1.213
1.399000,1.1206,0.1441,0.1046,1.135
1.403000,1.0273,0.1800,-0.1295,1.051
1.409000,0.9451,0.2245,-0.3882,1.046
1.430000,0.8570,0.2392,-0.4924,1.017
1.431000,0.8275,0.2671,-0.4229,0.967
1.431000,0.8288,0.2483,-0.2467,0.900
1.431000,0.8396,0.2037,-0.0543,0.866
1.434000,0.9085,0.1380,0.1232,0.927
1.439000,0.9757,0.0487,0.2478,1.008
1.443000,1.0367,-0.0383,0.2744,1.073
1.448000,1.0958,-0.1107,0.2029,1.120
1.452000,1.0766,-0.1971,0.0907,1.098
1.456000,0.8877,-0.4392,0.0801,0.994
1.462000,0.8873,-0.3168,-0.0114,0.942
1.467000,0.7646,-0.2382,-0.0800,0.805
1.470000,0.6914,-0.2381,0.1310,0.743
1.475000,0.7464,-0.1612,0.0213,0.764
1.480000,0.7634,-0.1102,-0.2920,0.825
1.485000,0.7625,-0.0704,-0.6030,0.975
1.491000,0.7384,-0.0396,-0.7756,1.072
1.497000,0.7287,0.0511,-0.8586,1.127
1.499000,0.7295,0.1107,-0.8559,1.130
1.505000,0.7387,0.1369,-0.7847,1.086
1.510000,0.7113,0.1061,-0.6810,0.990
1.518000,0.6903,0.0564,-0.5616,0.892
1.519000,0.6826,0.0092,-0.4738,0.831
1.523000,0.6955,-0.0403,-0.3510,0.780
1.529000,0.7668,-0.0470,-0.2195,0.799
1.542000,0.8417,-0.0684,-0.0817,0.848
1.543000,0.9084,-0.0689,0.0697,0.914
1.544000,0.9507,-0.0865,0.2154,0.979
1.547000,1.0002,-0.0619,0.3818,1.072
1.551000,1.0309,-0.0406,0.4880,1.141
1.555000,1.0480,-0.0322,0.6130,1.215
1.570000,1.0372,0.0013,0.7140,1.259
1.570000,0.9797,0.0215,0.8054,1.268
1.572000,0.8948,0.0307,0.8686,1.247
1.576000,0.8130,0.0385,0.7993,1.141
1.583000,0.7697,0.0639,0.7100,1.049
1.586000,0.7743,0.0929,0.6579,1.020
1.590000,0.7836,0.1349,0.6258,1.012
1.599000,0.7881,0.1424,0.5970,0.999
1.604000,0.7881,0.1301,0.5879,0.992
1.606000,0.7316,0.0652,0.5295,0.905
1.611000,0.6475,0.0170,0.4861,0.810
1.613000,0.5433,-0.0692,0.4482,0.708
1.618000,0.4594,-0.1596,0.3704,0.611
1.624000,0.4145,-0.2375,0.2791,0.553
1.633000,0.3725,-0.2885,0.1006,0.482
1.640000,0.3564,-0.3578,-0.0552,0.508
1.640000,0.3278,-0.3810,-0.1816,0.534
1.644000,0.3149,-0.3824,-0.2217,0.543
1.652000,0.3245,-0.3291,-0.2331,0.518
1.652000,0.3325,-0.2408,-0.2088,0.461
1.656000,0.4033,-0.1916,-0.1133,0.461
1.661000,0.5012,-0.1408,-0.0278,0.521
1.682000,0.5998,-0.0650,0.0455,0.605
1.682000,0.7210,0.0073,0.0972,0.728
1.683000,0.7982,0.0475,0.1227,0.809
1.683000,0.8440,0.0870,0.1222,0.857
1.684000,0.8542,0.1450,0.1551,0.880
1.690000,0.8605,0.1906,0.2235,0.909
1.697000,0.8467,0.2288,0.2818,0.921
1.701000,0.8298,0.2287,0.3563,0.932
1.705000,0.8261,0.1790,0.3590,0.918
1.709000,0.8591,0.1821,0.2807,0.922
1.720000,0.8858,0.1762,0.1649,0.918
1.721000,0.8611,0.1735,0.0471,0.880
1.723000,0.8071,0.1578,-0.0918,0.827
1.730000,0.7361,0.1625,-0.2304,0.788
1.732000,0.6410,0.1163,-0.3569,0.743
1.738000,0.5144,0.0743,-0.4312,0.675
1.743000,0.4083,0.0364,-0.5128,0.656
1.749000,0.2674,-0.0215,-0.5494,0.611
1.752000,0.1133,-0.0588,-0.5652,0.579
1.759000,0.0751,-0.1115,-0.4794,0.498
1.768000,0.0591,-0.1557,-0.4638,0.493
1.769000,0.0836,-0.1655,-0.5105,0.543
1.773000,0.0382,-0.1959,-0.4862,0.526
1.784000,-0.0412,-0.2256,-0.4459,0.501
1.784000,-0.1138,-0.2830,-0.3540,0.467
1.796000,-0.1681,-0.3398,-0.2964,0.481
1.797000,-0.1517,-0.3864,-0.2300,0.475
1.797000,-0.1272,-0.4185,-0.1878,0.476
1.797000,-0.0687,-0.4055,-0.1127,0.426
1.802000,-0.0007,-0.4240,-0.0284,0.425
1.808000,0.1219,-0.3412,0.1460,0.391
1.814000,0.2986,-0.1939,0.3434,0.495
1.820000,0.4747,-0.0445,0.5425,0.722
1.822000,0.6128,0.0900,0.6912,0.928
1.831000,0.7565,0.1480,0.8020,1.112
1.834000,0.8873,0.1966,0.8681,1.257
1.837000,0.9842,0.2669,0.8492,1.327
1.844000,1.0977,0.3283,0.7484,1.369
1.847000,1.1370,0.4452,0.6231,1.371
1.852000,1.1070,0.5081,0.5207,1.325
1.858000,0.9821,0.5104,0.4244,1.185
1.865000,0.8056,0.4624,0.2937,0.974
1.867000,0.5755,0.4119,0.1643,0.727
1.873000,0.3401,0.3545,0.0433,0.493
1.876000,0.1090,0.2385,-0.1361,0.295
1.885000,-0.1184,0.0218,-0.3168,0.339
1.886000,-0.3209,-0.1993,-0.4967,0.624
1.892000,-0.4353,-0.4033,-0.5928,0.839
1.915000,-0.5173,-0.5522,-0.6084,0.971
1.916000,-0.5166,-0.6273,-0.5322,0.971
1.916000,-0.4401,-0.6623,-0.4625,0.920
1.916000,-0.3137,-0.6835,-0.4113,0.857
1.916000,-0.1561,-0.6860,-0.3545,0.788
1.920000,-0.0313,-0.6749,-0.2829,0.732
1.925000,0.0967,-0.6216,-0.1774,0.654
1.929000,0.1707,-0.5269,-0.1332,0.570
1.935000,0.2477,-0.4365,-0.1543,0.525
1.939000,0.2676,-0.3102,-0.1782,0.447
1.942000,0.2849,-0.1822,-0.1880,0.387
1.948000,0.2921,-0.0645,-0.1671,0.343
1.953000,0.3199,0.0235,-0.1746,0.365
1.958000,0.3821,0.1125,-0.1983,0.445
1.961000,0.4495,0.1574,-0.2570,0.541
1.966000,0.5288,0.2129,-0.3218,0.655
1.971000,0.5438,0.2718,-0.4235,0.741
1.977000,0.5566,0.3392,-0.5527,0.855
1.984000,0.5655,0.3655,-0.7067,0.976
1.986000,0.6426,0.3867,-0.5697,0.942
1.990000,0.7006,0.4453,-0.4478,0.943
1.995000,0.7925,0.4841,-0.2934,0.974
2.014000,0.8117,0.4511,-0.1376,0.939
2.015000,0.7516,0.3541,0.0338,0.831
2.015000,0.6674,0.2482,0.1873,0.736
2.015000,0.5499,0.0884,0.3183,0.641
2.018000,0.4180,-0.0439,0.3936,0.576
2.025000,0.2762,-0.1561,0.4779,0.574
2.028000,0.1651,-0.2650,0.5709,0.651
2.036000,0.0655,-0.3516,0.6372,0.731
2.038000,0.0033,-0.4114,0.6744,0.790
2.046000,-0.0575,-0.4497,0.6879,0.824
2.050000,-0.0839,-0.4737,0.6967,0.847
2.052000,-0.0814,-0.4624,0.6632,0.813
2.056000,-0.0765,-0.4353,0.6090,0.752
2.064000,-0.0483,-0.4022,0.5630,0.694
2.065000,-0.0614,-0.3586,0.5087,0.625
2.071000,-0.0229,-0.3451,0.4034,0.531
2.075000,0.0239,-0.2808,0.3094,0.419
2.080000,0.1219,-0.2019,0.2005,0.310
2.088000,0.2424,-0.1131,0.1409,0.302
2.091000,0.3521,-0.0453,0.0779,0.363
2.098000,0.3939,-0.0315,0.0164,0.396
2.099000,0.3211,-0.0686,-0.0512,0.332
2.104000,0.2532,-0.0848,-0.1413,0.302
2.109000,0.1948,-0.0777,-0.2422,0.320
2.118000,0.1248,-0.0567,-0.3350,0.362
2.119000,0.0786,-0.0359,-0.4341,0.443
2.122000,0.0253,-0.0364,-0.4707,0.473
2.128000,-0.0207,-0.0459,-0.5121,0.515
2.136000,-0.0284,-0.0547,-0.5466,0.550
2.137000,-0.0290,-0.0577,-0.5837,0.587
2.145000,-0.0151,-0.0810,-0.6023,0.608
2.146000,-0.0297,-0.0862,-0.6501,0.656
2.162000,-0.0297,-0.1256,-0.6843,0.696
2.164000,-0.0436,-0.1418,-0.6836,0.699
2.164000,-0.1046,-0.1754,-0.6840,0.714
2.165000,-0.1363,-0.1978,-0.6972,0.737
2.186000,-0.1512,-0.2329,-0.6924,0.746
2.187000,-0.1614,-0.2522,-0.6552,0.720
2.187000,-0.1766,-0.2395,-0.6144,0.683
2.187000,-0.1280,-0.2381,-0.5340,0.599
2.200000,-0.0756,-0.1911,-0.4760,0.519
2.201000,0.0089,-0.1586,-0.4234,0.452
2.201000,0.0780,-0.1099,-0.3261,0.353
2.211000,0.1771,-0.0690,-0.2150,0.287
2.211000,0.2610,-0.0125,-0.1045,0.281
2.225000,0.3302,0.0049,-0.0109,0.330
2.225000,0.3825,0.0450,0.0539,0.389
2.226000,0.4012,0.0720,0.0810,0.416
2.244000,0.4152,0.1381,0.1109,0.451
2.245000,0.3956,0.2004,0.1483,0.468
2.245000,0.3090,0.2612,0.2098,0.456
2.245000,0.0748,0.2897,0.3024,0.425
2.263000,-0.2326,0.3074,0.4447,0.589
2.263000,-0.4677,0.2978,0.5700,0.795
2.264000,-0.5640,0.2303,0.6142,0.865
2.264000,-0.5865,0.1887,0.6349,0.885
2.280000,-0.4903,0.1420,0.6275,0.809
2.280000,-0.3046,0.1190,0.6133,0.695
2.281000,-0.1299,0.0984,0.5946,0.617
2.281000,0.0054,0.0946,0.5571,0.565
2.318000,0.0804,0.0648,0.5815,0.591
2.319000,0.0673,0.0427,0.6128,0.618
2.319000,0.0384,0.0140,0.6316,0.633
2.319000,-0.0370,-0.0426,0.6644,0.667
2.319000,-0.1635,-0.1198,0.7156,0.744
2.320000,-0.2696,-0.2129,0.7213,0.799
2.320000,-0.3603,-0.2934,0.7459,0.879
2.320000,-0.4001,-0.3234,0.7537,0.913
2.328000,-0.3941,-0.3060,0.7641,0.913
2.328000,-0.3381,-0.2842,0.7366,0.859
2.337000,-0.2488,-0.2438,0.6929,0.776
2.337000,-0.1337,-0.2183,0.6854,0.732
2.340000,-0.0355,-0.1741,0.6804,0.703
2.356000,0.0868,-0.1138,0.6542,0.670
2.356000,0.1521,-0.0752,0.6258,0.648
2.357000,0.2042,-0.0154,0.5618,0.598
2.359000,0.2740,0.0419,0.4863,0.560
2.372000,0.3116,0.1018,0.3444,0.475
2.373000,0.3717,0.1693,0.1199,0.426
2.373000,0.3826,0.2257,-0.0967,0.455
2.390000,0.3827,0.2856,-0.2911,0.559
2.390000,0.3383,0.3038,-0.4400,0.633
2.391000,0.2686,0.2712,-0.5153,0.641
2.392000,0.1497,0.2191,-0.5507,0.611
2.397000,0.0315,0.1477,-0.5728,0.592
2.403000,-0.1052,0.0617,-0.5365,0.550
2.406000,-0.2248,-0.0413,-0.4396,0.495
2.418000,-0.3058,-0.1803,-0.3111,0.472
2.419000,-0.4076,-0.3744,-0.2008,0.589
2.426000,-0.5471,-0.5760,-0.1464,0.808
2.426000,-0.6248,-0.7616,-0.1541,0.997
2.457000,-0.6846,-0.8320,-0.1497,1.088
2.458000,-0.6865,-0.8691,-0.1165,1.114
2.458000,-0.6811,-0.8617,-0.0520,1.100
2.458000,-0.6634,-0.7963,0.0247,1.037
2.458000,-0.6430,-0.6782,0.1517,0.947
2.459000,-0.5910,-0.5271,0.2122,0.820
2.459000,-0.5426,-0.4121,0.2853,0.739
2.466000,-0.5285,-0.3020,0.3422,0.698
2.470000,-0.4981,-0.1942,0.3950,0.665
2.473000,-0.4532,-0.1125,0.5030,0.686
2.481000,-0.3412,0.0030,0.6038,0.693
2.483000,-0.2091,0.0976,0.6380,0.678
2.489000,-0.0635,0.1813,0.6320,0.661
2.493000,0.0481,0.2522,0.5574,0.614
2.498000,0.1377,0.2895,0.4572,0.558
2.503000,0.2195,0.2841,0.3196,0.481
2.507000,0.2508,0.2485,0.1875,0.400
2.513000,0.2435,0.1569,0.0655,0.297
2.516000,0.2261,0.0525,-0.0226,0.233
2.521000,0.2151,-0.0029,-0.1580,0.267
2.527000,0.2171,-0.0287,-0.3330,0.399
2.532000,0.2172,-0.0368,-0.4573,0.508
2.536000,0.2223,-0.0060,-0.5859,0.627
2.542000,0.2912,0.0777,-0.7094,0.771
2.552000,0.3730,0.1947,-0.8466,0.945
2.553000,0.4507,0.3399,-0.9927,1.142
2.555000,0.5049,0.4607,-1.0573,1.259
2.561000,0.5690,0.5762,-1.0718,1.343
2.564000,0.5335,0.5889,-1.0508,1.317
2.568000,0.4538,0.5709,-1.0445,1.274
2.574000,0.3892,0.5436,-0.9790,1.186
2.580000,0.2969,0.4998,-0.8167,1.002
2.583000,0.2060,0.4442,-0.5867,0.764
2.588000,0.1643,0.3647,-0.3487,0.531
