time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.690000,0.3066,-0.2197,1.5810,1.625
0.690000,0.4405,-0.4232,1.2984,1.435
0.691000,0.6389,-0.5313,1.0342,1.327
0.691000,0.9508,-0.4961,0.7539,1.311
0.691000,1.2808,-0.4014,0.5590,1.454
0.720000,1.5360,-0.3166,0.4650,1.636
0.720000,1.6876,-0.2583,0.3489,1.742
0.721000,1.6223,-0.2812,0.1356,1.652
0.721000,1.3322,-0.3733,-0.1632,1.393
0.721000,0.9962,-0.4387,-0.4884,1.193
0.722000,0.7404,-0.4081,-0.6967,1.095
0.752000,0.5932,-0.2983,-0.7885,1.031
0.753000,0.4876,-0.1692,-0.8284,0.976
0.753000,0.3539,0.0316,-0.8136,0.888
0.753000,0.1992,0.3234,-0.7702,0.859
0.753000,0.0158,0.5695,-0.6906,0.895
0.754000,-0.2236,0.6434,-0.5165,0.855
0.754000,-0.4501,0.5978,-0.2519,0.790
0.782000,-0.5640,0.5166,0.0103,0.765
0.783000,-0.5510,0.3925,0.1821,0.701
0.783000,-0.4449,0.1755,0.2326,0.532
0.783000,-0.3171,-0.0722,0.1666,0.365
0.783000,-0.1984,-0.2621,-0.0448,0.332
0.784000,-0.1216,-0.4111,-0.3969,0.584
0.812000,-0.1100,-0.4952,-0.7392,0.896
0.812000,-0.0554,-0.4788,-0.9141,1.033
0.813000,0.0903,-0.3810,-0.8979,0.980
0.813000,0.2148,-0.2928,-0.7650,0.847
0.814000,0.2224,-0.2550,-0.5654,0.659
0.814000,0.1463,-0.2339,-0.3782,0.468
0.815000,0.0198,-0.1888,-0.2510,0.315
0.843000,-0.1768,-0.1318,-0.1358,0.259
0.844000,-0.4032,-0.0963,-0.0518,0.418
0.844000,-0.5734,-0.0823,-0.0538,0.582
0.844000,-0.6612,-0.1185,-0.1036,0.680
0.845000,-0.6692,-0.2071,-0.1511,0.717
0.845000,-0.6142,-0.3243,-0.2038,0.724
0.849000,-0.4958,-0.4245,-0.2309,0.692
0.875000,-0.2418,-0.4911,-0.2014,0.583
0.875000,0.0576,-0.5648,-0.1443,0.586
0.876000,0.2206,-0.6216,-0.1312,0.673
0.876000,0.2356,-0.6162,-0.2050,0.691
0.877000,0.0903,-0.5605,-0.2746,0.631
0.879000,-0.1797,-0.4666,-0.3398,0.605
0.883000,-0.4481,-0.3776,-0.4605,0.745
0.889000,-0.6170,-0.3269,-0.5841,0.910
0.894000,-0.6484,-0.3073,-0.5964,0.933
0.898000,-0.5496,-0.2782,-0.4616,0.770
0.902000,-0.2842,-0.2156,-0.2758,0.451
0.907000,0.1079,-0.1603,-0.1273,0.231
0.912000,0.4502,-0.1409,0.0152,0.472
0.917000,0.6476,-0.1527,0.1472,0.681
0.942000,0.7241,-0.1812,0.2186,0.778
0.942000,0.6968,-0.2169,0.1915,0.754
0.942000,0.5510,-0.2501,0.0970,0.613
0.943000,0.3365,-0.3049,-0.0024,0.454
0.943000,0.1391,-0.3667,-0.0565,0.396
0.946000,0.0180,-0.3806,-0.0509,0.384
0.951000,-0.0365,-0.3372,-0.0573,0.344
0.956000,-0.0867,-0.2698,-0.1068,0.303
0.961000,-0.1567,-0.2384,-0.1518,0.323
0.965000,-0.1511,-0.2214,-0.1661,0.315
0.973000,-0.0479,-0.1757,-0.2120,0.279
0.975000,0.0643,-0.1420,-0.3209,0.357
0.980000,0.1478,-0.1610,-0.4525,0.502
0.984000,0.2001,-0.2349,-0.5995,0.674
1.013000,0.1733,-0.3183,-0.7909,0.870
1.014000,0.1445,-0.4327,-0.9691,1.071
1.014000,0.0803,-0.5350,-0.9996,1.137
1.015000,-0.1151,-0.5439,-0.9037,1.061
1.015000,-0.2671,-0.4716,-0.8319,0.993
1.015000,-0.3065,-0.3706,-0.7956,0.930
1.019000,-0.3744,-0.3008,-0.6704,0.825
1.026000,-0.4855,-0.2621,-0.4416,0.707
1.029000,-0.3550,-0.1542,-0.1066,0.401
1.033000,-0.2713,-0.2066,0.0975,0.355
1.044000,-0.6960,-0.3761,0.0487,0.793
1.045000,-1.0064,-0.2560,-0.1764,1.053
1.048000,-0.8240,-0.0692,-0.4772,0.955
1.053000,-0.5175,-0.0547,-0.5119,0.730
1.059000,-0.1896,-0.1741,-0.3361,0.423
1.062000,0.0861,-0.2599,-0.2255,0.355
1.067000,0.2385,-0.1783,-0.3074,0.428
1.077000,0.2630,-0.0203,-0.4791,0.547
1.078000,0.1621,0.0850,-0.5469,0.577
1.082000,-0.0360,0.0777,-0.5346,0.541
1.094000,-0.2767,-0.0587,-0.5735,0.639
1.095000,-0.4576,-0.1782,-0.5774,0.758
1.096000,-0.5600,-0.1516,-0.4959,0.763
1.101000,-0.5769,-0.0294,-0.4148,0.711
1.149000,-0.4676,0.1524,-0.2738,0.563
1.149000,-0.2769,0.3245,-0.0778,0.434
1.150000,-0.0238,0.4413,0.0731,0.448
1.150000,0.3422,0.5245,0.1837,0.653
1.150000,0.5215,0.6100,0.4003,0.897
1.151000,0.3159,0.5758,0.6845,0.949
1.151000,0.0872,0.3671,0.7517,0.841
1.151000,0.0338,0.1467,0.5831,0.602
1.151000,0.0740,0.0318,0.3752,0.384
1.152000,0.0565,-0.0041,0.2642,0.270
1.154000,-0.0472,-0.0496,0.2381,0.248
1.162000,-0.1174,-0.1093,0.1296,0.206
1.164000,-0.0818,-0.1451,-0.0540,0.175
1.169000,0.0117,-0.1761,-0.1759,0.249
1.181000,0.0979,-0.1961,-0.2513,0.333
1.182000,0.1940,-0.1756,-0.2772,0.381
1.184000,0.3050,-0.1197,-0.2708,0.425
1.224000,0.3761,-0.0761,-0.1994,0.432
1.225000,0.3714,-0.0923,-0.0637,0.388
1.225000,0.2719,-0.1605,0.0504,0.320
1.225000,0.0656,-0.2329,0.1380,0.279
1.225000,-0.1973,-0.2596,0.1518,0.360
1.226000,-0.4144,-0.2195,0.0590,0.473
1.226000,-0.5366,-0.1537,-0.1043,0.568
1.226000,-0.5764,-0.1003,-0.2811,0.649
1.227000,-0.5292,-0.0686,-0.4406,0.692
1.232000,-0.4167,-0.0704,-0.6263,0.756
1.236000,-0.2935,-0.1102,-0.8476,0.904
1.241000,-0.1665,-0.1734,-1.0285,1.056
1.246000,-0.0591,-0.2290,-1.1692,1.193
1.251000,0.0028,-0.2816,-1.2771,1.308
1.256000,0.0150,-0.3719,-1.2929,1.345
1.260000,-0.0512,-0.4899,-1.2551,1.348
1.265000,-0.1529,-0.5784,-1.1569,1.302
1.271000,-0.2594,-0.5997,-0.9889,1.185
1.276000,-0.3327,-0.5615,-0.8249,1.052
1.280000,-0.3208,-0.4927,-0.7005,0.915
1.286000,-0.2453,-0.4221,-0.6269,0.795
1.292000,-0.1304,-0.3427,-0.5824,0.688
1.295000,-0.0142,-0.2710,-0.4979,0.567
1.299000,0.0724,-0.2070,-0.4068,0.462
1.345000,0.1106,-0.1555,-0.3520,0.400
1.346000,0.1151,-0.1328,-0.3191,0.364
1.346000,0.1003,-0.1389,-0.3081,0.353
1.347000,0.0949,-0.1639,-0.3428,0.392
1.347000,0.1180,-0.1768,-0.3850,0.440
1.347000,0.1457,-0.1848,-0.4347,0.494
1.348000,0.1280,-0.2094,-0.4681,0.529
1.348000,0.0938,-0.2291,-0.4637,0.526
1.348000,0.0884,-0.2462,-0.4237,0.498
1.348000,0.0878,-0.2608,-0.3172,0.420
1.353000,0.1065,-0.2539,-0.1418,0.310
1.358000,0.1516,-0.2328,0.0333,0.280
1.362000,0.2040,-0.2380,0.1370,0.342
1.366000,0.2424,-0.2788,0.1721,0.408
1.382000,0.2428,-0.3121,0.1411,0.420
1.383000,0.2246,-0.2833,0.0635,0.367
1.383000,0.2330,-0.2003,-0.0535,0.312
1.387000,0.2776,-0.1202,-0.2289,0.379
1.400000,0.3274,-0.0551,-0.3935,0.515
1.401000,0.3657,0.0070,-0.4643,0.591
1.402000,0.3877,0.0473,-0.4489,0.595
1.474000,0.3602,0.0517,-0.4096,0.548
1.475000,0.2855,0.0560,-0.3679,0.469
1.475000,0.1877,0.0793,-0.2973,0.360
1.475000,0.0713,0.0952,-0.1839,0.219
1.476000,-0.0134,0.0565,-0.0236,0.063
1.476000,-0.0466,-0.2051,0.0824,0.226
1.476000,0.2782,-0.3506,-0.1078,0.460
1.476000,0.8848,0.0678,-0.2235,0.915
1.477000,1.2938,0.7368,-0.1061,1.493
1.477000,1.3445,1.0725,-0.1300,1.725
1.477000,0.9288,0.7597,-0.1753,1.213
1.477000,0.2297,0.0886,-0.1320,0.279
1.477000,-0.3884,-0.4510,-0.0122,0.595
1.478000,-0.6600,-0.6657,0.1054,0.943
1.478000,-0.4252,-0.5652,0.1066,0.715
1.478000,0.1467,-0.3183,-0.0028,0.350
1.484000,0.6408,-0.1280,-0.1534,0.671
1.488000,0.8275,-0.0581,-0.3288,0.892
1.494000,0.7639,-0.0575,-0.5627,0.950
1.498000,0.6060,-0.0594,-0.8406,1.038
1.502000,0.4563,-0.0257,-1.1085,1.199
1.510000,0.3452,0.0458,-1.3357,1.380
1.512000,0.2603,0.0857,-1.4757,1.501
1.518000,0.1725,0.0944,-1.4887,1.502
1.522000,0.0840,0.1054,-1.4116,1.418
1.583000,0.0802,0.1661,-1.2899,1.303
1.583000,0.1226,0.2785,-1.1996,1.238
1.584000,0.1327,0.3591,-1.1023,1.167
1.584000,0.1586,0.4010,-0.9667,1.059
1.585000,0.2050,0.4284,-0.8379,0.963
1.585000,0.2197,0.4555,-0.7202,0.880
1.585000,0.1839,0.4754,-0.6130,0.797
1.585000,0.1075,0.4998,-0.4923,0.710
1.586000,0.0622,0.5597,-0.3722,0.675
1.586000,0.0907,0.6405,-0.2593,0.697
1.586000,0.1572,0.6969,-0.1605,0.732
1.586000,0.2189,0.7101,-0.1087,0.751
1.586000,0.2690,0.6615,-0.1463,0.729
1.596000,0.2955,0.5730,-0.2492,0.691
1.597000,0.3081,0.4662,-0.3480,0.658
1.600000,0.3188,0.3722,-0.4286,0.651
1.604000,0.3063,0.2932,-0.5530,0.697
1.616000,0.2564,0.2125,-0.7115,0.786
1.617000,0.2120,0.1610,-0.8207,0.863
1.618000,0.1943,0.0980,-0.9027,0.929
1.684000,0.1744,0.0047,-0.9362,0.952
1.685000,0.1641,-0.0618,-0.8931,0.910
1.686000,0.1826,-0.0730,-0.8168,0.840
1.686000,0.1963,-0.0272,-0.7144,0.741
1.686000,0.2030,0.0372,-0.6309,0.664
1.687000,0.2193,0.0726,-0.5970,0.640
1.687000,0.2406,0.0815,-0.5766,0.630
1.687000,0.2502,0.0762,-0.5365,0.597
1.687000,0.2435,0.0851,-0.5006,0.563
1.688000,0.2280,0.0844,-0.5119,0.567
1.688000,0.2106,0.0718,-0.5795,0.621
1.688000,0.2131,0.0665,-0.6604,0.697
1.688000,0.2519,0.0754,-0.6809,0.730
1.689000,0.3317,0.1104,-0.6155,0.708
1.695000,0.4123,0.1593,-0.5530,0.708
1.696000,0.4459,0.2196,-0.5455,0.738
1.701000,0.4259,0.2699,-0.5666,0.758
1.718000,0.3619,0.2960,-0.5826,0.747
1.720000,0.2683,0.2839,-0.6102,0.725
1.720000,0.1568,0.2340,-0.6445,0.703
1.721000,0.0559,0.1702,-0.6567,0.681
1.784000,-0.0013,0.0950,-0.6352,0.642
1.785000,0.0230,0.0229,-0.5804,0.581
1.786000,0.1188,-0.0368,-0.5613,0.575
1.786000,0.2261,-0.0770,-0.5921,0.638
1.786000,0.2808,-0.1073,-0.6200,0.689
1.787000,0.2757,-0.1018,-0.6214,0.687
1.787000,0.2515,-0.0511,-0.5774,0.632
1.787000,0.2129,0.0062,-0.5123,0.555
1.788000,0.1716,0.0536,-0.4854,0.518
1.790000,0.1775,0.1077,-0.5084,0.549
1.790000,0.2185,0.1424,-0.5453,0.604
1.791000,0.2658,0.1459,-0.5653,0.641
1.791000,0.3290,0.1328,-0.5449,0.650
1.791000,0.3889,0.0961,-0.5033,0.643
1.798000,0.4171,0.0359,-0.4883,0.643
1.799000,0.4400,-0.0379,-0.5066,0.672
1.802000,0.4597,-0.1136,-0.5274,0.709
1.817000,0.4669,-0.1791,-0.5670,0.756
1.818000,0.4354,-0.2345,-0.6419,0.810
1.818000,0.3677,-0.2824,-0.7210,0.857
1.821000,0.3237,-0.2990,-0.7686,0.886
1.905000,0.3341,-0.2632,-0.7824,0.891
1.906000,0.3894,-0.2087,-0.7914,0.906
1.907000,0.4608,-0.1618,-0.7649,0.908
1.907000,0.4863,-0.1058,-0.6579,0.825
1.908000,0.4639,-0.0621,-0.4567,0.654
1.908000,0.4628,-0.0377,-0.2284,0.517
1.908000,0.5423,0.0197,-0.0182,0.543
1.909000,0.6567,0.1122,0.1766,0.689
1.909000,0.7227,0.2088,0.3325,0.822
1.909000,0.7264,0.2832,0.4642,0.907
1.910000,0.7086,0.3213,0.5315,0.942
1.910000,0.6837,0.3450,0.5136,0.922
1.910000,0.6305,0.3495,0.4728,0.862
1.911000,0.5778,0.3468,0.4189,0.794
1.911000,0.5400,0.3609,0.2997,0.715
1.911000,0.5052,0.3629,0.1868,0.649
1.911000,0.4613,0.3484,0.1064,0.588
1.912000,0.3920,0.3078,0.0274,0.499
1.914000,0.3233,0.2511,-0.0291,0.410
1.918000,0.2768,0.2209,-0.0513,0.358
1.924000,0.2545,0.2338,-0.0466,0.349
1.928000,0.2324,0.2490,-0.0414,0.343
1.932000,0.1935,0.2498,-0.0595,0.322
1.937000,0.1356,0.2246,-0.1103,0.285
1.943000,0.0919,0.1901,-0.1533,0.261
1.947000,0.0954,0.1584,-0.1769,0.256
1.952000,0.1246,0.1554,-0.1884,0.274
1.998000,0.1363,0.1881,-0.1973,0.305
1.999000,0.1358,0.2230,-0.2346,0.351
1.999000,0.1233,0.2718,-0.2622,0.397
2.000000,0.1254,0.3416,-0.2160,0.423
2.000000,0.1708,0.4464,-0.0799,0.485
2.000000,0.2095,0.5623,0.0791,0.605
2.001000,0.1918,0.6630,0.1967,0.718
2.001000,0.0753,0.7463,0.2682,0.797
2.001000,-0.2064,0.6697,0.2605,0.748
2.001000,-0.4693,0.5701,0.1409,0.752
2.005000,-0.5281,0.7088,0.0052,0.884
2.011000,-0.4553,0.9768,-0.1064,1.083
2.015000,-0.3039,1.1736,-0.2298,1.234
2.019000,-0.1886,1.1361,-0.3390,1.201
2.032000,-0.2307,0.8496,-0.4059,0.969
2.033000,-0.4321,0.4348,-0.4329,0.750
2.034000,-0.7015,0.0519,-0.4584,0.840
2.039000,-0.8650,-0.2020,-0.4826,1.011
2.100000,-0.7995,-0.3043,-0.4580,0.970
2.101000,-0.5493,-0.2943,-0.3802,0.730
2.101000,-0.2697,-0.2394,-0.2639,0.447
2.101000,-0.0867,-0.1707,-0.1261,0.229
2.102000,-0.0041,-0.0885,0.0235,0.092
2.102000,0.0835,0.1140,0.1660,0.218
2.102000,0.1786,0.4192,0.3040,0.548
2.103000,0.2339,0.7289,0.4257,0.876
2.103000,0.2902,0.9956,0.5169,1.159
2.103000,0.3212,1.1223,0.6108,1.318
2.103000,0.2530,1.0888,0.7290,1.334
2.104000,0.0716,0.9795,0.8619,1.307
2.104000,-0.1821,0.8806,1.0074,1.350
2.107000,-0.4037,0.7991,1.1559,1.462
2.113000,-0.5252,0.7112,1.2814,1.557
2.117000,-0.5713,0.5932,1.4130,1.636
2.122000,-0.5809,0.4335,1.5557,1.716
2.132000,-0.5661,0.2396,1.6458,1.757
2.133000,-0.5434,0.0355,1.6744,1.761
2.136000,-0.4935,-0.1645,1.6496,1.730
2.198000,-0.4186,-0.3246,1.6051,1.690
2.199000,-0.3327,-0.4644,1.6007,1.700
2.199000,-0.2262,-0.5792,1.6339,1.748
2.200000,-0.1546,-0.6404,1.6019,1.732
2.200000,-0.1665,-0.6800,1.4571,1.617
2.200000,-0.2763,-0.7314,1.2810,1.501
2.201000,-0.4891,-0.7778,1.0804,1.418
2.201000,-0.7405,-0.8265,0.8670,1.408
2.201000,-0.9710,-0.8822,0.6096,1.447
2.201000,-1.1474,-0.9163,0.3293,1.505
2.202000,-1.2483,-0.9431,0.0713,1.566
2.202000,-1.2831,-0.9531,-0.1480,1.605
2.202000,-1.2902,-0.9751,-0.3073,1.646
2.203000,-1.2838,-1.0090,-0.3760,1.676
2.212000,-1.1918,-1.0309,-0.3735,1.619
2.212000,-0.9900,-1.0337,-0.3770,1.480
2.218000,-0.7834,-1.0055,-0.3721,1.328
2.232000,-0.6315,-0.9535,-0.3256,1.189
2.233000,-0.5509,-0.8849,-0.2471,1.071
2.233000,-0.4863,-0.7998,-0.1393,0.946
2.237000,-0.3828,-0.6886,-0.0474,0.789
2.300000,-0.2952,-0.5776,0.0046,0.649
2.300000,-0.2474,-0.5027,0.0288,0.561
2.301000,-0.2657,-0.4807,0.0586,0.552
2.301000,-0.3286,-0.5041,0.1014,0.610
2.302000,-0.4027,-0.5444,0.1261,0.689
2.302000,-0.4592,-0.5823,0.1234,0.752
2.302000,-0.4767,-0.6131,0.0862,0.781
2.302000,-0.4981,-0.6678,0.0388,0.834
2.303000,-0.5210,-0.7511,-0.0164,0.914
2.303000,-0.5528,-0.8439,-0.0406,1.010
2.303000,-0.6224,-0.9079,0.0164,1.101
2.303000,-0.6966,-0.9455,0.0974,1.178
2.304000,-0.7468,-0.9544,0.1355,1.219
2.314000,-0.7733,-0.9416,0.1332,1.226
2.315000,-0.7715,-0.9122,0.1576,1.205
2.315000,-0.7535,-0.8779,0.2160,1.177
2.334000,-0.7144,-0.8245,0.2677,1.123
2.334000,-0.6686,-0.7473,0.3177,1.052
2.335000,-0.6377,-0.6868,0.3564,1.003
2.335000,-0.5903,-0.6502,0.3839,0.958
2.398000,-0.5431,-0.6520,0.3784,0.929
2.399000,-0.5106,-0.6824,0.3426,0.918
2.399000,-0.5020,-0.7127,0.3001,0.922
2.400000,-0.5201,-0.7453,0.2462,0.942
2.400000,-0.5360,-0.7946,0.1780,0.975
2.400000,-0.5545,-0.8559,0.1004,1.025
2.400000,-0.5713,-0.9122,0.0371,1.077
2.401000,-0.5742,-0.9614,0.0116,1.120
2.401000,-0.5777,-1.0201,-0.0048,1.172
2.401000,-0.5844,-1.0644,-0.0385,1.215
2.401000,-0.6038,-1.0728,-0.0702,1.233
2.402000,-0.6361,-1.0789,-0.1290,1.259
2.402000,-0.6908,-1.1065,-0.2122,1.322
2.402000,-0.7512,-1.1436,-0.3079,1.402
2.412000,-0.7981,-1.1616,-0.4016,1.465
2.413000,-0.8555,-1.1437,-0.4525,1.498
2.433000,-0.9019,-1.0972,-0.4534,1.491
2.434000,-0.8891,-1.0316,-0.4448,1.433
2.434000,-0.8072,-0.9469,-0.4745,1.332
2.435000,-0.7207,-0.8479,-0.4848,1.214
2.435000,-0.6462,-0.7586,-0.4421,1.090
2.450000,-0.5619,-0.6694,-0.3679,0.948
2.451000,-0.4652,-0.5564,-0.2764,0.776
2.452000,-0.3873,-0.4506,-0.2154,0.632
2.518000,-0.3664,-0.3999,-0.1846,0.573
2.518000,-0.3880,-0.3874,-0.1505,0.569
2.519000,-0.4114,-0.3821,-0.1250,0.575
2.519000,-0.4294,-0.3816,-0.1129,0.585
2.520000,-0.4421,-0.3786,-0.1287,0.596
2.520000,-0.4711,-0.3780,-0.1726,0.628
2.520000,-0.5211,-0.3726,-0.2207,0.678
2.521000,-0.5924,-0.3720,-0.2950,0.759
2.521000,-0.6705,-0.3809,-0.3740,0.857
2.521000,-0.7464,-0.3779,-0.4194,0.936
2.521000,-0.8057,-0.3653,-0.4266,0.982
2.522000,-0.8052,-0.3407,-0.3812,0.954
2.522000,-0.7712,-0.2875,-0.3310,0.887
2.522000,-0.7348,-0.2224,-0.3311,0.836
2.523000,-0.7078,-0.1526,-0.3455,0.802
2.532000,-0.6927,-0.0733,-0.3455,0.778
2.533000,-0.6919,0.0465,-0.3144,0.761
2.538000,-0.6767,0.1829,-0.2522,0.745
2.553000,-0.6374,0.2953,-0.2043,0.732
2.554000,-0.5645,0.4123,-0.1539,0.716
2.554000,-0.4480,0.5004,-0.0673,0.675
2.557000,-0.3670,0.5622,-0.0450,0.673
2.618000,-0.3763,0.6311,-0.0870,0.740
2.619000,-0.4258,0.6975,-0.1166,0.825
2.620000,-0.4846,0.7543,-0.1528,0.909
2.620000,-0.5575,0.7680,-0.1955,0.969
2.620000,-0.6350,0.7602,-0.2210,1.015
2.621000,-0.6645,0.7429,-0.2123,1.019
2.621000,-0.6388,0.7447,-0.1170,0.988
2.621000,-0.5482,0.7801,-0.0022,0.953
2.621000,-0.4138,0.8274,0.0628,0.927
