time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.290000,-0.0915,0.4974,-0.6070,0.790
1.294000,-0.1577,0.4970,-0.5031,0.725
1.313000,-0.1961,0.5010,-0.4122,0.678
1.314000,-0.1753,0.5358,-0.3270,0.652
1.315000,-0.1093,0.5655,-0.2333,0.621
1.315000,-0.0144,0.5352,-0.1552,0.557
1.318000,0.1048,0.5022,-0.1358,0.531
1.323000,0.2176,0.5337,-0.1635,0.599
1.328000,0.2981,0.5986,-0.1956,0.697
1.335000,0.3460,0.5965,-0.2250,0.725
1.338000,0.3785,0.5369,-0.1801,0.681
1.344000,0.3450,0.4247,-0.1137,0.559
1.355000,0.2337,0.3318,-0.0352,0.407
1.356000,0.2913,0.3753,-0.0186,0.475
1.359000,0.4942,0.4806,-0.0587,0.692
1.363000,0.6109,0.5498,-0.0192,0.822
1.368000,0.6946,0.5588,-0.0053,0.892
1.375000,0.7499,0.5341,-0.0789,0.924
1.380000,0.7244,0.5378,-0.2039,0.925
1.388000,0.6826,0.5341,-0.3803,0.946
1.389000,0.6409,0.4630,-0.5769,0.979
1.390000,0.5202,0.3368,-0.7556,0.977
1.395000,0.3152,0.1676,-0.9335,0.999
1.409000,0.0661,-0.0062,-1.1229,1.125
1.410000,-0.1677,-0.1344,-1.3289,1.346
1.411000,-0.3268,-0.2216,-1.5519,1.601
1.418000,-0.4236,-0.2822,-1.7564,1.829
1.420000,-0.4940,-0.3209,-1.9333,2.021
1.425000,-0.5478,-0.3232,-2.0875,2.182
1.431000,-0.5683,-0.2917,-2.2124,2.303
1.445000,-0.5800,-0.2405,-2.3224,2.406
1.446000,-0.7175,-0.1818,-2.3002,2.416
1.446000,-0.9209,-0.1587,-2.1193,2.316
1.456000,-0.8425,-0.2214,-1.9973,2.179
1.458000,-0.4796,-0.2527,-2.0029,2.075
1.460000,-0.1552,-0.1858,-2.0403,2.055
1.465000,-0.0707,-0.1451,-2.0664,2.073
1.475000,-0.2362,-0.1903,-2.0718,2.094
1.476000,-0.4607,-0.2999,-2.0302,2.103
1.480000,-0.5529,-0.3780,-1.9464,2.058
1.510000,-0.4553,-0.3506,-1.8465,1.934
1.512000,-0.2803,-0.2730,-1.7303,1.774
1.514000,-0.1519,-0.2194,-1.5616,1.584
1.515000,-0.0845,-0.1922,-1.3858,1.402
1.516000,-0.0566,-0.1818,-1.2432,1.258
1.516000,-0.0849,-0.1836,-1.1049,1.123
1.517000,-0.1242,-0.1736,-0.9516,0.975
1.517000,-0.1003,-0.1159,-0.8170,0.831
1.523000,-0.0465,-0.0441,-0.7176,0.720
1.527000,0.0471,0.0632,-0.6269,0.632
1.546000,0.2268,0.1917,-0.5236,0.602
1.547000,0.4189,0.2721,-0.4267,0.657
1.548000,0.5686,0.3330,-0.3723,0.757
1.548000,0.6089,0.3817,-0.3435,0.796
1.551000,0.5085,0.4230,-0.3210,0.735
1.556000,0.4659,0.5046,-0.3742,0.782
1.562000,0.5554,0.6170,-0.4643,0.951
1.568000,0.6360,0.6834,-0.5099,1.064
1.570000,0.6601,0.6920,-0.5376,1.097
1.574000,0.6469,0.6956,-0.5833,1.115
1.581000,0.5820,0.7061,-0.6591,1.128
1.591000,0.4962,0.7260,-0.7721,1.170
1.592000,0.4228,0.7480,-0.8699,1.223
1.594000,0.3426,0.7506,-0.9070,1.226
1.614000,0.2555,0.7364,-0.9173,1.204
1.615000,0.1756,0.6934,-0.9104,1.158
1.615000,0.1771,0.6839,-0.9630,1.194
1.616000,0.3177,0.7700,-1.0753,1.360
1.619000,0.4634,0.8513,-1.1683,1.518
1.624000,0.5281,0.8823,-1.2687,1.633
1.628000,0.5429,0.8942,-1.3598,1.716
1.633000,0.5510,0.8991,-1.4299,1.777
1.637000,0.5762,0.9113,-1.5148,1.859
1.641000,0.6206,0.9189,-1.5907,1.939
1.650000,0.6293,0.9051,-1.6314,1.969
1.652000,0.6045,0.8772,-1.6370,1.953
1.658000,0.6083,0.8734,-1.6171,1.936
1.662000,0.6288,0.8985,-1.5788,1.922
1.667000,0.6468,0.9380,-1.5266,1.905
1.671000,0.6571,0.9752,-1.4582,1.873
1.677000,0.6382,0.9980,-1.3685,1.810
1.681000,0.5971,1.0208,-1.2358,1.710
1.687000,0.5529,1.0100,-1.0552,1.562
1.693000,0.4597,0.9729,-0.8744,1.386
1.696000,0.3557,0.9452,-0.7029,1.230
1.705000,0.3391,0.9342,-0.5452,1.134
1.706000,0.3955,0.9493,-0.4060,1.106
1.712000,0.4822,0.9785,-0.2899,1.129
1.719000,0.5756,0.9931,-0.1872,1.163
1.720000,0.6545,1.0146,-0.0956,1.211
1.724000,0.6830,1.0406,-0.0414,1.245
1.730000,0.6688,1.0807,-0.0292,1.271
1.735000,0.6550,1.1588,-0.0397,1.332
1.738000,0.6323,1.2866,-0.0486,1.434
1.744000,0.5843,1.4711,-0.0795,1.585
1.752000,0.5131,1.6191,-0.1582,1.706
1.756000,0.4092,1.6037,-0.2776,1.678
1.760000,0.2675,1.4231,-0.4023,1.503
1.763000,0.0974,1.2017,-0.5446,1.323
1.768000,-0.0724,1.0618,-0.7722,1.315
1.775000,-0.2209,0.9748,-1.0882,1.478
1.779000,-0.4009,0.8882,-1.4238,1.725
1.789000,-0.4762,0.8571,-1.7967,2.047
1.790000,-0.3893,0.8506,-2.1406,2.336
1.800000,-0.3052,0.8233,-2.3896,2.546
1.802000,-0.2212,0.7803,-2.5421,2.668
1.809000,-0.0748,0.7574,-2.5558,2.667
1.810000,0.1368,0.7642,-2.4644,2.584
1.812000,0.3374,0.7649,-2.2989,2.446
1.817000,0.4915,0.6995,-2.0520,2.223
1.822000,0.6138,0.5775,-1.7446,1.937
1.827000,0.6923,0.3989,-1.3832,1.597
1.831000,0.6839,0.1708,-0.9933,1.218
1.836000,0.5957,-0.0567,-0.6173,0.860
1.841000,0.4752,-0.2742,-0.2470,0.602
1.846000,0.3317,-0.4627,0.1204,0.582
1.850000,0.1962,-0.6415,0.4880,0.830
1.855000,0.0734,-0.8059,0.8682,1.187
1.859000,-0.0752,-0.9226,1.2161,1.528
1.865000,-0.2375,-0.9798,1.5034,1.810
1.870000,-0.4019,-1.0040,1.7449,2.053
1.876000,-0.5829,-1.0096,1.9244,2.250
1.880000,-0.7690,-1.0159,2.0302,2.397
1.888000,-0.9364,-1.0396,2.0836,2.510
1.890000,-1.0805,-1.0710,2.0751,2.573
1.894000,-1.2040,-1.1029,2.0091,2.589
1.906000,-1.3192,-1.1329,1.8974,2.574
1.908000,-1.4118,-1.1536,1.7493,2.527
1.908000,-1.4630,-1.1650,1.5619,2.437
1.913000,-1.4654,-1.1335,1.3395,2.286
1.919000,-1.4288,-1.0782,1.1176,2.110
1.926000,-1.4010,-1.0468,0.8862,1.961
1.928000,-1.3845,-1.0176,0.6210,1.827
1.935000,-1.3601,-0.9595,0.3743,1.706
1.937000,-1.3060,-0.8725,0.2007,1.583
1.943000,-1.2653,-0.8331,0.1215,1.520
1.948000,-1.2017,-0.7718,0.0697,1.430
1.952000,-1.0169,-0.6171,-0.0312,1.190
1.957000,-0.8157,-0.5053,-0.1425,0.970
1.962000,-0.7197,-0.4771,-0.2140,0.890
1.973000,-0.7047,-0.4510,-0.2627,0.877
1.974000,-0.7009,-0.3960,-0.3293,0.870
1.975000,-0.6678,-0.3239,-0.4309,0.858
1.980000,-0.6266,-0.2587,-0.5674,0.884
1.991000,-0.6110,-0.2219,-0.6864,0.945
1.993000,-0.6017,-0.2014,-0.7878,1.012
1.997000,-0.5677,-0.1733,-0.8839,1.065
2.002000,-0.4948,-0.1017,-0.9410,1.068
2.007000,-0.4137,-0.0297,-0.9522,1.039
2.011000,-0.3677,-0.0268,-0.9123,0.984
2.015000,-0.3571,-0.0665,-0.7829,0.863
2.020000,-0.3484,-0.1130,-0.5947,0.698
2.026000,-0.3132,-0.1355,-0.4046,0.529
2.029000,-0.2708,-0.1245,-0.1953,0.356
2.036000,-0.2478,-0.1232,0.0576,0.283
2.040000,-0.2275,-0.1413,0.3282,0.424
2.044000,-0.1787,-0.1503,0.5859,0.631
2.049000,-0.1182,-0.1407,0.8049,0.826
2.053000,-0.0723,-0.1246,0.9638,0.975
2.059000,-0.0313,-0.1020,1.0534,1.059
2.063000,-0.0026,-0.0777,1.0857,1.088
2.069000,0.0188,-0.0708,1.0536,1.056
2.075000,0.0280,-0.0958,0.9857,0.991
2.078000,0.0010,-0.1644,0.9011,0.916
2.089000,-0.0673,-0.2454,0.7996,0.839
2.090000,-0.1672,-0.3125,0.6859,0.772
2.093000,-0.2391,-0.3656,0.5739,0.721
2.100000,-0.2591,-0.4166,0.4419,0.660
2.102000,-0.2318,-0.4416,0.3163,0.591
2.107000,-0.1403,-0.4502,0.1969,0.511
2.113000,-0.0178,-0.4686,0.0573,0.472
2.117000,0.0737,-0.4969,-0.0643,0.506
2.123000,0.1127,-0.5349,-0.1778,0.575
2.128000,0.1307,-0.5898,-0.2809,0.666
2.132000,0.1371,-0.6472,-0.3784,0.762
2.137000,0.1345,-0.6878,-0.4732,0.846
2.141000,0.1471,-0.6997,-0.5702,0.915
2.145000,0.1582,-0.6877,-0.7125,1.003
2.151000,0.1294,-0.6661,-0.8644,1.099
2.155000,0.0487,-0.6563,-0.9926,1.191
2.160000,-0.0552,-0.6704,-1.1211,1.307
2.165000,-0.1418,-0.6628,-1.2643,1.434
2.169000,-0.1800,-0.6168,-1.4031,1.543
2.175000,-0.1507,-0.5659,-1.5209,1.630
2.179000,-0.1138,-0.5292,-1.6130,1.701
2.187000,-0.1602,-0.4923,-1.7109,1.788
2.193000,-0.2591,-0.4407,-1.8076,1.879
2.194000,-0.3148,-0.3721,-1.8723,1.935
2.205000,-0.2889,-0.2696,-1.8716,1.913
2.206000,-0.2146,-0.1383,-1.7981,1.816
2.210000,-0.1231,-0.0092,-1.6447,1.649
2.213000,-0.0642,0.0816,-1.4230,1.427
2.218000,-0.0235,0.1868,-1.2116,1.226
2.224000,0.0446,0.3085,-1.0027,1.050
2.228000,0.0874,0.3989,-0.7866,0.886
2.231000,0.0835,0.4674,-0.5963,0.762
2.237000,0.0471,0.5212,-0.3980,0.657
2.243000,-0.0004,0.5627,-0.2202,0.604
2.247000,-0.0569,0.6109,-0.0818,0.619
2.252000,-0.1008,0.6610,0.0295,0.669
2.257000,-0.1323,0.6986,0.0778,0.715
2.261000,-0.1779,0.7263,0.0464,0.749
2.267000,-0.2379,0.7297,-0.0696,0.771
2.275000,-0.3534,0.7161,-0.2177,0.828
2.276000,-0.5056,0.7215,-0.3720,0.956
2.281000,-0.6206,0.7555,-0.5354,1.115
2.288000,-0.6578,0.8207,-0.6843,1.255
2.290000,-0.6218,0.9194,-0.8048,1.371
2.295000,-0.5342,1.0373,-0.9117,1.481
2.305000,-0.4452,1.1555,-1.0102,1.598
2.306000,-0.4026,1.2954,-1.0838,1.736
2.309000,-0.4064,1.4547,-1.1041,1.871
2.314000,-0.4066,1.5855,-1.0543,1.947
2.320000,-0.3864,1.6711,-0.9441,1.958
2.324000,-0.3244,1.7450,-0.7660,1.933
2.329000,-0.2108,1.7856,-0.5318,1.875
2.335000,-0.0911,1.7713,-0.2794,1.795
2.338000,0.0083,1.7331,-0.0157,1.733
2.345000,0.1209,1.7047,0.2405,1.726
2.349000,0.2468,1.7263,0.4801,1.809
2.354000,0.3528,1.8529,0.7324,2.023
2.358000,0.4418,2.1583,0.9553,2.401
2.363000,0.5812,2.5368,1.0034,2.789
2.373000,0.7712,2.7971,0.8174,3.014
2.374000,0.9043,2.8867,0.5169,3.069
2.382000,0.9137,2.8873,0.2116,3.036
2.383000,0.8260,2.8899,-0.1132,3.008
2.389000,0.7149,2.8684,-0.4914,2.997
2.391000,0.6355,2.8228,-0.8996,3.030
2.396000,0.7147,2.7439,-1.3146,3.125
2.401000,0.8953,2.6151,-1.6534,3.221
2.406000,1.0269,2.4511,-1.8528,3.240
2.412000,1.0882,2.2711,-1.9784,3.203
2.417000,1.1605,2.1184,-2.0621,3.176
2.421000,1.3135,1.9501,-2.0282,3.105
2.426000,1.4490,1.6492,-1.8680,2.882
2.431000,1.4951,1.2398,-1.5797,2.504
2.435000,1.4998,0.8178,-1.1372,2.052
2.440000,1.5083,0.4716,-0.5974,1.689
2.445000,1.5711,0.2294,0.0360,1.588
2.452000,1.7340,0.0669,0.7311,1.883
2.455000,1.9399,-0.0546,1.3724,2.377
2.460000,2.0596,-0.1904,1.8826,2.797
2.465000,2.0256,-0.3481,2.2609,3.055
2.473000,1.8256,-0.5183,2.5036,3.141
2.476000,1.5208,-0.7346,2.6285,3.124
2.480000,1.2015,-0.9781,2.6601,3.078
2.489000,0.9150,-1.2056,2.6298,3.034
2.492000,0.7375,-1.3981,2.5378,2.990
2.497000,0.6545,-1.5365,2.3454,2.879
2.499000,0.5867,-1.6301,2.0614,2.693
2.515000,0.4982,-1.6526,1.7260,2.441
2.517000,0.3889,-1.6182,1.3475,2.141
2.518000,0.2873,-1.5672,0.9491,1.855
2.519000,0.2153,-1.5116,0.6137,1.646
2.523000,0.1801,-1.4632,0.3525,1.516
2.528000,0.1772,-1.4265,0.1529,1.446
2.532000,0.1948,-1.3873,-0.0093,1.401
2.537000,0.2307,-1.3454,-0.1629,1.375
2.542000,0.2441,-1.3225,-0.2864,1.375
2.547000,0.2137,-1.3471,-0.3679,1.413
2.551000,0.1368,-1.4097,-0.4314,1.481
2.556000,0.0230,-1.4887,-0.5078,1.573
2.562000,-0.1137,-1.5794,-0.6261,1.703
2.566000,-0.2544,-1.6577,-0.7527,1.838
2.571000,-0.4014,-1.6950,-0.8617,1.943
2.577000,-0.5380,-1.6816,-0.9486,2.004
2.580000,-0.6260,-1.6224,-0.9824,1.997
2.589000,-0.6771,-1.5414,-0.9511,1.934
2.590000,-0.6718,-1.4697,-0.8380,1.820
2.598000,-0.6170,-1.4289,-0.6618,1.691
2.610000,-0.5674,-1.3975,-0.4771,1.582
2.611000,-0.5419,-1.3756,-0.3265,1.514
2.612000,-0.5381,-1.3896,-0.1880,1.502
