time,ax,ay,az,atotal
0.009978771209716797,-0.24,0.05,-0.27,0.36
0.016460895538330078,-0.25,0.22,-0.09,0.34
0.02671194076538086,-0.17,0.11,0.18,0.27
0.045350074768066406,-0.1,0.01,0.2,0.22
0.04637598991394043,-0.09,-0.03,-0.07,0.11
0.05654096603393555,-0.07,-0.02,-0.25,0.26
0.06651496887207031,-0.08,0.0,-0.21,0.22
0.07665681838989258,-0.08,-0.02,-0.12,0.14
0.09657597541809082,-0.12,-0.02,-0.18,0.21
0.09703397750854492,-0.14,0.03,-0.16,0.21
0.10657691955566406,-0.13,0.05,0.06,0.15
0.11658096313476562,-0.1,0.05,0.18,0.21
0.12682199478149414,-0.05,0.07,0.11,0.13
0.14722895622253418,-0.08,0.0,-0.15,0.17
0.14766597747802734,-0.07,-0.08,-0.39,0.4
0.15683889389038086,-0.1,-0.08,-0.45,0.46
0.16672706604003906,-0.03,0.0,-0.14,0.14
0.17679405212402344,0.02,-0.05,0.19,0.19
0.19749975204467773,0.05,-0.05,0.18,0.19
0.19796276092529297,-0.02,-0.06,0.11,0.12
0.20682001113891602,-0.11,-0.07,0.16,0.2
0.21673107147216797,-0.09,-0.06,0.09,0.14
0.2267138957977295,-0.09,-0.03,0.0,0.09
0.24705791473388672,-0.03,0.02,-0.02,0.04
0.2474989891052246,0.05,0.05,0.08,0.1
0.25666379928588867,0.06,0.05,0.15,0.16
0.26661205291748047,0.1,0.05,0.05,0.12
0.27687597274780273,0.1,0.07,-0.03,0.12
0.2976827621459961,0.09,0.05,-0.06,0.11
0.29812192916870117,0.03,0.0,-0.03,0.04
0.3068258762359619,-0.04,-0.03,0.03,0.05
0.31673693656921387,-0.1,-0.08,0.09,0.15
0.32678699493408203,-0.13,-0.08,0.12,0.19
0.34827709197998047,-0.08,-0.05,0.23,0.24
0.34873008728027344,-0.06,-0.03,0.26,0.26
0.35689210891723633,-0.02,0.02,0.24,0.24
0.3666958808898926,-0.01,0.02,0.21,0.21
0.37683796882629395,-0.04,0.02,0.12,0.12
0.39811277389526367,-0.03,0.0,-0.04,0.05
0.39869189262390137,-0.04,0.05,-0.11,0.12
0.40685606002807617,-0.04,0.01,-0.1,0.1
0.41680097579956055,-0.02,-0.04,0.04,0.06
0.42683887481689453,-0.02,0.02,0.1,0.1
0.4484238624572754,-0.03,0.1,0.1,0.14
0.4489908218383789,-0.06,0.14,0.13,0.2
0.45691394805908203,-0.11,0.17,0.12,0.23
0.46677088737487793,-0.07,0.12,-0.05,0.14
0.47693300247192383,-0.07,0.1,-0.26,0.28
0.4990808963775635,-0.08,0.04,-0.33,0.34
0.499661922454834,-0.02,-0.02,-0.21,0.21
0.506807804107666,0.0,-0.04,-0.04,0.05
0.5167980194091797,0.02,-0.01,0.1,0.1
0.5269250869750977,0.05,0.02,0.06,0.08
0.5488269329071045,0.08,0.02,0.06,0.1
0.5492978096008301,0.05,0.03,0.06,0.08
0.5568537712097168,0.05,0.04,-0.01,0.06
0.5668230056762695,0.04,0.01,-0.21,0.21
0.5768609046936035,0.01,-0.03,-0.41,0.41
0.598355770111084,0.01,-0.1,-0.34,0.35
0.5987677574157715,0.01,-0.14,-0.17,0.22
0.6068089008331299,0.01,-0.16,0.06,0.17
0.6168279647827148,0.05,-0.18,0.28,0.33
0.6269478797912598,0.1,-0.2,0.36,0.42
0.6478979587554932,0.15,-0.14,0.27,0.33
0.6484460830688477,0.14,-0.07,0.03,0.15
0.6570940017700195,0.12,0.0,-0.13,0.17
0.666752815246582,0.08,0.05,-0.16,0.18
0.6769437789916992,0.04,0.04,-0.07,0.09
0.6980948448181152,-0.01,0.04,0.09,0.09
