time,ax,ay,az,atotal
0.03786110877990723,0.09,0.31,1.45,1.48
0.038290977478027344,-0.27,-0.1,1.27,1.3
0.0388031005859375,-0.2,-0.1,0.46,0.51
0.039234161376953125,-0.17,0.09,-0.05,0.19
0.0451350212097168,-0.24,0.15,-0.03,0.28
0.05511116981506348,-0.18,0.09,0.11,0.22
0.06585216522216797,-0.12,0.01,0.25,0.27
0.07523822784423828,-0.08,-0.02,0.33,0.34
0.08525323867797852,-0.06,-0.01,0.24,0.24
0.09510016441345215,-0.06,0.02,0.09,0.11
0.10553503036499023,-0.05,0.06,0.1,0.12
0.11590003967285156,-0.06,0.09,0.13,0.16
0.12536001205444336,-0.06,0.1,0.11,0.16
0.1352381706237793,-0.07,0.1,0.08,0.14
0.14532804489135742,-0.06,0.08,0.06,0.11
0.15633630752563477,-0.08,0.07,0.13,0.16
0.16609430313110352,-0.09,0.09,0.17,0.21
0.17554211616516113,-0.03,0.15,0.11,0.18
0.18541717529296875,-0.1,0.16,0.03,0.19
0.19554901123046875,-0.11,0.15,0.12,0.22
0.20621013641357422,-0.08,0.1,0.15,0.19
0.21548700332641602,-0.07,0.01,0.16,0.17
0.22569799423217773,-0.03,-0.09,0.18,0.2
0.23531007766723633,-0.05,-0.14,0.18,0.23
0.24552512168884277,-0.05,-0.19,0.11,0.22
0.25906801223754883,-0.01,-0.13,0.05,0.13
0.2654900550842285,0.0,-0.04,0.12,0.12
0.27559709548950195,-0.01,-0.03,0.2,0.2
0.2854442596435547,-0.02,-0.04,0.21,0.21
0.2961611747741699,0.0,0.0,0.15,0.15
0.30753517150878906,-0.02,0.14,0.09,0.16
0.31684303283691406,-0.11,0.19,0.15,0.26
0.32645130157470703,0.02,0.14,0.09,0.16
0.33609509468078613,-0.09,0.08,0.26,0.28
0.3457670211791992,-0.07,0.01,0.17,0.18
0.35779809951782227,-0.08,-0.02,0.05,0.09
0.36559319496154785,-0.1,-0.03,0.02,0.1
0.37636423110961914,-0.13,-0.07,0.09,0.17
0.38605618476867676,-0.05,-0.13,0.08,0.16
0.39580512046813965,-0.15,-0.11,0.27,0.32
0.40854501724243164,-0.12,-0.1,0.4,0.42
0.415377140045166,-0.14,-0.06,0.48,0.5
0.4269132614135742,-0.15,-0.03,0.38,0.4
0.4361231327056885,-0.11,0.0,0.28,0.3
0.4458279609680176,-0.11,0.03,0.18,0.21
0.45865917205810547,-0.1,0.01,0.04,0.1
0.4655332565307617,-0.08,-0.05,0.05,0.1
0.4765892028808594,-0.09,-0.04,0.1,0.14
0.48607826232910156,-0.11,-0.02,0.17,0.2
0.4957611560821533,-0.12,-0.01,0.12,0.17
0.5088620185852051,-0.1,0.02,0.09,0.13
0.5161471366882324,-0.1,0.01,0.14,0.17
0.5263752937316895,-0.07,-0.01,0.24,0.25
0.5364501476287842,-0.09,-0.04,0.3,0.31
0.5457561016082764,-0.09,-0.03,0.21,0.23
0.5592379570007324,-0.08,0.0,0.09,0.12
0.5661482810974121,-0.05,0.03,0.06,0.08
0.5764331817626953,-0.06,0.04,0.02,0.07
0.5863420963287354,-0.02,0.01,0.06,0.06
0.5959219932556152,-0.05,-0.02,0.11,0.12
0.6089761257171631,-0.1,0.0,0.14,0.17
0.6155381202697754,-0.14,0.05,0.14,0.2
0.6261250972747803,-0.13,0.04,0.07,0.15
0.636146068572998,-0.12,0.02,0.06,0.13
0.64605712890625,-0.13,0.05,0.12,0.18
0.658588171005249,-0.12,0.02,0.15,0.19
0.6654062271118164,-0.09,-0.02,0.15,0.17
0.6768441200256348,-0.1,-0.02,0.15,0.18
0.6861042976379395,-0.09,-0.03,0.15,0.17
0.6961350440979004,-0.05,-0.04,0.07,0.09
0.709233283996582,-0.05,-0.03,0.01,0.05
0.7161970138549805,-0.04,-0.02,0.01,0.04
0.7264931201934814,-0.09,-0.01,0.06,0.1
0.7363481521606445,-0.11,0.02,0.11,0.15
0.7458891868591309,-0.14,0.03,0.07,0.15
0.7591290473937988,-0.13,0.02,0.04,0.13
0.765571117401123,-0.11,-0.01,0.03,0.11
0.7764451503753662,-0.1,0.01,0.02,0.1
0.7860891819000244,-0.11,0.04,0.0,0.11
0.7959322929382324,-0.08,0.06,-0.04,0.1
0.8093681335449219,-0.1,0.05,-0.02,0.11
0.816054105758667,-0.11,0.05,-0.02,0.12
0.8263580799102783,-0.06,0.1,0.02,0.11
0.8364009857177734,-0.05,0.09,0.02,0.1
0.8460981845855713,-0.09,0.03,-0.05,0.1
0.8593831062316895,-0.07,-0.01,-0.04,0.08
0.8662421703338623,-0.06,0.0,0.08,0.1
0.8761429786682129,-0.07,-0.02,0.11,0.13
0.8861842155456543,-0.08,-0.08,-0.03,0.11
0.8960390090942383,-0.05,-0.16,-0.1,0.19
0.9085912704467773,-0.06,-0.16,0.1,0.19
0.9162693023681641,-0.08,-0.11,0.28,0.31
0.9272851943969727,-0.09,-0.09,0.29,0.31
0.9366781711578369,-0.12,-0.08,0.22,0.26
0.9460911750793457,-0.12,-0.09,0.1,0.18
0.9598612785339355,-0.1,-0.07,0.02,0.12
0.9655590057373047,-0.1,-0.03,0.03,0.1
0.9766039848327637,-0.12,-0.05,0.05,0.13
0.9861791133880615,-0.13,-0.07,0.0,0.14
0.9961342811584473,-0.14,-0.08,-0.02,0.16
1.0106182098388672,-0.17,-0.06,-0.01,0.18
1.0153651237487793,-0.17,-0.08,-0.01,0.18
1.026628017425537,-0.15,-0.11,0.04,0.19
1.0362472534179688,-0.17,-0.12,0.15,0.25
1.0463180541992188,-0.18,-0.11,0.19,0.28
1.0597221851348877,-0.18,-0.04,0.15,0.23
1.065680980682373,-0.18,0.01,0.07,0.19
1.0764601230621338,-0.14,0.05,0.0,0.14
1.0860741138458252,-0.12,0.05,0.02,0.13
1.0961601734161377,-0.11,0.01,0.1,0.14
1.1096861362457275,-0.12,-0.06,0.11,0.17
1.1155972480773926,-0.1,-0.08,0.12,0.17
1.1264920234680176,-0.1,-0.05,0.12,0.16
1.1361689567565918,-0.15,0.0,0.19,0.24
1.146083116531372,-0.15,0.03,0.26,0.3
1.1605873107910156,-0.16,0.03,0.3,0.34
1.1657731533050537,-0.18,0.0,0.33,0.37
1.1765542030334473,-0.22,-0.04,0.28,0.35
1.1862812042236328,-0.22,-0.11,0.24,0.34
1.1960511207580566,-0.24,-0.17,0.24,0.37
1.210517168045044,-0.22,-0.22,0.28,0.41
1.2157111167907715,-0.19,-0.22,0.32,0.43
1.2265710830688477,-0.21,-0.18,0.37,0.46
1.2363941669464111,-0.25,-0.14,0.44,0.52
1.2463581562042236,-0.29,-0.04,0.53,0.6
1.2606782913208008,-0.34,0.16,0.61,0.71
1.2663559913635254,-0.34,0.26,0.6,0.73
1.2766332626342773,-0.4,0.31,0.46,0.68
1.2869250774383545,-0.39,0.35,0.26,0.58
1.2962861061096191,-0.33,0.33,0.1,0.47
1.3111152648925781,-0.28,0.21,0.0,0.35
1.3164620399475098,-0.21,0.03,-0.03,0.21
1.3265361785888672,-0.19,-0.15,0.04,0.24
1.3369991779327393,-0.15,-0.28,0.13,0.34
1.346400260925293,-0.18,-0.32,0.26,0.44
1.360100269317627,-0.19,-0.33,0.32,0.49
1.3665690422058105,-0.2,-0.31,0.37,0.52
1.3766202926635742,-0.23,-0.23,0.47,0.57
1.3870162963867188,-0.24,-0.22,0.43,0.53
1.3961420059204102,-0.21,-0.19,0.3,0.41
1.4102160930633545,-0.18,-0.12,0.22,0.3
1.4156732559204102,-0.16,-0.07,0.09,0.19
1.426496982574463,-0.13,-0.07,0.1,0.17
1.4367260932922363,-0.14,0.05,0.36,0.38
1.4462671279907227,-0.11,0.09,0.35,0.37
1.4609971046447754,-0.09,0.12,0.28,0.31
1.4658989906311035,-0.1,0.26,0.26,0.38
1.476567268371582,-0.12,0.23,0.21,0.33
1.486816167831421,-0.14,0.19,0.12,0.26
1.4962372779846191,-0.17,0.06,0.08,0.19
1.5107522010803223,-0.21,0.13,0.34,0.42
1.5157921314239502,-0.2,0.01,0.29,0.35
1.5266871452331543,-0.16,-0.07,0.28,0.33
1.536911964416504,-0.16,-0.09,0.36,0.4
1.5460991859436035,-0.16,-0.17,0.3,0.38
1.5608510971069336,-0.13,-0.21,0.23,0.33
1.5659332275390625,-0.08,-0.24,0.39,0.46
1.5766520500183105,-0.06,-0.22,0.52,0.56
1.586968183517456,-0.04,-0.21,0.5,0.54
1.5961501598358154,-0.03,-0.2,0.39,0.43
1.6111881732940674,0.01,-0.22,0.29,0.36
1.6157660484313965,0.02,-0.22,0.34,0.4
1.6268391609191895,0.05,-0.17,0.41,0.44
1.6372830867767334,0.09,-0.12,0.34,0.37
1.646407127380371,0.1,-0.11,0.22,0.26
1.6610491275787354,0.1,-0.08,0.16,0.2
1.665879249572754,0.08,-0.05,0.26,0.27
1.6767101287841797,0.1,-0.07,0.34,0.36
1.687326192855835,0.13,-0.14,0.34,0.39
1.6962721347808838,0.22,-0.23,0.35,0.47
1.7114241123199463,0.26,-0.3,0.41,0.57
1.7158901691436768,0.33,-0.37,0.48,0.69
1.7267379760742188,0.35,-0.46,0.59,0.82
1.737436294555664,0.39,-0.55,0.65,0.93
1.7463631629943848,0.49,-0.61,0.79,1.11
1.7619361877441406,0.51,-0.53,0.92,1.17
1.7657301425933838,0.51,-0.4,1.05,1.23
1.7765440940856934,0.52,-0.22,1.07,1.2
1.7875142097473145,0.47,0.0,1.0,1.1
1.7959001064300537,0.43,0.19,0.96,1.06
1.8105370998382568,0.43,0.35,0.98,1.12
1.81581711769104,0.45,0.46,1.03,1.21
1.8267481327056885,0.46,0.54,1.02,1.24
1.837632179260254,0.48,0.64,1.02,1.29
1.846229076385498,0.41,0.7,1.18,1.43
1.8612580299377441,0.4,0.73,1.24,1.49
1.8658661842346191,0.37,0.68,1.28,1.49
1.8764960765838623,0.31,0.59,1.28,1.44
1.8875412940979004,0.29,0.47,1.25,1.36
1.8960301876068115,0.29,0.29,1.2,1.26
1.9115071296691895,0.3,0.07,1.18,1.21
1.9159290790557861,0.29,-0.16,1.2,1.24
1.9267640113830566,0.28,-0.38,1.17,1.26
1.9378931522369385,0.28,-0.57,1.19,1.34
1.9463541507720947,0.3,-0.74,1.24,1.47
1.961008071899414,0.3,-0.92,1.34,1.65
1.9658470153808594,0.35,-1.07,1.43,1.81
1.9766693115234375,0.36,-1.11,1.48,1.88
1.9876410961151123,0.41,-1.11,1.48,1.89
1.9962129592895508,0.43,-1.04,1.42,1.81
2.0115842819213867,0.44,-0.9,1.34,1.67
2.0158960819244385,0.48,-0.73,1.28,1.54
2.0266990661621094,0.51,-0.57,1.28,1.49
2.037924289703369,0.54,-0.45,1.31,1.48
2.0460762977600098,0.55,-0.33,1.36,1.5
2.062096118927002,0.57,-0.2,1.3,1.43
2.065998077392578,0.61,-0.09,1.17,1.32
2.0757851600646973,0.67,-0.04,1.1,1.28
2.0882163047790527,0.76,-0.06,1.19,1.41
2.0959830284118652,0.83,-0.1,1.29,1.53
2.1119861602783203,0.89,-0.12,1.34,1.61
2.1159300804138184,0.91,-0.14,1.28,1.57
2.1260180473327637,0.89,-0.11,1.21,1.5
2.1382601261138916,0.87,-0.07,1.27,1.54
2.145890235900879,0.83,-0.06,1.35,1.58
2.161919116973877,0.75,-0.04,1.46,1.64
2.1658682823181152,0.69,0.03,1.51,1.66
2.1758832931518555,0.62,0.09,1.49,1.61
2.1884613037109375,0.56,0.12,1.48,1.58
2.195970058441162,0.45,0.16,1.52,1.59
2.2110941410064697,0.35,0.24,1.55,1.6
