time,ax,ay,az,atotal
0.012230873107910156,-0.16,0.45,-0.14,0.49
0.018582820892333984,0.07,-0.22,0.02,0.23
0.02892279624938965,-0.09,-0.01,-0.08,0.12
0.04355669021606445,0.08,0.01,-0.09,0.12
0.04860973358154297,0.02,-0.13,-0.1,0.16
0.05876588821411133,-0.09,-0.09,-0.06,0.14
0.06853675842285156,-0.12,-0.02,0.0,0.12
0.07872772216796875,-0.11,-0.02,-0.06,0.12
0.09417867660522461,-0.08,-0.02,-0.04,0.09
0.09858989715576172,-0.05,-0.04,0.01,0.06
0.10868072509765625,-0.03,-0.01,0.01,0.03
0.11866092681884766,-0.05,0.01,-0.04,0.06
0.12854385375976562,-0.05,0.05,-0.04,0.08
0.14539098739624023,0.0,0.04,-0.05,0.06
0.14822769165039062,0.0,0.01,-0.03,0.03
0.1587388515472412,-0.04,0.02,0.0,0.04
0.1685500144958496,-0.02,0.02,0.02,0.03
0.17849969863891602,-0.01,0.02,0.02,0.03
0.1972060203552246,0.01,0.02,0.03,0.03
0.19829893112182617,-0.01,-0.01,0.0,0.01
0.20870089530944824,-0.04,-0.02,-0.03,0.05
0.21845483779907227,-0.06,-0.03,-0.06,0.09
0.22868585586547852,-0.07,-0.04,-0.07,0.1
0.24814486503601074,-0.07,-0.01,-0.06,0.09
0.24872398376464844,-0.08,0.0,-0.06,0.1
0.2586648464202881,-0.05,-0.02,-0.02,0.05
0.2684938907623291,-0.04,-0.04,0.02,0.06
0.2785029411315918,-0.02,-0.04,-0.06,0.07
0.29692602157592773,-0.01,-0.03,-0.11,0.11
0.29821085929870605,0.03,-0.06,-0.04,0.07
0.30853271484375,0.0,-0.06,0.0,0.06
0.31835174560546875,-0.1,-0.01,-0.11,0.14
0.32856273651123047,-0.12,-0.02,0.1,0.15
0.34769773483276367,-0.11,-0.03,0.03,0.11
0.3483428955078125,-0.09,-0.02,-0.01,0.09
0.35857295989990234,0.0,-0.02,0.12,0.12
0.36833667755126953,0.01,-0.01,0.12,0.12
0.37854671478271484,0.0,-0.05,0.0,0.05
0.3973269462585449,0.03,-0.07,0.01,0.07
0.3980870246887207,0.04,-0.06,0.1,0.12
0.40839672088623047,0.01,-0.02,0.02,0.03
0.41867685317993164,-0.02,0.01,-0.04,0.04
0.4282188415527344,-0.02,0.0,-0.04,0.04
0.4477198123931885,-0.05,-0.01,-0.04,0.06
0.4483358860015869,-0.09,-0.01,-0.01,0.09
0.45833683013916016,-0.09,-0.02,0.01,0.09
0.46839189529418945,-0.06,-0.03,0.04,0.07
0.47888684272766113,-0.05,-0.05,0.04,0.08
0.49845170974731445,-0.04,-0.03,0.04,0.06
0.4990849494934082,-0.08,-0.02,0.01,0.08
0.508253812789917,-0.06,-0.01,0.01,0.06
0.5185599327087402,-0.03,0.0,0.01,0.03
0.5284028053283691,-0.08,-0.02,-0.02,0.08
0.548670768737793,-0.08,-0.04,-0.07,0.11
0.5492959022521973,-0.07,-0.05,-0.04,0.09
0.5583028793334961,-0.11,-0.08,0.1,0.16
0.5688867568969727,-0.1,-0.06,-0.02,0.11
0.5783658027648926,-0.09,-0.05,-0.13,0.16
0.5973520278930664,-0.13,-0.07,-0.09,0.17
0.5980057716369629,-0.11,-0.12,-0.03,0.16
0.6081337928771973,-0.1,-0.16,-0.03,0.19
0.6187939643859863,-0.12,-0.22,-0.01,0.25
0.6282367706298828,-0.15,-0.28,0.04,0.32
0.646751880645752,-0.18,-0.3,0.06,0.35
0.6477658748626709,-0.27,-0.2,0.1,0.35
0.6581308841705322,-0.25,-0.14,0.18,0.33
0.6680178642272949,-0.26,-0.1,0.25,0.37
0.677973747253418,-0.26,-0.06,0.26,0.37
0.6973457336425781,-0.23,-0.05,0.23,0.32
0.6979358196258545,-0.29,-0.05,0.22,0.36
0.7081148624420166,-0.31,-0.1,0.25,0.41
0.7179868221282959,-0.33,-0.19,0.28,0.47
0.7281436920166016,-0.37,-0.28,0.29,0.54
0.7479100227355957,-0.37,-0.31,0.26,0.54
0.7485458850860596,-0.41,-0.37,0.22,0.59
0.758173942565918,-0.43,-0.43,0.19,0.63
0.7679347991943359,-0.46,-0.47,0.19,0.68
0.7786626815795898,-0.43,-0.52,0.17,0.69
0.7978677749633789,-0.44,-0.57,0.2,0.74
0.7984519004821777,-0.52,-0.57,0.23,0.8
0.8080949783325195,-0.57,-0.53,0.25,0.81
0.8178958892822266,-0.62,-0.48,0.28,0.83
0.8287177085876465,-0.65,-0.45,0.31,0.84
0.8471918106079102,-0.68,-0.43,0.32,0.86
0.8477718830108643,-0.68,-0.42,0.35,0.87
0.8580517768859863,-0.67,-0.4,0.41,0.88
0.8679027557373047,-0.7,-0.34,0.36,0.85
0.8786108493804932,-0.71,-0.3,0.28,0.82
0.8982858657836914,-0.67,-0.31,0.32,0.8
0.8990528583526611,-0.66,-0.31,0.3,0.78
0.9079527854919434,-0.69,-0.29,0.15,0.76
0.9177088737487793,-0.74,-0.29,0.32,0.85
0.928499698638916,-0.76,-0.33,0.34,0.89
0.9475858211517334,-0.75,-0.32,0.22,0.84
0.9482028484344482,-0.69,-0.33,0.36,0.84
0.9579188823699951,-0.57,-0.41,0.48,0.85
0.967803955078125,-0.55,-0.44,0.46,0.84
0.9776897430419922,-0.55,-0.45,0.48,0.85
1.0003879070281982,-0.49,-0.46,0.51,0.84
1.0010018348693848,-0.45,-0.45,0.45,0.77
1.0077710151672363,-0.39,-0.51,0.32,0.71
1.017683982849121,-0.25,-0.66,0.05,0.7
1.0277378559112549,-0.21,-0.85,-0.29,0.92
1.0476868152618408,-0.21,-1.1,-0.53,1.23
1.0483107566833496,-0.15,-1.4,-0.69,1.56
1.0577497482299805,-0.12,-1.67,-0.62,1.78
1.0676078796386719,-0.07,-1.78,-0.39,1.82
1.0776429176330566,0.13,-1.69,-0.01,1.69
1.098660945892334,0.45,-1.35,0.53,1.51
1.0992858409881592,0.84,-0.91,1.1,1.65
1.1077499389648438,1.16,-0.34,1.7,2.08
1.117480754852295,1.7,0.34,2.16,2.76
1.1275997161865234,2.22,0.93,2.35,3.36
1.1487758159637451,1.94,1.15,2.16,3.12
1.149418830871582,1.66,1.17,1.89,2.77
1.1575407981872559,1.39,1.05,1.73,2.45
1.1674599647521973,1.24,0.78,1.77,2.29
1.177577018737793,0.64,0.25,1.6,1.74
1.19826078414917,0.24,-0.3,1.44,1.49
1.1988840103149414,0.28,-0.77,1.36,1.58
1.207472801208496,0.47,-1.15,1.21,1.73
1.217411994934082,-0.24,-1.69,0.81,1.88
1.2275099754333496,-0.36,-2.1,0.62,2.21
1.2490298748016357,-0.31,-2.29,0.49,2.36
1.2496519088745117,-0.29,-2.33,0.39,2.38
1.2572758197784424,-0.36,-2.23,0.38,2.29
1.2674469947814941,-0.26,-2.17,0.48,2.23
1.2774488925933838,-0.14,-2.15,0.54,2.22
1.2981986999511719,-0.07,-2.02,0.64,2.12
1.2988297939300537,0.16,-1.82,0.79,1.99
1.307229995727539,0.18,-1.72,0.89,1.94
1.3173270225524902,0.14,-1.73,0.98,1.99
1.3271808624267578,0.21,-1.73,1.07,2.04
1.3482248783111572,0.33,-1.71,1.15,2.08
1.3488507270812988,0.49,-1.68,1.26,2.15
1.3571147918701172,0.6,-1.64,1.44,2.26
1.3673110008239746,0.61,-1.58,1.53,2.28
1.377274990081787,0.57,-1.47,1.53,2.19
1.398270845413208,0.56,-1.37,1.5,2.1
1.3988957405090332,0.61,-1.29,1.47,2.04
1.4070408344268799,0.62,-1.23,1.44,1.99
1.4171767234802246,0.61,-1.15,1.45,1.94
1.427203893661499,0.64,-1.06,1.47,1.92
1.4489526748657227,0.65,-1.01,1.51,1.92
1.449577808380127,0.66,-0.99,1.57,1.96
1.456974983215332,0.72,-0.96,1.64,2.03
1.4670677185058594,0.75,-0.94,1.77,2.13
1.4771709442138672,0.84,-0.94,1.96,2.33
1.4992058277130127,0.91,-0.88,2.08,2.43
1.4998338222503662,0.86,-0.79,2.16,2.45
1.5069389343261719,0.77,-0.74,2.28,2.51
1.5170707702636719,0.73,-0.71,2.36,2.57
1.5271728038787842,0.7,-0.65,2.41,2.59
1.5491487979888916,0.77,-0.55,2.53,2.7
1.549787998199463,0.87,-0.41,2.58,2.75
1.5568599700927734,0.94,-0.2,2.61,2.78
1.5669827461242676,0.91,0.03,2.75,2.89
1.5770177841186523,0.94,0.27,3.0,3.15
1.599254846572876,1.04,0.53,3.21,3.41
1.5998687744140625,0.99,0.76,3.2,3.43
1.6069469451904297,1.13,0.96,3.18,3.5
1.6169488430023193,1.29,1.15,3.21,3.64
1.627025842666626,1.28,1.38,3.29,3.79
1.6495709419250488,1.17,1.66,3.34,3.9
1.6502158641815186,1.06,2.1,3.21,3.97
1.6567339897155762,0.92,2.66,2.82,3.98
1.666963815689087,0.83,3.25,2.34,4.08
1.6769828796386719,0.85,3.66,1.84,4.18
1.6993989944458008,0.9,3.72,1.5,4.11
1.7000188827514648,0.98,3.41,1.15,3.72
1.7067689895629883,0.81,2.8,0.48,2.95
1.7168598175048828,0.48,2.1,-0.47,2.2
1.726968765258789,0.08,1.38,-1.15,1.79
1.736757755279541,-0.46,0.83,-1.48,1.75
1.749673843383789,-1.01,0.31,-1.65,1.95
1.7567996978759766,-1.42,-0.1,-1.73,2.24
1.766860008239746,-1.77,-0.29,-1.76,2.51
1.7768707275390625,-1.98,-0.19,-1.78,2.66
1.7867698669433594,-2.12,0.14,-1.68,2.7
1.800055980682373,-1.92,0.29,-1.42,2.4
1.8067538738250732,-1.6,0.36,-0.96,1.9
1.8167338371276855,-1.35,0.25,-0.53,1.47
1.826873779296875,-1.05,-0.03,-0.1,1.05
1.8366978168487549,-0.64,-0.34,0.28,0.77
1.8503968715667725,-0.33,-0.64,0.31,0.78
1.8564977645874023,-0.13,-0.98,0.23,1.01
1.8667359352111816,0.07,-1.4,0.09,1.4
1.876788854598999,0.09,-1.82,-0.15,1.82
1.8866188526153564,0.0,-2.11,-0.4,2.14
1.899904727935791,-0.06,-2.35,-0.61,2.42
1.9064249992370605,-0.21,-2.63,-0.76,2.74
1.916644811630249,-0.38,-2.91,-0.87,3.06
1.9267728328704834,-0.48,-3.22,-0.99,3.4
1.9364948272705078,-0.54,-3.5,-1.08,3.7
1.95009183883667,-0.61,-3.69,-1.14,3.9
1.9564518928527832,-0.72,-3.84,-1.14,4.06
1.9665169715881348,-0.77,-3.88,-1.14,4.11
1.9766838550567627,-0.74,-3.81,-1.08,4.02
1.9865260124206543,-0.67,-3.7,-0.96,3.88
2.000027894973755,-0.69,-3.51,-0.8,3.66
2.00636887550354,-0.73,-3.25,-0.57,3.37
2.0165557861328125,-0.7,-2.94,-0.16,3.02
2.0266757011413574,-0.78,-2.57,0.25,2.69
2.0371317863464355,-0.81,-2.16,0.61,2.38
2.0510568618774414,-0.76,-1.72,0.94,2.1
2.0564279556274414,-0.71,-1.33,1.35,2.02
2.066481828689575,-0.65,-0.95,1.68,2.03
2.0764846801757812,-0.66,-0.53,1.75,1.94
2.0863747596740723,-0.88,-0.18,1.8,2.01
2.1004998683929443,-0.76,0.02,1.91,2.05
2.1061840057373047,-0.67,0.15,2.22,2.32
2.1163687705993652,-0.82,0.31,2.56,2.7
2.1264798641204834,-0.93,0.55,2.63,2.84
2.1363449096679688,-0.94,0.9,2.57,2.88
2.1502699851989746,-1.0,1.17,2.62,3.03
2.156223773956299,-0.93,1.34,2.86,3.29
2.1663589477539062,-0.88,1.47,3.0,3.45
2.176370859146118,-0.83,1.48,3.03,3.47
2.186367988586426,-0.75,1.45,2.94,3.36
2.2005999088287354,-0.65,1.35,2.85,3.21
2.205972671508789,-0.43,1.19,3.02,3.27
2.2162747383117676,-0.32,1.15,3.42,3.62
