time,ax,ay,az,atotal
0.010624170303344727,-0.55,0.19,-0.87,1.04
0.014342069625854492,0.06,-0.21,-0.58,0.61
0.029255151748657227,-0.14,0.03,-0.09,0.16
0.034136056900024414,-0.29,0.04,0.42,0.51
0.04411602020263672,-0.05,-0.04,0.87,0.87
0.05403709411621094,0.05,0.13,1.31,1.31
0.0639951229095459,0.06,0.27,1.62,1.64
0.07975888252258301,0.1,0.14,1.63,1.63
0.08428692817687988,-0.01,-0.09,1.39,1.39
0.0942380428314209,-0.06,-0.19,1.07,1.08
0.1039879322052002,-0.07,-0.16,0.72,0.74
0.11409211158752441,-0.06,-0.12,0.4,0.42
0.13104510307312012,-0.07,-0.12,0.14,0.19
0.13438820838928223,-0.15,-0.09,-0.1,0.2
0.14432120323181152,-0.16,-0.01,-0.31,0.34
0.15404295921325684,-0.14,0.1,-0.52,0.54
0.16413402557373047,-0.17,0.19,-0.67,0.71
0.18157601356506348,-0.22,0.23,-0.77,0.83
0.18471121788024902,-0.31,0.22,-0.79,0.87
0.1943221092224121,-0.38,0.19,-0.74,0.85
0.20403003692626953,-0.34,0.16,-0.61,0.71
0.21416211128234863,-0.21,0.13,-0.37,0.44
0.2339930534362793,-0.13,0.06,-0.07,0.15
0.2351839542388916,-0.1,0.0,0.15,0.18
0.2442460060119629,0.03,-0.02,0.23,0.23
0.254194974899292,0.16,0.0,0.29,0.33
0.2640960216522217,0.11,0.02,0.33,0.34
0.2811720371246338,-0.04,-0.02,0.31,0.31
0.28402113914489746,-0.15,-0.08,0.21,0.27
0.2942531108856201,-0.22,-0.15,0.09,0.28
0.3040730953216553,-0.26,-0.18,0.0,0.31
0.31411194801330566,-0.26,-0.15,-0.06,0.3
0.3319399356842041,-0.21,-0.13,-0.16,0.29
0.33411502838134766,-0.15,-0.12,-0.3,0.35
0.34429407119750977,-0.19,-0.06,-0.38,0.42
0.35416603088378906,-0.18,0.02,-0.33,0.37
0.36423707008361816,-0.03,0.04,-0.24,0.24
0.3816192150115967,-0.19,0.14,-0.16,0.28
0.3842041492462158,-0.27,0.1,-0.1,0.3
0.3944242000579834,-0.16,0.13,0.03,0.2
0.40419888496398926,0.02,0.13,0.09,0.15
0.4143049716949463,0.04,0.1,0.03,0.11
0.4322822093963623,-0.01,0.06,-0.07,0.09
0.434218168258667,0.04,0.11,-0.09,0.14
0.4443840980529785,0.03,0.22,-0.12,0.25
0.4542410373687744,-0.17,0.26,-0.11,0.32
0.4643881320953369,-0.23,0.12,-0.09,0.27
0.4829709529876709,-0.17,0.01,-0.15,0.22
0.4841291904449463,-0.13,-0.05,-0.2,0.24
0.49436402320861816,0.14,0.24,0.02,0.27
0.5042412281036377,0.33,0.46,0.26,0.62
0.5143759250640869,0.16,0.34,0.39,0.54
0.5328030586242676,-0.05,0.12,0.37,0.39
0.5341088771820068,-0.04,-0.38,0.13,0.4
0.5443189144134521,-0.17,-0.54,0.04,0.56
0.5543482303619385,0.04,-0.34,0.12,0.36
0.5645039081573486,-0.09,-0.61,-0.04,0.61
0.5830881595611572,-0.5,-0.74,-0.15,0.9
0.5840799808502197,0.14,-0.35,0.11,0.39
0.5943570137023926,0.46,-0.01,0.35,0.57
0.6041491031646729,0.48,0.06,0.3,0.56
0.6143710613250732,-0.14,-0.09,0.16,0.23
0.6333620548248291,-0.51,-0.06,0.15,0.53
0.6343162059783936,-0.54,0.17,0.17,0.59
0.644416093826294,-0.44,-0.13,-0.21,0.5
0.6541500091552734,-0.45,-0.29,-0.41,0.67
0.6643950939178467,-0.21,-0.22,-0.32,0.44
0.6834299564361572,0.07,-0.14,-0.04,0.16
0.6841452121734619,0.19,-0.13,0.18,0.29
0.6944580078125,0.12,-0.28,0.24,0.38
0.7042241096496582,0.09,-0.39,0.21,0.45
0.7144138813018799,0.12,-0.39,0.32,0.51
0.733889102935791,0.21,-0.44,0.45,0.66
0.7343630790710449,0.2,-0.62,0.47,0.8
0.7444479465484619,0.08,-0.9,0.35,0.96
0.7543509006500244,0.05,-1.05,0.25,1.08
0.7644360065460205,0.13,-1.03,0.35,1.09
0.7838270664215088,0.12,-0.99,0.57,1.14
0.7842659950256348,0.09,-0.99,0.78,1.26
0.7944009304046631,0.09,-1.07,0.98,1.45
0.8042271137237549,0.12,-1.16,1.15,1.63
0.814316987991333,0.2,-1.21,1.3,1.78
0.8338620662689209,0.38,-1.25,1.45,1.95
0.8343510627746582,0.6,-1.2,1.61,2.09
0.844419002532959,0.84,-1.01,1.7,2.14
0.8543441295623779,0.98,-0.77,1.68,2.09
0.8642551898956299,1.0,-0.49,1.55,1.9
0.8840360641479492,0.97,-0.18,1.4,1.71
0.8845322132110596,0.96,0.17,1.22,1.56
0.8945820331573486,0.99,0.49,1.17,1.6
0.9042520523071289,0.96,0.73,1.26,1.74
0.9143140316009521,0.86,0.93,1.31,1.82
0.9339590072631836,0.7,1.08,1.34,1.85
0.934438943862915,0.59,1.19,1.33,1.87
0.9445669651031494,0.41,1.23,1.34,1.86
0.954308032989502,0.18,1.16,1.33,1.77
0.9643580913543701,-0.07,0.98,1.3,1.62
0.9835422039031982,-0.32,0.73,1.27,1.49
0.984140157699585,-0.47,0.47,1.24,1.4
0.994499921798706,-0.51,0.21,1.32,1.43
1.0042510032653809,-0.46,-0.03,1.45,1.52
1.0144200325012207,-0.46,-0.27,1.65,1.73
1.033263921737671,-0.39,-0.52,1.85,1.96
1.0343120098114014,-0.29,-0.73,2.05,2.19
1.0444700717926025,-0.2,-0.89,2.12,2.3
1.0543549060821533,-0.03,-1.02,2.06,2.29
1.0644581317901611,0.2,-1.12,1.97,2.27
1.084233045578003,0.41,-1.21,1.82,2.22
1.0846290588378906,0.61,-1.26,1.65,2.16
1.0946118831634521,0.75,-1.22,1.57,2.12
1.1042640209197998,0.9,-1.05,1.58,2.09
1.114450216293335,0.98,-0.86,1.64,2.09
1.1340270042419434,1.1,-0.71,1.76,2.19
1.134423017501831,1.17,-0.65,1.89,2.31
1.1446290016174316,1.15,-0.6,1.94,2.33
1.1542952060699463,1.18,-0.51,1.94,2.32
1.1644599437713623,1.17,-0.34,1.95,2.29
1.1846301555633545,1.08,-0.12,1.99,2.26
1.1850740909576416,0.98,0.07,2.02,2.24
1.1946380138397217,0.9,0.21,2.02,2.22
1.2044432163238525,0.79,0.38,2.02,2.2
1.2144749164581299,0.64,0.59,1.99,2.17
1.2344810962677002,0.52,0.82,1.98,2.2
1.2349679470062256,0.44,1.05,1.92,2.23
1.2445321083068848,0.44,1.24,1.81,2.23
1.254366159439087,0.44,1.49,1.67,2.28
1.2645518779754639,0.28,1.7,1.53,2.3
1.2851779460906982,0.06,1.79,1.33,2.23
1.2856090068817139,-0.13,1.79,1.15,2.13
1.2946770191192627,-0.3,1.81,1.06,2.11
1.3044068813323975,-0.32,1.9,1.01,2.17
1.3146159648895264,-0.38,2.08,1.11,2.38
1.3344409465789795,-0.36,2.27,1.24,2.61
1.3348240852355957,-0.33,2.41,1.34,2.77
1.3446919918060303,-0.46,2.44,1.33,2.81
1.3544280529022217,-0.63,2.31,1.17,2.66
1.3645720481872559,-0.7,2.13,0.88,2.4
1.3849470615386963,-0.68,1.92,0.54,2.1
1.385343074798584,-0.65,1.71,0.22,1.84
1.3946599960327148,-0.59,1.47,-0.07,1.58
1.4043710231781006,-0.51,1.18,-0.38,1.34
1.4146270751953125,-0.39,0.78,-0.68,1.1
1.4351232051849365,-0.23,0.3,-0.94,1.01
1.4355909824371338,-0.17,-0.08,-1.06,1.07
1.4449961185455322,-0.13,-0.43,-0.99,1.08
1.4544880390167236,-0.2,-0.72,-0.77,1.07
1.4647130966186523,-0.38,-0.94,-0.43,1.1
1.4853410720825195,-0.57,-1.05,-0.03,1.19
1.4857251644134521,-0.82,-1.1,0.41,1.43
1.494675874710083,-0.97,-1.09,0.78,1.65
1.504384994506836,-1.02,-1.04,1.05,1.79
1.514631986618042,-1.06,-1.0,1.29,1.94
1.5344579219818115,-1.0,-0.9,1.51,2.02
1.5348570346832275,-0.89,-0.79,1.57,1.97
1.5446321964263916,-0.74,-0.68,1.51,1.81
1.5544459819793701,-0.59,-0.53,1.31,1.53
1.5647199153900146,-0.39,-0.56,1.03,1.23
1.5851020812988281,-0.3,-0.77,0.69,1.07
1.5854620933532715,-0.3,-1.02,0.27,1.09
1.594698190689087,-0.19,-1.21,-0.1,1.22
1.6044330596923828,-0.03,-1.38,-0.38,1.43
1.6146790981292725,0.13,-1.52,-0.52,1.61
1.6353881359100342,0.3,-1.68,-0.49,1.77
1.6357672214508057,0.31,-1.85,-0.32,1.9
1.6446959972381592,0.24,-2.05,-0.03,2.06
1.6545391082763672,0.25,-2.18,0.31,2.21
1.6646959781646729,0.34,-2.26,0.63,2.37
1.685420036315918,0.49,-2.26,0.92,2.48
1.6858141422271729,0.62,-2.21,1.21,2.59
1.694709062576294,0.69,-2.01,1.5,2.6
1.7046639919281006,0.67,-1.67,1.76,2.51
1.7147750854492188,0.62,-1.25,1.96,2.4
1.7362759113311768,0.55,-0.73,2.11,2.29
1.7367441654205322,0.48,-0.22,2.13,2.19
1.7446949481964111,0.38,0.18,1.99,2.03
1.7547130584716797,0.24,0.51,1.77,1.85
1.7647490501403809,-0.01,0.81,1.48,1.68
1.7853600978851318,-0.22,1.13,1.18,1.64
1.7858200073242188,-0.38,1.43,0.89,1.72
1.7947731018066406,-0.51,1.64,0.64,1.83
1.8047950267791748,-0.63,1.82,0.39,1.96
1.8147170543670654,-0.75,1.97,0.12,2.11
1.8358972072601318,-0.82,2.08,-0.09,2.23
1.8362891674041748,-0.89,2.2,-0.16,2.37
1.8447110652923584,-0.94,2.49,-0.11,2.66
1.854856014251709,-0.84,2.93,0.09,3.04
1.8647139072418213,-0.45,3.33,0.27,3.37
1.8854329586029053,0.07,3.66,0.36,3.67
1.8858191967010498,0.49,4.0,0.21,4.03
1.8946411609649658,0.68,4.12,-0.16,4.17
1.9049530029296875,0.69,3.89,-0.72,4.01
1.914823055267334,0.6,3.26,-1.38,3.59
1.936028003692627,0.4,2.42,-1.99,3.15
1.9364311695098877,0.15,1.65,-2.36,2.88
1.9447600841522217,-0.13,0.92,-2.44,2.61
1.9550740718841553,-0.3,0.25,-2.22,2.25
