time,ax,ay,az,atotal
0.012134075164794922,-0.17,0.19,0.91,0.94
0.014417886734008789,-0.1,0.3,1.26,1.29
0.02565598487854004,-0.01,0.22,0.37,0.43
0.03049492835998535,0.05,0.04,-0.37,0.37
0.04042696952819824,0.04,-0.06,-0.48,0.48
0.05090594291687012,-0.06,-0.06,-0.25,0.26
0.06044578552246094,-0.13,-0.02,0.01,0.13
0.07616996765136719,-0.19,-0.05,0.15,0.24
0.08023881912231445,-0.19,-0.11,0.16,0.27
0.0903310775756836,-0.15,-0.11,0.06,0.19
0.1012887954711914,-0.09,-0.09,-0.01,0.12
0.1105189323425293,-0.07,-0.07,-0.01,0.09
0.12879610061645508,-0.06,-0.07,0.02,0.09
0.13020801544189453,-0.04,-0.05,0.01,0.06
0.14055895805358887,-0.04,-0.02,-0.01,0.04
0.1503148078918457,-0.04,0.05,0.01,0.06
0.1627497673034668,-0.05,0.05,0.08,0.1
0.17030000686645508,-0.08,0.01,0.06,0.1
0.18034076690673828,-0.08,-0.02,0.07,0.1
0.19045305252075195,-0.07,-0.03,0.07,0.1
0.20032191276550293,-0.04,-0.03,0.09,0.1
0.21585893630981445,-0.02,0.01,0.13,0.13
0.21996498107910156,0.0,0.01,0.08,0.08
0.2302379608154297,0.0,-0.01,0.06,0.06
0.24039387702941895,-0.01,-0.05,0.05,0.07
0.2502329349517822,-0.03,-0.1,0.05,0.11
0.2644538879394531,-0.04,-0.12,0.06,0.13
0.2700068950653076,-0.07,-0.12,0.07,0.15
0.2802588939666748,-0.08,-0.12,0.05,0.15
0.29033994674682617,-0.07,-0.13,0.04,0.15
0.30091381072998047,-0.08,-0.1,0.09,0.15
0.3157029151916504,-0.04,-0.09,0.16,0.18
0.3199639320373535,-0.01,-0.07,0.16,0.17
0.3303408622741699,0.02,-0.04,0.13,0.13
0.3401939868927002,0.02,-0.04,0.12,0.12
0.35021400451660156,0.01,-0.04,0.14,0.14
0.3643817901611328,0.03,0.01,0.17,0.17
0.37008190155029297,0.02,0.05,0.21,0.21
0.38010597229003906,0.02,0.08,0.28,0.29
0.3903219699859619,0.04,0.09,0.3,0.31
0.400723934173584,0.05,0.1,0.29,0.31
0.4159870147705078,0.07,0.09,0.3,0.32
0.41992902755737305,0.06,0.07,0.35,0.36
0.4300980567932129,0.06,0.1,0.38,0.39
0.4400920867919922,0.04,0.09,0.38,0.39
0.4506549835205078,-0.03,0.05,0.38,0.38
0.4661250114440918,-0.01,0.04,0.35,0.35
0.4699110984802246,0.03,0.06,0.36,0.36
0.4800858497619629,0.05,0.06,0.39,0.39
0.49016904830932617,0.09,0.01,0.51,0.51
0.5007028579711914,0.14,-0.14,0.57,0.6
0.5159521102905273,0.2,-0.29,0.48,0.59
0.5197658538818359,0.22,-0.39,0.49,0.66
0.5300719738006592,0.27,-0.49,0.6,0.82
0.5399649143218994,0.13,-0.61,0.45,0.76
0.5499589443206787,0.14,-0.65,0.5,0.83
0.5647587776184082,0.38,-0.74,0.52,0.98
0.5698239803314209,0.51,-0.83,0.42,1.06
0.579765796661377,0.51,-0.85,0.51,1.11
0.5900099277496338,0.21,-0.73,0.78,1.08
0.6000280380249023,0.09,-0.59,0.85,1.03
0.6153388023376465,0.09,-0.52,0.8,0.95
0.6197869777679443,0.15,-0.42,0.74,0.86
0.6299948692321777,0.18,-0.29,0.62,0.7
0.6399850845336914,0.22,-0.14,0.54,0.59
0.6505417823791504,0.23,-0.07,0.58,0.62
0.6661078929901123,0.22,-0.12,0.67,0.71
0.6698727607727051,0.24,-0.23,0.7,0.77
0.6799230575561523,0.22,-0.34,0.64,0.75
0.6899418830871582,0.16,-0.42,0.63,0.77
0.7004709243774414,0.1,-0.46,0.72,0.86
0.7154579162597656,0.05,-0.47,0.74,0.87
0.7195110321044922,0.03,-0.48,0.65,0.8
0.7298119068145752,0.01,-0.48,0.57,0.74
0.739962100982666,-0.05,-0.53,0.55,0.76
0.7503979206085205,-0.1,-0.65,0.47,0.8
0.7648940086364746,-0.16,-0.76,0.36,0.85
0.7694969177246094,-0.3,-0.87,0.34,0.98
0.7799201011657715,-0.45,-0.98,0.49,1.18
0.7897768020629883,-0.55,-1.07,0.53,1.31
0.7997980117797852,-0.68,-1.08,0.56,1.39
0.8143448829650879,-0.77,-0.98,0.55,1.36
0.8194899559020996,-0.84,-0.81,0.6,1.31
0.8297519683837891,-0.82,-0.54,0.72,1.21
0.8397769927978516,-0.78,-0.26,0.83,1.16
0.8503360748291016,-0.82,-0.12,0.77,1.13
0.8654699325561523,-0.75,0.08,0.7,1.02
0.8693869113922119,-0.67,0.22,0.72,1.0
0.8797569274902344,-0.6,0.23,0.81,1.03
0.8896608352661133,-0.54,0.2,0.91,1.07
0.8996858596801758,-0.53,0.17,1.06,1.19
0.9141440391540527,-0.46,0.11,1.2,1.28
0.9193298816680908,-0.36,0.05,1.24,1.29
0.9296789169311523,-0.25,-0.05,1.21,1.23
0.9396638870239258,-0.14,-0.18,1.09,1.11
0.9502677917480469,0.0,-0.33,0.95,1.0
0.965580940246582,0.08,-0.5,0.92,1.05
0.9693260192871094,0.13,-0.64,0.95,1.15
0.9795539379119873,0.11,-0.76,0.98,1.24
0.9898569583892822,0.07,-0.86,0.99,1.31
1.0002479553222656,0.02,-0.99,1.01,1.41
1.014983892440796,-0.04,-1.05,1.06,1.49
1.0196170806884766,-0.1,-1.03,1.07,1.48
1.029313087463379,-0.19,-0.98,1.01,1.42
1.0400190353393555,-0.25,-0.89,1.06,1.4
1.04945707321167,-0.28,-0.77,1.14,1.4
1.0638480186462402,-0.29,-0.68,1.19,1.4
1.0694518089294434,-0.31,-0.61,1.22,1.39
1.0795660018920898,-0.31,-0.55,1.24,1.39
1.0894899368286133,-0.35,-0.53,1.26,1.41
1.0994210243225098,-0.44,-0.47,1.24,1.39
1.114043951034546,-0.52,-0.46,1.3,1.47
1.119602918624878,-0.5,-0.46,1.36,1.52
1.129666805267334,-0.51,-0.47,1.37,1.53
1.1393680572509766,-0.54,-0.46,1.34,1.51
1.1494088172912598,-0.6,-0.41,1.37,1.55
1.1638119220733643,-0.6,-0.39,1.6,1.75
1.1696958541870117,-0.5,-0.37,1.72,1.82
1.179542064666748,-0.69,-0.29,1.42,1.6
1.18949294090271,-0.77,-0.15,1.37,1.57
1.1992859840393066,-0.52,-0.09,1.49,1.58
1.2144029140472412,-0.39,-0.13,1.86,1.9
1.2198948860168457,-0.6,-0.09,1.97,2.06
1.2295150756835938,-0.85,0.15,1.9,2.08
1.239177942276001,-0.9,0.39,1.71,1.97
1.249234914779663,-0.92,0.57,1.74,2.04
1.2655398845672607,-0.83,0.68,1.98,2.25
1.2692370414733887,-0.71,0.8,2.03,2.29
1.2793729305267334,-0.67,0.94,1.97,2.28
1.2892439365386963,-0.72,1.04,1.9,2.28
1.3000750541687012,-0.77,1.07,1.85,2.27
1.316044807434082,-0.71,1.14,1.76,2.21
1.3192639350891113,-0.6,1.28,1.88,2.35
1.3292760848999023,-0.57,1.46,2.04,2.57
1.3390488624572754,-0.48,1.65,1.9,2.56
1.3498668670654297,-0.47,1.93,1.52,2.5
1.363813877105713,-0.52,2.33,1.32,2.72
1.3688719272613525,-0.52,2.73,1.36,3.09
1.3792319297790527,-0.44,2.97,1.43,3.32
1.3891520500183105,-0.29,3.15,1.06,3.33
1.3997550010681152,-0.19,3.36,0.32,3.38
1.413978099822998,-0.24,3.29,-0.18,3.3
1.4188528060913086,-0.34,2.58,-0.51,2.65
1.429110050201416,-0.36,1.56,-0.9,1.83
1.4389779567718506,-0.28,0.5,-1.05,1.19
1.4496259689331055,0.05,-0.34,-1.01,1.06
1.4650731086730957,0.31,-0.9,-0.93,1.33
1.468949794769287,0.46,-1.18,-0.91,1.55
1.4790949821472168,0.62,-1.19,-0.89,1.61
1.488926887512207,0.82,-1.0,-0.95,1.6
1.4996180534362793,0.85,-0.79,-1.08,1.58
1.5162458419799805,0.75,-0.57,-1.23,1.54
1.518838882446289,0.62,-0.41,-1.24,1.44
1.5290660858154297,0.51,-0.32,-1.11,1.26
1.5389080047607422,0.43,-0.26,-0.62,0.79
1.5489521026611328,0.4,-0.36,-0.21,0.57
1.5644488334655762,0.39,-0.54,-0.19,0.69
1.568659782409668,0.39,-0.71,-0.32,0.87
1.57896089553833,0.36,-0.95,-0.32,1.06
1.5887689590454102,0.31,-1.22,-0.31,1.29
